addit_train_data_size,addit_train_data_acc,addit_train_data_f1,all_graph_acc,all_graph_f1,cc_distribution,small_cc,large_cc,bridges,wrong_bridges,cuts,wrong_cuts
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
253142,0.9953109322040594,0.9406826245564939,0.984,0.835,"Counter({2: 1375, 3: 764, 4: 413, 5: 402, 6: 40, 7: 22, 8: 11, 9: 6, 10: 4, 50: 2, 17: 2, 11: 2, 28: 1, 37: 1, 62: 1, 12: 1, 96: 1, 14: 1, 34: 1, 13: 1, 22: 1})",2954,98,18,0,0,0
255228,0.9952434685849515,0.9402970394413298,0.991,0.896,"Counter({2: 1421, 3: 771, 4: 421, 5: 384, 6: 32, 7: 14, 8: 11, 9: 5, 10: 3, 12: 2, 43: 1, 27: 1, 36: 1, 15: 1, 39: 1, 23: 1})",2997,73,20,0,0,0
255636,0.9956539767481888,0.9463051568314725,0.992,0.906,"Counter({2: 1414, 3: 783, 4: 431, 5: 379, 6: 19, 7: 10, 8: 7, 10: 2, 40: 1, 22: 1, 30: 1, 36: 1, 21: 1, 13: 1, 9: 1, 15: 1})",3007,46,12,0,0,0
254776,0.9954940810751405,0.943559488692232,0.989,0.879,"Counter({2: 1386, 3: 771, 4: 427, 5: 375, 6: 27, 7: 15, 8: 6, 9: 5, 41: 1, 27: 1, 35: 1, 12: 1, 10: 1, 43: 1, 67: 1, 22: 1, 11: 1, 16: 1})",2959,63,15,0,0,0
255367,0.9946704155196247,0.9327003906443159,0.99,0.892,"Counter({2: 1384, 3: 777, 4: 408, 5: 377, 6: 28, 7: 18, 9: 8, 8: 6, 10: 3, 11: 3, 44: 1, 58: 1, 13: 1, 25: 1, 20: 1, 36: 1})",2946,72,11,0,1,0
255802,0.995774075261335,0.9479262006840407,0.992,0.914,"Counter({2: 1442, 3: 798, 4: 430, 5: 380, 6: 21, 7: 11, 8: 4, 13: 2, 43: 1, 15: 1, 12: 1, 11: 1, 30: 1, 10: 1, 19: 1, 18: 1, 22: 1})",3050,47,14,0,0,0
256576,0.9950657894736842,0.9393910379165071,0.994,0.929,"Counter({2: 1539, 3: 782, 4: 434, 5: 366, 6: 21, 7: 9, 8: 4, 9: 1, 27: 1})",3121,36,12,0,0,0
256426,0.9951876954754978,0.94072437313863,0.994,0.928,"Counter({2: 1524, 3: 785, 4: 433, 5: 369, 6: 20, 7: 13, 8: 8, 10: 1, 34: 1})",3111,43,8,0,0,0
255204,0.995525148508644,0.9441510172143974,0.991,0.898,"Counter({2: 1468, 3: 775, 4: 421, 5: 391, 6: 27, 7: 18, 9: 8, 8: 7, 10: 5, 11: 2, 52: 1, 56: 1, 17: 1, 26: 1, 20: 1, 40: 1})",3055,73,21,0,1,0
