P_model,R_model,F1_model_micro_one_lab,F1_model_micro_one_boost,F1_model_macro_one_lab,F1_model_macro_one_boost
0.971,0.869,0.917,0.92,0.9281666666666668,0.9335
0.981,0.867,0.921,0.923,0.9311666666666666,0.935
0.975,0.866,0.917,0.925,0.9293333333333332,0.9359999999999999
0.976,0.864,0.916,0.924,0.9303333333333335,0.9351666666666666
0.972,0.873,0.92,0.924,0.9325,0.9363333333333334
0.978,0.87,0.921,0.926,0.9353333333333333,0.9353333333333333
0.982,0.863,0.919,0.925,0.9306666666666668,0.9369999999999999
0.98,0.866,0.92,0.926,0.9330000000000002,0.9378333333333334
0.975,0.873,0.921,0.925,0.9331666666666667,0.9359999999999999
0.977,0.872,0.921,0.925,0.9336666666666668,0.9365000000000001
0.977,0.873,0.923,0.924,0.9348333333333333,0.9349999999999999
0.976,0.877,0.924,0.927,0.9359999999999999,0.9376666666666665
0.98,0.879,0.927,0.927,0.9386666666666666,0.9371666666666666
0.977,0.876,0.924,0.926,0.9353333333333333,0.9361666666666667
0.978,0.876,0.924,0.926,0.9353333333333333,0.9365
0.98,0.873,0.923,0.926,0.9359999999999999,0.9369999999999999
0.973,0.876,0.922,0.926,0.9343333333333333,0.9359999999999999
0.967,0.877,0.92,0.924,0.9335,0.9361666666666665
0.964,0.883,0.922,0.925,0.9338333333333333,0.9351666666666666
0.97,0.881,0.923,0.926,0.9349999999999999,0.9363333333333334
0.971,0.878,0.922,0.927,0.9343333333333333,0.9378333333333334
0.967,0.885,0.924,0.926,0.9365000000000001,0.9365
0.968,0.881,0.922,0.926,0.9343333333333333,0.9361666666666665
0.978,0.873,0.923,0.926,0.9361666666666667,0.9378333333333333
0.973,0.88,0.924,0.926,0.9354999999999999,0.9373333333333335
0.977,0.879,0.925,0.926,0.9373333333333335,0.9373333333333332
0.975,0.869,0.919,0.928,0.9319999999999999,0.9371666666666667
0.98,0.875,0.925,0.927,0.9359999999999999,0.9376666666666665
0.978,0.876,0.924,0.926,0.9345000000000002,0.9368333333333334
0.977,0.879,0.925,0.927,0.9366666666666666,0.9365
0.969,0.883,0.924,0.926,0.9368333333333334,0.9359999999999999
0.974,0.881,0.925,0.925,0.9353333333333333,0.9363333333333334
0.969,0.884,0.924,0.928,0.9368333333333334,0.9371666666666667
0.97,0.885,0.925,0.927,0.935,0.9373333333333332
0.964,0.887,0.924,0.929,0.9335000000000001,0.9365000000000001
0.969,0.882,0.924,0.93,0.9358333333333334,0.9378333333333334
0.959,0.885,0.92,0.927,0.9326666666666666,0.9381666666666667
0.97,0.882,0.924,0.928,0.9346666666666668,0.9371666666666667
0.972,0.883,0.925,0.93,0.9358333333333332,0.9383333333333335
0.966,0.885,0.924,0.928,0.9373333333333332,0.9369999999999999
0.966,0.887,0.925,0.928,0.935,0.9378333333333333
0.969,0.887,0.926,0.927,0.9376666666666665,0.9366666666666666
0.964,0.883,0.922,0.928,0.9348333333333333,0.9368333333333333
0.969,0.887,0.926,0.926,0.9390000000000001,0.9356666666666668
0.965,0.886,0.924,0.926,0.9353333333333333,0.9361666666666668
0.972,0.884,0.926,0.929,0.9363333333333334,0.9383333333333331
0.973,0.885,0.927,0.927,0.9379999999999998,0.9371666666666667
0.972,0.884,0.926,0.93,0.9368333333333333,0.9401666666666667
0.97,0.887,0.927,0.927,0.9380000000000001,0.9363333333333332
0.975,0.884,0.927,0.927,0.9371666666666667,0.9358333333333332
0.975,0.882,0.926,0.928,0.9371666666666666,0.9376666666666665
0.97,0.884,0.925,0.927,0.936,0.9359999999999999
0.973,0.881,0.925,0.927,0.9351666666666668,0.9371666666666666
0.973,0.884,0.926,0.929,0.9363333333333334,0.9380000000000001
0.97,0.887,0.927,0.926,0.9381666666666666,0.9353333333333333
0.969,0.887,0.926,0.929,0.9366666666666666,0.9380000000000001
0.971,0.885,0.926,0.929,0.9349999999999999,0.9385
0.973,0.885,0.927,0.928,0.9369999999999999,0.9368333333333334
0.97,0.89,0.928,0.928,0.9396666666666667,0.9369999999999999
0.972,0.887,0.928,0.928,0.9385,0.9371666666666666
0.966,0.89,0.926,0.928,0.9378333333333333,0.9366666666666666
0.966,0.887,0.925,0.928,0.9369999999999999,0.9373333333333332
0.969,0.89,0.928,0.929,0.9386666666666666,0.9378333333333334
0.974,0.886,0.928,0.93,0.9371666666666667,0.9378333333333333
0.97,0.884,0.925,0.93,0.9361666666666668,0.9383333333333334
0.967,0.888,0.926,0.929,0.9361666666666667,0.9376666666666665
0.971,0.884,0.926,0.928,0.9351666666666666,0.9366666666666666
0.973,0.888,0.929,0.928,0.9383333333333335,0.9359999999999999
0.972,0.886,0.927,0.928,0.9359999999999999,0.9381666666666666
0.973,0.884,0.926,0.929,0.9355000000000001,0.9380000000000001
0.973,0.888,0.929,0.93,0.9386666666666666,0.9376666666666668
0.965,0.886,0.923,0.931,0.9348333333333333,0.9395000000000001
0.973,0.889,0.929,0.929,0.9388333333333333,0.9381666666666667
0.969,0.889,0.927,0.93,0.9368333333333334,0.9386666666666668
0.973,0.889,0.929,0.93,0.9388333333333333,0.9391666666666666
0.971,0.884,0.925,0.93,0.9353333333333333,0.9378333333333333
0.976,0.88,0.926,0.929,0.9356666666666668,0.9378333333333333
0.974,0.886,0.928,0.929,0.9378333333333334,0.9383333333333334
0.971,0.89,0.929,0.931,0.9381666666666667,0.9386666666666666
0.966,0.891,0.927,0.93,0.9373333333333335,0.9393333333333332
0.972,0.889,0.929,0.93,0.9395000000000001,0.9381666666666667
0.97,0.891,0.929,0.932,0.9383333333333335,0.9395000000000001
0.968,0.886,0.925,0.93,0.9365,0.9378333333333333
0.97,0.888,0.928,0.929,0.9363333333333334,0.9383333333333334
0.969,0.892,0.929,0.931,0.9383333333333335,0.9380000000000001
0.968,0.886,0.925,0.931,0.9373333333333335,0.9383333333333335
0.969,0.893,0.929,0.928,0.9386666666666666,0.9371666666666666
0.965,0.894,0.928,0.931,0.9376666666666665,0.9371666666666667
0.968,0.896,0.931,0.93,0.9396666666666667,0.9373333333333331
0.962,0.899,0.929,0.93,0.9386666666666666,0.9373333333333332
0.966,0.895,0.929,0.932,0.939,0.9395000000000001
0.966,0.89,0.927,0.932,0.9368333333333334,0.9386666666666668
0.97,0.89,0.928,0.93,0.9385,0.9376666666666665
0.971,0.891,0.93,0.931,0.9388333333333333,0.939
0.969,0.89,0.928,0.93,0.9369999999999999,0.9385
0.972,0.891,0.93,0.931,0.9395000000000001,0.9388333333333335
0.971,0.887,0.927,0.931,0.936,0.9380000000000001
0.969,0.891,0.929,0.931,0.9383333333333334,0.9381666666666666
0.966,0.892,0.928,0.93,0.9383333333333334,0.9380000000000001
0.97,0.887,0.927,0.93,0.9375,0.9373333333333335
0.971,0.892,0.93,0.932,0.9400000000000001,0.9396666666666667
0.973,0.887,0.928,0.931,0.9375,0.9391666666666666
0.973,0.89,0.929,0.93,0.9398333333333334,0.9375
0.973,0.888,0.929,0.929,0.9375,0.9365
0.973,0.888,0.929,0.93,0.9393333333333334,0.9376666666666665
0.971,0.89,0.929,0.93,0.9381666666666667,0.9381666666666666
0.973,0.887,0.928,0.931,0.9381666666666667,0.9396666666666667
0.972,0.889,0.928,0.93,0.9388333333333332,0.9388333333333333
0.97,0.888,0.927,0.93,0.9376666666666665,0.9386666666666668
0.973,0.89,0.929,0.931,0.9391666666666666,0.9385
0.97,0.892,0.93,0.931,0.939,0.9386666666666666
0.975,0.888,0.93,0.93,0.9400000000000001,0.9376666666666668
0.969,0.891,0.928,0.932,0.9388333333333333,0.9395000000000001
0.971,0.889,0.928,0.933,0.9371666666666666,0.9401666666666665
0.969,0.892,0.929,0.93,0.9398333333333334,0.9383333333333334
0.974,0.889,0.93,0.932,0.9376666666666668,0.9398333333333334
0.969,0.893,0.93,0.931,0.9386666666666668,0.9381666666666667
0.968,0.891,0.928,0.931,0.9379999999999998,0.9388333333333332
0.972,0.894,0.931,0.93,0.9405,0.9371666666666666
0.969,0.892,0.929,0.931,0.9394999999999999,0.9393333333333332
0.97,0.89,0.928,0.93,0.9383333333333334,0.9371666666666666
0.969,0.893,0.93,0.93,0.9391666666666668,0.9378333333333333
0.969,0.892,0.929,0.93,0.9386666666666666,0.9368333333333334
0.968,0.894,0.93,0.931,0.9390000000000001,0.9391666666666666
0.969,0.895,0.93,0.932,0.9391666666666668,0.939
0.968,0.896,0.931,0.931,0.9413333333333332,0.9376666666666668
0.967,0.894,0.929,0.931,0.9378333333333334,0.9396666666666667
0.964,0.896,0.929,0.93,0.9380000000000001,0.9375
0.965,0.894,0.928,0.932,0.9380000000000001,0.9380000000000001
0.965,0.892,0.927,0.932,0.9374999999999999,0.9398333333333334
