addit_train_data_size,addit_train_data_acc,addit_train_data_f1,all_graph_acc,all_graph_f1,cc_distribution,small_cc,large_cc,bridges,wrong_bridges,cuts,wrong_cuts,heatmap
42957,0.9823544474707265,0.9455772544514648,0.981,0.943,"Counter({2: 2287, 3: 545, 4: 498, 5: 47, 6: 6, 8: 2, 7: 1, 11: 1})",3330,57,3,0,0,0,
42781,0.9853907108295739,0.9550327361680696,0.982,0.949,"Counter({2: 2257, 3: 591, 4: 509, 5: 57, 6: 7, 7: 3, 11: 3, 8: 2, 9: 1, 13: 1})",3357,74,10,0,0,0,
42654,0.9843391006705116,0.9516082294986961,0.98,0.941,"Counter({2: 2193, 3: 578, 4: 523, 5: 60, 6: 21, 7: 5, 8: 5, 11: 2, 13: 1})",3294,94,10,0,0,0,
42833,0.9858987229472603,0.956490419247947,0.984,0.953,"Counter({2: 2304, 3: 577, 4: 497, 5: 53, 6: 10, 8: 2, 7: 2, 9: 1, 13: 1})",3378,69,9,0,0,0,
42912,0.9861810216256525,0.957573155898977,0.985,0.955,"Counter({2: 2321, 3: 586, 4: 492, 5: 45, 6: 10, 8: 4, 7: 1, 11: 1})",3399,61,5,0,0,0,
42883,0.9853321829163072,0.9547254012812207,0.984,0.952,"Counter({2: 2320, 3: 550, 4: 497, 5: 47, 6: 10, 11: 2, 8: 2})",3367,61,5,0,0,0,
42838,0.9855035249077921,0.9551656920077973,0.984,0.952,"Counter({2: 2300, 3: 547, 4: 503, 5: 55, 6: 8, 8: 2, 13: 1, 11: 1, 7: 1})",3350,68,5,0,0,0,
42885,0.9857525941471377,0.9558110942359153,0.985,0.955,"Counter({2: 2351, 3: 544, 4: 481, 5: 50, 6: 6, 8: 2, 13: 1, 9: 1})",3376,60,4,0,0,0,
42680,0.9861293345829428,0.957001743172574,0.983,0.95,"Counter({2: 2257, 3: 575, 4: 504, 5: 60, 6: 11, 8: 5, 9: 3, 7: 2, 11: 1, 10: 1, 15: 1})",3336,84,13,0,0,0,
42621,0.9865089979118276,0.9582516517824731,0.982,0.95,"Counter({2: 2241, 3: 577, 4: 518, 5: 60, 6: 16, 9: 5, 7: 4, 8: 3, 11: 2, 16: 1})",3336,91,13,0,0,0,
42591,0.9865464534760865,0.9579757975797579,0.982,0.95,"Counter({2: 2287, 3: 556, 4: 494, 5: 68, 6: 15, 8: 3, 10: 2, 9: 2, 7: 2, 17: 1})",3337,93,15,0,1,0,
42463,0.9862704001130396,0.9569137536028379,0.98,0.944,"Counter({2: 2276, 3: 561, 4: 484, 5: 61, 6: 20, 7: 7, 8: 6, 10: 2, 20: 1, 9: 1, 11: 1})",3321,99,15,0,1,0,
42743,0.9872493741665302,0.9604355716878403,0.985,0.956,"Counter({2: 2322, 3: 570, 4: 489, 5: 63, 6: 13, 8: 3, 7: 2, 9: 1})",3381,82,12,0,1,0,
42764,0.9869282574127771,0.9596651995093441,0.984,0.955,"Counter({2: 2300, 3: 586, 4: 498, 5: 57, 6: 15, 8: 3, 7: 2, 9: 1})",3384,78,12,0,0,0,
42551,0.9854057483960424,0.9547804558363067,0.981,0.945,"Counter({2: 2179, 3: 583, 4: 540, 5: 72, 6: 22, 8: 6, 7: 4, 9: 2, 10: 1})",3302,107,15,0,1,0,
42376,0.985770247309798,0.9555276937827274,0.979,0.941,"Counter({2: 2194, 3: 587, 4: 518, 5: 68, 6: 20, 7: 9, 8: 8, 9: 3, 15: 1, 12: 1, 10: 1})",3299,111,15,0,2,0,
42716,0.9868901582545182,0.9595609474292318,0.984,0.954,"Counter({2: 2263, 3: 591, 4: 514, 5: 62, 6: 14, 8: 5, 7: 3, 9: 2})",3368,86,12,0,1,0,
42849,0.986884174659852,0.9596785765533075,0.985,0.956,"Counter({2: 2322, 3: 591, 4: 495, 5: 49, 6: 10, 8: 4, 7: 3, 10: 1})",3408,67,8,0,1,0,
42903,0.9856187213015407,0.9558117882976438,0.984,0.953,"Counter({2: 2341, 3: 573, 4: 492, 5: 45, 6: 5, 7: 3, 10: 2, 8: 2, 9: 1})",3406,58,4,0,1,0,
42864,0.986165546845838,0.9573043415652676,0.984,0.955,"Counter({2: 2340, 3: 568, 4: 487, 5: 50, 6: 5, 7: 2, 9: 2, 10: 2, 8: 2})",3395,63,2,0,1,0,
42831,0.9877425229389928,0.9621457927752542,0.986,0.96,"Counter({2: 2345, 3: 581, 4: 482, 5: 51, 6: 9, 8: 3, 7: 1, 9: 1, 11: 1})",3408,66,7,0,0,0,
42799,0.9875698030327812,0.9617706237424547,0.985,0.958,"Counter({2: 2303, 3: 599, 4: 496, 5: 50, 6: 12, 7: 3, 8: 3, 9: 2, 11: 1})",3398,71,9,0,1,0,
42847,0.9872103064391906,0.9605357914446205,0.985,0.958,"Counter({2: 2336, 3: 576, 4: 486, 5: 50, 6: 8, 7: 3, 8: 2, 9: 1, 11: 1})",3398,65,6,0,2,0,
42890,0.9865469806481697,0.9585577820871939,0.985,0.957,"Counter({2: 2342, 3: 574, 4: 487, 5: 47, 6: 6, 9: 2, 8: 2, 7: 1, 11: 1})",3403,59,6,0,2,0,
42907,0.9858997366397091,0.9565279873535963,0.985,0.955,"Counter({2: 2344, 3: 560, 4: 488, 5: 47, 6: 6, 8: 2, 7: 1, 9: 1, 11: 1})",3392,58,3,0,1,0,
42914,0.9862981777508505,0.9578010621501364,0.985,0.957,"Counter({2: 2340, 3: 562, 4: 491, 5: 47, 6: 4, 8: 2, 7: 1, 9: 1, 11: 1})",3393,56,2,0,1,0,
42894,0.9866181750361356,0.9587050359712229,0.985,0.957,"Counter({2: 2350, 3: 553, 4: 488, 5: 48, 6: 4, 8: 3, 7: 1, 9: 1, 11: 1})",3391,58,6,0,1,0,
42928,0.9870713753261274,0.96018365736423,0.986,0.96,"Counter({2: 2376, 3: 558, 4: 484, 5: 48, 6: 3, 7: 1, 9: 1, 11: 1, 8: 1})",3418,55,2,0,0,0,
42918,0.9872314646535253,0.9606717381943447,0.986,0.96,"Counter({2: 2378, 3: 562, 4: 481, 5: 49, 6: 5, 7: 1, 11: 1, 8: 1})",3421,57,1,0,1,0,
42942,0.9871687392296586,0.9605102845266251,0.986,0.961,"Counter({2: 2383, 3: 558, 4: 483, 5: 44, 6: 6, 8: 2, 7: 1, 9: 1})",3424,54,4,0,1,0,
42929,0.9870483822124904,0.9601719197707737,0.986,0.96,"Counter({2: 2368, 3: 566, 4: 486, 5: 48, 6: 5, 8: 2, 7: 1, 9: 1})",3420,57,1,0,2,0,
42918,0.9872314646535253,0.9607787002576581,0.986,0.96,"Counter({2: 2350, 3: 576, 4: 491, 5: 46, 6: 6, 9: 2, 8: 2, 7: 1})",3417,57,2,0,1,0,
42915,0.9866014214144239,0.9588020348212367,0.985,0.958,"Counter({2: 2348, 3: 570, 4: 491, 5: 48, 6: 9, 8: 2, 7: 1})",3409,60,2,0,1,0,
42964,0.9861046457499302,0.9574452918953595,0.985,0.957,"Counter({2: 2339, 3: 570, 4: 500, 5: 43, 6: 7, 7: 2, 8: 1})",3409,53,2,0,1,0,
42844,0.9864158341891514,0.9581174438687392,0.985,0.957,"Counter({2: 2318, 3: 573, 4: 502, 5: 53, 6: 8, 7: 2, 9: 2, 10: 1, 8: 1})",3393,67,4,0,1,0,
42848,0.9868371919342793,0.9594244604316546,0.986,0.958,"Counter({2: 2332, 3: 569, 4: 501, 5: 53, 6: 7, 8: 3, 9: 2, 7: 1})",3402,66,6,0,2,0,
42926,0.9873037320039137,0.961057520543051,0.986,0.96,"Counter({2: 2349, 3: 577, 4: 495, 5: 47, 6: 8, 7: 2, 8: 1})",3421,58,2,0,2,0,
42929,0.9872114421486641,0.960833273881715,0.986,0.96,"Counter({2: 2349, 3: 577, 4: 499, 5: 46, 6: 7, 7: 2, 9: 1, 8: 1})",3425,57,3,0,1,0,
42856,0.9877963412357663,0.962420061794927,0.987,0.961,"Counter({2: 2350, 3: 579, 4: 492, 5: 54, 6: 7, 8: 2, 7: 1, 9: 1})",3421,65,9,0,1,0,
42837,0.9878843056236432,0.9625999855876631,0.987,0.961,"Counter({2: 2349, 3: 572, 4: 491, 5: 54, 6: 8, 9: 2, 8: 2, 7: 1})",3412,67,8,0,1,0,
42832,0.9876260739633919,0.9617383771296564,0.986,0.961,"Counter({2: 2356, 3: 567, 4: 487, 5: 52, 6: 10, 9: 3, 7: 1, 8: 1})",3410,67,7,0,1,0,
42852,0.9878418743582563,0.9624125243488925,0.987,0.962,"Counter({2: 2362, 3: 574, 4: 479, 5: 52, 6: 9, 7: 2, 9: 1, 8: 1})",3415,65,7,0,1,0,
42867,0.987752816852124,0.9622274983811784,0.987,0.961,"Counter({2: 2371, 3: 566, 4: 485, 5: 48, 6: 7, 8: 2, 7: 1, 9: 1, 11: 1})",3422,60,10,0,1,0,
42780,0.9887798036465638,0.9652476107732406,0.987,0.963,"Counter({2: 2353, 3: 565, 4: 489, 5: 54, 6: 10, 7: 3, 9: 1, 11: 1, 8: 1})",3407,70,10,0,3,0,
42811,0.9883207586835159,0.9638467100506146,0.987,0.962,"Counter({2: 2350, 3: 560, 4: 490, 5: 51, 6: 10, 7: 2, 9: 1, 11: 1, 8: 1})",3400,66,10,0,4,0,
42777,0.9878906889216168,0.9624365482233502,0.986,0.961,"Counter({2: 2338, 3: 561, 4: 491, 5: 57, 6: 14, 7: 3, 8: 1})",3390,75,13,0,0,0,
42784,0.9878692969334331,0.9623613024874901,0.987,0.961,"Counter({2: 2341, 3: 561, 4: 489, 5: 57, 6: 11, 7: 3, 9: 1, 8: 1})",3391,73,6,0,1,0,
42745,0.9882325418177564,0.9634898744283952,0.986,0.961,"Counter({2: 2330, 3: 560, 4: 492, 5: 54, 6: 14, 7: 2, 11: 2, 8: 2})",3382,74,8,0,1,0,
42753,0.9883984749608214,0.96399012632496,0.987,0.962,"Counter({2: 2337, 3: 564, 4: 489, 5: 53, 6: 13, 7: 2, 13: 1, 9: 1, 8: 1, 11: 1})",3390,72,6,0,1,0,
42775,0.9881706604324956,0.9633492684340141,0.987,0.961,"Counter({2: 2336, 3: 562, 4: 494, 5: 53, 6: 11, 7: 2, 9: 1, 11: 1, 8: 1, 10: 1})",3392,70,6,0,2,0,
42751,0.9881172370236954,0.9631723937944033,0.986,0.96,"Counter({2: 2326, 3: 572, 4: 492, 5: 52, 6: 12, 7: 3, 8: 2, 9: 1, 11: 1, 12: 1})",3390,72,9,0,2,0,
42695,0.9886403560135847,0.964898313671564,0.986,0.96,"Counter({2: 2292, 3: 590, 4: 505, 5: 54, 6: 16, 7: 4, 8: 3, 9: 1, 11: 1, 12: 1})",3387,80,7,0,2,0,
42731,0.9884393063583815,0.9642028985507246,0.987,0.961,"Counter({2: 2310, 3: 598, 4: 489, 5: 53, 6: 15, 7: 5, 9: 1, 11: 1, 8: 1})",3397,76,7,0,2,0,
42666,0.98884357568087,0.9655721105164183,0.986,0.959,"Counter({2: 2267, 3: 600, 4: 509, 5: 54, 6: 15, 8: 5, 7: 4, 9: 1, 11: 1, 16: 1})",3376,81,11,0,1,0,
42607,0.989485295843406,0.967489114658926,0.986,0.96,"Counter({2: 2263, 3: 613, 4: 504, 5: 56, 6: 17, 7: 9, 8: 3, 9: 2, 11: 1, 16: 1})",3380,89,12,0,2,0,
42556,0.9892612087602218,0.966737025984424,0.985,0.958,"Counter({2: 2250, 3: 602, 4: 512, 5: 57, 6: 20, 7: 6, 8: 4, 9: 3, 13: 1, 10: 1, 16: 1})",3364,93,17,0,1,0,
42540,0.9891631405735778,0.9663282448323717,0.985,0.958,"Counter({2: 2255, 3: 605, 4: 504, 5: 61, 6: 18, 7: 8, 8: 4, 16: 2, 9: 1, 13: 1})",3364,95,16,0,2,0,
42445,0.9888561668040994,0.9652589056188027,0.984,0.954,"Counter({2: 2218, 3: 611, 4: 507, 5: 65, 6: 24, 7: 8, 9: 5, 8: 2, 13: 1, 11: 1, 17: 1})",3336,107,23,0,1,0,
42431,0.9897244938841885,0.9680773173231806,0.985,0.956,"Counter({2: 2209, 3: 611, 4: 523, 5: 60, 6: 23, 7: 8, 8: 7, 9: 5, 13: 1, 17: 1, 10: 1})",3343,106,28,0,2,0,
42440,0.9897973609802073,0.9683039308981772,0.984,0.956,"Counter({2: 2221, 3: 619, 4: 508, 5: 63, 6: 24, 7: 8, 8: 4, 9: 2, 11: 2, 10: 2, 14: 1, 17: 1})",3348,107,14,0,1,0,
42433,0.990243442603634,0.9697412658967987,0.985,0.957,"Counter({2: 2210, 3: 623, 4: 519, 5: 66, 6: 23, 7: 7, 9: 4, 8: 3, 10: 2, 13: 1, 11: 1, 17: 1})",3352,108,17,0,1,0,
42421,0.990311402371467,0.9698790765848296,0.985,0.958,"Counter({2: 2221, 3: 610, 4: 518, 5: 62, 6: 28, 7: 8, 9: 4, 8: 3, 13: 1, 11: 1, 10: 1, 18: 1})",3349,109,19,0,2,0,
42371,0.9898279483609073,0.9683901723505685,0.984,0.955,"Counter({2: 2177, 3: 628, 4: 527, 5: 62, 6: 25, 7: 10, 9: 4, 8: 4, 13: 2, 11: 2, 18: 1, 10: 1})",3332,111,18,0,2,0,
42533,0.9903134037100604,0.9699752222708061,0.986,0.961,"Counter({2: 2253, 3: 618, 4: 502, 5: 61, 6: 18, 7: 7, 9: 4, 8: 2, 13: 1, 11: 1, 16: 1})",3373,95,11,0,1,0,
42560,0.9898261278195488,0.9684701084977791,0.986,0.96,"Counter({2: 2265, 3: 600, 4: 508, 5: 62, 6: 22, 8: 4, 7: 3, 12: 2, 10: 1, 1: 1, 16: 1})",3374,95,12,0,2,1,
42506,0.9905895638262834,0.9707773232028055,0.986,0.96,"Counter({2: 2261, 3: 607, 4: 498, 5: 61, 6: 22, 8: 5, 7: 5, 11: 2, 13: 1, 9: 1, 1: 1, 17: 1})",3367,98,11,0,2,1,
42566,0.9897100972607246,0.9681269102022996,0.986,0.96,"Counter({2: 2259, 3: 610, 4: 502, 5: 60, 6: 17, 7: 7, 9: 3, 8: 2, 13: 1, 10: 1, 18: 1})",3371,92,11,0,1,0,
42591,0.9891056796036721,0.9661758273800845,0.986,0.959,"Counter({2: 2284, 3: 592, 4: 500, 5: 62, 6: 15, 7: 4, 9: 2, 8: 2, 13: 1, 10: 1, 18: 1})",3376,88,9,0,2,0,
42503,0.9895772063148484,0.9676854621051864,0.985,0.957,"Counter({2: 2245, 3: 602, 4: 510, 5: 56, 6: 22, 8: 6, 7: 5, 10: 3, 9: 2, 13: 1, 1: 1, 18: 1})",3358,96,16,0,2,1,
42721,0.9891622387116407,0.9665002532378264,0.987,0.963,"Counter({2: 2328, 3: 582, 4: 500, 5: 50, 6: 13, 7: 4, 8: 3, 9: 1, 13: 1})",3410,72,9,0,1,0,
42695,0.9892493266190421,0.9667415404680821,0.987,0.963,"Counter({2: 2320, 3: 577, 4: 502, 5: 52, 6: 16, 7: 6, 9: 1, 14: 1, 8: 1, 1: 1})",3400,77,7,0,2,1,
42690,0.9886390255329117,0.9648881488452905,0.986,0.96,"Counter({2: 2302, 3: 582, 4: 506, 5: 54, 6: 17, 7: 5, 8: 3, 13: 1, 1: 1})",3391,80,5,0,1,1,
42786,0.9884307951198991,0.9643654164566985,0.987,0.962,"Counter({2: 2317, 3: 598, 4: 498, 5: 48, 6: 13, 7: 5, 8: 2})",3413,68,7,0,5,0,
42699,0.9889458769526218,0.96578222415543,0.987,0.962,"Counter({2: 2299, 3: 588, 4: 502, 5: 54, 6: 16, 7: 5, 8: 3, 10: 1})",3389,79,6,0,5,0,
42678,0.9890341628005062,0.965953731994762,0.987,0.962,"Counter({2: 2305, 3: 585, 4: 495, 5: 56, 6: 13, 7: 5, 8: 3, 9: 2, 10: 1})",3385,80,4,0,6,0,
42657,0.9893100780645615,0.9667977282656182,0.987,0.963,"Counter({2: 2297, 3: 593, 4: 494, 5: 57, 6: 14, 7: 8, 8: 3, 9: 1})",3384,83,9,0,7,0,
42656,0.9886768567141786,0.9648701723761728,0.986,0.961,"Counter({2: 2287, 3: 585, 4: 507, 5: 55, 6: 17, 7: 7, 9: 2, 8: 2})",3379,83,8,0,4,0,
42649,0.9888860231189477,0.9654669969401136,0.986,0.961,"Counter({2: 2293, 3: 585, 4: 498, 5: 57, 6: 18, 7: 6, 8: 3, 9: 1})",3376,85,8,0,5,0,
42696,0.9891324714258947,0.9663719379620236,0.987,0.963,"Counter({2: 2302, 3: 596, 4: 499, 5: 52, 6: 13, 7: 5, 8: 4, 9: 2})",3397,76,9,0,5,0,
42661,0.9896392489627529,0.9678264667346048,0.988,0.965,"Counter({2: 2306, 3: 592, 4: 496, 5: 59, 6: 15, 7: 7, 8: 2, 9: 1})",3394,84,11,0,5,0,
42744,0.9890043046977354,0.9659913169319826,0.988,0.964,"Counter({2: 2321, 3: 584, 4: 499, 5: 55, 6: 12, 7: 6, 8: 1})",3404,74,9,0,6,0,
42735,0.9890253890253891,0.9660563074473475,0.987,0.964,"Counter({2: 2317, 3: 583, 4: 501, 5: 53, 6: 12, 7: 5, 8: 2, 9: 1})",3401,73,7,0,6,0,
42746,0.9890750011697,0.9663132078193754,0.988,0.964,"Counter({2: 2306, 3: 584, 4: 513, 5: 52, 6: 15, 7: 5, 8: 1})",3403,73,8,0,4,0,
42663,0.9891006258350327,0.9662333890058818,0.987,0.962,"Counter({2: 2298, 3: 582, 4: 508, 5: 57, 6: 17, 7: 6, 8: 2, 10: 1})",3388,83,17,0,3,0,
42691,0.9897636504181209,0.9682712553546794,0.988,0.966,"Counter({2: 2316, 3: 593, 4: 496, 5: 55, 6: 12, 7: 5, 8: 4, 9: 1})",3405,77,14,0,3,0,
42703,0.989298175772194,0.9669439421338154,0.988,0.964,"Counter({2: 2292, 3: 597, 4: 509, 5: 51, 6: 11, 7: 8, 9: 2, 8: 2})",3398,74,16,0,4,0,
42731,0.9896328192647025,0.9680305982535903,0.988,0.966,"Counter({2: 2308, 3: 594, 4: 510, 5: 53, 6: 12, 7: 5, 8: 2, 9: 1})",3412,73,9,0,4,0,
42723,0.9899351637291389,0.96894858463316,0.988,0.967,"Counter({2: 2307, 3: 599, 4: 505, 5: 54, 6: 13, 7: 6, 8: 2})",3411,75,13,0,6,0,
42714,0.9893009317788078,0.9669104337122583,0.988,0.965,"Counter({2: 2297, 3: 586, 4: 508, 5: 55, 6: 12, 7: 7, 9: 1, 8: 1})",3391,76,13,0,5,0,
42731,0.9888839484215207,0.9657064471879288,0.987,0.964,"Counter({2: 2290, 3: 590, 4: 516, 5: 56, 6: 14, 7: 3, 9: 1, 8: 1})",3396,75,14,0,5,0,
42708,0.9890184508757142,0.9659775117881756,0.987,0.964,"Counter({2: 2305, 3: 583, 4: 503, 5: 55, 6: 12, 7: 9, 8: 1})",3391,77,9,0,5,0,
42669,0.9887271789823994,0.9650105477558741,0.987,0.963,"Counter({2: 2291, 3: 595, 4: 501, 5: 62, 6: 10, 7: 7, 8: 2, 1: 2, 9: 1})",3389,82,11,0,7,0,
42614,0.989393157178392,0.9669300556043313,0.987,0.962,"Counter({2: 2304, 3: 572, 4: 495, 5: 61, 6: 13, 7: 5, 8: 3, 9: 2, 16: 1, 1: 1})",3372,85,13,0,5,0,
42645,0.9895415640755071,0.9674167153711278,0.988,0.964,"Counter({2: 2318, 3: 581, 4: 488, 5: 61, 6: 12, 7: 6, 8: 4, 9: 1, 1: 1})",3388,84,16,0,4,0,
42708,0.9895101620305329,0.967451322290032,0.988,0.965,"Counter({2: 2320, 3: 579, 4: 496, 5: 52, 6: 12, 7: 6, 8: 3, 9: 1, 1: 1})",3396,74,10,0,4,0,
42731,0.9896328192647025,0.9679241184563028,0.988,0.966,"Counter({2: 2323, 3: 584, 4: 498, 5: 52, 6: 12, 7: 5, 8: 2, 9: 1, 1: 1})",3406,72,6,0,4,0,
42753,0.9893808621617196,0.9671633154925502,0.988,0.966,"Counter({2: 2325, 3: 582, 4: 500, 5: 51, 6: 11, 7: 5, 8: 2, 1: 1})",3408,69,8,0,4,0,
42719,0.989231957676912,0.9666956269910222,0.988,0.964,"Counter({2: 2299, 3: 585, 4: 504, 5: 54, 6: 13, 7: 6, 8: 1, 10: 1, 1: 1})",3389,75,9,0,4,0,
42718,0.9894189802893394,0.9672606113284078,0.988,0.965,"Counter({2: 2296, 3: 590, 4: 504, 5: 57, 6: 13, 7: 4, 1: 2, 8: 1, 9: 1})",3392,76,10,0,8,0,
42689,0.9896460446485043,0.9679384883214857,0.988,0.965,"Counter({2: 2303, 3: 585, 4: 507, 5: 55, 6: 13, 7: 6, 8: 2, 1: 2, 13: 1})",3397,77,11,0,5,0,
42653,0.9897310857384006,0.9681917211328976,0.988,0.964,"Counter({2: 2283, 3: 596, 4: 505, 5: 59, 6: 16, 7: 7, 1: 2, 8: 1, 12: 1})",3386,84,13,0,9,0,
42652,0.9893322704679733,0.9668922360474423,0.987,0.964,"Counter({2: 2292, 3: 584, 4: 507, 5: 63, 6: 12, 7: 8, 8: 2, 1: 2})",3385,85,11,0,9,0,
42591,0.9892465544363833,0.9666472473055637,0.986,0.961,"Counter({2: 2259, 3: 593, 4: 514, 5: 61, 6: 16, 7: 6, 8: 5, 1: 2, 16: 1})",3368,89,12,0,9,0,
42499,0.9889173862914421,0.9655273366025031,0.985,0.957,"Counter({2: 2213, 3: 601, 4: 519, 5: 66, 6: 19, 7: 9, 8: 3, 11: 1, 18: 1, 9: 1, 1: 1})",3334,100,17,0,4,0,
42615,0.9892995424146427,0.9668652812091266,0.987,0.962,"Counter({2: 2248, 3: 595, 4: 516, 5: 61, 6: 19, 7: 6, 8: 3, 1: 2, 11: 1})",3361,90,15,0,4,0,
42659,0.9894043460934386,0.9671511627906977,0.987,0.963,"Counter({2: 2286, 3: 582, 4: 505, 5: 60, 6: 15, 7: 4, 8: 3, 13: 1, 1: 1})",3374,83,10,0,1,0,
42623,0.9894423198742462,0.9671820303383897,0.987,0.963,"Counter({2: 2282, 3: 585, 4: 500, 5: 61, 6: 19, 7: 4, 8: 3, 10: 1, 1: 1})",3368,88,11,0,1,0,
42654,0.9893093262062175,0.966860465116279,0.987,0.963,"Counter({2: 2289, 3: 584, 4: 504, 5: 57, 6: 17, 7: 4, 8: 3, 13: 1, 1: 1})",3378,82,6,0,2,0,
42667,0.9894063327630253,0.9671940775148788,0.987,0.964,"Counter({2: 2281, 3: 582, 4: 511, 5: 54, 6: 17, 7: 5, 8: 2, 9: 1, 10: 1, 1: 1})",3375,80,7,0,2,0,
42660,0.989521800281294,0.9675875571024583,0.987,0.963,"Counter({2: 2286, 3: 579, 4: 514, 5: 56, 6: 16, 7: 4, 8: 3, 16: 1, 1: 1})",3380,80,7,0,4,0,
42680,0.9894095595126523,0.9672131147540982,0.988,0.965,"Counter({2: 2287, 3: 587, 4: 513, 5: 58, 6: 16, 7: 3, 8: 2, 9: 1, 1: 1})",3388,80,7,0,4,0,
42670,0.9899226622920084,0.9688811694890721,0.988,0.965,"Counter({2: 2278, 3: 608, 4: 510, 5: 54, 6: 17, 7: 4, 8: 3, 9: 1, 1: 1})",3397,79,8,0,5,0,
42700,0.9894145199063232,0.9673221515326779,0.988,0.965,"Counter({2: 2296, 3: 608, 4: 504, 5: 55, 6: 11, 7: 4, 8: 3, 11: 1, 9: 1, 1: 1})",3409,75,8,0,6,0,
42590,0.9894810988494952,0.9672801635991819,0.987,0.963,"Counter({2: 2273, 3: 607, 4: 499, 5: 63, 6: 17, 7: 6, 8: 4, 9: 1, 1: 1})",3380,91,7,0,4,0,
42669,0.9891255946940402,0.9662594531704479,0.987,0.964,"Counter({2: 2302, 3: 587, 4: 501, 5: 54, 6: 17, 7: 5, 8: 2, 10: 1, 1: 1})",3391,79,10,0,4,0,
42648,0.9897064340649034,0.9680936114543208,0.988,0.964,"Counter({2: 2303, 3: 584, 4: 506, 5: 52, 6: 18, 7: 5, 8: 4, 12: 1, 1: 1})",3394,80,9,0,4,0,
42661,0.9899205363212301,0.9687726942628904,0.988,0.966,"Counter({2: 2315, 3: 592, 4: 503, 5: 59, 6: 12, 7: 5, 8: 3, 12: 1, 1: 1})",3411,80,10,0,4,0,
42661,0.989803333255198,0.9683981111514711,0.988,0.965,"Counter({2: 2317, 3: 582, 4: 501, 5: 53, 6: 16, 8: 5, 7: 4, 11: 1, 1: 1})",3401,79,6,0,4,0,
42650,0.9897538100820633,0.968211246090056,0.988,0.965,"Counter({2: 2303, 3: 593, 4: 498, 5: 57, 6: 16, 7: 4, 8: 4, 9: 1, 1: 1})",3395,82,7,0,4,0,
42666,0.9894998359349365,0.9675126903553299,0.988,0.964,"Counter({2: 2287, 3: 597, 4: 508, 5: 56, 6: 16, 8: 4, 7: 2, 9: 2, 1: 1})",3393,80,5,0,4,0,
