addit_train_data_size,addit_train_data_acc,addit_train_data_f1,all_graph_acc,all_graph_f1,cc_distribution,small_cc,large_cc,bridges,wrong_bridges,cuts,wrong_cuts,heatmap
43070,0.9812166241003019,0.9425385325662334,0.979,0.939,"Counter({2: 2318, 3: 541, 4: 501, 5: 27, 6: 8, 8: 4, 7: 3, 9: 1, 10: 1, 1: 1})",3361,44,5,0,1,1,
43046,0.9836686335548018,0.9501241575026605,0.982,0.948,"Counter({2: 2342, 3: 566, 4: 495, 5: 35, 6: 6, 8: 3, 10: 2, 7: 2, 1: 1})",3404,48,7,0,1,1,
43080,0.9843314763231198,0.9522664592320204,0.983,0.95,"Counter({2: 2357, 3: 564, 4: 494, 5: 31, 6: 7, 10: 2, 8: 2, 7: 1, 1: 1})",3416,43,6,0,2,2,
43154,0.9821569263567688,0.9456214689265539,0.981,0.945,"Counter({2: 2358, 3: 545, 4: 494, 5: 28, 6: 3, 8: 2, 10: 1, 7: 1, 1: 1})",3398,35,4,0,1,1,
42999,0.9821623758692063,0.9453509084431777,0.98,0.941,"Counter({2: 2293, 3: 566, 4: 498, 5: 33, 6: 8, 7: 6, 8: 3, 9: 1, 10: 1, 1: 1})",3358,52,5,0,2,2,
42999,0.9833717063187516,0.9491139420681801,0.982,0.946,"Counter({2: 2314, 3: 569, 4: 502, 5: 38, 6: 7, 7: 3, 8: 3, 9: 1, 10: 1, 1: 1})",3386,53,7,0,1,1,
43144,0.9824541071759688,0.94666384837596,0.981,0.945,"Counter({2: 2338, 3: 562, 4: 499, 5: 30, 6: 6, 8: 2})",3399,38,4,0,0,0,
43120,0.9819573283858998,0.9450021207408456,0.981,0.944,"Counter({2: 2332, 3: 570, 4: 495, 5: 28, 6: 4, 7: 2, 8: 2, 9: 1, 10: 1})",3397,38,7,0,0,0,
43107,0.982926206880553,0.9480372776051963,0.981,0.945,"Counter({2: 2332, 3: 566, 4: 495, 5: 32, 6: 5, 8: 2, 10: 1})",3393,40,6,0,0,0,
43014,0.9829357883479797,0.94791370990633,0.981,0.943,"Counter({2: 2328, 3: 563, 4: 499, 5: 36, 6: 4, 8: 3, 7: 2, 9: 1, 10: 1, 11: 1})",3390,48,3,0,0,0,
42931,0.9833220749574899,0.9487619865464433,0.981,0.944,"Counter({2: 2296, 3: 573, 4: 497, 5: 40, 6: 6, 7: 5, 9: 1, 12: 1, 10: 1, 11: 1, 8: 1, 1: 1})",3367,56,7,0,1,1,
43078,0.9838896884720739,0.9508080521689821,0.983,0.949,"Counter({2: 2343, 3: 563, 4: 493, 5: 35, 6: 2, 8: 2, 9: 1, 10: 1, 7: 1, 1: 1})",3400,42,4,0,2,2,
43057,0.9842302064704926,0.9517995314829275,0.983,0.95,"Counter({2: 2360, 3: 563, 4: 486, 5: 34, 6: 3, 8: 2, 9: 1, 10: 1, 7: 1, 1: 1})",3410,42,5,0,1,1,
43043,0.9847361940385196,0.9531817857906364,0.984,0.953,"Counter({2: 2358, 3: 562, 4: 482, 5: 38, 6: 3, 8: 2, 9: 1, 7: 1, 1: 1})",3403,45,7,0,2,2,
43091,0.9840105822561556,0.9510966001845411,0.983,0.95,"Counter({2: 2371, 3: 548, 4: 486, 5: 33, 6: 2, 10: 2, 8: 1, 1: 1})",3406,38,3,0,4,1,
43008,0.9850260416666666,0.9538880137476728,0.984,0.953,"Counter({2: 2373, 3: 551, 4: 477, 5: 40, 6: 4, 7: 2, 10: 1, 8: 1, 1: 1})",3402,48,6,0,1,1,
42977,0.9853875328664169,0.9548461317227493,0.984,0.954,"Counter({2: 2369, 3: 551, 4: 473, 5: 38, 6: 5, 9: 2, 7: 1, 10: 1, 12: 1, 8: 1, 1: 1})",3394,49,3,0,4,2,
42978,0.985480943738657,0.9551917277035761,0.984,0.954,"Counter({2: 2386, 3: 545, 4: 473, 5: 39, 6: 5, 7: 2, 9: 2, 10: 1, 8: 1, 1: 1})",3405,50,3,0,4,2,
42909,0.9855508168449509,0.9554085155350979,0.984,0.953,"Counter({2: 2327, 3: 557, 4: 490, 5: 49, 6: 6, 7: 3, 9: 1, 10: 1, 8: 1, 1: 1})",3375,61,6,0,8,2,
42898,0.9855238006433866,0.9552045011902186,0.984,0.953,"Counter({2: 2335, 3: 552, 4: 484, 5: 45, 6: 8, 7: 2, 9: 2, 10: 1, 11: 1, 8: 1, 1: 1})",3372,60,4,0,2,1,
43002,0.9860936700618576,0.9573648937687151,0.985,0.957,"Counter({2: 2368, 3: 554, 4: 493, 5: 42, 6: 6, 10: 1, 8: 1, 1: 1})",3416,50,4,0,2,1,
43021,0.9854257223216568,0.9553831922009537,0.985,0.955,"Counter({2: 2351, 3: 558, 4: 499, 5: 42, 6: 6, 9: 1, 8: 1, 1: 1})",3409,50,3,0,2,1,
42960,0.9856378026070763,0.9559568848597331,0.984,0.954,"Counter({2: 2338, 3: 562, 4: 503, 5: 45, 6: 7, 7: 3, 8: 2, 1: 1})",3404,57,3,0,4,1,
42997,0.9859525083145336,0.9570045558086561,0.985,0.956,"Counter({2: 2352, 3: 565, 4: 499, 5: 44, 6: 5, 9: 1, 8: 1, 1: 1, 7: 1})",3417,52,6,0,2,1,
42961,0.9853588138078723,0.9551451187335093,0.984,0.954,"Counter({2: 2323, 3: 572, 4: 506, 5: 47, 6: 5, 7: 1, 9: 1, 12: 1, 8: 1, 1: 1})",3402,56,3,0,4,1,
42943,0.9858416971334094,0.956713655133134,0.984,0.955,"Counter({2: 2302, 3: 586, 4: 514, 5: 41, 6: 9, 9: 2, 7: 1, 10: 1, 12: 1, 8: 1, 1: 1})",3403,56,5,0,3,2,
42980,0.9854118194509074,0.9553259707873174,0.984,0.954,"Counter({2: 2328, 3: 558, 4: 510, 5: 45, 6: 5, 7: 1, 10: 1, 12: 1, 8: 1, 1: 1})",3397,54,5,0,5,2,
42969,0.9856408108171008,0.9559505961305061,0.984,0.955,"Counter({2: 2337, 3: 559, 4: 501, 5: 44, 6: 4, 7: 3, 8: 2, 12: 1, 1: 1})",3398,54,3,0,6,2,
42912,0.9861810216256525,0.9574452816648727,0.985,0.956,"Counter({2: 2315, 3: 567, 4: 504, 5: 48, 6: 4, 7: 3, 8: 2, 9: 1, 1: 1, 12: 1})",3387,59,7,0,9,0,
42993,0.9861372781615612,0.9575679908870853,0.985,0.957,"Counter({2: 2339, 3: 570, 4: 502, 5: 43, 7: 3, 6: 3, 8: 1, 1: 1, 12: 1})",3412,51,5,0,6,2,
42928,0.9870946701453597,0.9603492699685084,0.986,0.959,"Counter({2: 2340, 3: 573, 4: 495, 5: 48, 6: 7, 7: 1, 10: 1, 1: 1, 12: 1})",3409,58,6,0,11,2,
42903,0.9864811318555812,0.9583811710677382,0.985,0.956,"Counter({2: 2351, 3: 569, 4: 491, 5: 49, 7: 5, 6: 5, 9: 1, 1: 1, 12: 1})",3412,61,4,0,9,2,
42831,0.9875090471854497,0.9615633306990444,0.986,0.959,"Counter({2: 2293, 3: 596, 4: 508, 5: 58, 6: 10, 7: 2, 11: 1, 1: 1, 12: 1})",3398,72,13,0,7,2,
42778,0.9883585020337556,0.9641158668396022,0.986,0.961,"Counter({2: 2285, 3: 608, 4: 499, 5: 57, 6: 16, 8: 2, 9: 1, 1: 1, 12: 1, 7: 1})",3393,78,8,0,7,2,
42739,0.988722244320176,0.9652186462693029,0.986,0.96,"Counter({2: 2276, 3: 607, 4: 502, 5: 56, 6: 15, 9: 3, 7: 3, 1: 1, 12: 1, 11: 1, 8: 1})",3386,80,11,0,7,2,
42821,0.9879731907241774,0.962962962962963,0.986,0.961,"Counter({2: 2293, 3: 600, 4: 503, 5: 60, 6: 12, 1: 1, 12: 1, 11: 1})",3397,74,7,0,6,2,
42816,0.9882286995515696,0.9637774902975421,0.987,0.962,"Counter({2: 2299, 3: 604, 4: 506, 5: 58, 6: 14, 9: 1, 1: 1, 12: 1})",3410,74,8,0,6,2,
42775,0.9880303915838691,0.9630857966834896,0.986,0.96,"Counter({2: 2286, 3: 601, 4: 507, 5: 54, 6: 14, 7: 3, 8: 1, 1: 1, 12: 1, 11: 1, 10: 1})",3395,75,9,0,6,2,
42867,0.9877994727879255,0.962511647910544,0.987,0.961,"Counter({2: 2318, 3: 592, 4: 504, 5: 51, 6: 12, 9: 1, 7: 1, 1: 1, 12: 1})",3415,66,8,0,5,1,
42928,0.9878633991800224,0.9627617754270602,0.987,0.963,"Counter({2: 2354, 3: 592, 4: 492, 5: 46, 6: 8, 9: 1, 7: 1, 1: 1, 12: 1})",3439,57,6,0,6,2,
42860,0.9882407839477368,0.9639020197679417,0.987,0.962,"Counter({2: 2320, 3: 603, 4: 500, 5: 53, 6: 8, 9: 1, 7: 1, 1: 1, 12: 1, 10: 1, 8: 1})",3424,66,10,0,6,2,
42880,0.9888292910447761,0.9657930443476398,0.988,0.964,"Counter({2: 2334, 3: 599, 4: 502, 5: 51, 6: 8, 9: 1, 1: 1, 12: 1, 10: 1, 8: 1})",3436,63,4,0,6,2,
42823,0.988837774093361,0.965611510791367,0.987,0.963,"Counter({2: 2340, 3: 594, 4: 491, 5: 50, 6: 10, 9: 3, 8: 2, 1: 1, 12: 1, 11: 1})",3426,67,4,0,6,2,
42825,0.9890484530064215,0.9662808253648717,0.988,0.964,"Counter({2: 2333, 3: 597, 4: 494, 5: 55, 6: 10, 9: 2, 7: 1, 1: 1, 12: 1, 8: 1})",3425,70,7,0,6,2,
42878,0.9888754139652036,0.9658676207513417,0.988,0.965,"Counter({2: 2328, 3: 607, 4: 496, 5: 50, 6: 10, 7: 1, 9: 1, 1: 1, 12: 1})",3432,63,5,0,7,2,
42891,0.9884591172973352,0.9645542427497314,0.988,0.964,"Counter({2: 2347, 3: 590, 4: 496, 5: 48, 6: 9, 7: 1, 9: 1, 1: 1, 12: 1})",3434,60,6,0,6,2,
42832,0.9887934254762795,0.9655469422911283,0.987,0.964,"Counter({2: 2311, 3: 597, 4: 503, 5: 56, 6: 9, 7: 3, 9: 1, 1: 1, 12: 1})",3412,70,9,0,7,2,
42820,0.9886501634750117,0.9650811898261243,0.987,0.963,"Counter({2: 2304, 3: 613, 4: 498, 5: 55, 6: 10, 9: 3, 1: 1, 12: 1, 7: 1})",3416,70,10,0,8,0,
42810,0.9886241532352255,0.964991733160808,0.987,0.963,"Counter({2: 2303, 3: 602, 4: 502, 5: 52, 6: 14, 7: 3, 10: 1, 1: 1, 8: 1})",3408,71,7,0,7,2,
42849,0.9890312492706947,0.9663420223431681,0.988,0.965,"Counter({2: 2319, 3: 607, 4: 501, 5: 53, 6: 11, 9: 1, 1: 1, 7: 1, 8: 1})",3428,67,5,0,6,2,
42850,0.9886581096849475,0.9651462994836488,0.987,0.963,"Counter({2: 2329, 3: 603, 4: 495, 5: 50, 6: 10, 9: 3, 7: 1, 1: 1, 8: 1})",3428,65,6,0,7,2,
42848,0.9885408887229276,0.9648104350318928,0.987,0.963,"Counter({2: 2323, 3: 610, 4: 494, 5: 47, 6: 14, 8: 2, 1: 1, 7: 1, 9: 1})",3428,65,8,0,4,2,
42882,0.9883867356932979,0.9643215360366816,0.987,0.963,"Counter({2: 2347, 3: 594, 4: 493, 5: 45, 6: 10, 7: 1, 10: 1, 1: 1, 12: 1, 8: 1})",3435,59,8,0,5,2,
42886,0.9881080072751014,0.9634251290877797,0.987,0.962,"Counter({2: 2350, 3: 595, 4: 483, 5: 45, 6: 10, 7: 2, 1: 2, 10: 1, 12: 1, 8: 1})",3430,60,4,0,5,3,
42919,0.988163750320371,0.9638331197493949,0.987,0.962,"Counter({2: 2329, 3: 606, 4: 495, 5: 39, 6: 11, 7: 2, 9: 2, 10: 1, 1: 1, 8: 1})",3431,56,3,0,7,2,
42935,0.9874461395132177,0.961541205850874,0.986,0.96,"Counter({2: 2345, 3: 599, 4: 487, 5: 40, 6: 11, 7: 2, 10: 1, 1: 1, 12: 1})",3432,55,5,0,7,2,
42825,0.9879976649153532,0.9630375377534877,0.986,0.96,"Counter({2: 2315, 3: 614, 4: 485, 5: 45, 6: 13, 7: 5, 8: 1, 10: 1, 9: 1, 1: 1, 12: 1})",3415,67,7,0,5,2,
42862,0.9883113247165322,0.9640060349163015,0.987,0.963,"Counter({2: 2330, 3: 606, 4: 483, 5: 49, 6: 9, 7: 2, 8: 1, 9: 1, 1: 1, 12: 1})",3420,63,6,0,6,0,
42850,0.9887047841306884,0.9652698048220436,0.987,0.963,"Counter({2: 2318, 3: 605, 4: 491, 5: 44, 6: 10, 7: 2, 8: 2, 16: 1, 9: 1, 10: 1, 1: 1})",3415,61,6,0,3,0,
42869,0.9885231752548461,0.9647867162897223,0.987,0.963,"Counter({2: 2312, 3: 614, 4: 494, 5: 43, 6: 11, 7: 2, 8: 2, 9: 1, 1: 1, 12: 1})",3421,60,4,0,5,0,
42853,0.9887289104613446,0.9654234376118549,0.987,0.963,"Counter({2: 2326, 3: 614, 4: 492, 5: 43, 6: 11, 7: 3, 8: 2, 9: 1, 1: 1, 12: 1})",3433,61,3,0,5,0,
42841,0.9891225695011788,0.9667047727922263,0.988,0.964,"Counter({2: 2289, 3: 624, 4: 506, 5: 46, 6: 10, 8: 3, 7: 3, 1: 2, 9: 1, 12: 1})",3421,64,4,0,5,1,
42715,0.989933278707714,0.9690112424329778,0.987,0.964,"Counter({2: 2274, 3: 631, 4: 502, 5: 49, 6: 15, 7: 7, 9: 2, 1: 2, 8: 2, 16: 1})",3409,76,7,0,5,3,
42668,0.9900393737695697,0.9692006667149794,0.987,0.964,"Counter({2: 2265, 3: 628, 4: 495, 5: 55, 6: 13, 7: 8, 9: 2, 1: 2, 8: 2, 10: 1, 19: 1})",3390,82,5,0,3,1,
42620,0.9900046926325669,0.969139379889887,0.987,0.962,"Counter({2: 2241, 3: 628, 4: 511, 5: 63, 6: 15, 9: 5, 7: 4, 1: 2, 10: 1, 16: 1, 8: 1})",3382,90,12,0,5,3,
42697,0.9897885097313629,0.9685334872979214,0.987,0.964,"Counter({2: 2259, 3: 622, 4: 508, 5: 58, 6: 15, 7: 4, 9: 2, 1: 1, 12: 1, 10: 1, 8: 1})",3390,82,7,0,5,2,
42781,0.9904630560295459,0.9706728004600345,0.989,0.968,"Counter({2: 2301, 3: 622, 4: 499, 5: 50, 6: 13, 7: 3, 8: 2, 9: 1, 1: 1, 12: 1})",3423,70,4,0,3,0,
42699,0.9897421485280685,0.9683526011560694,0.987,0.964,"Counter({2: 2267, 3: 625, 4: 503, 5: 57, 6: 14, 9: 3, 7: 2, 8: 2, 1: 2, 15: 1})",3397,79,7,0,5,3,
42775,0.9897136177673875,0.96824480369515,0.988,0.967,"Counter({2: 2312, 3: 608, 4: 493, 5: 55, 6: 10, 7: 2, 8: 2, 1: 2, 9: 1, 12: 1})",3415,71,3,0,5,3,
42752,0.9902694610778443,0.970041768687887,0.988,0.967,"Counter({2: 2294, 3: 625, 4: 495, 5: 50, 6: 13, 7: 4, 9: 3, 8: 2, 1: 2})",3416,72,4,0,5,3,
42808,0.9897215473743226,0.9684994272623139,0.988,0.967,"Counter({2: 2282, 3: 629, 4: 509, 5: 49, 6: 11, 7: 3, 9: 2, 1: 1, 12: 1, 8: 1})",3421,67,6,0,5,0,
42743,0.9904779730014271,0.9706666666666667,0.989,0.968,"Counter({2: 2286, 3: 618, 4: 505, 5: 54, 6: 12, 7: 3, 8: 2, 9: 2, 1: 2, 12: 1})",3411,74,8,0,3,1,
42735,0.9907101907101907,0.9713873873873873,0.989,0.968,"Counter({2: 2301, 3: 607, 4: 506, 5: 54, 6: 12, 7: 3, 8: 2, 9: 2, 1: 2, 12: 1})",3416,74,3,0,6,3,
42783,0.9907907346375897,0.971711659965537,0.989,0.97,"Counter({2: 2313, 3: 609, 4: 506, 5: 52, 6: 10, 7: 3, 8: 2, 1: 2, 9: 1, 12: 1})",3430,69,4,0,6,3,
42807,0.990819258532483,0.9717935835785546,0.99,0.97,"Counter({2: 2318, 3: 612, 4: 500, 5: 49, 6: 11, 7: 3, 1: 2, 9: 1, 12: 1, 8: 1})",3432,66,3,0,5,1,
42781,0.9903461817161824,0.9704048728054462,0.989,0.968,"Counter({2: 2285, 3: 619, 4: 515, 5: 48, 6: 13, 7: 3, 1: 3, 8: 2, 9: 2, 12: 1})",3422,69,2,0,7,2,
42790,0.9898340733816312,0.9686124540010101,0.989,0.967,"Counter({2: 2315, 3: 598, 4: 495, 5: 49, 6: 11, 7: 4, 1: 3, 8: 1, 9: 1, 12: 1})",3411,67,4,0,5,1,
42792,0.9902084501776033,0.9697669384515477,0.989,0.969,"Counter({2: 2322, 3: 600, 4: 491, 5: 52, 6: 9, 1: 3, 9: 2, 7: 2, 8: 1, 12: 1})",3416,67,3,0,6,1,
42772,0.9905078088469091,0.9706986143187067,0.989,0.969,"Counter({2: 2321, 3: 609, 4: 492, 5: 51, 6: 9, 7: 4, 1: 3, 9: 2, 8: 1, 12: 1})",3425,68,1,0,7,1,
42825,0.9900058377116171,0.9692661209248886,0.989,0.969,"Counter({2: 2322, 3: 606, 4: 499, 5: 47, 6: 9, 7: 3, 1: 3, 9: 2, 12: 1})",3430,62,4,0,8,0,
42798,0.9898126080657975,0.9686330935251799,0.989,0.968,"Counter({2: 2305, 3: 620, 4: 496, 5: 52, 6: 8, 7: 3, 1: 3, 9: 2, 8: 1, 12: 1})",3424,67,4,0,8,1,
42737,0.9903362426000889,0.9702170620898536,0.989,0.968,"Counter({2: 2293, 3: 624, 4: 500, 5: 51, 6: 13, 7: 5, 1: 3, 9: 2, 8: 1, 16: 1})",3420,73,9,0,8,1,
42745,0.9907123640191835,0.9714038752431031,0.989,0.969,"Counter({2: 2290, 3: 624, 4: 500, 5: 53, 6: 16, 7: 5, 1: 3, 9: 1, 12: 1})",3417,76,7,0,8,1,
42821,0.9905420237733822,0.9709823027871318,0.99,0.97,"Counter({2: 2314, 3: 617, 4: 504, 5: 48, 6: 13, 1: 3, 7: 2, 12: 1})",3438,64,5,0,8,0,
42782,0.990112664204572,0.9696229802513466,0.989,0.967,"Counter({2: 2310, 3: 613, 4: 502, 5: 54, 6: 11, 1: 3, 8: 1, 10: 1, 12: 1, 7: 1, 9: 1})",3428,70,9,0,8,2,
42760,0.9903414405986903,0.9702941811119903,0.989,0.968,"Counter({2: 2305, 3: 614, 4: 504, 5: 56, 6: 9, 7: 3, 1: 3, 10: 1, 12: 1, 8: 1, 9: 1})",3426,72,11,0,8,0,
42755,0.9900596421471173,0.9694134580784455,0.989,0.967,"Counter({2: 2304, 3: 615, 4: 503, 5: 56, 6: 9, 1: 3, 7: 2, 9: 2, 10: 1, 12: 1, 8: 1})",3425,72,7,0,6,0,
42799,0.9907240823383724,0.9715391784357302,0.99,0.97,"Counter({2: 2306, 3: 623, 4: 503, 5: 55, 6: 7, 1: 3, 8: 2, 10: 1, 12: 1, 7: 1})",3435,67,6,0,6,1,
42763,0.9907162734139326,0.9713997550608745,0.989,0.97,"Counter({2: 2318, 3: 613, 4: 496, 5: 52, 6: 10, 8: 3, 1: 3, 7: 2, 9: 1, 12: 1})",3430,69,5,0,6,0,
42777,0.9905556724407977,0.970880784200663,0.989,0.969,"Counter({2: 2331, 3: 602, 4: 495, 5: 54, 6: 10, 1: 3, 7: 2, 9: 2, 12: 1})",3431,69,5,0,6,0,
42778,0.9903922577025573,0.9704635285662954,0.989,0.969,"Counter({2: 2328, 3: 605, 4: 505, 5: 55, 6: 11, 1: 3, 9: 1, 12: 1, 7: 1})",3441,69,9,0,8,2,
42785,0.9897627673249971,0.9685254383443518,0.989,0.967,"Counter({2: 2304, 3: 613, 4: 509, 5: 56, 6: 7, 1: 3, 7: 2, 8: 1, 9: 1, 10: 1})",3429,68,9,0,8,0,
42771,0.9901101213439012,0.9695222998775127,0.989,0.968,"Counter({2: 2310, 3: 612, 4: 500, 5: 58, 6: 8, 1: 3, 7: 2, 10: 1, 12: 1})",3425,70,8,0,8,1,
42752,0.9897548652694611,0.9684073860357761,0.988,0.967,"Counter({2: 2292, 3: 620, 4: 500, 5: 60, 6: 8, 1: 3, 7: 2, 8: 1, 9: 1, 12: 1})",3415,73,5,0,8,1,
42804,0.9898140360713952,0.9686691578039667,0.989,0.968,"Counter({2: 2312, 3: 611, 4: 502, 5: 52, 6: 7, 1: 3, 7: 2, 9: 1, 10: 1, 12: 1})",3428,64,3,0,8,1,
42813,0.9900497512437811,0.9694536067689662,0.989,0.968,"Counter({2: 2310, 3: 616, 4: 504, 5: 51, 6: 9, 1: 3, 9: 2, 12: 1, 7: 1})",3433,64,5,0,8,1,
42785,0.9899497487437185,0.9691977077363897,0.989,0.967,"Counter({2: 2297, 3: 616, 4: 516, 5: 55, 6: 9, 1: 3, 8: 2, 9: 1, 12: 1})",3432,68,5,0,8,1,
42772,0.9903675301599177,0.9704150509837713,0.989,0.969,"Counter({2: 2304, 3: 616, 4: 512, 5: 52, 6: 11, 1: 3, 9: 2, 8: 1, 12: 1, 7: 1})",3435,68,7,0,6,1,
42735,0.9913185913185913,0.973364922104961,0.99,0.97,"Counter({2: 2290, 3: 625, 4: 517, 5: 53, 6: 10, 7: 5, 1: 3, 9: 2, 12: 1, 8: 1})",3435,72,7,0,6,0,
42767,0.9908574368087544,0.972045470794309,0.99,0.97,"Counter({2: 2265, 3: 637, 4: 527, 5: 54, 6: 10, 7: 4, 1: 3, 9: 1, 12: 1})",3432,70,8,0,9,1,
42761,0.9914407988587732,0.9737934984963483,0.99,0.972,"Counter({2: 2284, 3: 637, 4: 515, 5: 53, 6: 11, 1: 3, 8: 2, 7: 2, 9: 1, 12: 1})",3439,70,10,0,7,1,
42658,0.9909747292418772,0.9722522522522523,0.989,0.968,"Counter({2: 2236, 3: 635, 4: 527, 5: 62, 6: 12, 7: 4, 8: 4, 1: 3, 9: 1, 12: 1})",3401,84,9,0,9,1,
42652,0.9914892619337897,0.9738717339667459,0.989,0.968,"Counter({2: 2244, 3: 643, 4: 521, 5: 57, 6: 13, 7: 5, 9: 5, 1: 3, 12: 1, 8: 1})",3411,82,11,0,7,1,
42637,0.9908061073715317,0.9717497837993658,0.988,0.966,"Counter({2: 2224, 3: 639, 4: 530, 5: 63, 6: 12, 7: 4, 8: 3, 9: 3, 1: 3, 12: 1})",3396,86,15,0,7,1,
42718,0.9912214991338546,0.9730816165386549,0.989,0.97,"Counter({2: 2265, 3: 634, 4: 519, 5: 54, 6: 14, 7: 4, 1: 3, 8: 2, 9: 1, 12: 1})",3421,76,12,0,7,1,
42695,0.9914275676308701,0.9736804257155185,0.989,0.97,"Counter({2: 2275, 3: 620, 4: 523, 5: 54, 6: 12, 7: 6, 1: 3, 8: 2, 9: 2, 12: 1})",3421,77,12,0,9,2,
42679,0.991049462264814,0.9725456374874228,0.989,0.968,"Counter({2: 2248, 3: 633, 4: 527, 5: 53, 6: 15, 7: 6, 9: 3, 1: 3, 8: 1, 12: 1})",3411,79,10,0,7,0,
42725,0.9909186658864834,0.9720903467127032,0.989,0.97,"Counter({2: 2280, 3: 622, 4: 516, 5: 58, 6: 11, 7: 2, 8: 2, 1: 2, 9: 1, 12: 1})",3420,75,8,0,6,0,
42595,0.9908909496419768,0.9720219209691375,0.988,0.965,"Counter({2: 2209, 3: 642, 4: 532, 5: 57, 6: 17, 8: 4, 7: 4, 1: 3, 9: 2, 12: 1, 10: 1, 17: 1})",3386,87,12,0,7,0,
42602,0.9911271771278344,0.9726996966632963,0.988,0.966,"Counter({2: 2230, 3: 633, 4: 526, 5: 63, 6: 15, 8: 3, 1: 3, 9: 2, 7: 2, 12: 1, 10: 1, 17: 1})",3392,88,11,0,7,0,
42626,0.9909679538309951,0.9722041729838999,0.988,0.966,"Counter({2: 2253, 3: 624, 4: 522, 5: 57, 6: 19, 7: 2, 8: 2, 9: 2, 1: 2, 12: 1, 17: 1})",3401,84,10,0,6,0,
42695,0.9905843775617754,0.9710957722174288,0.989,0.968,"Counter({2: 2262, 3: 620, 4: 530, 5: 54, 6: 13, 7: 4, 9: 2, 1: 2, 12: 2, 8: 1})",3414,76,11,0,5,0,
42615,0.9910125542649302,0.9723205897232058,0.988,0.966,"Counter({2: 2247, 3: 627, 4: 523, 5: 59, 6: 14, 7: 4, 8: 3, 1: 3, 9: 2, 12: 1, 15: 1, 10: 1})",3400,85,10,0,7,1,
42633,0.9910398048460113,0.9724585436193223,0.989,0.967,"Counter({2: 2239, 3: 636, 4: 527, 5: 56, 6: 15, 8: 4, 7: 3, 1: 3, 9: 2, 12: 1, 15: 1})",3405,82,13,0,7,2,
