P,P_std,R,R_std,F1_micro,F1_micro_std,F1_macro,F1_macro_std,F1_micro_boot,F1_micro_boot_std,F1_macro_boot,F1_macro_boot_std,F1_model_micro_boost_graph,F1_model_micro_boost_graph_std
0.36466666666666664,0.017782638224465536,0.9373333333333332,0.018856180831641232,0.5243333333333333,0.016213848676020427,0.778888888888889,0.02512647022907992,0.4796666666666667,0.0012472191289246482,0.7078888888888889,0.005242866994401802,0.5243333333333333,0.016213848676020427
0.391,0.068425141578224,0.8723333333333333,0.07914683962245252,0.532,0.049979995998399196,0.6944444444444445,0.010507786648334325,0.482,0.0008164965809277268,0.7133333333333333,0.0041186117761890925,0.532,0.049979995998399196
0.505,0.13426093996393737,0.8333333333333334,0.10748746696966839,0.6063333333333334,0.062403703593795004,0.7596666666666666,0.06563422774628998,0.4803333333333333,0.0009428090415820641,0.7092777777777778,0.003935435721872216,0.6063333333333334,0.062403703593795004
0.5593333333333333,0.2520612800270777,0.8276666666666666,0.1008838716324644,0.621,0.12672016414130785,0.7638333333333334,0.05543781968883563,0.48266666666666663,0.00047140452079103207,0.7164444444444446,0.0008748897637790454,0.621,0.12672016414130785
0.5563333333333333,0.23063005489793006,0.8683333333333333,0.08412028424953295,0.6386666666666666,0.12421576210592424,0.8206666666666665,0.009009254501159726,0.48166666666666663,0.0020548046676563273,0.7132222222222223,0.004637474834379836,0.6386666666666666,0.12421576210592424
0.533,0.22232558707145395,0.8656666666666667,0.07908364067379692,0.622,0.12483589227461789,0.8267222222222221,0.007804715257260424,0.48466666666666663,0.0016996731711975965,0.721,0.004946004747567733,0.622,0.12483589227461789
0.5443333333333333,0.22259879205023153,0.8983333333333333,0.04260151275352659,0.6470000000000001,0.14358969322343437,0.8514444444444446,0.01496931016826028,0.48333333333333334,0.00047140452079103207,0.7162777777777777,0.005852086258783852,0.6470000000000001,0.14358969322343437
0.636,0.20674783352351403,0.8806666666666666,0.023156472577277896,0.7163333333333334,0.13455440865645718,0.852,0.03806597586452394,0.4876666666666667,0.0016996731711975965,0.7279999999999999,0.006712343521867386,0.7163333333333334,0.13455440865645718
0.6333333333333334,0.1717407607089502,0.8903333333333334,0.019754043186705424,0.7240000000000001,0.12401075222200154,0.8719444444444445,0.028123515049961863,0.48633333333333334,0.002624669291337273,0.7217222222222223,0.0027966028774784753,0.7240000000000001,0.12401075222200154
0.7743333333333333,0.19553232185214006,0.8266666666666667,0.07031516352979793,0.7766666666666667,0.08349184923625111,0.8549444444444445,0.012703406756058615,0.5076666666666667,0.0263986531642978,0.7360000000000001,0.002041241452319362,0.7766666666666667,0.08349184923625111
0.8836666666666667,0.08053708600528219,0.8180000000000001,0.02899425230397682,0.8463333333333333,0.022291004663067337,0.855111111111111,0.028680014119183115,0.5076666666666667,0.027108834148463306,0.7357777777777778,0.0022621414523891336,0.8463333333333333,0.022291004663067337
0.7983333333333332,0.16507843253704854,0.7803333333333332,0.11781435490729567,0.765,0.0620322496770833,0.8390555555555556,0.026101771379272304,0.5573333333333333,0.08744649157564238,0.757,0.008065702421708548,0.765,0.0620322496770833
0.8883333333333333,0.08047497885816572,0.7976666666666666,0.06963875038766533,0.8343333333333334,0.015412837362262536,0.8612222222222222,0.0031515232452628316,0.5176666666666666,0.03205550741379013,0.7463888888888889,0.006489783043416591,0.8343333333333334,0.015412837362262536
0.9063333333333333,0.05226428566005238,0.806,0.060898823196073884,0.85,0.008524474568362955,0.8600555555555555,0.006319184976358295,0.5716666666666667,0.0886578943028889,0.7678888888888888,0.005242866994401756,0.85,0.008524474568362955
0.9323333333333333,0.03324989557209998,0.7879999999999999,0.06394268266710952,0.8516666666666667,0.027378012264508117,0.8699444444444445,0.021909043174897086,0.551,0.06013872850889572,0.7632222222222222,0.0028360553373555594,0.8516666666666667,0.027378012264508117
