P_model,R_model,F1_model_micro_one_lab,F1_model_micro_one_boost,F1_model_macro_one_lab,F1_model_macro_one_boost
0.951,0.884,0.916,0.916,0.9263333333333333,0.9263333333333333
0.956,0.879,0.916,0.916,0.9255000000000001,0.9255000000000001
0.953,0.878,0.914,0.914,0.9274999999999999,0.9274999999999999
0.952,0.881,0.915,0.915,0.9256666666666667,0.9256666666666667
0.957,0.88,0.917,0.917,0.9258333333333333,0.9258333333333333
0.953,0.886,0.918,0.918,0.9288333333333334,0.9288333333333334
0.956,0.889,0.921,0.921,0.9325000000000001,0.9325000000000001
0.95,0.887,0.917,0.917,0.9281666666666667,0.9281666666666667
0.948,0.887,0.916,0.916,0.9278333333333334,0.9278333333333334
0.94,0.893,0.916,0.916,0.9278333333333334,0.9278333333333334
0.95,0.891,0.92,0.92,0.9308333333333333,0.9308333333333333
0.951,0.888,0.918,0.918,0.9298333333333334,0.9298333333333334
0.944,0.887,0.915,0.915,0.9251666666666667,0.9251666666666667
0.946,0.89,0.917,0.917,0.9273333333333333,0.9273333333333333
0.95,0.89,0.919,0.919,0.9295,0.9295
0.949,0.895,0.921,0.921,0.9315000000000001,0.9315000000000001
0.951,0.893,0.921,0.921,0.93,0.93
0.95,0.891,0.919,0.919,0.9283333333333332,0.9283333333333332
0.946,0.892,0.918,0.918,0.9298333333333333,0.9298333333333333
0.947,0.893,0.92,0.92,0.93,0.93
0.947,0.892,0.919,0.919,0.9291666666666667,0.9291666666666667
0.947,0.89,0.918,0.918,0.928,0.928
0.946,0.884,0.914,0.914,0.9246666666666666,0.9246666666666666
0.944,0.884,0.913,0.913,0.9251666666666667,0.9251666666666667
0.957,0.881,0.917,0.917,0.9241666666666667,0.9241666666666667
0.955,0.885,0.918,0.918,0.9303333333333333,0.9303333333333333
0.951,0.882,0.915,0.915,0.9243333333333333,0.9243333333333333
0.944,0.888,0.915,0.915,0.9263333333333333,0.9263333333333333
0.945,0.888,0.915,0.915,0.9258333333333333,0.9258333333333333
0.946,0.888,0.916,0.916,0.9248333333333334,0.9248333333333334
0.937,0.885,0.91,0.91,0.9195000000000001,0.9195000000000001
0.947,0.886,0.915,0.915,0.9241666666666668,0.9241666666666668
0.953,0.883,0.917,0.917,0.9248333333333334,0.9248333333333334
0.954,0.88,0.915,0.915,0.9206666666666666,0.9206666666666666
0.957,0.886,0.92,0.92,0.9288333333333334,0.9288333333333334
0.947,0.885,0.915,0.915,0.9263333333333335,0.9263333333333335
0.949,0.89,0.919,0.919,0.9325000000000001,0.9325000000000001
0.952,0.889,0.919,0.919,0.9298333333333333,0.9298333333333333
0.953,0.889,0.92,0.92,0.9326666666666666,0.9326666666666666
0.942,0.891,0.915,0.915,0.9271666666666668,0.9271666666666668
0.946,0.893,0.919,0.919,0.9303333333333333,0.9303333333333333
0.949,0.89,0.919,0.919,0.9291666666666667,0.9291666666666667
0.953,0.889,0.92,0.92,0.931,0.931
0.951,0.888,0.918,0.918,0.9278333333333332,0.9278333333333332
0.953,0.892,0.921,0.921,0.9333333333333335,0.9333333333333335
0.953,0.895,0.923,0.923,0.9331666666666667,0.9331666666666667
0.94,0.897,0.918,0.918,0.9303333333333333,0.9303333333333333
0.948,0.891,0.919,0.919,0.9306666666666666,0.9306666666666666
0.948,0.89,0.918,0.918,0.9308333333333333,0.9308333333333333
0.944,0.899,0.921,0.921,0.9336666666666668,0.9336666666666668
0.942,0.895,0.918,0.918,0.9311666666666668,0.9311666666666668
0.946,0.896,0.921,0.921,0.9331666666666667,0.9331666666666667
0.947,0.898,0.922,0.922,0.9341666666666666,0.9341666666666666
0.944,0.897,0.92,0.92,0.9325,0.9325
0.944,0.896,0.919,0.919,0.9323333333333332,0.9323333333333332
0.943,0.895,0.919,0.919,0.9319999999999999,0.9319999999999999
0.958,0.892,0.924,0.924,0.9335,0.9335
0.952,0.897,0.924,0.924,0.9355000000000001,0.9355000000000001
0.951,0.894,0.922,0.922,0.9328333333333334,0.9328333333333334
0.949,0.894,0.921,0.921,0.931,0.931
0.947,0.896,0.921,0.921,0.9335,0.9335
0.945,0.895,0.919,0.919,0.9315000000000001,0.9315000000000001
0.95,0.892,0.92,0.92,0.931,0.931
0.949,0.897,0.922,0.922,0.9335,0.9335
0.94,0.897,0.918,0.918,0.9328333333333333,0.9328333333333333
0.945,0.89,0.917,0.917,0.9296666666666668,0.9296666666666668
0.941,0.9,0.92,0.92,0.9321666666666665,0.9321666666666665
0.941,0.902,0.921,0.921,0.9353333333333333,0.9353333333333333
0.934,0.904,0.919,0.919,0.9341666666666667,0.9341666666666667
0.935,0.899,0.917,0.917,0.9316666666666666,0.9316666666666666
0.94,0.899,0.919,0.919,0.9318333333333334,0.9318333333333334
0.918,0.905,0.912,0.912,0.9303333333333333,0.9303333333333333
0.93,0.905,0.918,0.918,0.9338333333333333,0.9338333333333333
0.936,0.899,0.917,0.917,0.931,0.931
0.946,0.899,0.922,0.922,0.9341666666666667,0.9341666666666667
0.95,0.894,0.921,0.921,0.9298333333333333,0.9298333333333333
0.942,0.898,0.92,0.92,0.9321666666666667,0.9321666666666667
0.944,0.895,0.919,0.919,0.9290000000000002,0.9290000000000002
0.952,0.896,0.923,0.923,0.9336666666666668,0.9336666666666668
0.952,0.896,0.923,0.923,0.9341666666666666,0.9341666666666666
0.957,0.893,0.924,0.924,0.9338333333333334,0.9338333333333334
0.953,0.899,0.925,0.925,0.9361666666666667,0.9361666666666667
0.954,0.897,0.924,0.924,0.9346666666666666,0.9346666666666666
0.952,0.896,0.923,0.923,0.9329999999999999,0.9329999999999999
0.96,0.889,0.923,0.923,0.9296666666666665,0.9296666666666665
0.956,0.895,0.925,0.925,0.9323333333333333,0.9323333333333333
0.954,0.894,0.923,0.923,0.9331666666666667,0.9331666666666667
0.949,0.893,0.92,0.92,0.9315000000000001,0.9315000000000001
0.96,0.894,0.926,0.926,0.934,0.934
0.957,0.894,0.924,0.924,0.9331666666666667,0.9331666666666667
0.957,0.899,0.927,0.927,0.9358333333333332,0.9358333333333332
0.96,0.89,0.924,0.924,0.9323333333333332,0.9323333333333332
0.959,0.897,0.927,0.927,0.9348333333333333,0.9348333333333333
0.961,0.896,0.927,0.927,0.9359999999999999,0.9359999999999999
0.954,0.894,0.923,0.923,0.9331666666666667,0.9331666666666667
0.958,0.895,0.926,0.926,0.9321666666666667,0.9321666666666667
0.965,0.893,0.927,0.927,0.9348333333333335,0.9348333333333335
0.967,0.891,0.927,0.927,0.9343333333333333,0.9343333333333333
0.96,0.893,0.926,0.926,0.9316666666666666,0.9316666666666666
0.953,0.896,0.924,0.924,0.9306666666666668,0.9306666666666668
0.959,0.894,0.925,0.925,0.9325,0.9325
0.955,0.896,0.924,0.924,0.9329999999999999,0.9329999999999999
0.955,0.894,0.924,0.924,0.9328333333333333,0.9328333333333333
0.961,0.896,0.927,0.927,0.9346666666666666,0.9346666666666666
0.952,0.896,0.923,0.923,0.9335000000000001,0.9335000000000001
0.954,0.897,0.925,0.925,0.9341666666666667,0.9341666666666667
0.955,0.895,0.924,0.924,0.9343333333333333,0.9343333333333333
0.959,0.894,0.926,0.926,0.9346666666666666,0.9346666666666666
0.963,0.89,0.925,0.925,0.9316666666666666,0.9316666666666666
0.965,0.893,0.928,0.928,0.9356666666666666,0.9356666666666666
0.956,0.891,0.922,0.922,0.9313333333333333,0.9313333333333333
0.959,0.894,0.925,0.925,0.934,0.934
0.961,0.892,0.925,0.925,0.9326666666666666,0.9326666666666666
0.957,0.892,0.923,0.923,0.9323333333333333,0.9323333333333333
0.959,0.891,0.924,0.924,0.932,0.932
0.956,0.897,0.926,0.926,0.9338333333333333,0.9338333333333333
0.959,0.896,0.927,0.927,0.9346666666666666,0.9346666666666666
0.958,0.898,0.927,0.927,0.9356666666666666,0.9356666666666666
0.963,0.896,0.928,0.928,0.9373333333333335,0.9373333333333335
0.957,0.896,0.925,0.925,0.9345,0.9345
0.952,0.897,0.924,0.924,0.9329999999999999,0.9329999999999999
0.963,0.891,0.926,0.926,0.9336666666666668,0.9336666666666668
0.957,0.896,0.926,0.926,0.9341666666666667,0.9341666666666667
0.96,0.895,0.927,0.927,0.9341666666666667,0.9341666666666667
0.959,0.895,0.926,0.926,0.9348333333333335,0.9348333333333335
0.957,0.895,0.925,0.925,0.9333333333333332,0.9333333333333332
0.961,0.891,0.925,0.925,0.9318333333333334,0.9318333333333334
0.96,0.895,0.926,0.926,0.9343333333333333,0.9343333333333333
0.96,0.893,0.925,0.925,0.9333333333333335,0.9333333333333335
0.964,0.891,0.926,0.926,0.9341666666666667,0.9341666666666667
0.962,0.891,0.925,0.925,0.9321666666666667,0.9321666666666667
0.959,0.893,0.925,0.925,0.9336666666666668,0.9336666666666668
0.962,0.896,0.928,0.928,0.9358333333333334,0.9358333333333334
0.962,0.894,0.927,0.927,0.9341666666666666,0.9341666666666666
0.961,0.894,0.926,0.926,0.934,0.934
0.958,0.893,0.925,0.925,0.9316666666666666,0.9316666666666666
0.958,0.895,0.926,0.926,0.934,0.934
0.961,0.893,0.926,0.926,0.9331666666666667,0.9331666666666667
0.957,0.896,0.926,0.926,0.9356666666666668,0.9356666666666668
0.964,0.892,0.926,0.926,0.9341666666666667,0.9341666666666667
0.963,0.895,0.928,0.928,0.9349999999999999,0.9349999999999999
0.96,0.894,0.926,0.926,0.9328333333333334,0.9328333333333334
0.958,0.896,0.926,0.926,0.934,0.934
0.958,0.894,0.925,0.925,0.9341666666666667,0.9341666666666667
