P,P_std,R,R_std,F1_micro,F1_micro_std,F1_macro,F1_macro_std,F1_micro_boot,F1_micro_boot_std,F1_macro_boot,F1_macro_boot_std,F1_model_micro_boost_graph,F1_model_micro_boost_graph_std
0.3426666666666667,0.050631566789460056,0.9443333333333334,0.031030450993965394,0.4996666666666667,0.0523598658855765,0.7087777777777777,0.11441488291345127,0.48166666666666663,0.0012472191289246482,0.713,0.002453266907313285,0.4996666666666667,0.0523598658855765
0.4386666666666667,0.0341207007873845,0.9036666666666666,0.024280765135299053,0.59,0.03569313659514948,0.7778333333333333,0.016413634801816665,0.48500000000000004,5.551115123125783e-17,0.7237777777777779,0.0012933829696469721,0.59,0.03569313659514948
0.449,0.09221713506718801,0.8623333333333333,0.1071613529009202,0.5756666666666667,0.04449968788904279,0.7776666666666667,0.07471873184743494,0.484,0.0008164965809277268,0.7212222222222223,0.0026608733366284385,0.5756666666666667,0.04449968788904279
0.623,0.15427896810647915,0.7986666666666666,0.10659685215281402,0.6793333333333335,0.09107262059599597,0.7763333333333332,0.07023386858415459,0.4883333333333333,0.0012472191289246482,0.7335000000000002,0.0041096093353126546,0.6793333333333335,0.09107262059599597
0.7156666666666668,0.16695774581878162,0.8473333333333333,0.06194800687314772,0.757,0.08504508608183466,0.8167222222222222,0.004663358615874032,0.48699999999999993,0.0008164965809277268,0.7315,0.002656229575084848,0.757,0.08504508608183466
0.5913333333333334,0.16118795102474487,0.884,0.028577380332470436,0.6923333333333334,0.11356740533954078,0.8245555555555556,0.011745238068423761,0.49099999999999994,0.0008164965809277268,0.7437222222222221,0.006342585834005674,0.6923333333333334,0.11356740533954078
0.7623333333333333,0.06189417491887977,0.8006666666666667,0.03597530016861876,0.778,0.025468935326524108,0.8055555555555557,0.02667025438828441,0.49033333333333334,0.0009428090415820641,0.741,0.006061414087549245,0.778,0.025468935326524108
0.828,0.09781956177915879,0.7833333333333332,0.0699777742493207,0.7963333333333334,0.009463379711052268,0.8156111111111111,0.00922590287996881,0.49433333333333335,0.0023570226039551605,0.7518888888888888,0.01351633670876432,0.7963333333333334,0.009463379711052268
0.8546666666666667,0.07544239892497821,0.726,0.07866807908336562,0.7776666666666667,0.021296843793284403,0.7796666666666666,0.012627864544845397,0.494,0.0021602468994692888,0.7516666666666666,0.013366625103842242,0.7776666666666667,0.021296843793284403
0.8546666666666667,0.024796953217863075,0.757,0.08491564441648349,0.799,0.03747888294315435,0.7843888888888889,0.04084168470908797,0.49833333333333335,0.004496912521077351,0.7632222222222222,0.013718285535178582,0.799,0.03747888294315435
0.891,0.05142632270215971,0.7823333333333333,0.07122889550986701,0.8296666666666667,0.034266926069057055,0.844,0.03528954309497149,0.49666666666666665,0.002624669291337273,0.7581111111111111,0.01023278439835457,0.8296666666666667,0.034266926069057055
0.8796666666666667,0.08264112508645774,0.777,0.07226340706055868,0.8183333333333334,0.018909139471577078,0.8313888888888891,0.032060224963205715,0.5073333333333334,0.0020548046676563273,0.7721666666666667,0.012043901176759856,0.8183333333333334,0.018909139471577078
0.8516666666666666,0.11156562592881775,0.8163333333333332,0.03523571420527125,0.8273333333333333,0.0393389826451518,0.8523333333333335,0.02015082022041672,0.5053333333333333,0.0041096093353126546,0.7712777777777778,0.01191352587462803,0.8273333333333333,0.0393389826451518
