addit_train_data_size,addit_train_data_acc,addit_train_data_f1,all_graph_acc,all_graph_f1,cc_distribution,small_cc,large_cc,bridges,wrong_bridges,cuts,wrong_cuts,heatmap
48809,0.9896740355262349,0.8507109004739337,0.984,0.884,"Counter({2: 507, 3: 223, 4: 149, 5: 95, 6: 58, 7: 39, 8: 4, 9: 4, 10: 2, 13: 2, 11: 1})",879,205,3,0,1,0,
48510,0.9897753040610183,0.8479460453709381,0.98,0.859,"Counter({2: 508, 3: 209, 4: 146, 5: 91, 6: 59, 7: 41, 9: 8, 8: 5, 10: 4, 13: 3, 12: 2, 11: 2, 17: 1})",863,216,4,0,2,0,
48580,0.9897900370522849,0.8496969696969697,0.981,0.862,"Counter({2: 523, 3: 200, 4: 146, 5: 89, 6: 47, 7: 43, 8: 7, 10: 5, 9: 5, 11: 3, 13: 2, 12: 2, 18: 1})",869,204,0,0,1,0,
48977,0.9894848602405211,0.8498979889245117,0.986,0.896,"Counter({2: 537, 3: 224, 4: 138, 5: 91, 6: 55, 7: 38, 9: 4, 8: 3})",899,191,0,0,1,0,
48854,0.9881278912678594,0.8323699421965319,0.983,0.873,"Counter({2: 506, 3: 226, 4: 153, 5: 91, 6: 53, 7: 38, 9: 5, 8: 4, 10: 3, 12: 1, 11: 1})",885,196,3,0,2,0,
48758,0.9893145740186226,0.8458123705238236,0.983,0.877,"Counter({2: 514, 3: 225, 4: 148, 5: 86, 6: 52, 7: 41, 9: 6, 8: 4, 10: 4, 11: 2, 17: 1, 12: 1})",887,197,2,0,1,0,
48645,0.9897008942337342,0.846929422548121,0.982,0.869,"Counter({2: 525, 3: 213, 4: 132, 5: 90, 6: 51, 7: 39, 9: 7, 11: 5, 10: 5, 8: 4, 22: 1, 12: 1})",870,203,2,0,1,0,
48825,0.9898412698412699,0.8525564803804994,0.985,0.885,"Counter({2: 526, 3: 218, 4: 138, 5: 87, 6: 49, 7: 43, 10: 5, 9: 5, 11: 3, 8: 2})",882,194,3,0,2,0,
48757,0.9899706708780278,0.8502297090352221,0.984,0.879,"Counter({2: 537, 3: 199, 4: 125, 5: 84, 6: 49, 7: 39, 9: 9, 8: 5, 10: 5, 12: 2, 1: 2, 18: 1})",863,194,4,0,3,0,
48435,0.9893878393723547,0.8400746733042936,0.979,0.85,"Counter({2: 477, 3: 228, 4: 136, 5: 95, 6: 53, 7: 43, 8: 8, 10: 6, 9: 5, 11: 4, 12: 4, 13: 1, 19: 1, 14: 1})",841,221,0,0,2,0,
48538,0.9899872265029461,0.8513761467889909,0.981,0.863,"Counter({2: 505, 3: 209, 4: 146, 5: 91, 6: 51, 7: 43, 9: 8, 8: 7, 10: 5, 11: 5, 1: 2, 13: 1, 20: 1, 12: 1})",862,213,4,0,4,0,
48355,0.9895357253644917,0.8392630241423126,0.978,0.845,"Counter({2: 509, 3: 194, 4: 138, 5: 83, 6: 58, 7: 39, 9: 11, 8: 8, 11: 5, 12: 4, 10: 4, 14: 3, 17: 1, 13: 1, 15: 1})",841,218,3,0,4,0,
48597,0.9895466798362039,0.8446483180428135,0.981,0.865,"Counter({2: 512, 3: 214, 4: 139, 5: 87, 6: 54, 7: 43, 8: 8, 9: 8, 10: 7, 1: 3, 11: 2, 12: 2})",868,211,2,0,4,1,
48467,0.9899106608620298,0.8507781507476351,0.98,0.855,"Counter({2: 488, 3: 212, 4: 156, 5: 88, 6: 56, 7: 43, 9: 6, 10: 4, 13: 4, 8: 3, 11: 2, 14: 1, 16: 1, 15: 1, 17: 1, 31: 1, 19: 1, 1: 1})",857,212,1,0,3,1,
47786,0.988615912610388,0.8212877792378448,0.968,0.79,"Counter({2: 409, 3: 203, 4: 158, 5: 95, 6: 57, 7: 41, 9: 10, 8: 8, 10: 5, 11: 4, 30: 2, 12: 2, 16: 2, 14: 2, 17: 2, 1: 2, 28: 1, 32: 1, 45: 1, 20: 1, 13: 1, 19: 1})",772,236,1,0,7,2,
48132,0.9891548242333582,0.8359522313010685,0.974,0.822,"Counter({2: 426, 3: 214, 4: 164, 5: 92, 6: 58, 7: 45, 9: 8, 10: 7, 11: 5, 12: 4, 8: 2, 29: 1, 27: 1, 13: 1, 30: 1, 24: 1, 16: 1, 15: 1, 1: 1})",805,228,5,0,3,0,
48280,0.988960231980116,0.8350355926957598,0.976,0.834,"Counter({2: 458, 3: 210, 4: 163, 5: 86, 6: 51, 7: 45, 9: 9, 10: 5, 8: 4, 14: 4, 11: 3, 12: 2, 13: 2, 16: 1, 18: 1, 30: 1, 17: 1, 22: 1, 1: 1})",832,216,3,0,3,1,
48245,0.9899678723183749,0.847894406033941,0.977,0.839,"Counter({2: 473, 3: 199, 4: 160, 5: 93, 6: 58, 7: 42, 8: 9, 9: 7, 10: 5, 11: 5, 13: 2, 1: 2, 24: 1, 30: 1, 16: 1, 15: 1, 18: 1, 12: 1})",834,227,5,0,6,0,
46742,0.9893243763638697,0.8269164065209851,0.949,0.705,"Counter({2: 357, 3: 188, 4: 152, 5: 85, 6: 57, 7: 40, 10: 9, 8: 5, 11: 5, 9: 5, 14: 4, 18: 3, 13: 2, 1: 2, 250: 1, 33: 1, 64: 1, 41: 1, 30: 1, 31: 1, 17: 1, 12: 1})",699,223,2,0,5,2,
47738,0.988918681134526,0.8248924197285668,0.968,0.789,"Counter({2: 406, 3: 201, 4: 158, 5: 92, 6: 59, 7: 45, 10: 8, 9: 7, 8: 6, 11: 5, 15: 2, 12: 2, 29: 1, 78: 1, 31: 1, 43: 1, 24: 1, 13: 1, 32: 1, 20: 1, 1: 1})",766,234,1,0,9,1,
47063,0.9886110107727939,0.8088445078459343,0.957,0.737,"Counter({2: 368, 3: 180, 4: 154, 5: 92, 6: 59, 7: 43, 10: 10, 9: 8, 11: 7, 8: 4, 13: 4, 14: 3, 12: 3, 15: 2, 19: 2, 16: 2, 31: 1, 50: 1, 125: 1, 28: 1, 21: 1, 30: 1, 29: 1, 22: 1, 1: 1})",703,247,6,0,6,1,
47935,0.989089391884844,0.8303600389231268,0.971,0.807,"Counter({2: 415, 3: 201, 4: 163, 5: 101, 6: 56, 7: 43, 9: 7, 10: 5, 8: 5, 14: 3, 12: 2, 15: 2, 11: 2, 13: 2, 30: 1, 33: 1, 36: 1, 31: 1, 18: 1, 25: 1, 32: 1, 1: 1})",780,235,3,0,7,1,
48358,0.9896604491500889,0.844139650872818,0.978,0.847,"Counter({2: 454, 3: 213, 4: 159, 5: 99, 6: 59, 7: 43, 9: 7, 11: 5, 8: 5, 10: 3, 12: 3, 25: 1, 15: 1, 17: 1, 21: 1, 13: 1, 1: 1})",827,229,2,0,5,1,
48309,0.9896706617814486,0.8452713178294573,0.977,0.843,"Counter({2: 462, 3: 199, 4: 171, 5: 91, 6: 54, 7: 39, 9: 8, 8: 6, 10: 5, 12: 4, 14: 3, 13: 3, 11: 2, 1: 2, 18: 1, 25: 1, 32: 1})",834,218,0,0,5,0,
48084,0.9893727643290907,0.8361654376402693,0.974,0.822,"Counter({2: 425, 3: 203, 4: 161, 5: 100, 6: 58, 7: 43, 9: 8, 13: 6, 8: 4, 10: 3, 14: 3, 12: 2, 18: 2, 1: 2, 24: 1, 28: 1, 16: 1, 19: 1, 33: 1, 11: 1})",791,235,5,0,7,1,
48138,0.9889899871203623,0.8307790549169859,0.975,0.827,"Counter({2: 430, 3: 200, 4: 168, 5: 95, 6: 58, 7: 47, 9: 10, 8: 6, 11: 5, 10: 4, 1: 3, 14: 2, 13: 2, 29: 1, 25: 1, 17: 1, 19: 1, 12: 1, 15: 1, 32: 1})",801,236,2,0,10,0,
47429,0.9888886546205907,0.827382902063544,0.961,0.758,"Counter({2: 389, 3: 206, 4: 165, 5: 101, 6: 59, 7: 43, 8: 8, 9: 8, 10: 2, 11: 2, 1: 2, 31: 1, 58: 1, 159: 1, 14: 1, 38: 1, 18: 1, 19: 1, 15: 1, 13: 1})",762,232,1,0,7,2,
48198,0.9894808913232914,0.8399115882538679,0.976,0.834,"Counter({2: 427, 3: 208, 4: 170, 5: 98, 6: 60, 7: 44, 9: 7, 10: 5, 8: 5, 14: 4, 11: 3, 12: 2, 13: 2, 29: 1, 24: 1, 19: 1, 15: 1})",805,234,2,0,7,0,
46630,0.9887411537636714,0.8158540862855139,0.947,0.697,"Counter({2: 342, 3: 190, 4: 158, 5: 95, 6: 55, 7: 40, 9: 10, 10: 9, 8: 5, 1: 5, 12: 3, 14: 2, 11: 2, 285: 1, 30: 1, 64: 1, 16: 1, 33: 1, 29: 1, 18: 1, 25: 1, 13: 1, 21: 1})",695,231,3,0,10,2,
48306,0.9892973957686416,0.8396899224806201,0.977,0.838,"Counter({2: 455, 3: 198, 4: 169, 5: 97, 6: 56, 7: 38, 9: 6, 8: 6, 10: 5, 11: 3, 1: 3, 12: 2, 19: 2, 13: 2, 16: 1, 31: 1, 24: 1, 14: 1})",825,221,2,0,6,1,
47999,0.9895622825475531,0.8398849472674977,0.972,0.812,"Counter({2: 437, 3: 205, 4: 155, 5: 88, 6: 56, 7: 37, 9: 9, 8: 6, 12: 5, 11: 4, 10: 3, 19: 2, 14: 2, 17: 2, 1: 2, 28: 1, 37: 1, 40: 1, 30: 1, 13: 1})",799,219,3,0,9,0,
47544,0.9893361938414942,0.8298086606243705,0.965,0.776,"Counter({2: 385, 3: 196, 4: 163, 5: 104, 6: 56, 7: 42, 8: 9, 9: 7, 1: 6, 11: 5, 10: 4, 12: 3, 16: 2, 15: 2, 14: 2, 31: 1, 49: 1, 76: 1, 13: 1, 47: 1, 20: 1, 18: 1, 19: 1})",750,244,5,0,12,2,
46835,0.9895590904238283,0.8301493574157693,0.952,0.716,"Counter({2: 348, 3: 185, 4: 163, 5: 95, 6: 56, 7: 48, 9: 9, 8: 5, 1: 5, 11: 4, 10: 3, 14: 2, 13: 2, 18: 2, 12: 2, 207: 1, 31: 1, 59: 1, 20: 1, 29: 1, 21: 1, 47: 1, 19: 1, 15: 1})",701,237,3,0,10,3,
47317,0.9892004987636579,0.8337129840546698,0.959,0.749,"Counter({2: 370, 3: 203, 4: 174, 5: 102, 6: 61, 7: 41, 8: 7, 9: 6, 10: 5, 11: 3, 1: 2, 32: 1, 64: 1, 186: 1, 20: 1, 12: 1, 29: 1, 19: 1})",749,232,3,0,7,0,
47586,0.989555751691674,0.8377407770159973,0.965,0.774,"Counter({2: 391, 3: 199, 4: 166, 5: 99, 6: 57, 7: 43, 9: 7, 8: 6, 10: 6, 1: 5, 12: 4, 13: 3, 11: 3, 31: 1, 44: 1, 114: 1, 17: 1, 14: 1, 19: 1, 15: 1})",761,235,1,0,12,1,
48541,0.989617024783173,0.8489208633093525,0.981,0.864,"Counter({2: 463, 3: 221, 4: 172, 5: 97, 6: 60, 7: 36, 9: 8, 8: 3, 14: 3, 10: 3, 1: 3, 22: 1, 11: 1, 19: 1, 12: 1, 21: 1})",859,215,3,0,9,1,
48221,0.9897347628626532,0.8431061806656102,0.977,0.839,"Counter({2: 449, 3: 204, 4: 164, 5: 103, 6: 56, 7: 38, 9: 9, 10: 7, 8: 6, 11: 3, 15: 2, 14: 2, 1: 2, 26: 1, 13: 1, 25: 1, 12: 1, 19: 1, 18: 1})",819,232,0,0,6,1,
48279,0.9894778267984009,0.8415470991890207,0.977,0.842,"Counter({2: 419, 3: 214, 4: 174, 5: 101, 6: 69, 7: 42, 9: 11, 10: 5, 8: 4, 14: 2, 1: 2, 20: 1, 41: 1, 25: 1})",809,237,4,0,9,0,
48337,0.9896559571342863,0.8444306160547604,0.978,0.848,"Counter({2: 442, 3: 212, 4: 168, 5: 104, 6: 56, 7: 42, 9: 10, 8: 4, 10: 3, 11: 3, 19: 2, 14: 2, 1: 2, 30: 1, 12: 1, 16: 1, 17: 1})",824,230,0,0,7,1,
48287,0.9894174415474144,0.8392576281849639,0.978,0.843,"Counter({2: 450, 3: 211, 4: 162, 5: 101, 6: 56, 7: 38, 9: 8, 8: 8, 10: 4, 1: 4, 14: 3, 12: 2, 13: 2, 11: 2, 24: 1, 15: 1, 19: 1, 34: 1, 20: 1})",827,229,1,0,8,0,
48453,0.9904443481311787,0.8568778979907264,0.981,0.863,"Counter({2: 490, 3: 203, 4: 160, 5: 95, 6: 56, 7: 39, 9: 8, 8: 6, 10: 4, 13: 3, 18: 2, 14: 2, 11: 2, 1: 2, 19: 1, 17: 1})",855,219,0,0,9,0,
48631,0.9901091896115647,0.8553383458646616,0.983,0.879,"Counter({2: 489, 3: 210, 4: 168, 5: 101, 6: 59, 7: 39, 9: 6, 8: 4, 14: 2, 11: 2, 1: 2, 19: 1, 13: 1, 16: 1, 10: 1})",869,217,2,0,10,0,
48691,0.9902035283727999,0.8580779529901815,0.984,0.884,"Counter({2: 498, 3: 213, 4: 169, 5: 104, 6: 57, 7: 44, 9: 6, 8: 4, 1: 3, 18: 1, 11: 1, 10: 1})",883,218,0,0,8,1,
48533,0.9900480085714874,0.8537693006357857,0.981,0.867,"Counter({2: 489, 3: 207, 4: 169, 5: 98, 6: 61, 7: 38, 9: 7, 8: 4, 11: 4, 1: 2, 30: 1, 12: 1, 14: 1, 13: 1, 10: 1})",867,217,2,0,10,0,
48487,0.9899973188689752,0.8511813439705431,0.981,0.866,"Counter({2: 470, 3: 213, 4: 168, 5: 101, 6: 59, 7: 47, 8: 7, 9: 6, 10: 3, 11: 2, 12: 2, 1: 2, 19: 1, 15: 1})",853,229,2,0,10,0,
48416,0.9901272306675479,0.852195423623995,0.98,0.859,"Counter({2: 475, 3: 206, 4: 165, 5: 99, 6: 60, 7: 38, 9: 11, 8: 7, 11: 4, 1: 4, 18: 2, 12: 1, 13: 1, 14: 1, 36: 1})",850,225,2,0,9,1,
48662,0.9903004397681969,0.8580877931449188,0.984,0.884,"Counter({2: 488, 3: 212, 4: 172, 5: 101, 6: 61, 7: 46, 9: 5, 8: 3, 1: 3, 10: 2, 17: 1, 12: 1})",875,220,2,0,12,0,
48568,0.9903846153846154,0.8580115536637277,0.983,0.875,"Counter({2: 475, 3: 208, 4: 169, 5: 101, 6: 60, 7: 41, 9: 7, 8: 6, 1: 4, 11: 3, 10: 2, 14: 2, 17: 1, 15: 1})",856,224,3,0,14,0,
48640,0.9904399671052632,0.8581019224900824,0.984,0.883,"Counter({2: 484, 3: 208, 4: 160, 5: 98, 6: 63, 7: 43, 9: 6, 1: 4, 8: 3, 10: 3, 19: 1, 14: 1, 13: 1})",856,219,3,0,9,1,
48643,0.9910572949859178,0.8673376029277218,0.984,0.884,"Counter({2: 508, 3: 202, 4: 153, 5: 101, 6: 55, 7: 36, 9: 6, 11: 4, 8: 3, 12: 2, 1: 2, 13: 1, 14: 1, 17: 1, 20: 1})",865,211,1,0,8,0,
48676,0.9902005094913304,0.8561953572505275,0.984,0.883,"Counter({2: 492, 3: 207, 4: 165, 5: 98, 6: 60, 7: 45, 9: 8, 8: 5, 1: 3, 11: 2})",867,218,3,0,8,1,
48831,0.9910098093424259,0.8693063411729681,0.987,0.902,"Counter({2: 524, 3: 206, 4: 156, 5: 96, 6: 57, 7: 39, 8: 5, 9: 4, 10: 2, 1: 2, 13: 1})",888,204,2,0,5,1,
48784,0.9907346671039685,0.8641826923076924,0.986,0.897,"Counter({2: 526, 3: 202, 4: 155, 5: 93, 6: 58, 7: 41, 9: 7, 8: 4, 1: 3, 10: 2, 12: 1})",886,206,0,0,11,1,
48790,0.9903873744619799,0.8616927160129755,0.986,0.894,"Counter({2: 494, 3: 213, 4: 170, 5: 98, 6: 59, 7: 43, 9: 5, 1: 4, 8: 3, 11: 1, 10: 1})",881,210,0,0,11,1,
48786,0.9907555446234575,0.8659732540861814,0.986,0.897,"Counter({2: 502, 3: 212, 4: 163, 5: 97, 6: 57, 7: 43, 9: 7, 8: 3, 1: 3, 11: 1, 10: 1})",880,209,0,0,10,0,
48764,0.9906898531703716,0.8634175691937425,0.986,0.892,"Counter({2: 506, 3: 204, 4: 155, 5: 92, 6: 55, 7: 39, 9: 7, 8: 4, 10: 3, 1: 2, 13: 1, 12: 1})",867,202,1,0,7,0,
48771,0.99052715753214,0.862089552238806,0.986,0.896,"Counter({2: 491, 3: 217, 4: 165, 5: 101, 6: 61, 7: 39, 9: 7, 8: 3, 1: 3, 10: 2})",876,213,2,0,13,0,
48734,0.9907046415233718,0.864735742012541,0.985,0.892,"Counter({2: 508, 3: 208, 4: 165, 5: 97, 6: 59, 7: 43, 9: 7, 10: 3, 8: 2, 11: 1, 12: 1, 1: 1})",882,213,2,0,11,0,
48744,0.9901116034794026,0.8569732937685461,0.985,0.891,"Counter({2: 484, 3: 217, 4: 175, 5: 99, 6: 62, 7: 43, 9: 7, 8: 2, 1: 2, 11: 1, 10: 1})",878,215,1,0,12,0,
48751,0.9905027589177657,0.862652032037971,0.985,0.893,"Counter({2: 502, 3: 220, 4: 166, 5: 93, 6: 60, 7: 41, 9: 8, 10: 3, 8: 2, 12: 1, 1: 1})",889,208,2,0,10,0,
48701,0.9903492741422147,0.8611111111111112,0.984,0.885,"Counter({2: 499, 3: 216, 4: 172, 5: 98, 6: 58, 7: 42, 8: 5, 9: 5, 10: 2, 1: 2, 12: 1, 16: 1, 14: 1})",889,213,2,0,10,0,
48671,0.9900351338579442,0.8554396423248883,0.984,0.881,"Counter({2: 496, 3: 209, 4: 173, 5: 90, 6: 59, 7: 41, 9: 8, 10: 4, 8: 3, 12: 2, 1: 2, 16: 1})",880,208,0,0,11,0,
48766,0.9904646680063979,0.8616483189526928,0.986,0.894,"Counter({2: 505, 3: 214, 4: 163, 5: 96, 6: 59, 7: 39, 9: 8, 10: 3, 1: 3, 8: 2, 12: 1})",885,208,2,0,8,0,
48648,0.9908732116428219,0.8669862192929898,0.984,0.884,"Counter({2: 512, 3: 216, 4: 158, 5: 90, 6: 60, 7: 38, 9: 6, 8: 4, 14: 3, 10: 3, 1: 2, 18: 1, 17: 1, 12: 1})",888,207,1,0,10,0,
48702,0.9903289392632746,0.8602788490062296,0.984,0.886,"Counter({2: 498, 3: 222, 4: 166, 5: 89, 6: 62, 7: 41, 9: 8, 8: 2, 16: 2, 10: 2, 1: 2, 12: 1})",888,207,2,0,13,0,
48678,0.9906734048235343,0.8629227053140095,0.985,0.888,"Counter({2: 504, 3: 213, 4: 159, 5: 96, 6: 62, 7: 41, 8: 6, 9: 6, 1: 3, 14: 1, 16: 1, 10: 1})",879,214,1,0,13,0,
48704,0.9898365637319316,0.8533333333333333,0.984,0.883,"Counter({2: 498, 3: 216, 4: 172, 5: 96, 6: 59, 7: 43, 9: 5, 8: 2, 12: 2, 17: 1, 10: 1, 1: 1})",887,209,1,0,10,0,
48747,0.9902763246969044,0.8588445503275759,0.985,0.889,"Counter({2: 498, 3: 225, 4: 157, 5: 94, 6: 61, 7: 38, 9: 5, 8: 4, 1: 4, 16: 1, 10: 1, 12: 1, 13: 1})",884,206,1,0,11,0,
48758,0.9904220845809918,0.8614654405221003,0.985,0.891,"Counter({2: 523, 3: 214, 4: 156, 5: 92, 6: 60, 7: 37, 9: 4, 8: 3, 16: 1, 17: 1, 14: 1, 10: 1, 12: 1, 1: 1})",894,201,1,0,10,0,
48816,0.990535889872173,0.8633136094674557,0.986,0.898,"Counter({2: 517, 3: 223, 4: 153, 5: 94, 6: 58, 7: 38, 8: 5, 9: 3, 1: 2, 17: 1, 10: 1})",895,200,0,0,7,0,
48696,0.9901634631181205,0.8561129468308801,0.984,0.883,"Counter({2: 514, 3: 220, 4: 149, 5: 93, 6: 63, 7: 38, 9: 4, 8: 3, 10: 3, 1: 3, 21: 1, 17: 1, 15: 1})",886,207,1,0,11,0,
48754,0.9902366985273003,0.8580799045915326,0.985,0.89,"Counter({2: 514, 3: 216, 4: 157, 5: 90, 6: 63, 7: 38, 9: 6, 8: 4, 17: 1, 10: 1, 11: 1, 12: 1, 1: 1})",888,205,1,0,10,0,
48774,0.990158691105917,0.8590722254844392,0.985,0.892,"Counter({2: 507, 3: 223, 4: 167, 5: 87, 6: 63, 7: 40, 9: 6, 1: 3, 8: 2, 10: 2, 16: 1, 12: 1})",900,202,1,0,10,0,
48690,0.9905319367426576,0.8620173600718348,0.984,0.885,"Counter({2: 503, 3: 225, 4: 152, 5: 91, 6: 63, 7: 38, 9: 4, 10: 3, 1: 3, 17: 2, 8: 2, 12: 1, 16: 1, 14: 1})",883,206,1,0,12,0,
48652,0.990586204061498,0.862545018007203,0.984,0.884,"Counter({2: 498, 3: 229, 4: 156, 5: 94, 6: 63, 7: 39, 9: 7, 8: 5, 1: 4, 12: 1, 16: 1, 17: 1, 15: 1, 10: 1})",887,213,1,0,13,0,
48597,0.990431508117785,0.8596438273468155,0.983,0.877,"Counter({2: 485, 3: 223, 4: 161, 5: 93, 6: 64, 7: 40, 8: 6, 9: 4, 1: 3, 17: 2, 11: 1, 10: 1, 14: 1, 21: 1, 16: 1})",872,214,2,0,10,1,
48728,0.989821047447053,0.8530805687203792,0.985,0.886,"Counter({2: 492, 3: 224, 4: 167, 5: 95, 6: 62, 7: 42, 9: 5, 1: 3, 8: 2, 16: 1, 13: 1, 10: 1})",886,209,0,0,11,0,
48710,0.9903510572777664,0.8598688133571855,0.985,0.889,"Counter({2: 493, 3: 222, 4: 165, 5: 96, 6: 62, 7: 42, 9: 5, 8: 3, 1: 3, 18: 1, 17: 1, 10: 1})",883,211,1,0,12,0,
48620,0.9901686548745372,0.8562838244137101,0.983,0.877,"Counter({2: 497, 3: 219, 4: 160, 5: 84, 6: 64, 7: 38, 9: 6, 8: 3, 11: 3, 10: 3, 1: 3, 21: 1, 17: 1, 22: 1, 12: 1})",879,205,1,0,12,0,
48710,0.9905563539314309,0.8621929298981427,0.985,0.891,"Counter({2: 499, 3: 227, 4: 157, 5: 94, 6: 59, 7: 43, 9: 6, 1: 4, 8: 3, 11: 2, 10: 2, 17: 1})",887,210,1,0,13,0,
48675,0.9903030303030304,0.8592725104353011,0.984,0.885,"Counter({2: 497, 3: 227, 4: 160, 5: 93, 6: 62, 7: 39, 9: 4, 1: 4, 12: 3, 8: 3, 16: 2, 10: 2, 17: 1})",888,209,2,0,13,0,
48756,0.9900935269505292,0.858066411989421,0.985,0.89,"Counter({2: 495, 3: 221, 4: 172, 5: 96, 6: 62, 7: 38, 9: 5, 1: 5, 8: 2, 16: 1, 17: 1, 10: 1})",893,206,2,0,13,1,
48573,0.9906738311407572,0.8622681666159928,0.983,0.878,"Counter({2: 492, 3: 222, 4: 157, 5: 93, 6: 64, 7: 40, 9: 7, 16: 3, 10: 3, 1: 3, 12: 2, 8: 2, 18: 1, 17: 1})",874,216,1,0,14,0,
48709,0.9905766901393993,0.8622035424797359,0.985,0.892,"Counter({2: 508, 3: 218, 4: 159, 5: 92, 6: 60, 7: 41, 9: 7, 1: 4, 10: 3, 8: 2, 11: 1, 12: 1, 13: 1})",889,208,1,0,15,1,
48697,0.9905127625931782,0.8610108303249098,0.985,0.888,"Counter({2: 510, 3: 211, 4: 159, 5: 92, 6: 61, 7: 39, 9: 6, 1: 4, 11: 2, 10: 2, 8: 1, 16: 1, 17: 1, 12: 1})",884,206,2,0,12,1,
48700,0.9902464065708418,0.8582512682781259,0.985,0.888,"Counter({2: 496, 3: 221, 4: 166, 5: 98, 6: 62, 7: 40, 9: 5, 1: 3, 8: 2, 17: 1, 11: 1, 10: 1, 16: 1, 12: 1})",886,212,1,0,11,1,
48705,0.9903911302740992,0.8610451306413301,0.985,0.888,"Counter({2: 501, 3: 208, 4: 172, 5: 95, 6: 57, 7: 46, 9: 4, 8: 3, 11: 2, 1: 2, 17: 1, 16: 1, 10: 1})",883,210,2,0,12,0,
48674,0.9898302995439043,0.8525469168900803,0.984,0.882,"Counter({2: 482, 3: 222, 4: 168, 5: 96, 6: 59, 7: 41, 9: 6, 16: 2, 12: 1, 17: 1, 15: 1, 10: 1, 1: 1, 11: 1})",873,209,1,0,9,0,
48703,0.9903291378354516,0.8593610032845626,0.985,0.888,"Counter({2: 505, 3: 209, 4: 168, 5: 93, 6: 60, 7: 39, 9: 6, 8: 3, 15: 2, 16: 1, 10: 1, 13: 1, 11: 1, 1: 1})",883,207,1,0,10,0,
48636,0.9904186199522987,0.8603954463750749,0.984,0.882,"Counter({2: 501, 3: 219, 4: 162, 5: 99, 6: 58, 7: 44, 9: 4, 16: 3, 10: 2, 1: 2, 8: 2, 12: 1, 17: 1})",884,214,2,0,10,1,
48682,0.9905714637853826,0.8618718025880229,0.985,0.889,"Counter({2: 502, 3: 216, 4: 162, 5: 102, 6: 57, 7: 44, 9: 7, 8: 3, 1: 3, 17: 2, 14: 1})",883,216,0,0,14,1,
