P_model,R_model,F1_model_micro_one_lab,F1_model_micro_one_boost,F1_model_macro_one_lab,F1_model_macro_one_boost
0.839,0.722,0.776,0.776,0.7518333333333334,0.7518333333333334
0.838,0.773,0.804,0.804,0.7673333333333332,0.7673333333333332
0.846,0.715,0.775,0.775,0.7551666666666667,0.7551666666666667
0.835,0.77,0.801,0.801,0.7656666666666666,0.7656666666666666
0.827,0.773,0.799,0.799,0.7581666666666668,0.7581666666666668
0.849,0.796,0.822,0.822,0.7831666666666667,0.7831666666666667
0.833,0.749,0.789,0.789,0.757,0.757
0.859,0.733,0.791,0.791,0.765,0.765
0.836,0.754,0.793,0.793,0.7618333333333333,0.7618333333333333
0.824,0.773,0.798,0.798,0.7695,0.7695
0.861,0.729,0.79,0.79,0.7651666666666667,0.7651666666666667
0.844,0.768,0.804,0.804,0.769,0.769
0.851,0.745,0.794,0.794,0.7629999999999999,0.7629999999999999
0.842,0.716,0.774,0.774,0.7525000000000001,0.7525000000000001
0.844,0.74,0.788,0.788,0.7595000000000001,0.7595000000000001
0.838,0.761,0.798,0.798,0.7611666666666667,0.7611666666666667
0.851,0.743,0.793,0.793,0.7646666666666667,0.7646666666666667
0.85,0.757,0.801,0.801,0.7655,0.7655
0.857,0.719,0.782,0.782,0.7556666666666666,0.7556666666666666
0.868,0.743,0.8,0.8,0.7675000000000001,0.7675000000000001
0.845,0.728,0.783,0.783,0.7501666666666668,0.7501666666666668
0.836,0.79,0.812,0.812,0.7775,0.7775
0.835,0.764,0.798,0.798,0.7646666666666665,0.7646666666666665
0.835,0.76,0.796,0.796,0.7638333333333334,0.7638333333333334
0.852,0.654,0.74,0.74,0.7325,0.7325
0.832,0.785,0.808,0.808,0.7646666666666667,0.7646666666666667
0.859,0.761,0.807,0.807,0.7739999999999999,0.7739999999999999
0.861,0.723,0.786,0.786,0.7578333333333332,0.7578333333333332
0.827,0.724,0.772,0.772,0.7503333333333333,0.7503333333333333
0.862,0.708,0.777,0.777,0.7528333333333332,0.7528333333333332
0.846,0.733,0.785,0.785,0.7578333333333332,0.7578333333333332
0.855,0.769,0.81,0.81,0.7719999999999999,0.7719999999999999
0.839,0.811,0.825,0.825,0.7811666666666666,0.7811666666666666
0.849,0.738,0.79,0.79,0.7626666666666666,0.7626666666666666
0.846,0.751,0.795,0.795,0.7638333333333334,0.7638333333333334
0.845,0.767,0.804,0.804,0.7749999999999999,0.7749999999999999
0.838,0.786,0.811,0.811,0.7723333333333334,0.7723333333333334
0.825,0.814,0.819,0.819,0.7726666666666667,0.7726666666666667
0.818,0.803,0.81,0.81,0.7708333333333334,0.7708333333333334
0.838,0.805,0.821,0.821,0.7799999999999999,0.7799999999999999
0.822,0.823,0.822,0.822,0.7776666666666667,0.7776666666666667
0.823,0.825,0.824,0.824,0.775,0.775
0.814,0.816,0.815,0.815,0.7756666666666666,0.7756666666666666
0.836,0.822,0.829,0.829,0.7831666666666667,0.7831666666666667
0.828,0.823,0.825,0.825,0.777,0.777
0.823,0.824,0.824,0.824,0.7805,0.7805
0.831,0.808,0.819,0.819,0.7751666666666667,0.7751666666666667
0.824,0.823,0.824,0.824,0.7851666666666666,0.7851666666666666
0.822,0.81,0.816,0.816,0.7723333333333332,0.7723333333333332
0.819,0.808,0.814,0.814,0.7799999999999999,0.7799999999999999
0.82,0.825,0.822,0.822,0.785,0.785
0.838,0.81,0.824,0.824,0.7863333333333333,0.7863333333333333
0.83,0.815,0.823,0.823,0.7861666666666666,0.7861666666666666
0.831,0.822,0.827,0.827,0.7836666666666666,0.7836666666666666
0.833,0.819,0.826,0.826,0.7868333333333334,0.7868333333333334
0.836,0.819,0.828,0.828,0.7878333333333334,0.7878333333333334
0.833,0.823,0.828,0.828,0.7826666666666666,0.7826666666666666
0.83,0.81,0.82,0.82,0.7819999999999999,0.7819999999999999
0.822,0.818,0.82,0.82,0.7828333333333334,0.7828333333333334
0.831,0.805,0.818,0.818,0.7813333333333333,0.7813333333333333
0.825,0.816,0.82,0.82,0.7829999999999999,0.7829999999999999
0.836,0.83,0.833,0.833,0.7881666666666667,0.7881666666666667
0.828,0.825,0.827,0.827,0.7853333333333333,0.7853333333333333
0.833,0.825,0.829,0.829,0.7906666666666666,0.7906666666666666
0.827,0.826,0.827,0.827,0.7875,0.7875
0.834,0.825,0.829,0.829,0.7896666666666666,0.7896666666666666
0.829,0.833,0.831,0.831,0.7901666666666666,0.7901666666666666
0.825,0.831,0.828,0.828,0.7816666666666667,0.7816666666666667
0.825,0.823,0.824,0.824,0.7868333333333334,0.7868333333333334
0.831,0.821,0.826,0.826,0.7869999999999999,0.7869999999999999
0.825,0.821,0.823,0.823,0.7858333333333333,0.7858333333333333
0.824,0.82,0.822,0.822,0.7858333333333333,0.7858333333333333
0.822,0.823,0.823,0.823,0.7811666666666666,0.7811666666666666
0.84,0.817,0.828,0.828,0.7871666666666667,0.7871666666666667
0.83,0.829,0.829,0.829,0.7891666666666666,0.7891666666666666
0.816,0.825,0.82,0.82,0.7843333333333332,0.7843333333333332
0.829,0.825,0.827,0.827,0.7881666666666667,0.7881666666666667
0.827,0.819,0.823,0.823,0.7808333333333334,0.7808333333333334
0.834,0.822,0.828,0.828,0.7881666666666667,0.7881666666666667
0.829,0.825,0.827,0.827,0.7843333333333332,0.7843333333333332
0.831,0.828,0.83,0.83,0.7896666666666666,0.7896666666666666
0.827,0.812,0.819,0.819,0.7768333333333333,0.7768333333333333
0.825,0.831,0.828,0.828,0.7878333333333334,0.7878333333333334
0.833,0.828,0.83,0.83,0.79,0.79
0.839,0.829,0.834,0.834,0.7921666666666667,0.7921666666666667
0.833,0.834,0.833,0.833,0.7908333333333332,0.7908333333333332
0.825,0.825,0.825,0.825,0.785,0.785
0.836,0.825,0.83,0.83,0.7903333333333333,0.7903333333333333
0.824,0.82,0.822,0.822,0.7841666666666667,0.7841666666666667
0.837,0.825,0.831,0.831,0.7885,0.7885
0.817,0.813,0.815,0.815,0.775,0.775
0.823,0.825,0.824,0.824,0.7853333333333333,0.7853333333333333
0.825,0.828,0.827,0.827,0.7878333333333334,0.7878333333333334
0.825,0.818,0.821,0.821,0.7773333333333333,0.7773333333333333
0.835,0.826,0.831,0.831,0.7843333333333332,0.7843333333333332
0.831,0.828,0.829,0.829,0.7891666666666667,0.7891666666666667
0.838,0.825,0.832,0.832,0.7908333333333334,0.7908333333333334
0.83,0.826,0.828,0.828,0.7883333333333332,0.7883333333333332
0.829,0.81,0.819,0.819,0.7763333333333332,0.7763333333333332
0.827,0.825,0.826,0.826,0.7831666666666667,0.7831666666666667
0.84,0.805,0.822,0.822,0.7766666666666667,0.7766666666666667
0.818,0.828,0.823,0.823,0.7845,0.7845
0.837,0.833,0.835,0.835,0.7923333333333332,0.7923333333333332
0.838,0.831,0.834,0.834,0.7885,0.7885
0.836,0.805,0.821,0.821,0.7735,0.7735
0.83,0.816,0.823,0.823,0.7791666666666667,0.7791666666666667
0.825,0.835,0.83,0.83,0.7849999999999998,0.7849999999999998
0.81,0.819,0.814,0.814,0.7801666666666667,0.7801666666666667
0.838,0.831,0.835,0.835,0.7909999999999999,0.7909999999999999
0.843,0.829,0.836,0.836,0.7946666666666666,0.7946666666666666
0.842,0.83,0.836,0.836,0.7888333333333332,0.7888333333333332
0.837,0.8,0.818,0.818,0.7786666666666667,0.7786666666666667
0.85,0.819,0.834,0.834,0.7916666666666666,0.7916666666666666
0.844,0.828,0.836,0.836,0.7935,0.7935
0.83,0.817,0.823,0.823,0.7791666666666667,0.7791666666666667
0.842,0.808,0.825,0.825,0.781,0.781
0.842,0.819,0.831,0.831,0.7839999999999999,0.7839999999999999
0.845,0.834,0.84,0.84,0.7956666666666666,0.7956666666666666
0.84,0.814,0.827,0.827,0.7840000000000001,0.7840000000000001
0.837,0.82,0.828,0.828,0.7831666666666667,0.7831666666666667
0.835,0.833,0.834,0.834,0.7919999999999999,0.7919999999999999
0.842,0.823,0.832,0.832,0.7863333333333333,0.7863333333333333
0.843,0.813,0.828,0.828,0.7883333333333332,0.7883333333333332
0.842,0.798,0.819,0.819,0.7791666666666667,0.7791666666666667
0.848,0.81,0.828,0.828,0.7885,0.7885
0.842,0.826,0.834,0.834,0.7913333333333333,0.7913333333333333
0.844,0.808,0.826,0.826,0.7839999999999999,0.7839999999999999
0.882,0.792,0.835,0.835,0.7948333333333332,0.7948333333333332
0.896,0.772,0.829,0.829,0.7858333333333333,0.7858333333333333
0.884,0.784,0.831,0.831,0.789,0.789
0.881,0.793,0.835,0.835,0.7944999999999999,0.7944999999999999
0.885,0.776,0.827,0.827,0.7846666666666665,0.7846666666666665
0.888,0.78,0.831,0.831,0.7921666666666666,0.7921666666666666
0.883,0.787,0.832,0.832,0.7838333333333334,0.7838333333333334
0.884,0.788,0.833,0.833,0.7879999999999999,0.7879999999999999
