P,P_std,R,R_std,F1_micro,F1_micro_std,F1_macro,F1_macro_std,F1_micro_boot,F1_micro_boot_std,F1_macro_boot,F1_macro_boot_std,F1_model_micro_boost_graph,F1_model_micro_boost_graph_std
0.11433333333333333,0.006128258770283411,0.8506666666666666,0.027378012264508114,0.20166666666666666,0.010143416036468622,0.3125,0.06349934382863072,0.205,0.0008164965809277268,0.25266666666666665,0.002841491522787638,0.20166666666666666,0.010143416036468622
0.171,0.029131884021921184,0.89,0.010614455552060448,0.2853333333333334,0.040998644964058126,0.46361111111111114,0.019532657048083,0.20533333333333334,0.00047140452079103207,0.25472222222222224,0.0010999438818457502,0.2853333333333334,0.040998644964058126
0.467,0.06513575566972926,0.826,0.03676955262170046,0.5926666666666667,0.04988876515698588,0.6437777777777778,0.023062448768720968,0.206,0.0008164965809277268,0.2558888888888889,0.0017550632221034683,0.5926666666666667,0.04988876515698588
0.5296666666666666,0.10957290824935802,0.7453333333333333,0.10941460394095276,0.601,0.03685105154537654,0.6222777777777778,0.030209862668822862,0.20733333333333334,0.00047140452079103207,0.2608333333333333,0.0017051121392469499,0.601,0.03685105154537654
0.656,0.07370210309075313,0.7653333333333334,0.025952948879762332,0.7026666666666667,0.033589019369761615,0.7043333333333334,0.0224960901952778,0.207,0.0008164965809277268,0.2582222222222222,0.00172311804658562,0.7026666666666667,0.033589019369761615
0.7286666666666667,0.1779893879483331,0.7166666666666667,0.07009675852388295,0.7016666666666667,0.07423536144512864,0.7084999999999999,0.04049897118034815,0.20833333333333334,0.00047140452079103207,0.26405555555555554,0.0006431020501550185,0.7016666666666667,0.07423536144512864
0.7309999999999999,0.08546734269103412,0.7496666666666667,0.09112018924963275,0.73,0.014165686240583866,0.7234444444444446,0.013915308206041832,0.21,0.0008164965809277268,0.26555555555555554,0.0009060836905722091,0.73,0.014165686240583866
0.8130000000000001,0.05587486017879597,0.73,0.03950527390952592,0.7666666666666666,0.00654896090146284,0.7507777777777779,0.004811893700784945,0.21266666666666667,0.0018856180831641283,0.27605555555555555,0.005095992131319363,0.7666666666666666,0.00654896090146284
0.8223333333333334,0.0674306227828936,0.707,0.02353720459187962,0.7586666666666666,0.025940101944458314,0.7336666666666666,0.02005409351396039,0.21266666666666667,0.0018856180831641283,0.27694444444444444,0.0029260431293919114,0.7586666666666666,0.025940101944458314
0.8689999999999999,0.013140268896284694,0.7166666666666667,0.007586537784494035,0.7856666666666667,0.007318166133366723,0.7625555555555555,0.005196746370519345,0.236,0.01186029791643813,0.3093333333333334,0.01572389076344465,0.7856666666666667,0.007318166133366723
0.9216666666666667,0.018372685039360858,0.6336666666666666,0.053543336549834925,0.749,0.031822423959633694,0.7378333333333332,0.020657704149801944,0.22999999999999998,0.006683312551921137,0.3047222222222223,0.007841406399427826,0.749,0.031822423959633694
0.9083333333333333,0.02584999462712175,0.6753333333333335,0.008730533902472538,0.774,0.005354126134736342,0.7576666666666667,0.0032659863237109073,0.2813333333333334,0.01111555466702203,0.35988888888888887,0.012462041130400838,0.774,0.005354126134736342
0.915,0.0197989898732233,0.6693333333333333,0.04654269246855216,0.7713333333333333,0.024499433100017298,0.7519444444444443,0.015130502264149472,0.27566666666666667,0.006944222218666536,0.35161111111111115,0.008101592588444301,0.7713333333333333,0.024499433100017298
0.8546666666666667,0.07801851632073563,0.6873333333333335,0.04969462300446151,0.7583333333333333,0.03546202977207534,0.7462777777777779,0.021871820756623743,0.35300000000000004,0.028083209693100727,0.41844444444444445,0.02043523343228792,0.7583333333333333,0.03546202977207534
0.8436666666666666,0.06402777175222918,0.7143333333333333,0.049432333098444345,0.771,0.033595634637057614,0.7535555555555556,0.02048230190574357,0.325,0.010708252269472682,0.403,0.018638371411925692,0.771,0.033595634637057614
0.914,0.035336477847497286,0.6763333333333333,0.04484293577464446,0.7753333333333333,0.018553226733434344,0.7448333333333332,0.011854050721948148,0.419,0.0008164965809277268,0.4882222222222223,0.049857265404153986,0.7753333333333333,0.018553226733434344
0.8809999999999999,0.033436506994601004,0.7096666666666667,0.059790374550498425,0.7839999999999999,0.0324037034920393,0.7592222222222221,0.016816181213857223,0.39166666666666666,0.021853044537445018,0.4702777777777778,0.05029474851706755,0.7839999999999999,0.0324037034920393
0.8526666666666666,0.05326871084938663,0.701,0.055539775536696825,0.7676666666666666,0.0395333895446481,0.742,0.02356669024044077,0.4666666666666666,0.06371464161050862,0.5225555555555556,0.06445387861979913,0.7676666666666666,0.0395333895446481
0.8993333333333333,0.06188878914813422,0.6976666666666667,0.06685473472803222,0.7806666666666667,0.01517307556898807,0.7576111111111111,0.006283920298745692,0.4426666666666667,0.06476796190161374,0.507,0.07778543613089844,0.7806666666666667,0.01517307556898807
0.8526666666666666,0.055930512443765644,0.7193333333333333,0.06256907294254,0.7763333333333334,0.01276279314605111,0.7516666666666666,0.005443310539518118,0.5023333333333333,0.08367529835952517,0.5433333333333333,0.09549413400638615,0.7763333333333334,0.01276279314605111
0.8233333333333333,0.09956683963828294,0.7296666666666667,0.06995395310885262,0.7653333333333334,0.022395436042987788,0.7447222222222223,0.011398776195953324,0.49033333333333334,0.08672305857664897,0.5349444444444446,0.09605364370567003,0.7653333333333334,0.022395436042987788
0.87,0.06899758449878274,0.7196666666666666,0.059162675921751735,0.7826666666666666,0.025315783394730004,0.7467222222222222,0.031074979018297876,0.545,0.09453041838477179,0.5701111111111111,0.09943566069214779,0.793,0.010614455552060448
0.844,0.06021627686929841,0.7106666666666667,0.04850658603621665,0.7683333333333334,0.013960261060914627,0.7272777777777778,0.041593788116454845,0.538,0.1018462894103986,0.5673333333333334,0.1046747166048052,0.7986666666666666,0.022365648262954983
0.8446666666666668,0.06013503323539634,0.7433333333333333,0.03975200903378627,0.7879999999999999,0.008831760866327856,0.7581111111111111,0.012754326305460957,0.581,0.09587839520281233,0.5973333333333334,0.10063391667417693,0.785,0.01823915202707262
0.8363333333333333,0.030619528989773086,0.762,0.023846732830026585,0.7966666666666667,0.014727148022916317,0.7505000000000001,0.03599871396879898,0.5646666666666668,0.0883943185705708,0.5882222222222222,0.09656261961117686,0.809,0.014165686240583812
0.8483333333333333,0.034344658326376676,0.7326666666666667,0.01732692189115605,0.7856666666666667,0.006649979114420007,0.7516111111111111,0.01588927738452784,0.6186666666666667,0.08572177215983241,0.6194444444444445,0.09207950804858343,0.8196666666666667,0.019686430746977842
0.8586666666666667,0.040309910554215914,0.735,0.023846732830026585,0.791,0.011343133018115714,0.7585000000000001,0.006152385866625442,0.6056666666666666,0.07327725128275181,0.6163888888888889,0.08601037118055753,0.805,0.0021602468994692888
