P_model,P_model_std,R_model,R_model_std,F1_model_micro_one_lab,F1_model_micro_one_lab_std,F1_model_micro_one_boost,F1_model_micro_one_boost_std,F1_model_micro_mult_lab,F1_model_micro_mult_lab_std,F1_model_micro_mult_boost,F1_model_micro_mult_boost_std,F1_model_micro_mult_transfer_boost,F1_model_micro_mult_transfer_boost_std,F1_model_macro_one_lab,F1_model_macro_one_lab_std,F1_model_macro_one_boost,F1_model_macro_one_boost_std,F1_model_macro_mult_lab,F1_model_macro_mult_lab_std,F1_model_macro_mult_boost,F1_model_macro_mult_boost_std,F1_model_macro_mult_transfer_boost,F1_model_macro_mult_transfer_boost_std
0.871,0.043642486944108376,0.48133333333333334,0.07600584772824315,0.6173333333333333,0.07064622345807937,0.6173333333333333,0.07064622345807937,0.2146970062749731,0.0448475536566846,0.2146970062749731,0.0448475536566846,0.2146970062749731,0.0448475536566846,0.5955333333333334,0.08560530876580544,0.5955333333333334,0.08560530876580544,0.4163666666666667,0.03247977148250209,0.4163666666666667,0.03247977148250209,0.4163666666666667,0.03247977148250209
0.7226666666666667,0.26783742996244736,0.5556666666666668,0.07392037758441325,0.5836666666666667,0.09375262959275092,0.5836666666666667,0.09375262959275092,0.2146970062749731,0.0448475536566846,0.2146970062749731,0.0448475536566846,0.2146970062749731,0.0448475536566846,0.5840666666666666,0.0738356884500232,0.5840666666666666,0.0738356884500232,0.4163666666666667,0.03247977148250209,0.4163666666666667,0.03247977148250209,0.4163666666666667,0.03247977148250209
0.6693333333333333,0.2699781884194022,0.5633333333333334,0.16323670611177568,0.5366666666666666,0.09804874071376724,0.5366666666666666,0.09804874071376724,0.2146970062749731,0.0448475536566846,0.2146970062749731,0.0448475536566846,0.2146970062749731,0.0448475536566846,0.5358666666666667,0.0801408066398691,0.5358666666666667,0.0801408066398691,0.4163666666666667,0.03247977148250209,0.4163666666666667,0.03247977148250209,0.4163666666666667,0.03247977148250209
0.36833333333333335,0.16149578597873346,0.81,0.06211280061307814,0.4816666666666667,0.13965274393612498,0.4816666666666667,0.13965274393612498,0.20718558735623518,0.050995590698642276,0.20718558735623518,0.050995590698642276,0.20718558735623518,0.050995590698642276,0.5151,0.11652991032348733,0.5151,0.11652991032348733,0.4186333333333334,0.031001541180327722,0.4186333333333334,0.031001541180327722,0.4186333333333334,0.031001541180327722
0.32133333333333336,0.06633417084898416,0.6236666666666667,0.18408753956262824,0.40700000000000003,0.03828837943815331,0.40700000000000003,0.03828837943815331,0.20718558735623518,0.050995590698642276,0.20718558735623518,0.050995590698642276,0.20718558735623518,0.050995590698642276,0.39786666666666665,0.017855033526213884,0.39786666666666665,0.017855033526213884,0.4186333333333334,0.031001541180327722,0.4186333333333334,0.031001541180327722,0.4186333333333334,0.031001541180327722
0.21666666666666667,0.07121017405461728,0.7130000000000001,0.1667872896835967,0.31866666666666665,0.08332399947727478,0.31866666666666665,0.08332399947727478,0.22084883641153327,0.041192466640343386,0.22084883641153327,0.041192466640343386,0.22084883641153327,0.041192466640343386,0.32746666666666663,0.08262849925351963,0.32746666666666663,0.08262849925351963,0.4430333333333334,0.035387411446570774,0.4430333333333334,0.035387411446570774,0.4430333333333334,0.035387411446570774
0.5796666666666667,0.2367844777194842,0.7403333333333334,0.11302605402688748,0.5970000000000001,0.14376601360080438,0.5970000000000001,0.14376601360080438,0.22084883641153327,0.041192466640343386,0.22084883641153327,0.041192466640343386,0.22084883641153327,0.041192466640343386,0.5945,0.14081884343604967,0.5945,0.14081884343604967,0.4430333333333334,0.035387411446570774,0.4430333333333334,0.035387411446570774,0.4430333333333334,0.035387411446570774
0.4286666666666667,0.09349628631959431,0.7256666666666667,0.020725722075613105,0.5316666666666666,0.06906196895220665,0.5316666666666666,0.06906196895220665,0.22785721163652295,0.03555736162737622,0.22785721163652295,0.03555736162737622,0.22785721163652295,0.03555736162737622,0.5450666666666666,0.04333476920698002,0.5450666666666666,0.04333476920698002,0.4599666666666667,0.012034487479277562,0.4599666666666667,0.012034487479277562,0.4599666666666667,0.012034487479277562
0.4143333333333333,0.07646059260967196,0.7306666666666667,0.01651934892448517,0.524,0.06020520464766036,0.524,0.06020520464766036,0.22815772304021906,0.035357798796453566,0.22815772304021906,0.035357798796453566,0.22815772304021906,0.035357798796453566,0.5485999999999999,0.04810072764522387,0.5485999999999999,0.04810072764522387,0.4605333333333333,0.011296115359813856,0.4605333333333333,0.011296115359813856,0.4605333333333333,0.011296115359813856
0.515,0.07819633409992227,0.719,0.0008164965809277268,0.597,0.052427728032660985,0.597,0.052427728032660985,0.2297421771633682,0.03437339486616724,0.2297421771633682,0.03437339486616724,0.2297421771633682,0.03437339486616724,0.6065999999999999,0.05754372250732489,0.6065999999999999,0.05754372250732489,0.4600333333333333,0.011947198648869804,0.4600333333333333,0.011947198648869804,0.4600333333333333,0.011947198648869804
0.6153333333333334,0.09901627251226044,0.73,0.03634097778908362,0.6656666666666666,0.07354061613980553,0.6656666666666666,0.07354061613980553,0.22447000392131722,0.03918602709173851,0.22447000392131722,0.03918602709173851,0.22447000392131722,0.03918602709173851,0.6607999999999999,0.07251073483744785,0.6607999999999999,0.07251073483744785,0.4416333333333333,0.018109727281829045,0.4416333333333333,0.018109727281829045,0.4416333333333333,0.018109727281829045
0.6893333333333334,0.13750232321269662,0.7296666666666667,0.031510139461590626,0.7033333333333333,0.08945141449723173,0.7033333333333333,0.08945141449723173,0.2234346723430951,0.043322621843417876,0.2234346723430951,0.043322621843417876,0.2234346723430951,0.043322621843417876,0.7006999999999999,0.08756304395500805,0.7006999999999999,0.08756304395500805,0.42606666666666665,0.03896223242520318,0.42606666666666665,0.03896223242520318,0.42606666666666665,0.03896223242520318
0.6803333333333333,0.04534558657931576,0.7566666666666667,0.028394052585395832,0.7160000000000001,0.03747888294315435,0.7160000000000001,0.03747888294315435,0.22010569446402217,0.038845165198384185,0.22010569446402217,0.038845165198384185,0.22010569446402217,0.038845165198384185,0.7130666666666667,0.039362954947796035,0.7130666666666667,0.039362954947796035,0.42189999999999994,0.035414215601459596,0.42189999999999994,0.035414215601459596,0.42189999999999994,0.035414215601459596
0.46366666666666667,0.28760196259568344,0.7856666666666667,0.03724990678586397,0.5283333333333333,0.21038113561396665,0.5283333333333333,0.21038113561396665,0.20633177365696387,0.020258687339532944,0.20633177365696387,0.020258687339532944,0.20633177365696387,0.020258687339532944,0.5539666666666667,0.18800768305813703,0.5539666666666667,0.18800768305813703,0.44930000000000003,0.060576728204814766,0.44930000000000003,0.060576728204814766,0.44930000000000003,0.060576728204814766
0.525,0.2639709579985394,0.7513333333333333,0.002867441755680878,0.5773333333333334,0.20214571202201867,0.5773333333333334,0.20214571202201867,0.24246666273882841,0.04099464370961583,0.24246666273882841,0.04099464370961583,0.24246666273882841,0.04099464370961583,0.5776666666666667,0.1925216755473408,0.5776666666666667,0.1925216755473408,0.4993666666666667,0.03552654719439473,0.4993666666666667,0.03552654719439473,0.4993666666666667,0.03552654719439473
0.535,0.259385170483331,0.711,0.09350935782048772,0.5853333333333334,0.20675643211813807,0.5853333333333334,0.20675643211813807,0.2724648822483189,0.05021119517863155,0.2724648822483189,0.05021119517863155,0.2724648822483189,0.05021119517863155,0.5865333333333332,0.199900931018898,0.5865333333333332,0.199900931018898,0.5144333333333334,0.0482894283346665,0.5144333333333334,0.0482894283346665,0.5144333333333334,0.0482894283346665
0.81,0.042497058721751545,0.7203333333333332,0.023893281249943256,0.7623333333333333,0.03216968897718613,0.7623333333333333,0.03216968897718613,0.2724648822483189,0.05021119517863155,0.2724648822483189,0.05021119517863155,0.2724648822483189,0.05021119517863155,0.7557666666666667,0.02892995371966954,0.7557666666666667,0.02892995371966954,0.5144333333333334,0.0482894283346665,0.5144333333333334,0.0482894283346665,0.5144333333333334,0.0482894283346665
0.4916666666666667,0.142263448885822,0.759,0.015121728296285022,0.5856666666666667,0.11483417996785142,0.5856666666666667,0.11483417996785142,0.273410436603889,0.04888836320174122,0.273410436603889,0.04888836320174122,0.273410436603889,0.04888836320174122,0.5982666666666666,0.09341321581494182,0.5982666666666666,0.09341321581494182,0.5172,0.04457944219779637,0.5172,0.04457944219779637,0.5172,0.04457944219779637
0.466,0.05346650041536913,0.7963333333333334,0.04644949467492143,0.5843333333333334,0.032704060230429405,0.5843333333333334,0.032704060230429405,0.3067854251026241,0.007465341741103936,0.3067854251026241,0.007465341741103936,0.3067854251026241,0.007465341741103936,0.5906,0.022357250874529846,0.5906,0.022357250874529846,0.5355666666666666,0.02206495461636447,0.5355666666666666,0.02206495461636447,0.5355666666666666,0.02206495461636447
0.3686666666666667,0.15884233972366713,0.7303333333333333,0.06319458485942887,0.474,0.14313862744439976,0.474,0.14313862744439976,0.3071924920682158,0.008009360939549895,0.3071924920682158,0.008009360939549895,0.3071924920682158,0.008009360939549895,0.4886333333333333,0.1268846282608294,0.4886333333333333,0.1268846282608294,0.5384333333333332,0.025957058556178636,0.5384333333333332,0.025957058556178636,0.5384333333333332,0.025957058556178636
0.63,0.14375210143391529,0.7263333333333334,0.03523571420527125,0.6689999999999999,0.10022308449986293,0.6689999999999999,0.10022308449986293,0.4105027666000904,0.15372325618901267,0.4105027666000904,0.15372325618901267,0.4105027666000904,0.15372325618901267,0.6720999999999999,0.09554604474632457,0.6720999999999999,0.09554604474632457,0.5614,0.05794658459880673,0.5614,0.05794658459880673,0.5614,0.05794658459880673
