P,P_std,R,R_std,F1_micro,F1_micro_std,F1_macro,F1_macro_std,F1_micro_boot,F1_micro_boot_std,F1_macro_boot,F1_macro_boot_std,F1_model_micro_boost_graph,F1_model_micro_boost_graph_std
0.065,0.0021602468994692888,0.926,0.003741657386773945,0.12133333333333333,0.0038586123009300725,0.16643333333333335,0.023270916517308803,0.5966666666666667,0.002624669291337273,0.5913666666666667,0.002624669291337273,0.12133333333333333,0.0038586123009300725
0.09366666666666668,0.02720702523654915,0.8826666666666666,0.012552113589175164,0.168,0.045460605656619524,0.25046666666666667,0.07525407334859395,0.599,0.0043204937989385775,0.5935666666666667,0.004263279905841905,0.168,0.045460605656619524
0.26133333333333336,0.084681101131769,0.858,0.0014142135623730965,0.393,0.1015513006645738,0.5054666666666668,0.04192893458645901,0.5963333333333333,0.004784233364802446,0.5916333333333332,0.004340762861781633,0.393,0.1015513006645738
0.2823333333333334,0.1825820972116988,0.8096666666666666,0.030641293851417038,0.3913333333333333,0.1906083827001204,0.46883333333333327,0.13937389361793057,0.605,0.00509901951359279,0.5994,0.004597825573029058,0.3913333333333333,0.1906083827001204
0.645,0.0623591746791654,0.7226666666666667,0.008806563209081944,0.6796666666666665,0.0324174164437712,0.6754666666666665,0.021963049778105856,0.602,0.0077888809636986215,0.5969333333333334,0.007031990393117023,0.6796666666666665,0.0324174164437712
0.6096666666666666,0.12288296148051697,0.7033333333333335,0.04244473531023082,0.6416666666666667,0.061331521712375214,0.6487666666666668,0.031738234915564455,0.612,0.010708252269472683,0.6069666666666667,0.009989772547738779,0.6416666666666667,0.061331521712375214
0.6926666666666667,0.007408703590297596,0.6563333333333333,0.024513035081133668,0.6736666666666666,0.01381625451737511,0.6476666666666667,0.02099147975303844,0.6113333333333333,0.011671427600007741,0.6061333333333333,0.010721111053534621,0.6736666666666666,0.01381625451737511
0.6789999999999999,0.005887840577551903,0.6586666666666666,0.024073960113690358,0.6683333333333333,0.009533566430716737,0.6355333333333334,0.013298203721639335,0.62,0.008286535263104043,0.6156333333333334,0.007425332016519904,0.6683333333333333,0.009533566430716737
0.7123333333333334,0.037348211321144804,0.6846666666666666,0.018354533197248238,0.6983333333333333,0.026398653164297757,0.6788000000000002,0.03168290811568067,0.6166666666666667,0.010624918300339493,0.6122333333333333,0.009232310412651603,0.6983333333333333,0.026398653164297757
0.6853333333333333,0.0057927157323275445,0.7113333333333333,0.06325258009669558,0.6970000000000001,0.03314614105241613,0.6767,0.04250270579621967,0.6293333333333333,0.012472191289246483,0.6246333333333335,0.011002524962732695,0.6970000000000001,0.03314614105241613
