P_model,P_model_std,R_model,R_model_std,F1_model_micro_one_lab,F1_model_micro_one_lab_std,F1_model_micro_one_boost,F1_model_micro_one_boost_std,F1_model_macro_one_lab,F1_model_macro_one_lab_std,F1_model_macro_one_boost,F1_model_macro_one_boost_std
0.06533333333333334,0.014383632673594283,0.9263333333333333,0.010656244908763816,0.122,0.025703436864876,0.122,0.025703436864876,0.16090000000000002,0.061157883111391836,0.16090000000000002,0.061157883111391836
0.09966666666666667,0.04158792559812951,0.908,0.008981462390204994,0.17666666666666667,0.06660497145275436,0.17666666666666667,0.06660497145275436,0.25290000000000007,0.11860295105940662,0.25290000000000007,0.11860295105940662
0.118,0.04205551886098502,0.8703333333333333,0.010338708279513891,0.205,0.06500769185258001,0.205,0.06500769185258001,0.2982666666666667,0.10287449743363133,0.2982666666666667,0.10287449743363133
0.212,0.11739108427247219,0.8516666666666666,0.00047140452079103207,0.324,0.14144256784999346,0.324,0.14144256784999346,0.43660000000000004,0.14417214247789573,0.43660000000000004,0.14417214247789573
0.18699999999999997,0.034409301068170514,0.798,0.06727555276621665,0.2996666666666667,0.04026854300264111,0.2996666666666667,0.04026854300264111,0.4847333333333334,0.04600321244821446,0.4847333333333334,0.04600321244821446
0.4123333333333334,0.22306102802197925,0.775,0.06237520875048571,0.49299999999999994,0.16379458680514034,0.49299999999999994,0.16379458680514034,0.5707666666666666,0.10094930520920994,0.5707666666666666,0.10094930520920994
0.5033333333333333,0.23187544549223454,0.7839999999999999,0.06618660488850193,0.5693333333333334,0.15497598380250907,0.5693333333333334,0.15497598380250907,0.6117333333333334,0.10451125404578318,0.6117333333333334,0.10451125404578318
0.5863333333333333,0.2644016305211112,0.7146666666666667,0.06405379683429305,0.5933333333333333,0.1739546556497475,0.5933333333333333,0.1739546556497475,0.6035666666666667,0.13644645673507083,0.6035666666666667,0.13644645673507083
0.6176666666666667,0.2847154524940452,0.6933333333333334,0.09389474012010587,0.5906666666666667,0.1546530166390412,0.5906666666666667,0.1546530166390412,0.5935666666666666,0.09509750551699848,0.5935666666666666,0.09509750551699848
0.6766666666666667,0.1966135521496138,0.6310000000000001,0.13009996156801895,0.615,0.029529646120466827,0.615,0.029529646120466827,0.6043,0.029304265901059553,0.6043,0.029304265901059553
0.6793333333333332,0.2114621058776778,0.6446666666666666,0.14468433071882925,0.6166666666666666,0.03646307112073197,0.6166666666666666,0.03646307112073197,0.6251333333333333,0.0465174758080827,0.6251333333333333,0.0465174758080827
