P,P_std,R,R_std,F1_micro,F1_micro_std,F1_macro,F1_macro_std,F1_micro_boot,F1_micro_boot_std,F1_macro_boot,F1_macro_boot_std,F1_model_micro_boost_graph,F1_model_micro_boost_graph_std
0.134,0.0,0.987,0.0,0.236,0.0,0.5216666666666666,0.0,0.211,0.0,0.29000000000000004,0.0,0.236,0.0
0.191,0.0,0.932,0.0,0.317,0.0,0.5493333333333333,0.0,0.211,0.0,0.28933333333333333,0.0,0.317,0.0
0.603,0.0,0.722,0.0,0.657,0.0,0.7073333333333333,0.0,0.212,0.0,0.29150000000000004,0.0,0.657,0.0
0.361,0.0,0.909,0.0,0.517,0.0,0.6593333333333333,0.0,0.214,0.0,0.2996666666666667,0.0,0.517,0.0
0.795,0.0,0.644,0.0,0.711,0.0,0.7755000000000001,0.0,0.214,0.0,0.30050000000000004,0.0,0.711,0.0
0.629,0.0,0.845,0.0,0.721,0.0,0.7945000000000001,0.0,0.216,0.0,0.3053333333333334,0.0,0.721,0.0
0.702,0.0,0.813,0.0,0.754,0.0,0.8261666666666666,0.0,0.217,0.0,0.30800000000000005,0.0,0.754,0.0
0.704,0.0,0.872,0.0,0.779,0.0,0.8375,0.0,0.219,0.0,0.3196666666666666,0.0,0.779,0.0
0.337,0.0,0.95,0.0,0.497,0.0,0.6776666666666666,0.0,0.22,0.0,0.3223333333333333,0.0,0.497,0.0
0.68,0.0,0.914,0.0,0.78,0.0,0.8471666666666667,0.0,0.223,0.0,0.32416666666666666,0.0,0.78,0.0
0.785,0.0,0.85,0.0,0.817,0.0,0.8583333333333334,0.0,0.225,0.0,0.3288333333333333,0.0,0.817,0.0
0.732,0.0,0.906,0.0,0.809,0.0,0.856,0.0,0.28,0.0,0.3738333333333333,0.0,0.809,0.0
0.752,0.0,0.921,0.0,0.828,0.0,0.8573333333333334,0.0,0.281,0.0,0.37766666666666665,0.0,0.828,0.0
0.676,0.0,0.941,0.0,0.787,0.0,0.8405,0.0,0.33,0.0,0.4243333333333334,0.0,0.787,0.0
0.741,0.0,0.919,0.0,0.82,0.0,0.8638333333333333,0.0,0.311,0.0,0.418,0.0,0.82,0.0
0.718,0.0,0.944,0.0,0.815,0.0,0.8633333333333334,0.0,0.408,0.0,0.5413333333333333,0.0,0.815,0.0
0.727,0.0,0.937,0.0,0.819,0.0,0.8664999999999999,0.0,0.382,0.0,0.5191666666666667,0.0,0.819,0.0
0.831,0.0,0.913,0.0,0.87,0.0,0.8923333333333333,0.0,0.442,0.0,0.6203333333333333,0.0,0.87,0.0
0.829,0.0,0.889,0.0,0.858,0.0,0.8851666666666667,0.0,0.44,0.0,0.6223333333333333,0.0,0.858,0.0
0.844,0.0,0.898,0.0,0.87,0.0,0.8988333333333333,0.0,0.543,0.0,0.6974999999999999,0.0,0.87,0.0
0.846,0.0,0.896,0.0,0.87,0.0,0.8988333333333333,0.0,0.534,0.0,0.6935000000000001,0.0,0.87,0.0
0.859,0.0,0.889,0.0,0.874,0.0,0.9016666666666665,0.0,0.624,0.0,0.7431666666666668,0.0,0.883,0.0
0.809,0.0,0.849,0.0,0.828,0.0,0.8673333333333334,0.0,0.617,0.0,0.7411666666666666,0.0,0.885,0.0
0.844,0.0,0.859,0.0,0.851,0.0,0.8813333333333332,0.0,0.674,0.0,0.7821666666666666,0.0,0.85,0.0
0.865,0.0,0.861,0.0,0.863,0.0,0.8908333333333335,0.0,0.661,0.0,0.7645000000000001,0.0,0.868,0.0
0.862,0.0,0.842,0.0,0.852,0.0,0.8871666666666668,0.0,0.71,0.0,0.8031666666666665,0.0,0.877,0.0
0.879,0.0,0.817,0.0,0.847,0.0,0.8799999999999999,0.0,0.709,0.0,0.8028333333333334,0.0,0.869,0.0
0.876,0.0,0.837,0.0,0.856,0.0,0.8803333333333333,0.0,0.758,0.0,0.8344999999999999,0.0,0.86,0.0
0.866,0.0,0.829,0.0,0.847,0.0,0.8794999999999998,0.0,0.751,0.0,0.8290000000000001,0.0,0.869,0.0
0.878,0.0,0.783,0.0,0.828,0.0,0.8628333333333335,0.0,0.789,0.0,0.8538333333333333,0.0,0.857,0.0
0.874,0.0,0.79,0.0,0.83,0.0,0.8698333333333332,0.0,0.776,0.0,0.8446666666666666,0.0,0.84,0.0
0.863,0.0,0.815,0.0,0.838,0.0,0.8791666666666665,0.0,0.807,0.0,0.8643333333333333,0.0,0.849,0.0
0.877,0.0,0.833,0.0,0.855,0.0,0.8915000000000001,0.0,0.8,0.0,0.8584999999999999,0.0,0.859,0.0
0.858,0.0,0.808,0.0,0.832,0.0,0.862,0.0,0.825,0.0,0.8743333333333334,0.0,0.874,0.0
0.886,0.0,0.828,0.0,0.856,0.0,0.8913333333333332,0.0,0.818,0.0,0.8700000000000001,0.0,0.849,0.0
0.858,0.0,0.866,0.0,0.862,0.0,0.8994999999999999,0.0,0.84,0.0,0.8823333333333334,0.0,0.868,0.0
0.858,0.0,0.842,0.0,0.85,0.0,0.8851666666666667,0.0,0.833,0.0,0.8753333333333333,0.0,0.881,0.0
0.861,0.0,0.863,0.0,0.862,0.0,0.8991666666666666,0.0,0.844,0.0,0.8828333333333332,0.0,0.867,0.0
0.865,0.0,0.85,0.0,0.857,0.0,0.8878333333333331,0.0,0.837,0.0,0.8766666666666666,0.0,0.878,0.0
0.881,0.0,0.843,0.0,0.862,0.0,0.9001666666666667,0.0,0.847,0.0,0.8823333333333333,0.0,0.87,0.0
0.869,0.0,0.864,0.0,0.867,0.0,0.9005,0.0,0.843,0.0,0.8811666666666667,0.0,0.877,0.0
0.868,0.0,0.865,0.0,0.866,0.0,0.906,0.0,0.853,0.0,0.8878333333333334,0.0,0.881,0.0
0.866,0.0,0.861,0.0,0.863,0.0,0.9046666666666668,0.0,0.844,0.0,0.8810000000000001,0.0,0.883,0.0
0.873,0.0,0.857,0.0,0.865,0.0,0.9021666666666666,0.0,0.849,0.0,0.8843333333333333,0.0,0.869,0.0
0.883,0.0,0.866,0.0,0.875,0.0,0.9089999999999999,0.0,0.844,0.0,0.88,0.0,0.876,0.0
0.881,0.0,0.855,0.0,0.868,0.0,0.9026666666666666,0.0,0.851,0.0,0.8873333333333333,0.0,0.881,0.0
0.871,0.0,0.858,0.0,0.864,0.0,0.9005,0.0,0.848,0.0,0.8833333333333333,0.0,0.882,0.0
0.879,0.0,0.86,0.0,0.869,0.0,0.9068333333333333,0.0,0.852,0.0,0.8856666666666667,0.0,0.873,0.0
0.886,0.0,0.861,0.0,0.873,0.0,0.9095,0.0,0.852,0.0,0.8855000000000001,0.0,0.88,0.0
0.864,0.0,0.866,0.0,0.865,0.0,0.8968333333333334,0.0,0.855,0.0,0.8893333333333334,0.0,0.881,0.0
0.861,0.0,0.898,0.0,0.879,0.0,0.9145,0.0,0.852,0.0,0.887,0.0,0.87,0.0
0.874,0.0,0.872,0.0,0.873,0.0,0.9033333333333333,0.0,0.859,0.0,0.8946666666666666,0.0,0.876,0.0
0.883,0.0,0.875,0.0,0.879,0.0,0.9104999999999999,0.0,0.86,0.0,0.8944999999999999,0.0,0.876,0.0
0.883,0.0,0.869,0.0,0.876,0.0,0.9078333333333332,0.0,0.865,0.0,0.9001666666666667,0.0,0.877,0.0
0.887,0.0,0.876,0.0,0.882,0.0,0.9155000000000001,0.0,0.863,0.0,0.8976666666666668,0.0,0.884,0.0
0.873,0.0,0.865,0.0,0.869,0.0,0.908,0.0,0.864,0.0,0.8998333333333334,0.0,0.886,0.0
0.887,0.0,0.875,0.0,0.881,0.0,0.9168333333333333,0.0,0.863,0.0,0.8994999999999999,0.0,0.876,0.0
0.894,0.0,0.867,0.0,0.88,0.0,0.9153333333333333,0.0,0.865,0.0,0.9005,0.0,0.887,0.0
0.875,0.0,0.874,0.0,0.874,0.0,0.9078333333333334,0.0,0.862,0.0,0.8985,0.0,0.885,0.0
0.891,0.0,0.858,0.0,0.875,0.0,0.9095,0.0,0.869,0.0,0.9025,0.0,0.88,0.0
0.874,0.0,0.87,0.0,0.872,0.0,0.9105,0.0,0.866,0.0,0.9008333333333334,0.0,0.878,0.0
0.882,0.0,0.885,0.0,0.883,0.0,0.9178333333333333,0.0,0.871,0.0,0.9051666666666668,0.0,0.886,0.0
0.849,0.0,0.892,0.0,0.87,0.0,0.9108333333333333,0.0,0.87,0.0,0.9041666666666667,0.0,0.884,0.0
0.876,0.0,0.89,0.0,0.883,0.0,0.9181666666666667,0.0,0.873,0.0,0.9091666666666666,0.0,0.885,0.0
0.859,0.0,0.9,0.0,0.879,0.0,0.9135,0.0,0.87,0.0,0.9055,0.0,0.886,0.0
0.869,0.0,0.894,0.0,0.881,0.0,0.9166666666666666,0.0,0.875,0.0,0.9088333333333333,0.0,0.888,0.0
0.871,0.0,0.893,0.0,0.882,0.0,0.9173333333333332,0.0,0.874,0.0,0.9079999999999999,0.0,0.884,0.0
0.861,0.0,0.904,0.0,0.882,0.0,0.9151666666666668,0.0,0.875,0.0,0.9096666666666665,0.0,0.88,0.0
0.849,0.0,0.902,0.0,0.875,0.0,0.9098333333333333,0.0,0.873,0.0,0.9085,0.0,0.889,0.0
0.872,0.0,0.912,0.0,0.892,0.0,0.9245,0.0,0.873,0.0,0.9086666666666665,0.0,0.89,0.0
0.879,0.0,0.898,0.0,0.889,0.0,0.9221666666666666,0.0,0.872,0.0,0.9068333333333333,0.0,0.898,0.0
0.893,0.0,0.889,0.0,0.891,0.0,0.9231666666666666,0.0,0.876,0.0,0.9099999999999998,0.0,0.894,0.0
0.866,0.0,0.881,0.0,0.873,0.0,0.9106666666666666,0.0,0.873,0.0,0.9079999999999999,0.0,0.892,0.0
0.89,0.0,0.865,0.0,0.877,0.0,0.9133333333333332,0.0,0.876,0.0,0.9106666666666666,0.0,0.885,0.0
0.885,0.0,0.877,0.0,0.881,0.0,0.9141666666666667,0.0,0.876,0.0,0.9098333333333333,0.0,0.879,0.0
0.896,0.0,0.881,0.0,0.888,0.0,0.9194999999999999,0.0,0.879,0.0,0.9121666666666667,0.0,0.883,0.0
0.893,0.0,0.866,0.0,0.879,0.0,0.9128333333333333,0.0,0.88,0.0,0.9141666666666667,0.0,0.885,0.0
0.874,0.0,0.883,0.0,0.879,0.0,0.9141666666666667,0.0,0.881,0.0,0.9143333333333333,0.0,0.884,0.0
0.882,0.0,0.878,0.0,0.88,0.0,0.9148333333333333,0.0,0.879,0.0,0.9135,0.0,0.891,0.0
0.887,0.0,0.885,0.0,0.886,0.0,0.9191666666666666,0.0,0.881,0.0,0.9135,0.0,0.887,0.0
0.893,0.0,0.888,0.0,0.891,0.0,0.9218333333333334,0.0,0.88,0.0,0.9131666666666667,0.0,0.889,0.0
0.884,0.0,0.904,0.0,0.894,0.0,0.9256666666666667,0.0,0.882,0.0,0.9141666666666666,0.0,0.889,0.0
0.895,0.0,0.89,0.0,0.893,0.0,0.9238333333333335,0.0,0.882,0.0,0.915,0.0,0.905,0.0
0.887,0.0,0.889,0.0,0.888,0.0,0.9206666666666669,0.0,0.881,0.0,0.9139999999999998,0.0,0.889,0.0
0.888,0.0,0.898,0.0,0.893,0.0,0.9251666666666666,0.0,0.881,0.0,0.9145,0.0,0.888,0.0
0.883,0.0,0.906,0.0,0.894,0.0,0.9253333333333332,0.0,0.881,0.0,0.9141666666666667,0.0,0.891,0.0
0.881,0.0,0.902,0.0,0.891,0.0,0.9235000000000001,0.0,0.881,0.0,0.9146666666666666,0.0,0.896,0.0
0.898,0.0,0.893,0.0,0.896,0.0,0.9253333333333332,0.0,0.882,0.0,0.9146666666666666,0.0,0.891,0.0
0.9,0.0,0.886,0.0,0.893,0.0,0.9221666666666667,0.0,0.883,0.0,0.9153333333333333,0.0,0.894,0.0
0.896,0.0,0.899,0.0,0.897,0.0,0.9259999999999998,0.0,0.883,0.0,0.9153333333333332,0.0,0.883,0.0
0.89,0.0,0.89,0.0,0.89,0.0,0.9215,0.0,0.884,0.0,0.9161666666666667,0.0,0.901,0.0
0.899,0.0,0.891,0.0,0.895,0.0,0.9246666666666665,0.0,0.885,0.0,0.9169999999999999,0.0,0.892,0.0
0.901,0.0,0.896,0.0,0.899,0.0,0.9279999999999999,0.0,0.885,0.0,0.9168333333333334,0.0,0.893,0.0
0.9,0.0,0.884,0.0,0.891,0.0,0.9225,0.0,0.885,0.0,0.9173333333333334,0.0,0.896,0.0
0.909,0.0,0.882,0.0,0.895,0.0,0.9258333333333333,0.0,0.884,0.0,0.9161666666666667,0.0,0.886,0.0
0.896,0.0,0.89,0.0,0.893,0.0,0.9228333333333333,0.0,0.886,0.0,0.9186666666666667,0.0,0.885,0.0
0.906,0.0,0.878,0.0,0.891,0.0,0.9231666666666666,0.0,0.886,0.0,0.9188333333333333,0.0,0.893,0.0
0.904,0.0,0.889,0.0,0.896,0.0,0.9278333333333334,0.0,0.886,0.0,0.9186666666666667,0.0,0.888,0.0
0.909,0.0,0.877,0.0,0.893,0.0,0.9231666666666666,0.0,0.885,0.0,0.9175000000000001,0.0,0.887,0.0
0.908,0.0,0.896,0.0,0.902,0.0,0.9309999999999999,0.0,0.886,0.0,0.9184999999999999,0.0,0.896,0.0
0.908,0.0,0.896,0.0,0.902,0.0,0.9301666666666666,0.0,0.884,0.0,0.9168333333333334,0.0,0.9,0.0
0.9,0.0,0.898,0.0,0.899,0.0,0.9278333333333334,0.0,0.886,0.0,0.918,0.0,0.894,0.0
0.904,0.0,0.9,0.0,0.902,0.0,0.9305000000000002,0.0,0.885,0.0,0.9166666666666666,0.0,0.902,0.0
0.898,0.0,0.906,0.0,0.902,0.0,0.9306666666666666,0.0,0.886,0.0,0.9183333333333333,0.0,0.902,0.0
0.901,0.0,0.889,0.0,0.895,0.0,0.9239999999999999,0.0,0.886,0.0,0.9183333333333333,0.0,0.906,0.0
0.897,0.0,0.907,0.0,0.902,0.0,0.9311666666666666,0.0,0.886,0.0,0.9178333333333333,0.0,0.895,0.0
0.896,0.0,0.912,0.0,0.904,0.0,0.9318333333333334,0.0,0.886,0.0,0.9183333333333333,0.0,0.901,0.0
0.896,0.0,0.904,0.0,0.9,0.0,0.9293333333333335,0.0,0.888,0.0,0.9201666666666667,0.0,0.905,0.0
0.894,0.0,0.909,0.0,0.901,0.0,0.9303333333333333,0.0,0.888,0.0,0.9198333333333334,0.0,0.899,0.0
0.901,0.0,0.908,0.0,0.904,0.0,0.9323333333333333,0.0,0.888,0.0,0.9196666666666666,0.0,0.9,0.0
0.887,0.0,0.928,0.0,0.907,0.0,0.9345,0.0,0.888,0.0,0.9203333333333333,0.0,0.902,0.0
0.899,0.0,0.92,0.0,0.909,0.0,0.9345,0.0,0.891,0.0,0.9223333333333331,0.0,0.905,0.0
0.899,0.0,0.925,0.0,0.912,0.0,0.9369999999999999,0.0,0.889,0.0,0.9216666666666667,0.0,0.905,0.0
0.9,0.0,0.925,0.0,0.913,0.0,0.9375,0.0,0.89,0.0,0.9216666666666665,0.0,0.903,0.0
0.907,0.0,0.916,0.0,0.912,0.0,0.9359999999999999,0.0,0.89,0.0,0.922,0.0,0.906,0.0
0.925,0.0,0.915,0.0,0.92,0.0,0.9433333333333334,0.0,0.891,0.0,0.923,0.0,0.906,0.0
0.902,0.0,0.924,0.0,0.913,0.0,0.9375,0.0,0.892,0.0,0.9231666666666666,0.0,0.909,0.0
0.899,0.0,0.918,0.0,0.909,0.0,0.9346666666666666,0.0,0.894,0.0,0.9249999999999999,0.0,0.909,0.0
0.9,0.0,0.918,0.0,0.909,0.0,0.9356666666666666,0.0,0.892,0.0,0.9236666666666666,0.0,0.905,0.0
0.897,0.0,0.915,0.0,0.906,0.0,0.9325,0.0,0.893,0.0,0.9251666666666666,0.0,0.901,0.0
0.904,0.0,0.916,0.0,0.91,0.0,0.9358333333333332,0.0,0.893,0.0,0.9248333333333334,0.0,0.901,0.0
0.913,0.0,0.892,0.0,0.902,0.0,0.9295,0.0,0.894,0.0,0.9254999999999999,0.0,0.897,0.0
0.9,0.0,0.91,0.0,0.905,0.0,0.9319999999999999,0.0,0.893,0.0,0.9239999999999999,0.0,0.886,0.0
0.906,0.0,0.919,0.0,0.912,0.0,0.9371666666666666,0.0,0.895,0.0,0.9251666666666667,0.0,0.893,0.0
0.911,0.0,0.898,0.0,0.904,0.0,0.9318333333333334,0.0,0.896,0.0,0.926,0.0,0.907,0.0
0.908,0.0,0.909,0.0,0.909,0.0,0.9296666666666668,0.0,0.896,0.0,0.9256666666666665,0.0,0.896,0.0
0.923,0.0,0.902,0.0,0.912,0.0,0.9371666666666666,0.0,0.895,0.0,0.9253333333333332,0.0,0.899,0.0
0.924,0.0,0.901,0.0,0.913,0.0,0.9379999999999998,0.0,0.895,0.0,0.9245000000000001,0.0,0.901,0.0
0.915,0.0,0.896,0.0,0.906,0.0,0.9323333333333333,0.0,0.895,0.0,0.9246666666666666,0.0,0.911,0.0
0.909,0.0,0.901,0.0,0.905,0.0,0.9295,0.0,0.895,0.0,0.9246666666666666,0.0,0.902,0.0
0.926,0.0,0.884,0.0,0.905,0.0,0.9321666666666667,0.0,0.896,0.0,0.9249999999999999,0.0,0.899,0.0
0.911,0.0,0.889,0.0,0.9,0.0,0.9295,0.0,0.897,0.0,0.9256666666666667,0.0,0.896,0.0
0.916,0.0,0.905,0.0,0.91,0.0,0.9371666666666667,0.0,0.898,0.0,0.9261666666666667,0.0,0.902,0.0
0.913,0.0,0.901,0.0,0.907,0.0,0.9348333333333333,0.0,0.898,0.0,0.9261666666666667,0.0,0.909,0.0
0.915,0.0,0.907,0.0,0.911,0.0,0.9356666666666666,0.0,0.897,0.0,0.9256666666666667,0.0,0.909,0.0
0.906,0.0,0.91,0.0,0.908,0.0,0.9349999999999999,0.0,0.898,0.0,0.9269999999999999,0.0,0.907,0.0
0.924,0.0,0.901,0.0,0.912,0.0,0.9365,0.0,0.899,0.0,0.9276666666666666,0.0,0.907,0.0
0.927,0.0,0.901,0.0,0.914,0.0,0.9388333333333335,0.0,0.898,0.0,0.9263333333333333,0.0,0.912,0.0
0.939,0.0,0.895,0.0,0.917,0.0,0.9400000000000001,0.0,0.898,0.0,0.9266666666666666,0.0,0.911,0.0
0.941,0.0,0.904,0.0,0.922,0.0,0.9433333333333334,0.0,0.898,0.0,0.9276666666666666,0.0,0.92,0.0
0.939,0.0,0.898,0.0,0.918,0.0,0.9415,0.0,0.899,0.0,0.9285,0.0,0.922,0.0
0.924,0.0,0.904,0.0,0.914,0.0,0.9376666666666668,0.0,0.9,0.0,0.9289999999999999,0.0,0.914,0.0
0.935,0.0,0.89,0.0,0.912,0.0,0.9373333333333332,0.0,0.9,0.0,0.9295,0.0,0.906,0.0
0.94,0.0,0.903,0.0,0.921,0.0,0.9443333333333332,0.0,0.901,0.0,0.9301666666666667,0.0,0.911,0.0
0.921,0.0,0.897,0.0,0.909,0.0,0.9353333333333333,0.0,0.901,0.0,0.93,0.0,0.909,0.0
0.925,0.0,0.892,0.0,0.908,0.0,0.9343333333333333,0.0,0.9,0.0,0.9295,0.0,0.908,0.0
0.929,0.0,0.901,0.0,0.915,0.0,0.9388333333333332,0.0,0.901,0.0,0.9301666666666667,0.0,0.903,0.0
0.94,0.0,0.894,0.0,0.916,0.0,0.9401666666666667,0.0,0.901,0.0,0.9293333333333332,0.0,0.909,0.0
0.941,0.0,0.889,0.0,0.914,0.0,0.9398333333333334,0.0,0.9,0.0,0.9283333333333333,0.0,0.912,0.0
0.932,0.0,0.901,0.0,0.916,0.0,0.9394999999999999,0.0,0.899,0.0,0.9285,0.0,0.917,0.0
0.94,0.0,0.9,0.0,0.92,0.0,0.9436666666666667,0.0,0.9,0.0,0.9289999999999999,0.0,0.912,0.0
0.938,0.0,0.902,0.0,0.92,0.0,0.9405,0.0,0.901,0.0,0.9293333333333332,0.0,0.92,0.0
0.927,0.0,0.901,0.0,0.914,0.0,0.9383333333333334,0.0,0.9,0.0,0.9289999999999999,0.0,0.92,0.0
0.928,0.0,0.901,0.0,0.914,0.0,0.9395000000000001,0.0,0.901,0.0,0.9294999999999999,0.0,0.911,0.0
0.938,0.0,0.905,0.0,0.921,0.0,0.9433333333333334,0.0,0.901,0.0,0.9299999999999998,0.0,0.917,0.0
0.942,0.0,0.892,0.0,0.916,0.0,0.9395000000000001,0.0,0.901,0.0,0.9295,0.0,0.914,0.0
0.932,0.0,0.904,0.0,0.918,0.0,0.9405000000000001,0.0,0.902,0.0,0.9301666666666666,0.0,0.914,0.0
0.945,0.0,0.893,0.0,0.918,0.0,0.9418333333333333,0.0,0.9,0.0,0.9293333333333335,0.0,0.91,0.0
0.936,0.0,0.895,0.0,0.915,0.0,0.9396666666666667,0.0,0.901,0.0,0.9295,0.0,0.914,0.0
0.948,0.0,0.899,0.0,0.923,0.0,0.9451666666666666,0.0,0.9,0.0,0.9289999999999999,0.0,0.905,0.0
0.955,0.0,0.894,0.0,0.923,0.0,0.9453333333333332,0.0,0.9,0.0,0.9289999999999999,0.0,0.914,0.0
