P_model,P_model_std,R_model,R_model_std,F1_model_micro_one_lab,F1_model_micro_one_lab_std,F1_model_micro_one_boost,F1_model_micro_one_boost_std,F1_model_micro_mult_lab,F1_model_micro_mult_lab_std,F1_model_micro_mult_boost,F1_model_micro_mult_boost_std,F1_model_micro_mult_transfer_boost,F1_model_micro_mult_transfer_boost_std,F1_model_macro_one_lab,F1_model_macro_one_lab_std,F1_model_macro_one_boost,F1_model_macro_one_boost_std,F1_model_macro_mult_lab,F1_model_macro_mult_lab_std,F1_model_macro_mult_boost,F1_model_macro_mult_boost_std,F1_model_macro_mult_transfer_boost,F1_model_macro_mult_transfer_boost_std
0.049666666666666665,0.00771722460186015,0.8039999999999999,0.11437074217939948,0.09299999999999999,0.013589211407093007,0.09299999999999999,0.013589211407093007,0.10894918699500168,0.00014835072174703586,0.10894918699500168,0.00014835072174703586,0.10894918699500168,0.00014835072174703586,0.1716333333333333,0.0690826718906815,0.1716333333333333,0.0690826718906815,0.2152333333333333,0.002898658693641298,0.2152333333333333,0.002898658693641298,0.2152333333333333,0.002898658693641298
0.12233333333333334,0.0576040122059412,0.7543333333333333,0.07348620429864519,0.2026666666666667,0.08833773573935183,0.2026666666666667,0.08833773573935183,0.12096624216722535,0.008510191861180441,0.12096624216722535,0.008510191861180441,0.12096624216722535,0.008510191861180441,0.20986666666666665,0.09760178732425387,0.20986666666666665,0.09760178732425387,0.2541999999999999,0.027630418020724898,0.2541999999999999,0.027630418020724898,0.2541999999999999,0.027630418020724898
0.079,0.02843706501498821,0.6893333333333332,0.022939534045446977,0.1406666666666667,0.04543371239753827,0.1406666666666667,0.04543371239753827,0.12625748566120698,0.0010564864863424935,0.12625748566120698,0.0010564864863424935,0.12625748566120698,0.0010564864863424935,0.1729333333333333,0.06496821445052102,0.1729333333333333,0.06496821445052102,0.2696333333333333,0.006001296156294527,0.2696333333333333,0.006001296156294527,0.2696333333333333,0.006001296156294527
0.11666666666666665,0.045726238516730064,0.7216666666666667,0.05680571176289308,0.19733333333333333,0.07100391225528038,0.19733333333333333,0.07100391225528038,0.14169598208063702,0.010600627808592488,0.14169598208063702,0.010600627808592488,0.14169598208063702,0.010600627808592488,0.20109999999999997,0.07966090634683991,0.20109999999999997,0.07966090634683991,0.2988,0.016237610661670617,0.2988,0.016237610661670617,0.2988,0.016237610661670617
0.11366666666666665,0.04360682923070141,0.672,0.06522269543648132,0.19000000000000003,0.06586349520030045,0.19000000000000003,0.06586349520030045,0.1673960022110695,0.017579218275526925,0.1673960022110695,0.017579218275526925,0.1673960022110695,0.017579218275526925,0.18333333333333335,0.07174660657867768,0.18333333333333335,0.07174660657867768,0.33346666666666663,0.022219710969217276,0.33346666666666663,0.022219710969217276,0.33346666666666663,0.022219710969217276
0.14766666666666667,0.08023853327561654,0.6353333333333332,0.04216106682183878,0.231,0.10496030995889193,0.231,0.10496030995889193,0.19903275350413652,0.030734267402628683,0.19903275350413652,0.030734267402628683,0.19903275350413652,0.030734267402628683,0.23040000000000002,0.12922664843857348,0.23040000000000002,0.12922664843857348,0.3468,0.019791580701567724,0.3468,0.019791580701567724,0.3468,0.019791580701567724
0.33433333333333337,0.21868140194254188,0.6766666666666666,0.0328667342798493,0.41100000000000003,0.18906083676954358,0.41100000000000003,0.18906083676954358,0.20433999621743845,0.02659170877989626,0.20433999621743845,0.02659170877989626,0.20433999621743845,0.02659170877989626,0.40546666666666664,0.18642303744143024,0.40546666666666664,0.18642303744143024,0.3472666666666666,0.019262629334773823,0.3472666666666666,0.019262629334773823,0.3472666666666666,0.019262629334773823
0.21999999999999997,0.09865427850157674,0.6753333333333332,0.15510498236857367,0.32833333333333337,0.13030818171635355,0.32833333333333337,0.13030818171635355,0.2196912119717601,0.02274564497332573,0.2196912119717601,0.02274564497332573,0.2196912119717601,0.02274564497332573,0.328,0.1431036687160745,0.328,0.1431036687160745,0.3499999999999999,0.0078055535784892615,0.3499999999999999,0.0078055535784892615,0.3499999999999999,0.0078055535784892615
0.22133333333333335,0.12370484585855515,0.6773333333333333,0.018624953392931957,0.314,0.14600228308717184,0.314,0.14600228308717184,0.21525436568916412,0.022624137200468852,0.21525436568916412,0.022624137200468852,0.21525436568916412,0.022624137200468852,0.3138666666666667,0.13539291791752706,0.3138666666666667,0.13539291791752706,0.3553,0.005880476171195633,0.3553,0.005880476171195633,0.3553,0.005880476171195633
0.45366666666666666,0.2794760971691298,0.7993333333333333,0.04899206284922305,0.5056666666666666,0.2795977269022209,0.5056666666666666,0.2795977269022209,0.2400909419538292,0.02516340474067527,0.2400909419538292,0.02516340474067527,0.2400909419538292,0.02516340474067527,0.48933333333333334,0.26753616993263213,0.48933333333333334,0.26753616993263213,0.3597666666666666,0.031087439407080274,0.3597666666666666,0.031087439407080274,0.3597666666666666,0.031087439407080274
0.43599999999999994,0.17873070991485115,0.6756666666666667,0.03536790761253608,0.509,0.1576895684565089,0.509,0.1576895684565089,0.24178384973068293,0.02295041655376442,0.24178384973068293,0.02295041655376442,0.24178384973068293,0.02295041655376442,0.4912666666666667,0.15296026353998682,0.4912666666666667,0.15296026353998682,0.36833333333333335,0.021787662155959318,0.36833333333333335,0.021787662155959318,0.36833333333333335,0.021787662155959318
0.45566666666666666,0.10432747587391455,0.6626666666666666,0.07715928690414105,0.532,0.07647657593450866,0.532,0.07647657593450866,0.31634819895012317,0.07469273219667748,0.31634819895012317,0.07469273219667748,0.31634819895012317,0.07469273219667748,0.5276666666666666,0.054573640360729335,0.5276666666666666,0.054573640360729335,0.4024666666666666,0.010329676772398188,0.4024666666666666,0.010329676772398188,0.4024666666666666,0.010329676772398188
