P_model,R_model,F1_model_micro,F1_model_macro,F1_model_micro_boot,F1_model_micro_boost_graph,F1_model_macro_boot,F1_pairwise_model,Query,Query_Label,Strategy,Labeled_Set_Size
0.909,0.624,0.74,0.7170000000000001,0.209,0.74,0.2748333333333333,"{'sillworks_tweakers': 0.65, 'harddrivesdirect_tweakers': 0.677, 'harddrivesdirect_sillworks': 0.785, 'usapartsdirect_sillworks': 0.758, 'usapartsdirect_harddrivesdirect': 0.713, 'usapartsdirect_tweakers': 0.719}",usapartsdirect_7500537-harddrivesdirect_10758977,False,disagreement,23
0.907,0.731,0.809,0.7436666666666666,0.228,0.809,0.311,"{'sillworks_tweakers': 0.625, 'harddrivesdirect_tweakers': 0.633, 'harddrivesdirect_sillworks': 0.846, 'usapartsdirect_sillworks': 0.868, 'usapartsdirect_harddrivesdirect': 0.829, 'usapartsdirect_tweakers': 0.661}",usapartsdirect_6067280-harddrivesdirect_1179260,True,disagreement,24
0.856,0.777,0.814,0.7819999999999999,0.229,0.814,0.31583333333333335,"{'sillworks_tweakers': 0.721, 'harddrivesdirect_tweakers': 0.719, 'harddrivesdirect_sillworks': 0.836, 'usapartsdirect_sillworks': 0.84, 'usapartsdirect_harddrivesdirect': 0.824, 'usapartsdirect_tweakers': 0.752}",usapartsdirect_12659699-sillworks_13512390,True,disagreement,25
0.798,0.813,0.805,0.7696666666666666,0.243,0.805,0.36000000000000004,"{'sillworks_tweakers': 0.698, 'harddrivesdirect_tweakers': 0.698, 'harddrivesdirect_sillworks': 0.832, 'usapartsdirect_sillworks': 0.817, 'usapartsdirect_harddrivesdirect': 0.821, 'usapartsdirect_tweakers': 0.752}",usapartsdirect_15290761-sillworks_9393312,True,disagreement,26
0.804,0.814,0.809,0.7593333333333333,0.239,0.809,0.3256666666666667,"{'sillworks_tweakers': 0.69, 'harddrivesdirect_tweakers': 0.648, 'harddrivesdirect_sillworks': 0.844, 'usapartsdirect_sillworks': 0.839, 'usapartsdirect_harddrivesdirect': 0.816, 'usapartsdirect_tweakers': 0.719}",usapartsdirect_12616158-sillworks_12495771,False,disagreement,27
0.833,0.805,0.819,0.778,0.26,0.819,0.3651666666666667,"{'sillworks_tweakers': 0.709, 'harddrivesdirect_tweakers': 0.712, 'harddrivesdirect_sillworks': 0.85, 'usapartsdirect_sillworks': 0.85, 'usapartsdirect_harddrivesdirect': 0.823, 'usapartsdirect_tweakers': 0.724}",usapartsdirect_1786606-sillworks_2974698,False,disagreement,28
0.863,0.724,0.788,0.7065,0.262,0.788,0.371,"{'sillworks_tweakers': 0.566, 'harddrivesdirect_tweakers': 0.618, 'harddrivesdirect_sillworks': 0.828, 'usapartsdirect_sillworks': 0.845, 'usapartsdirect_harddrivesdirect': 0.813, 'usapartsdirect_tweakers': 0.569}",usapartsdirect_8165547-sillworks_3432768,False,disagreement,29
0.911,0.758,0.828,0.7878333333333333,0.311,0.828,0.4336666666666667,"{'sillworks_tweakers': 0.705, 'harddrivesdirect_tweakers': 0.719, 'harddrivesdirect_sillworks': 0.852, 'usapartsdirect_sillworks': 0.872, 'usapartsdirect_harddrivesdirect': 0.838, 'usapartsdirect_tweakers': 0.741}",usapartsdirect_7712938-harddrivesdirect_12478547,True,disagreement,30
0.819,0.773,0.795,0.7611666666666667,0.289,0.795,0.4003333333333334,"{'sillworks_tweakers': 0.698, 'harddrivesdirect_tweakers': 0.698, 'harddrivesdirect_sillworks': 0.824, 'usapartsdirect_sillworks': 0.82, 'usapartsdirect_harddrivesdirect': 0.797, 'usapartsdirect_tweakers': 0.73}",usapartsdirect_13015513-harddrivesdirect_10104602,True,disagreement,31
0.832,0.719,0.771,0.7370000000000001,0.331,0.771,0.44783333333333336,"{'sillworks_tweakers': 0.654, 'harddrivesdirect_tweakers': 0.677, 'harddrivesdirect_sillworks': 0.8, 'usapartsdirect_sillworks': 0.798, 'usapartsdirect_harddrivesdirect': 0.774, 'usapartsdirect_tweakers': 0.719}",usapartsdirect_9235129-harddrivesdirect_5387644,False,disagreement,32
0.801,0.732,0.765,0.7456666666666667,0.31,0.765,0.4263333333333333,"{'sillworks_tweakers': 0.702, 'harddrivesdirect_tweakers': 0.725, 'harddrivesdirect_sillworks': 0.786, 'usapartsdirect_sillworks': 0.777, 'usapartsdirect_harddrivesdirect': 0.76, 'usapartsdirect_tweakers': 0.724}",harddrivesdirect_11327738-sillworks_12883999,True,disagreement,33
0.818,0.72,0.766,0.7426666666666666,0.344,0.794,0.434,"{'sillworks_tweakers': 0.698, 'harddrivesdirect_tweakers': 0.698, 'harddrivesdirect_sillworks': 0.8, 'usapartsdirect_sillworks': 0.775, 'usapartsdirect_harddrivesdirect': 0.755, 'usapartsdirect_tweakers': 0.73}",usapartsdirect_11992940-harddrivesdirect_9449672,True,disagreement_post_graph,34
0.681,0.782,0.728,0.6751666666666667,0.339,0.786,0.43450000000000005,"{'sillworks_tweakers': 0.594, 'harddrivesdirect_tweakers': 0.633, 'harddrivesdirect_sillworks': 0.755, 'usapartsdirect_sillworks': 0.736, 'usapartsdirect_harddrivesdirect': 0.75, 'usapartsdirect_tweakers': 0.583}",harddrivesdirect_13966133-sillworks_13988071,True,disagreement_post_graph,35
0.795,0.766,0.78,0.7525000000000001,0.369,0.785,0.46216666666666667,"{'sillworks_tweakers': 0.698, 'harddrivesdirect_tweakers': 0.712, 'harddrivesdirect_sillworks': 0.8, 'usapartsdirect_sillworks': 0.809, 'usapartsdirect_harddrivesdirect': 0.777, 'usapartsdirect_tweakers': 0.719}",harddrivesdirect_1968777-sillworks_17383260,False,disagreement_post_graph,36
0.759,0.77,0.765,0.7481666666666666,0.369,0.804,0.4623333333333333,"{'sillworks_tweakers': 0.706, 'harddrivesdirect_tweakers': 0.725, 'harddrivesdirect_sillworks': 0.798, 'usapartsdirect_sillworks': 0.757, 'usapartsdirect_harddrivesdirect': 0.751, 'usapartsdirect_tweakers': 0.752}",harddrivesdirect_10253159-sillworks_203384,False,disagreement_post_graph,37
0.777,0.686,0.729,0.6293333333333333,0.425,0.8,0.5081666666666665,"{'sillworks_tweakers': 0.454, 'harddrivesdirect_tweakers': 0.536, 'harddrivesdirect_sillworks': 0.79, 'usapartsdirect_sillworks': 0.765, 'usapartsdirect_harddrivesdirect': 0.752, 'usapartsdirect_tweakers': 0.479}",harddrivesdirect_5224959-sillworks_2412527,True,disagreement_post_graph,38
0.792,0.769,0.78,0.7496666666666667,0.416,0.749,0.5071666666666667,"{'sillworks_tweakers': 0.698, 'harddrivesdirect_tweakers': 0.67, 'harddrivesdirect_sillworks': 0.808, 'usapartsdirect_sillworks': 0.799, 'usapartsdirect_harddrivesdirect': 0.782, 'usapartsdirect_tweakers': 0.741}",usapartsdirect_10137209-sillworks_12828383,False,disagreement_post_graph,39
0.782,0.726,0.753,0.6796666666666665,0.462,0.803,0.5393333333333333,"{'sillworks_tweakers': 0.608, 'harddrivesdirect_tweakers': 0.61, 'harddrivesdirect_sillworks': 0.816, 'usapartsdirect_sillworks': 0.763, 'usapartsdirect_harddrivesdirect': 0.761, 'usapartsdirect_tweakers': 0.52}",usapartsdirect_15440281-harddrivesdirect_4862594,False,disagreement_post_graph,40
0.817,0.763,0.789,0.766,0.464,0.779,0.5438333333333333,"{'sillworks_tweakers': 0.717, 'harddrivesdirect_tweakers': 0.725, 'harddrivesdirect_sillworks': 0.816, 'usapartsdirect_sillworks': 0.807, 'usapartsdirect_harddrivesdirect': 0.779, 'usapartsdirect_tweakers': 0.752}",sillworks_4610289-tweakers_16245853,True,disagreement_post_graph,41
0.791,0.76,0.775,0.7551666666666667,0.509,0.814,0.5736666666666668,"{'sillworks_tweakers': 0.717, 'harddrivesdirect_tweakers': 0.725, 'harddrivesdirect_sillworks': 0.817, 'usapartsdirect_sillworks': 0.772, 'usapartsdirect_harddrivesdirect': 0.754, 'usapartsdirect_tweakers': 0.746}",usapartsdirect_10521591-tweakers_3269131,True,disagreement_post_graph,42
0.817,0.786,0.801,0.7725,0.508,0.807,0.578,"{'sillworks_tweakers': 0.709, 'harddrivesdirect_tweakers': 0.725, 'harddrivesdirect_sillworks': 0.831, 'usapartsdirect_sillworks': 0.822, 'usapartsdirect_harddrivesdirect': 0.796, 'usapartsdirect_tweakers': 0.752}",sillworks_10700103-tweakers_2537186,False,disagreement_post_graph,43
0.836,0.756,0.794,0.7686666666666667,0.548,0.821,0.6024999999999999,"{'sillworks_tweakers': 0.717, 'harddrivesdirect_tweakers': 0.725, 'harddrivesdirect_sillworks': 0.836, 'usapartsdirect_sillworks': 0.814, 'usapartsdirect_harddrivesdirect': 0.768, 'usapartsdirect_tweakers': 0.752}",usapartsdirect_7814731-harddrivesdirect_3446516,False,disagreement_post_graph,44
0.79,0.814,0.802,0.7735,0.542,0.819,0.6031666666666666,"{'sillworks_tweakers': 0.717, 'harddrivesdirect_tweakers': 0.725, 'harddrivesdirect_sillworks': 0.82, 'usapartsdirect_sillworks': 0.81, 'usapartsdirect_harddrivesdirect': 0.817, 'usapartsdirect_tweakers': 0.752}",usapartsdirect_7541723-harddrivesdirect_654609,True,disagreement_post_graph,45
0.806,0.812,0.809,0.7775,0.582,0.821,0.6248333333333332,"{'sillworks_tweakers': 0.717, 'harddrivesdirect_tweakers': 0.725, 'harddrivesdirect_sillworks': 0.84, 'usapartsdirect_sillworks': 0.822, 'usapartsdirect_harddrivesdirect': 0.809, 'usapartsdirect_tweakers': 0.752}",usapartsdirect_15588132-harddrivesdirect_12434845,True,disagreement_post_graph,46
0.846,0.801,0.823,0.7866666666666666,0.568,0.826,0.6166666666666667,"{'sillworks_tweakers': 0.717, 'harddrivesdirect_tweakers': 0.725, 'harddrivesdirect_sillworks': 0.86, 'usapartsdirect_sillworks': 0.846, 'usapartsdirect_harddrivesdirect': 0.82, 'usapartsdirect_tweakers': 0.752}",usapartsdirect_3982583-sillworks_2514870,False,disagreement_post_graph,47
0.833,0.793,0.812,0.7798333333333333,0.594,0.834,0.6266666666666666,"{'sillworks_tweakers': 0.717, 'harddrivesdirect_tweakers': 0.725, 'harddrivesdirect_sillworks': 0.849, 'usapartsdirect_sillworks': 0.832, 'usapartsdirect_harddrivesdirect': 0.804, 'usapartsdirect_tweakers': 0.752}",usapartsdirect_7929269-sillworks_14707096,False,disagreement_post_graph,48
0.826,0.798,0.811,0.7763333333333332,0.583,0.829,0.6261666666666668,"{'sillworks_tweakers': 0.709, 'harddrivesdirect_tweakers': 0.725, 'harddrivesdirect_sillworks': 0.853, 'usapartsdirect_sillworks': 0.821, 'usapartsdirect_harddrivesdirect': 0.809, 'usapartsdirect_tweakers': 0.741}",harddrivesdirect_5118873-sillworks_7555147,True,disagreement_post_graph,49
0.824,0.78,0.802,0.7735,0.624,0.827,0.6501666666666667,"{'sillworks_tweakers': 0.717, 'harddrivesdirect_tweakers': 0.725, 'harddrivesdirect_sillworks': 0.83, 'usapartsdirect_sillworks': 0.811, 'usapartsdirect_harddrivesdirect': 0.806, 'usapartsdirect_tweakers': 0.752}",harddrivesdirect_6379397-sillworks_481525,True,disagreement_post_graph,50
0.817,0.809,0.813,0.7799999999999999,0.621,0.827,0.6488333333333333,"{'sillworks_tweakers': 0.713, 'harddrivesdirect_tweakers': 0.725, 'harddrivesdirect_sillworks': 0.832, 'usapartsdirect_sillworks': 0.846, 'usapartsdirect_harddrivesdirect': 0.818, 'usapartsdirect_tweakers': 0.746}",usapartsdirect_9516298-sillworks_4927100,True,disagreement_post_graph,51
0.864,0.776,0.818,0.7833333333333332,0.652,0.847,0.6656666666666667,"{'sillworks_tweakers': 0.717, 'harddrivesdirect_tweakers': 0.725, 'harddrivesdirect_sillworks': 0.846, 'usapartsdirect_sillworks': 0.839, 'usapartsdirect_harddrivesdirect': 0.827, 'usapartsdirect_tweakers': 0.746}",usapartsdirect_11555179-sillworks_8470334,False,disagreement_post_graph,52
0.853,0.821,0.837,0.7953333333333332,0.649,0.829,0.6681666666666666,"{'sillworks_tweakers': 0.713, 'harddrivesdirect_tweakers': 0.725, 'harddrivesdirect_sillworks': 0.862, 'usapartsdirect_sillworks': 0.869, 'usapartsdirect_harddrivesdirect': 0.851, 'usapartsdirect_tweakers': 0.752}",usapartsdirect_4770978-sillworks_11308935,True,disagreement_post_graph,53
0.859,0.808,0.833,0.7931666666666667,0.672,0.845,0.6808333333333333,"{'sillworks_tweakers': 0.717, 'harddrivesdirect_tweakers': 0.725, 'harddrivesdirect_sillworks': 0.857, 'usapartsdirect_sillworks': 0.873, 'usapartsdirect_harddrivesdirect': 0.841, 'usapartsdirect_tweakers': 0.746}",harddrivesdirect_11069330-sillworks_12163593,False,disagreement_post_graph,54
0.849,0.815,0.832,0.7925000000000001,0.658,0.842,0.6766666666666667,"{'sillworks_tweakers': 0.72, 'harddrivesdirect_tweakers': 0.725, 'harddrivesdirect_sillworks': 0.853, 'usapartsdirect_sillworks': 0.859, 'usapartsdirect_harddrivesdirect': 0.852, 'usapartsdirect_tweakers': 0.746}",usapartsdirect_14754240-tweakers_1642669,True,disagreement_post_graph,55
0.847,0.803,0.824,0.7878333333333333,0.687,0.841,0.6943333333333334,"{'sillworks_tweakers': 0.717, 'harddrivesdirect_tweakers': 0.725, 'harddrivesdirect_sillworks': 0.849, 'usapartsdirect_sillworks': 0.841, 'usapartsdirect_harddrivesdirect': 0.843, 'usapartsdirect_tweakers': 0.752}",harddrivesdirect_11810903-sillworks_3181185,True,disagreement_post_graph,56
0.841,0.823,0.832,0.7928333333333333,0.677,0.845,0.6880000000000001,"{'sillworks_tweakers': 0.717, 'harddrivesdirect_tweakers': 0.725, 'harddrivesdirect_sillworks': 0.856, 'usapartsdirect_sillworks': 0.858, 'usapartsdirect_harddrivesdirect': 0.849, 'usapartsdirect_tweakers': 0.752}",harddrivesdirect_120449-sillworks_15719094,True,disagreement_post_graph,57
0.856,0.819,0.837,0.7958333333333333,0.703,0.838,0.7038333333333333,"{'sillworks_tweakers': 0.717, 'harddrivesdirect_tweakers': 0.725, 'harddrivesdirect_sillworks': 0.858, 'usapartsdirect_sillworks': 0.865, 'usapartsdirect_harddrivesdirect': 0.858, 'usapartsdirect_tweakers': 0.752}",usapartsdirect_16978149-harddrivesdirect_4998252,False,disagreement_post_graph,58
0.86,0.823,0.841,0.7983333333333332,0.7,0.841,0.7020000000000001,"{'sillworks_tweakers': 0.717, 'harddrivesdirect_tweakers': 0.725, 'harddrivesdirect_sillworks': 0.863, 'usapartsdirect_sillworks': 0.871, 'usapartsdirect_harddrivesdirect': 0.862, 'usapartsdirect_tweakers': 0.752}",usapartsdirect_12905387-harddrivesdirect_15637099,True,disagreement_post_graph,59
0.855,0.813,0.833,0.7930000000000001,0.722,0.838,0.7153333333333333,"{'sillworks_tweakers': 0.717, 'harddrivesdirect_tweakers': 0.725, 'harddrivesdirect_sillworks': 0.856, 'usapartsdirect_sillworks': 0.87, 'usapartsdirect_harddrivesdirect': 0.844, 'usapartsdirect_tweakers': 0.746}",usapartsdirect_14809302-sillworks_13773033,False,disagreement_post_graph,60
0.854,0.798,0.825,0.7878333333333334,0.719,0.846,0.7128333333333333,"{'sillworks_tweakers': 0.717, 'harddrivesdirect_tweakers': 0.725, 'harddrivesdirect_sillworks': 0.852, 'usapartsdirect_sillworks': 0.857, 'usapartsdirect_harddrivesdirect': 0.83, 'usapartsdirect_tweakers': 0.746}",harddrivesdirect_10118972-sillworks_11448294,False,disagreement_post_graph,61
0.883,0.8,0.84,0.7985000000000001,0.733,0.838,0.7225,"{'sillworks_tweakers': 0.717, 'harddrivesdirect_tweakers': 0.725, 'harddrivesdirect_sillworks': 0.859, 'usapartsdirect_sillworks': 0.882, 'usapartsdirect_harddrivesdirect': 0.856, 'usapartsdirect_tweakers': 0.752}",harddrivesdirect_14796389-sillworks_1792128,False,disagreement_post_graph,62
0.881,0.79,0.833,0.794,0.721,0.844,0.7148333333333333,"{'sillworks_tweakers': 0.717, 'harddrivesdirect_tweakers': 0.725, 'harddrivesdirect_sillworks': 0.862, 'usapartsdirect_sillworks': 0.869, 'usapartsdirect_harddrivesdirect': 0.839, 'usapartsdirect_tweakers': 0.752}",usapartsdirect_17025526-harddrivesdirect_13025959,False,disagreement_post_graph,63
0.879,0.785,0.83,0.7906666666666666,0.742,0.837,0.7281666666666666,"{'sillworks_tweakers': 0.713, 'harddrivesdirect_tweakers': 0.725, 'harddrivesdirect_sillworks': 0.855, 'usapartsdirect_sillworks': 0.867, 'usapartsdirect_harddrivesdirect': 0.838, 'usapartsdirect_tweakers': 0.746}",usapartsdirect_2201586-sillworks_3818181,False,disagreement_post_graph,64
0.892,0.797,0.842,0.7986666666666666,0.737,0.839,0.7280000000000001,"{'sillworks_tweakers': 0.713, 'harddrivesdirect_tweakers': 0.725, 'harddrivesdirect_sillworks': 0.863, 'usapartsdirect_sillworks': 0.882, 'usapartsdirect_harddrivesdirect': 0.863, 'usapartsdirect_tweakers': 0.746}",usapartsdirect_2652502-harddrivesdirect_15336812,True,disagreement_post_graph,65
0.906,0.785,0.842,0.7999999999999999,0.759,0.847,0.7423333333333332,"{'sillworks_tweakers': 0.717, 'harddrivesdirect_tweakers': 0.725, 'harddrivesdirect_sillworks': 0.863, 'usapartsdirect_sillworks': 0.887, 'usapartsdirect_harddrivesdirect': 0.856, 'usapartsdirect_tweakers': 0.752}",usapartsdirect_14352015-sillworks_5258375,True,disagreement_post_graph,66
0.884,0.802,0.841,0.7989999999999999,0.754,0.837,0.7391666666666667,"{'sillworks_tweakers': 0.713, 'harddrivesdirect_tweakers': 0.725, 'harddrivesdirect_sillworks': 0.857, 'usapartsdirect_sillworks': 0.884, 'usapartsdirect_harddrivesdirect': 0.863, 'usapartsdirect_tweakers': 0.752}",usapartsdirect_8182305-sillworks_16933410,True,disagreement_post_graph,67
0.878,0.796,0.835,0.7949999999999999,0.766,0.846,0.7461666666666668,"{'sillworks_tweakers': 0.72, 'harddrivesdirect_tweakers': 0.725, 'harddrivesdirect_sillworks': 0.857, 'usapartsdirect_sillworks': 0.867, 'usapartsdirect_harddrivesdirect': 0.855, 'usapartsdirect_tweakers': 0.746}",harddrivesdirect_9971203-sillworks_8724948,True,disagreement_post_graph,68
0.843,0.818,0.83,0.7901666666666666,0.76,0.848,0.7438333333333333,"{'sillworks_tweakers': 0.713, 'harddrivesdirect_tweakers': 0.725, 'harddrivesdirect_sillworks': 0.852, 'usapartsdirect_sillworks': 0.849, 'usapartsdirect_harddrivesdirect': 0.856, 'usapartsdirect_tweakers': 0.746}",usapartsdirect_2260069-harddrivesdirect_7785619,True,disagreement_post_graph,69
0.856,0.82,0.837,0.7943333333333333,0.768,0.839,0.7491666666666665,"{'sillworks_tweakers': 0.713, 'harddrivesdirect_tweakers': 0.725, 'harddrivesdirect_sillworks': 0.869, 'usapartsdirect_sillworks': 0.863, 'usapartsdirect_harddrivesdirect': 0.85, 'usapartsdirect_tweakers': 0.746}",usapartsdirect_5370115-tweakers_12462263,False,disagreement_post_graph,70
0.85,0.813,0.831,0.7921666666666666,0.762,0.844,0.7456666666666667,"{'sillworks_tweakers': 0.717, 'harddrivesdirect_tweakers': 0.725, 'harddrivesdirect_sillworks': 0.856, 'usapartsdirect_sillworks': 0.86, 'usapartsdirect_harddrivesdirect': 0.843, 'usapartsdirect_tweakers': 0.752}",usapartsdirect_8032585-tweakers_10676739,False,disagreement_post_graph,71
0.874,0.791,0.831,0.793,0.776,0.837,0.755,"{'sillworks_tweakers': 0.713, 'harddrivesdirect_tweakers': 0.725, 'harddrivesdirect_sillworks': 0.84, 'usapartsdirect_sillworks': 0.874, 'usapartsdirect_harddrivesdirect': 0.854, 'usapartsdirect_tweakers': 0.752}",usapartsdirect_2201586-harddrivesdirect_5173308,False,disagreement_post_graph,72
0.865,0.815,0.84,0.7965,0.772,0.842,0.7520000000000001,"{'sillworks_tweakers': 0.72, 'harddrivesdirect_tweakers': 0.725, 'harddrivesdirect_sillworks': 0.858, 'usapartsdirect_sillworks': 0.871, 'usapartsdirect_harddrivesdirect': 0.866, 'usapartsdirect_tweakers': 0.739}",usapartsdirect_17180802-harddrivesdirect_6747979,True,disagreement_post_graph,73
0.869,0.806,0.837,0.7951666666666667,0.78,0.845,0.7575,"{'sillworks_tweakers': 0.713, 'harddrivesdirect_tweakers': 0.725, 'harddrivesdirect_sillworks': 0.866, 'usapartsdirect_sillworks': 0.867, 'usapartsdirect_harddrivesdirect': 0.848, 'usapartsdirect_tweakers': 0.752}",harddrivesdirect_3279925-sillworks_17537276,False,disagreement_post_graph,74
0.852,0.819,0.835,0.7938333333333333,0.776,0.842,0.7551666666666667,"{'sillworks_tweakers': 0.72, 'harddrivesdirect_tweakers': 0.725, 'harddrivesdirect_sillworks': 0.864, 'usapartsdirect_sillworks': 0.854, 'usapartsdirect_harddrivesdirect': 0.854, 'usapartsdirect_tweakers': 0.746}",harddrivesdirect_202115-sillworks_13850206,True,disagreement_post_graph,75
0.845,0.813,0.828,0.7875,0.782,0.842,0.7583333333333333,"{'sillworks_tweakers': 0.709, 'harddrivesdirect_tweakers': 0.725, 'harddrivesdirect_sillworks': 0.857, 'usapartsdirect_sillworks': 0.85, 'usapartsdirect_harddrivesdirect': 0.845, 'usapartsdirect_tweakers': 0.739}",usapartsdirect_8944084-sillworks_11694199,True,disagreement_post_graph,76
0.874,0.801,0.836,0.7953333333333332,0.773,0.842,0.7533333333333334,"{'sillworks_tweakers': 0.717, 'harddrivesdirect_tweakers': 0.725, 'harddrivesdirect_sillworks': 0.862, 'usapartsdirect_sillworks': 0.86, 'usapartsdirect_harddrivesdirect': 0.856, 'usapartsdirect_tweakers': 0.752}",harddrivesdirect_12991736-sillworks_11091716,False,disagreement_post_graph,77
0.886,0.804,0.843,0.7986666666666666,0.78,0.843,0.7573333333333334,"{'sillworks_tweakers': 0.713, 'harddrivesdirect_tweakers': 0.725, 'harddrivesdirect_sillworks': 0.871, 'usapartsdirect_sillworks': 0.874, 'usapartsdirect_harddrivesdirect': 0.863, 'usapartsdirect_tweakers': 0.746}",usapartsdirect_15527756-harddrivesdirect_7602621,False,disagreement_post_graph,78
0.869,0.803,0.835,0.7934999999999999,0.774,0.842,0.7538333333333332,"{'sillworks_tweakers': 0.713, 'harddrivesdirect_tweakers': 0.725, 'harddrivesdirect_sillworks': 0.861, 'usapartsdirect_sillworks': 0.87, 'usapartsdirect_harddrivesdirect': 0.846, 'usapartsdirect_tweakers': 0.746}",usapartsdirect_15527756-sillworks_10519758,True,disagreement_post_graph,79
0.863,0.815,0.838,0.7966666666666665,0.783,0.846,0.7591666666666667,"{'sillworks_tweakers': 0.72, 'harddrivesdirect_tweakers': 0.725, 'harddrivesdirect_sillworks': 0.856, 'usapartsdirect_sillworks': 0.873, 'usapartsdirect_harddrivesdirect': 0.86, 'usapartsdirect_tweakers': 0.746}",harddrivesdirect_2291940-tweakers_9118518,True,disagreement_post_graph,80
0.865,0.815,0.839,0.7966666666666665,0.782,0.841,0.7581666666666668,"{'sillworks_tweakers': 0.72, 'harddrivesdirect_tweakers': 0.725, 'harddrivesdirect_sillworks': 0.87, 'usapartsdirect_sillworks': 0.863, 'usapartsdirect_harddrivesdirect': 0.856, 'usapartsdirect_tweakers': 0.746}",usapartsdirect_16978149-sillworks_4764282,True,disagreement_post_graph,81
0.887,0.802,0.842,0.7996666666666666,0.791,0.845,0.7635,"{'sillworks_tweakers': 0.72, 'harddrivesdirect_tweakers': 0.725, 'harddrivesdirect_sillworks': 0.864, 'usapartsdirect_sillworks': 0.88, 'usapartsdirect_harddrivesdirect': 0.863, 'usapartsdirect_tweakers': 0.746}",harddrivesdirect_4998252-sillworks_4764282,False,disagreement_post_graph,82
