P_model,R_model,F1_model_micro,F1_model_macro,F1_model_micro_boot,F1_model_micro_boost_graph,F1_model_macro_boot,F1_pairwise_model,Query,Query_Label,Strategy,Labeled_Set_Size
0.575,0.817,0.675,0.7538333333333332,0.212,0.675,0.29216666666666663,"{'usapartsdirect_tweakers': 0.849, 'usapartsdirect_sillworks': 0.621, 'usapartsdirect_harddrivesdirect': 0.611, 'harddrivesdirect_tweakers': 0.92, 'sillworks_tweakers': 0.88, 'harddrivesdirect_sillworks': 0.642}",harddrivesdirect_16268523-sillworks_6749537,False,disagreement,13
0.827,0.623,0.711,0.7414999999999999,0.213,0.711,0.2925,"{'usapartsdirect_tweakers': 0.803, 'usapartsdirect_sillworks': 0.696, 'usapartsdirect_harddrivesdirect': 0.677, 'harddrivesdirect_tweakers': 0.818, 'sillworks_tweakers': 0.77, 'harddrivesdirect_sillworks': 0.685}",usapartsdirect_14201249-harddrivesdirect_5707213,False,disagreement,14
0.588,0.916,0.717,0.7885,0.214,0.717,0.29450000000000004,"{'usapartsdirect_tweakers': 0.881, 'usapartsdirect_sillworks': 0.649, 'usapartsdirect_harddrivesdirect': 0.676, 'harddrivesdirect_tweakers': 0.927, 'sillworks_tweakers': 0.9, 'harddrivesdirect_sillworks': 0.698}",harddrivesdirect_4360020-sillworks_2859635,True,disagreement,15
0.357,0.958,0.52,0.6663333333333333,0.215,0.52,0.29983333333333334,"{'usapartsdirect_tweakers': 0.824, 'usapartsdirect_sillworks': 0.416, 'usapartsdirect_harddrivesdirect': 0.472, 'harddrivesdirect_tweakers': 0.891, 'sillworks_tweakers': 0.886, 'harddrivesdirect_sillworks': 0.509}",usapartsdirect_12931800-sillworks_1865105,True,disagreement,16
0.495,0.934,0.647,0.7376666666666666,0.215,0.647,0.2996666666666667,"{'usapartsdirect_tweakers': 0.857, 'usapartsdirect_sillworks': 0.535, 'usapartsdirect_harddrivesdirect': 0.625, 'harddrivesdirect_tweakers': 0.88, 'sillworks_tweakers': 0.881, 'harddrivesdirect_sillworks': 0.648}",usapartsdirect_5921438-sillworks_2711633,False,disagreement,17
0.485,0.954,0.643,0.7358333333333333,0.215,0.643,0.3036666666666667,"{'usapartsdirect_tweakers': 0.825, 'usapartsdirect_sillworks': 0.54, 'usapartsdirect_harddrivesdirect': 0.623, 'harddrivesdirect_tweakers': 0.904, 'sillworks_tweakers': 0.899, 'harddrivesdirect_sillworks': 0.624}",harddrivesdirect_12422987-sillworks_1029188,True,disagreement,18
0.673,0.917,0.776,0.8233333333333333,0.216,0.776,0.3061666666666667,"{'usapartsdirect_tweakers': 0.873, 'usapartsdirect_sillworks': 0.722, 'usapartsdirect_harddrivesdirect': 0.774, 'harddrivesdirect_tweakers': 0.932, 'sillworks_tweakers': 0.893, 'harddrivesdirect_sillworks': 0.746}",usapartsdirect_14574332-sillworks_9456974,False,disagreement,19
0.576,0.943,0.715,0.7873333333333333,0.218,0.715,0.3133333333333333,"{'usapartsdirect_tweakers': 0.871, 'usapartsdirect_sillworks': 0.625, 'usapartsdirect_harddrivesdirect': 0.697, 'harddrivesdirect_tweakers': 0.929, 'sillworks_tweakers': 0.905, 'harddrivesdirect_sillworks': 0.697}",harddrivesdirect_9110001-sillworks_9136034,True,disagreement,20
0.657,0.869,0.749,0.77,0.218,0.749,0.3095,"{'usapartsdirect_tweakers': 0.795, 'usapartsdirect_sillworks': 0.713, 'usapartsdirect_harddrivesdirect': 0.741, 'harddrivesdirect_tweakers': 0.824, 'sillworks_tweakers': 0.798, 'harddrivesdirect_sillworks': 0.749}",harddrivesdirect_5597925-tweakers_3484319,False,disagreement,21
0.722,0.734,0.728,0.698,0.221,0.728,0.31716666666666676,"{'usapartsdirect_tweakers': 0.681, 'usapartsdirect_sillworks': 0.732, 'usapartsdirect_harddrivesdirect': 0.746, 'harddrivesdirect_tweakers': 0.67, 'sillworks_tweakers': 0.61, 'harddrivesdirect_sillworks': 0.749}",usapartsdirect_2240334-sillworks_13258999,False,disagreement,22
0.729,0.846,0.783,0.7781666666666668,0.221,0.783,0.3166666666666667,"{'usapartsdirect_tweakers': 0.776, 'usapartsdirect_sillworks': 0.759, 'usapartsdirect_harddrivesdirect': 0.802, 'harddrivesdirect_tweakers': 0.781, 'sillworks_tweakers': 0.763, 'harddrivesdirect_sillworks': 0.788}",harddrivesdirect_8832301-tweakers_7944041,False,disagreement,23
0.772,0.783,0.777,0.7731666666666667,0.238,0.777,0.35050000000000003,"{'usapartsdirect_tweakers': 0.776, 'usapartsdirect_sillworks': 0.747, 'usapartsdirect_harddrivesdirect': 0.781, 'harddrivesdirect_tweakers': 0.775, 'sillworks_tweakers': 0.763, 'harddrivesdirect_sillworks': 0.797}",usapartsdirect_17453429-harddrivesdirect_297626,False,disagreement,24
0.784,0.819,0.801,0.7911666666666668,0.237,0.801,0.3463333333333333,"{'usapartsdirect_tweakers': 0.784, 'usapartsdirect_sillworks': 0.802, 'usapartsdirect_harddrivesdirect': 0.81, 'harddrivesdirect_tweakers': 0.788, 'sillworks_tweakers': 0.756, 'harddrivesdirect_sillworks': 0.807}",usapartsdirect_260683-sillworks_15136339,True,disagreement,25
0.791,0.818,0.805,0.7831666666666667,0.273,0.805,0.43300000000000005,"{'usapartsdirect_tweakers': 0.776, 'usapartsdirect_sillworks': 0.802, 'usapartsdirect_harddrivesdirect': 0.818, 'harddrivesdirect_tweakers': 0.721, 'sillworks_tweakers': 0.756, 'harddrivesdirect_sillworks': 0.826}",usapartsdirect_5380210-harddrivesdirect_4359175,True,disagreement,26
0.801,0.864,0.831,0.834,0.273,0.831,0.4296666666666667,"{'usapartsdirect_tweakers': 0.838, 'usapartsdirect_sillworks': 0.811, 'usapartsdirect_harddrivesdirect': 0.83, 'harddrivesdirect_tweakers': 0.83, 'sillworks_tweakers': 0.856, 'harddrivesdirect_sillworks': 0.839}",sillworks_15718505-tweakers_11876460,True,disagreement,27
0.767,0.854,0.808,0.8180000000000001,0.293,0.808,0.45966666666666667,"{'usapartsdirect_tweakers': 0.83, 'usapartsdirect_sillworks': 0.785, 'usapartsdirect_harddrivesdirect': 0.799, 'harddrivesdirect_tweakers': 0.824, 'sillworks_tweakers': 0.856, 'harddrivesdirect_sillworks': 0.814}",harddrivesdirect_12156505-sillworks_8514277,False,disagreement,28
0.772,0.862,0.815,0.8316666666666667,0.29,0.815,0.45983333333333337,"{'usapartsdirect_tweakers': 0.838, 'usapartsdirect_sillworks': 0.782, 'usapartsdirect_harddrivesdirect': 0.801, 'harddrivesdirect_tweakers': 0.886, 'sillworks_tweakers': 0.868, 'harddrivesdirect_sillworks': 0.815}",harddrivesdirect_5386796-tweakers_8131931,True,disagreement,29
0.851,0.846,0.849,0.8644999999999999,0.344,0.849,0.5205,"{'usapartsdirect_tweakers': 0.859, 'usapartsdirect_sillworks': 0.847, 'usapartsdirect_harddrivesdirect': 0.832, 'harddrivesdirect_tweakers': 0.907, 'sillworks_tweakers': 0.908, 'harddrivesdirect_sillworks': 0.834}",usapartsdirect_11621387-harddrivesdirect_11698835,False,disagreement,30
0.809,0.886,0.846,0.8645,0.337,0.846,0.5196666666666666,"{'usapartsdirect_tweakers': 0.845, 'usapartsdirect_sillworks': 0.811, 'usapartsdirect_harddrivesdirect': 0.833, 'harddrivesdirect_tweakers': 0.927, 'sillworks_tweakers': 0.93, 'harddrivesdirect_sillworks': 0.841}",usapartsdirect_14161499-sillworks_9395634,True,disagreement,31
0.713,0.907,0.799,0.8353333333333333,0.369,0.799,0.5776666666666667,"{'usapartsdirect_tweakers': 0.852, 'usapartsdirect_sillworks': 0.748, 'usapartsdirect_harddrivesdirect': 0.791, 'harddrivesdirect_tweakers': 0.917, 'sillworks_tweakers': 0.925, 'harddrivesdirect_sillworks': 0.779}",harddrivesdirect_10233576-sillworks_10510641,True,disagreement,32
0.7,0.915,0.793,0.8406666666666668,0.364,0.793,0.5753333333333333,"{'usapartsdirect_tweakers': 0.88, 'usapartsdirect_sillworks': 0.749, 'usapartsdirect_harddrivesdirect': 0.762, 'harddrivesdirect_tweakers': 0.951, 'sillworks_tweakers': 0.93, 'harddrivesdirect_sillworks': 0.772}",harddrivesdirect_6340908-tweakers_8497525,False,disagreement,33
0.753,0.852,0.8,0.7985000000000001,0.419,0.851,0.6321666666666667,"{'usapartsdirect_tweakers': 0.776, 'usapartsdirect_sillworks': 0.787, 'usapartsdirect_harddrivesdirect': 0.813, 'harddrivesdirect_tweakers': 0.806, 'sillworks_tweakers': 0.811, 'harddrivesdirect_sillworks': 0.798}",usapartsdirect_10484545-sillworks_3157552,False,disagreement_post_graph,34
0.741,0.883,0.805,0.8334999999999999,0.419,0.838,0.6323333333333333,"{'usapartsdirect_tweakers': 0.859, 'usapartsdirect_sillworks': 0.768, 'usapartsdirect_harddrivesdirect': 0.795, 'harddrivesdirect_tweakers': 0.896, 'sillworks_tweakers': 0.891, 'harddrivesdirect_sillworks': 0.792}",harddrivesdirect_11162774-sillworks_2601197,True,disagreement_post_graph,35
0.739,0.914,0.817,0.8446666666666666,0.476,0.843,0.6673333333333332,"{'usapartsdirect_tweakers': 0.866, 'usapartsdirect_sillworks': 0.777, 'usapartsdirect_harddrivesdirect': 0.813, 'harddrivesdirect_tweakers': 0.912, 'sillworks_tweakers': 0.898, 'harddrivesdirect_sillworks': 0.802}",usapartsdirect_16317942-sillworks_11465916,True,disagreement_post_graph,36
0.726,0.898,0.803,0.8283333333333333,0.471,0.861,0.6633333333333333,"{'usapartsdirect_tweakers': 0.845, 'usapartsdirect_sillworks': 0.769, 'usapartsdirect_harddrivesdirect': 0.793, 'harddrivesdirect_tweakers': 0.896, 'sillworks_tweakers': 0.874, 'harddrivesdirect_sillworks': 0.793}",harddrivesdirect_14256515-sillworks_7491649,False,disagreement_post_graph,37
0.679,0.92,0.781,0.8240000000000002,0.483,0.851,0.6675,"{'usapartsdirect_tweakers': 0.873, 'usapartsdirect_sillworks': 0.722, 'usapartsdirect_harddrivesdirect': 0.764, 'harddrivesdirect_tweakers': 0.907, 'sillworks_tweakers': 0.908, 'harddrivesdirect_sillworks': 0.77}",usapartsdirect_7040115-sillworks_13891720,True,disagreement_post_graph,38
0.762,0.906,0.828,0.8528333333333333,0.479,0.844,0.6655000000000001,"{'usapartsdirect_tweakers': 0.88, 'usapartsdirect_sillworks': 0.786, 'usapartsdirect_harddrivesdirect': 0.808, 'harddrivesdirect_tweakers': 0.912, 'sillworks_tweakers': 0.903, 'harddrivesdirect_sillworks': 0.828}",harddrivesdirect_5711368-sillworks_1056968,False,disagreement_post_graph,39
0.794,0.904,0.845,0.852,0.513,0.87,0.6773333333333333,"{'usapartsdirect_tweakers': 0.823, 'usapartsdirect_sillworks': 0.822, 'usapartsdirect_harddrivesdirect': 0.842, 'harddrivesdirect_tweakers': 0.896, 'sillworks_tweakers': 0.88, 'harddrivesdirect_sillworks': 0.849}",harddrivesdirect_14112633-sillworks_12572668,True,disagreement_post_graph,40
0.806,0.893,0.848,0.855,0.512,0.872,0.6836666666666668,"{'usapartsdirect_tweakers': 0.838, 'usapartsdirect_sillworks': 0.819, 'usapartsdirect_harddrivesdirect': 0.852, 'harddrivesdirect_tweakers': 0.901, 'sillworks_tweakers': 0.874, 'harddrivesdirect_sillworks': 0.846}",usapartsdirect_15098651-sillworks_17417697,False,disagreement_post_graph,41
0.824,0.901,0.861,0.8741666666666666,0.552,0.869,0.7021666666666667,"{'usapartsdirect_tweakers': 0.873, 'usapartsdirect_sillworks': 0.841, 'usapartsdirect_harddrivesdirect': 0.847, 'harddrivesdirect_tweakers': 0.917, 'sillworks_tweakers': 0.908, 'harddrivesdirect_sillworks': 0.859}",harddrivesdirect_11348473-sillworks_6988566,False,disagreement_post_graph,42
0.84,0.902,0.87,0.8743333333333331,0.55,0.875,0.7041666666666667,"{'usapartsdirect_tweakers': 0.845, 'usapartsdirect_sillworks': 0.846, 'usapartsdirect_harddrivesdirect': 0.861, 'harddrivesdirect_tweakers': 0.912, 'sillworks_tweakers': 0.903, 'harddrivesdirect_sillworks': 0.879}",usapartsdirect_901861-sillworks_8901250,False,disagreement_post_graph,43
0.826,0.895,0.859,0.8643333333333333,0.595,0.88,0.7276666666666666,"{'usapartsdirect_tweakers': 0.845, 'usapartsdirect_sillworks': 0.835, 'usapartsdirect_harddrivesdirect': 0.858, 'harddrivesdirect_tweakers': 0.901, 'sillworks_tweakers': 0.885, 'harddrivesdirect_sillworks': 0.862}",usapartsdirect_9283148-harddrivesdirect_15579766,True,disagreement_post_graph,44
0.827,0.902,0.863,0.8693333333333334,0.594,0.877,0.7285,"{'usapartsdirect_tweakers': 0.845, 'usapartsdirect_sillworks': 0.846, 'usapartsdirect_harddrivesdirect': 0.851, 'harddrivesdirect_tweakers': 0.901, 'sillworks_tweakers': 0.903, 'harddrivesdirect_sillworks': 0.87}",usapartsdirect_14085547-harddrivesdirect_13361067,True,disagreement_post_graph,45
0.752,0.909,0.823,0.8413333333333332,0.632,0.873,0.7475,"{'usapartsdirect_tweakers': 0.845, 'usapartsdirect_sillworks': 0.79, 'usapartsdirect_harddrivesdirect': 0.806, 'harddrivesdirect_tweakers': 0.901, 'sillworks_tweakers': 0.88, 'harddrivesdirect_sillworks': 0.826}",harddrivesdirect_16588966-sillworks_13512390,True,disagreement_post_graph,46
0.775,0.917,0.84,0.8643333333333333,0.61,0.865,0.7374999999999999,"{'usapartsdirect_tweakers': 0.859, 'usapartsdirect_sillworks': 0.795, 'usapartsdirect_harddrivesdirect': 0.818, 'harddrivesdirect_tweakers': 0.932, 'sillworks_tweakers': 0.941, 'harddrivesdirect_sillworks': 0.841}",harddrivesdirect_12727772-sillworks_2805027,False,disagreement_post_graph,47
0.794,0.891,0.84,0.8501666666666666,0.623,0.879,0.7378333333333332,"{'usapartsdirect_tweakers': 0.838, 'usapartsdirect_sillworks': 0.824, 'usapartsdirect_harddrivesdirect': 0.831, 'harddrivesdirect_tweakers': 0.896, 'sillworks_tweakers': 0.874, 'harddrivesdirect_sillworks': 0.838}",usapartsdirect_5958591-sillworks_7619479,False,disagreement_post_graph,48
0.825,0.903,0.862,0.8675,0.619,0.87,0.7376666666666667,"{'usapartsdirect_tweakers': 0.845, 'usapartsdirect_sillworks': 0.851, 'usapartsdirect_harddrivesdirect': 0.856, 'harddrivesdirect_tweakers': 0.901, 'sillworks_tweakers': 0.891, 'harddrivesdirect_sillworks': 0.861}",harddrivesdirect_16295213-sillworks_7048300,True,disagreement_post_graph,49
0.828,0.874,0.851,0.8586666666666666,0.648,0.87,0.7491666666666666,"{'usapartsdirect_tweakers': 0.845, 'usapartsdirect_sillworks': 0.84, 'usapartsdirect_harddrivesdirect': 0.85, 'harddrivesdirect_tweakers': 0.901, 'sillworks_tweakers': 0.874, 'harddrivesdirect_sillworks': 0.842}",usapartsdirect_9406255-harddrivesdirect_6928632,False,disagreement_post_graph,50
0.855,0.879,0.867,0.874,0.631,0.868,0.7399999999999999,"{'usapartsdirect_tweakers': 0.852, 'usapartsdirect_sillworks': 0.857, 'usapartsdirect_harddrivesdirect': 0.86, 'harddrivesdirect_tweakers': 0.907, 'sillworks_tweakers': 0.903, 'harddrivesdirect_sillworks': 0.865}",usapartsdirect_4919916-sillworks_2381084,False,disagreement_post_graph,51
0.843,0.89,0.866,0.8765,0.639,0.877,0.7396666666666666,"{'usapartsdirect_tweakers': 0.852, 'usapartsdirect_sillworks': 0.85, 'usapartsdirect_harddrivesdirect': 0.863, 'harddrivesdirect_tweakers': 0.917, 'sillworks_tweakers': 0.919, 'harddrivesdirect_sillworks': 0.858}",usapartsdirect_2591872-harddrivesdirect_111336,True,disagreement_post_graph,52
0.843,0.907,0.874,0.8893333333333332,0.64,0.876,0.7416666666666666,"{'usapartsdirect_tweakers': 0.88, 'usapartsdirect_sillworks': 0.86, 'usapartsdirect_harddrivesdirect': 0.854, 'harddrivesdirect_tweakers': 0.927, 'sillworks_tweakers': 0.946, 'harddrivesdirect_sillworks': 0.869}",harddrivesdirect_5281646-sillworks_11733769,True,disagreement_post_graph,53
0.846,0.889,0.867,0.8755000000000001,0.671,0.884,0.7523333333333332,"{'usapartsdirect_tweakers': 0.859, 'usapartsdirect_sillworks': 0.855, 'usapartsdirect_harddrivesdirect': 0.861, 'harddrivesdirect_tweakers': 0.907, 'sillworks_tweakers': 0.908, 'harddrivesdirect_sillworks': 0.863}",usapartsdirect_3065105-sillworks_6998147,True,disagreement_post_graph,54
0.839,0.908,0.872,0.8918333333333334,0.666,0.879,0.7525,"{'usapartsdirect_tweakers': 0.886, 'usapartsdirect_sillworks': 0.843, 'usapartsdirect_harddrivesdirect': 0.856, 'harddrivesdirect_tweakers': 0.941, 'sillworks_tweakers': 0.961, 'harddrivesdirect_sillworks': 0.864}",harddrivesdirect_3211728-sillworks_10419796,False,disagreement_post_graph,55
0.846,0.876,0.861,0.866,0.691,0.886,0.7618333333333333,"{'usapartsdirect_tweakers': 0.845, 'usapartsdirect_sillworks': 0.856, 'usapartsdirect_harddrivesdirect': 0.86, 'harddrivesdirect_tweakers': 0.901, 'sillworks_tweakers': 0.88, 'harddrivesdirect_sillworks': 0.854}",usapartsdirect_1097928-harddrivesdirect_1490962,True,disagreement_post_graph,56
0.837,0.915,0.874,0.8793333333333333,0.681,0.875,0.7635000000000001,"{'usapartsdirect_tweakers': 0.859, 'usapartsdirect_sillworks': 0.853, 'usapartsdirect_harddrivesdirect': 0.869, 'harddrivesdirect_tweakers': 0.912, 'sillworks_tweakers': 0.903, 'harddrivesdirect_sillworks': 0.88}",usapartsdirect_14352015-harddrivesdirect_16372486,False,disagreement_post_graph,57
0.842,0.903,0.871,0.8835000000000001,0.708,0.881,0.7753333333333332,"{'usapartsdirect_tweakers': 0.859, 'usapartsdirect_sillworks': 0.858, 'usapartsdirect_harddrivesdirect': 0.868, 'harddrivesdirect_tweakers': 0.927, 'sillworks_tweakers': 0.93, 'harddrivesdirect_sillworks': 0.859}",usapartsdirect_4571962-sillworks_14124159,True,disagreement_post_graph,58
0.835,0.904,0.868,0.8775,0.705,0.878,0.7773333333333333,"{'usapartsdirect_tweakers': 0.852, 'usapartsdirect_sillworks': 0.847, 'usapartsdirect_harddrivesdirect': 0.861, 'harddrivesdirect_tweakers': 0.907, 'sillworks_tweakers': 0.93, 'harddrivesdirect_sillworks': 0.868}",harddrivesdirect_13219270-sillworks_16355561,True,disagreement_post_graph,59
0.831,0.906,0.867,0.8706666666666667,0.735,0.875,0.7895,"{'usapartsdirect_tweakers': 0.845, 'usapartsdirect_sillworks': 0.849, 'usapartsdirect_harddrivesdirect': 0.859, 'harddrivesdirect_tweakers': 0.901, 'sillworks_tweakers': 0.897, 'harddrivesdirect_sillworks': 0.873}",usapartsdirect_1358568-sillworks_5719801,False,disagreement_post_graph,60
0.82,0.893,0.855,0.8568333333333333,0.729,0.877,0.7921666666666666,"{'usapartsdirect_tweakers': 0.823, 'usapartsdirect_sillworks': 0.844, 'usapartsdirect_harddrivesdirect': 0.846, 'harddrivesdirect_tweakers': 0.891, 'sillworks_tweakers': 0.874, 'harddrivesdirect_sillworks': 0.863}",harddrivesdirect_8650111-sillworks_6288566,False,disagreement_post_graph,61
0.846,0.894,0.869,0.8704999999999999,0.734,0.869,0.7941666666666668,"{'usapartsdirect_tweakers': 0.845, 'usapartsdirect_sillworks': 0.854, 'usapartsdirect_harddrivesdirect': 0.865, 'harddrivesdirect_tweakers': 0.901, 'sillworks_tweakers': 0.88, 'harddrivesdirect_sillworks': 0.878}",usapartsdirect_13252788-tweakers_7746391,True,disagreement_post_graph,62
0.831,0.892,0.861,0.8664999999999999,0.724,0.876,0.7879999999999999,"{'usapartsdirect_tweakers': 0.845, 'usapartsdirect_sillworks': 0.841, 'usapartsdirect_harddrivesdirect': 0.859, 'harddrivesdirect_tweakers': 0.896, 'sillworks_tweakers': 0.897, 'harddrivesdirect_sillworks': 0.861}",usapartsdirect_16392915-sillworks_17247620,False,disagreement_post_graph,63
0.833,0.906,0.868,0.8738333333333334,0.744,0.875,0.7993333333333332,"{'usapartsdirect_tweakers': 0.845, 'usapartsdirect_sillworks': 0.854, 'usapartsdirect_harddrivesdirect': 0.858, 'harddrivesdirect_tweakers': 0.912, 'sillworks_tweakers': 0.903, 'harddrivesdirect_sillworks': 0.871}",usapartsdirect_1794676-harddrivesdirect_16025341,True,disagreement_post_graph,64
0.838,0.916,0.876,0.8889999999999999,0.737,0.884,0.7958333333333334,"{'usapartsdirect_tweakers': 0.873, 'usapartsdirect_sillworks': 0.85, 'usapartsdirect_harddrivesdirect': 0.868, 'harddrivesdirect_tweakers': 0.932, 'sillworks_tweakers': 0.941, 'harddrivesdirect_sillworks': 0.87}",usapartsdirect_11051501-sillworks_3668027,False,disagreement_post_graph,65
0.876,0.906,0.891,0.9056666666666667,0.759,0.882,0.8083333333333332,"{'usapartsdirect_tweakers': 0.906, 'usapartsdirect_sillworks': 0.875, 'usapartsdirect_harddrivesdirect': 0.87, 'harddrivesdirect_tweakers': 0.951, 'sillworks_tweakers': 0.946, 'harddrivesdirect_sillworks': 0.886}",usapartsdirect_499947-sillworks_7190662,False,disagreement_post_graph,66
