P,P_std,R,R_std,F1_micro,F1_micro_std,F1_macro,F1_macro_std,F1_micro_boot,F1_micro_boot_std,F1_macro_boot,F1_macro_boot_std,F1_model_micro_boost_graph,F1_model_micro_boost_graph_std
0.11,0.0,0.906,0.0,0.197,0.0,0.2708333333333333,0.0,0.204,0.0,0.25216666666666665,0.0,0.197,0.0
0.181,0.0,0.881,0.0,0.3,0.0,0.4243333333333334,0.0,0.204,0.0,0.25333333333333335,0.0,0.3,0.0
0.455,0.0,0.81,0.0,0.583,0.0,0.6363333333333333,0.0,0.204,0.0,0.25216666666666665,0.0,0.583,0.0
0.6,0.0,0.543,0.0,0.57,0.0,0.5746666666666668,0.0,0.205,0.0,0.25616666666666665,0.0,0.57,0.0
0.674,0.0,0.783,0.0,0.724,0.0,0.6778333333333334,0.0,0.206,0.0,0.2571666666666667,0.0,0.724,0.0
0.573,0.0,0.828,0.0,0.677,0.0,0.6419999999999999,0.0,0.206,0.0,0.25733333333333336,0.0,0.677,0.0
0.544,0.0,0.893,0.0,0.676,0.0,0.6638333333333333,0.0,0.207,0.0,0.261,0.0,0.676,0.0
0.442,0.0,0.874,0.0,0.587,0.0,0.5558333333333333,0.0,0.207,0.0,0.26366666666666666,0.0,0.587,0.0
0.58,0.0,0.85,0.0,0.69,0.0,0.6335,0.0,0.207,0.0,0.26566666666666666,0.0,0.69,0.0
0.81,0.0,0.831,0.0,0.82,0.0,0.7813333333333333,0.0,0.21,0.0,0.27649999999999997,0.0,0.82,0.0
0.74,0.0,0.855,0.0,0.794,0.0,0.7526666666666667,0.0,0.212,0.0,0.284,0.0,0.794,0.0
0.794,0.0,0.829,0.0,0.811,0.0,0.7725,0.0,0.216,0.0,0.29583333333333334,0.0,0.811,0.0
0.848,0.0,0.798,0.0,0.822,0.0,0.7796666666666666,0.0,0.217,0.0,0.3001666666666667,0.0,0.822,0.0
0.779,0.0,0.817,0.0,0.797,0.0,0.7588333333333334,0.0,0.226,0.0,0.33299999999999996,0.0,0.797,0.0
0.894,0.0,0.762,0.0,0.823,0.0,0.7871666666666667,0.0,0.227,0.0,0.338,0.0,0.823,0.0
0.822,0.0,0.817,0.0,0.819,0.0,0.7841666666666667,0.0,0.242,0.0,0.3845,0.0,0.819,0.0
0.815,0.0,0.806,0.0,0.81,0.0,0.7758333333333334,0.0,0.243,0.0,0.38749999999999996,0.0,0.81,0.0
0.78,0.0,0.837,0.0,0.807,0.0,0.777,0.0,0.298,0.0,0.44716666666666666,0.0,0.807,0.0
0.781,0.0,0.843,0.0,0.811,0.0,0.7789999999999999,0.0,0.28,0.0,0.42399999999999993,0.0,0.811,0.0
0.805,0.0,0.82,0.0,0.813,0.0,0.7798333333333334,0.0,0.321,0.0,0.4583333333333333,0.0,0.813,0.0
