P_model,P_model_std,R_model,R_model_std,F1_model_micro_one_lab,F1_model_micro_one_lab_std,F1_model_micro_one_boost,F1_model_micro_one_boost_std,F1_model_micro_mult_lab,F1_model_micro_mult_lab_std,F1_model_micro_mult_boost,F1_model_micro_mult_boost_std,F1_model_micro_mult_transfer_boost,F1_model_micro_mult_transfer_boost_std,F1_model_macro_one_lab,F1_model_macro_one_lab_std,F1_model_macro_one_boost,F1_model_macro_one_boost_std,F1_model_macro_mult_lab,F1_model_macro_mult_lab_std,F1_model_macro_mult_boost,F1_model_macro_mult_boost_std,F1_model_macro_mult_transfer_boost,F1_model_macro_mult_transfer_boost_std
0.7916666666666666,0.0974485619299855,0.7863333333333333,0.00654896090146284,0.7853333333333333,0.04845845872726682,0.906,0.0021602468994692888,0.7009286390914969,0.06043279170718739,0.9084275592220568,0.0013521445865227477,0.9087754138969274,0.001686670817252163,0.8317777777777776,0.017580151546419138,0.9137777777777778,0.0006431020501549577,0.6864444444444445,0.07167962845748063,0.9226111111111113,0.001286204100310037,0.9221666666666667,0.00023570226039559456
0.7993333333333333,0.1329018016766097,0.8096666666666666,0.022514193054357687,0.7966666666666665,0.06172159715655093,0.9026666666666667,0.007318166133366723,0.6944529995021345,0.06853260383562468,0.9053342544044777,0.005512403980001232,0.9062226347757271,0.004945473158193533,0.8579444444444445,0.017682557493365364,0.9107777777777777,0.0032241373618992716,0.6992222222222222,0.055637938916836056,0.9186666666666666,0.002384362637097224,0.9193333333333333,0.0016043921197993177
0.77,0.07465029582437474,0.8283333333333335,0.03805551500403353,0.7943333333333333,0.028767265347188545,0.8966666666666668,0.00368178700572909,0.7524729330201584,0.01786836617894713,0.9069534521909096,0.0073755986901668635,0.9073758997676126,0.007685813218324533,0.8435555555555556,0.019889664789334693,0.9095555555555555,0.0019116278371206486,0.7598333333333334,0.07056688447979823,0.9235000000000001,0.003788383804718332,0.9237777777777777,0.004753815881173646
0.7973333333333333,0.09495378993079855,0.8273333333333334,0.018696404883173524,0.809,0.0535599352750418,0.9043333333333333,0.0024944382578492965,0.7232357407571364,0.019654549387679406,0.9091969891423958,0.0010054609560911035,0.9073346375067309,0.0005280335630765892,0.8682222222222222,0.03127101762351009,0.9152222222222223,0.0014550889837454098,0.7495555555555556,0.07174509059643985,0.9236111111111112,0.0017231180465855955,0.9212777777777776,0.0016405358955814938
0.7123333333333334,0.07125696847014718,0.8413333333333334,0.022395436042987785,0.7686666666666667,0.036808815369268374,0.9056666666666667,0.004496912521077351,0.716329723859149,0.02157330368314327,0.9112936932777584,0.001322002841822649,0.9111492317867133,0.002883644138781391,0.8178333333333333,0.040762410062140354,0.9142222222222222,0.0030194840537114452,0.7354444444444445,0.0707871527019862,0.9247777777777778,0.00198295203306385,0.9247777777777778,0.00295751814537914
0.7959999999999999,0.10824971131601228,0.8180000000000001,0.011224972160321785,0.8023333333333333,0.05289192334899115,0.9046666666666666,0.0038586123009300786,0.7146591473209204,0.021590316842598177,0.9084487835874575,0.002533346000414518,0.9069592222694131,0.00419899813895592,0.859,0.017952612520084586,0.9132222222222222,0.002926043129391975,0.735388888888889,0.07071085271270616,0.9232222222222223,0.002887820315192732,0.9223888888888889,0.003278248553762633
0.7553333333333333,0.05953896949804295,0.824,0.017107503227141753,0.7863333333333333,0.031961782734314964,0.9076666666666666,0.0012472191289246482,0.6837118294325292,0.02626015530687011,0.9131016496482648,0.0025388463645987925,0.914310816618417,0.0016610486402355226,0.8393333333333333,0.02831469975511351,0.9167777777777779,0.00259034293930554,0.7080555555555555,0.10138241988495048,0.9253333333333335,0.003076192933312683,0.9270555555555555,0.0015051352426826037
0.6743333333333333,0.16774252756995037,0.819,0.011343133018115662,0.7283333333333334,0.09225447896383614,0.9053333333333334,0.002624669291337273,0.6845150387599835,0.025206589513091016,0.9132373765815118,0.0058140019555999465,0.9141441197393775,0.004745781496986413,0.8198333333333333,0.03660929855570488,0.9149444444444444,0.00043744488188952977,0.7105,0.09841070402485019,0.9268333333333333,0.004912191937376841,0.9288333333333334,0.004098328475890678
0.6176666666666666,0.1492879395292496,0.847,0.02409702609590378,0.7026666666666667,0.09186342519680446,0.9049999999999999,0.005354126134736342,0.6735070981568869,0.027826327962421314,0.9145896311106047,0.004002748308210811,0.9142332516540043,0.00609013544592877,0.8011111111111111,0.046413865531543974,0.9138333333333333,0.003758939960897222,0.6916111111111111,0.10252599790742628,0.9267222222222222,0.0025543475405716957,0.9278888888888889,0.005806020715017291
0.7170000000000001,0.1322598452542066,0.8433333333333333,0.02833529404980453,0.7663333333333333,0.062494444197508915,0.9046666666666666,0.004714045207910321,0.6737176571891234,0.027854115929912566,0.9137494871300706,0.0031612880483987164,0.9132294518151697,0.0030062987816482528,0.797888888888889,0.056784409267002775,0.9138888888888889,0.004542664688168742,0.6946111111111112,0.10152762197890461,0.9272777777777778,0.004351103166489198,0.9261666666666667,0.003519785346990458
0.7376666666666667,0.03235566239298603,0.8196666666666667,0.024931015935086853,0.7760000000000001,0.021228911104120896,0.9010000000000001,0.00748331477354789,0.66910743779317,0.030937408177777972,0.9079907132375041,0.0035585594052080006,0.9078646338704716,0.004164719165726803,0.8013333333333333,0.016668888740760446,0.9148333333333335,0.002778888666755531,0.6944444444444445,0.10158414987670486,0.9250555555555556,0.0020831481399169395,0.9248333333333333,0.002248456260538706
0.6733333333333333,0.10173931830363764,0.8343333333333334,0.02619584360585131,0.7396666666666668,0.05348104544810453,0.9063333333333334,0.0041096093353126546,0.66910743779317,0.030937408177777972,0.9124562080674671,0.004049275353163166,0.911672546180593,0.005804988812191138,0.8058888888888888,0.03652734473761055,0.9166666666666665,0.005328122454381929,0.6944444444444445,0.10158414987670486,0.9257222222222222,0.0032097459612564824,0.9256666666666665,0.003423773097362397
0.6986666666666667,0.09721911106133177,0.8156666666666667,0.03671814568060622,0.7466666666666667,0.05169998925424345,0.9083333333333333,0.005557777333511028,0.6551893672968986,0.04657092692877667,0.913556779176692,0.00530950660710183,0.9127120004036421,0.004740263278275043,0.8047777777777778,0.020858577298406074,0.9156666666666666,0.004588633299312116,0.6865555555555556,0.10480885011165991,0.9261111111111111,0.006043566112654494,0.9241666666666667,0.00378838380471821
0.7150000000000002,0.16102173766296277,0.8256666666666667,0.016213848676020392,0.7556666666666666,0.08618713489971819,0.9056666666666667,0.0038586123009300786,0.6549253343106182,0.04624483681956249,0.9133110934829913,0.004744800343629145,0.9150511317418264,0.0035095165687402206,0.8186666666666668,0.06187487373724489,0.9157222222222222,0.0033398085255975842,0.6859444444444445,0.10395799840367628,0.9265,0.005176513913464931,0.9282222222222222,0.004472826046193415
0.7443333333333334,0.0597792234438986,0.798,0.012328828005937915,0.769,0.030408332191467987,0.9066666666666666,0.004921607686744471,0.637508460843731,0.05267248006925279,0.9146597378931228,0.004878289737033639,0.9150623047959766,0.004550878166567854,0.8012777777777776,0.044260243286751974,0.9163333333333333,0.004786168342986662,0.6792777777777778,0.11027174626662696,0.9270555555555556,0.005242866994401846,0.9279999999999999,0.004731689855526162
0.66,0.016062378404209026,0.867,0.03891015291668747,0.7493333333333334,0.0247296493213219,0.9066666666666667,0.003299831645537225,0.6371898802471235,0.05288969961821873,0.915949121449791,0.0030660785922646777,0.915999154841331,0.0031789505878007276,0.7950555555555555,0.05350948917807722,0.9165555555555556,0.003496912218190293,0.6789999999999999,0.11054444388604102,0.9280555555555555,0.0032669312062198613,0.9278333333333332,0.0025202880493808287
0.749,0.11352826373492492,0.8283333333333333,0.026836956277160432,0.7829999999999999,0.07010468362860407,0.907,0.0016329931618554536,0.642889465770756,0.04923056430735511,0.9139683539803909,0.0015996557556262683,0.9143478141047389,0.002377737870146815,0.8397777777777778,0.050413169453239086,0.9161666666666667,0.0015456030825826226,0.6933888888888889,0.10675537399373956,0.9267777777777778,0.0027799991118215104,0.9267777777777777,0.00161206868094966
0.676,0.03163331577098211,0.847,0.006683312551921147,0.7516666666666666,0.02191397321852482,0.9073333333333333,0.0020548046676563273,0.6594375325452421,0.038006883853248505,0.9138696028935552,0.002239272359064584,0.91447374613414,0.0020712176279133005,0.8129444444444444,0.05793903777907799,0.9157777777777777,0.002625844955132536,0.6995555555555555,0.10065317545112556,0.9263333333333333,0.0029281519895787574,0.9268333333333332,0.0013402597868682807
0.7383333333333333,0.07144850515503376,0.8516666666666667,0.03216968897718613,0.7886666666666665,0.04220847729491736,0.9073333333333333,0.005792715732327594,0.6608740296748671,0.03878807677577864,0.9153347861417475,0.0036147640286976063,0.9150087761510218,0.0038399762286407684,0.792611111111111,0.04399417750476741,0.916,0.005658490834005022,0.6993333333333333,0.10036378275498034,0.9273888888888889,0.0026539046472213554,0.9262777777777779,0.0027799991118214453
0.594,0.13547201433014375,0.8233333333333333,0.04805783552715993,0.6816666666666666,0.09828303798497252,0.9090000000000001,0.0035590260840104404,0.627102718303587,0.0038834791427470802,0.9142897535140385,0.004619250218008295,0.9143566445829507,0.003863681100830795,0.7196666666666666,0.09714450862275009,0.9180555555555556,0.0017014880923459444,0.689111111111111,0.09443931358611875,0.9272777777777779,0.0032470309324894205,0.9272777777777779,0.00314269680527346
0.6906666666666667,0.1829760154288595,0.8249999999999998,0.04626733909213567,0.7336666666666667,0.10730745029534945,0.9096666666666667,0.0051854497287013536,0.6079203619657422,0.02992014298946578,0.9151946086442061,0.004683814657241195,0.9149175552294758,0.002683813938197132,0.7413888888888889,0.10982311816712637,0.9168888888888889,0.004014633725586603,0.6820555555555555,0.09549183922212769,0.9282777777777778,0.003687650394505753,0.9268333333333333,0.0016043921197992947
0.6823333333333332,0.13540638422500204,0.7936666666666667,0.060884225287745015,0.7220000000000001,0.05649778756730214,0.9086666666666666,0.0016996731711975965,0.6079203619657422,0.02992014298946578,0.9148287357543742,0.0027913240498814405,0.9148043948841137,0.0015893413523635665,0.7344444444444446,0.04530561516448157,0.9182222222222224,0.0029575181453791064,0.6820555555555555,0.09549183922212769,0.9265555555555555,0.0031041588988220225,0.9267777777777778,0.0008854098583616144
0.6506666666666666,0.0852695073803578,0.8113333333333334,0.041683996396165685,0.718,0.046733285782191686,0.9103333333333333,0.0036817870057290905,0.6283820586001657,0.0506251786799224,0.9161413391134158,0.0032031907858012286,0.9178907569362914,0.0026587896358116893,0.7283888888888889,0.03447498645914205,0.9162777777777777,0.0022621414523891752,0.6870555555555554,0.10292538949389078,0.9283333333333333,0.0024494897427832256,0.9295555555555556,0.001157370369777768
0.6843333333333333,0.09283078991129808,0.8223333333333334,0.03260197676351677,0.7433333333333335,0.052264285660052374,0.9106666666666667,0.0038586123009300786,0.6294677070892968,0.05198940259240689,0.9151136661241246,0.0031699121447688085,0.9148671362595865,0.0019410985935734335,0.7822777777777778,0.06073993337313464,0.918,0.0027182510717167476,0.690111111111111,0.10701993006958452,0.9262222222222222,0.002702308112670009,0.9263888888888889,0.0022457092146008395
0.564,0.16258126173291518,0.809,0.045188494110780006,0.645,0.10303721010715822,0.91,0.0008164965809277268,0.6465447193072223,0.0693980276779424,0.9167587475230512,0.002398715618653644,0.9158062114922121,0.001051145278511156,0.6498333333333334,0.11615562676697863,0.9186111111111113,0.002245709214600884,0.6981666666666665,0.10878274304863424,0.9294444444444445,0.0033948035816560446,0.9278888888888889,0.0014677605348469834
0.5376666666666666,0.15967536510752756,0.8066666666666666,0.039406711216351045,0.6269999999999999,0.10556514576317318,0.9106666666666667,0.003399346342395193,0.6174702219001283,0.07526394662459998,0.9178664482822079,0.0003593391784611049,0.9186567059355553,0.001986018425993675,0.6389444444444444,0.12253905902876158,0.919111111111111,0.004172958212936394,0.678111111111111,0.1052166489196294,0.9292222222222222,0.0014550889837453998,0.9302777777777779,0.0011083298524033154
0.568,0.19922516574636515,0.8416666666666667,0.004189935029992182,0.6579999999999999,0.1400737900774683,0.9096666666666667,0.0012472191289246482,0.6265659390694668,0.027450334455571358,0.9153337998943112,0.001142972049650719,0.9145933927779795,0.0026704616716407416,0.6746111111111112,0.171215390302809,0.9178888888888889,0.0015772299518420014,0.6848333333333333,0.08768166327159901,0.9286666666666666,0.0016555182695279006,0.9274999999999999,0.0028512505378569773
0.802,0.028178005607210725,0.8343333333333334,0.014659088951530695,0.8173333333333334,0.01761312641816384,0.903,0.007788880963698622,0.6158933540091829,0.041318588700378966,0.9132844065778283,0.005391584608127697,0.913566511843757,0.005418472683485649,0.8637777777777779,0.02502825563731751,0.915,0.0013402597868683312,0.6811666666666666,0.08855548584968678,0.9289444444444445,0.001021376461713999,0.928611111111111,0.0008854098583617073
0.7806666666666667,0.08570232720812712,0.8196666666666665,0.004714045207910321,0.797,0.045978255730290594,0.9026666666666667,0.009741092797468313,0.6150291830075731,0.042478085789819896,0.9093288785817331,0.008375861476627933,0.9084566402686617,0.010939980872596981,0.8506666666666667,0.04508202401056202,0.9133888888888889,0.004114863152698055,0.6793888888888889,0.08908478414090759,0.9254444444444444,0.001906778033525642,0.9257777777777777,0.0029355210696940187
0.769,0.07009992867328754,0.828,0.010230672835481881,0.7953333333333333,0.03923717058549909,0.906,0.005887840577551903,0.6348779177178288,0.03069562914245074,0.9120856310269465,0.004217171453395122,0.9103734076629207,0.005054256009845302,0.8521111111111109,0.03440293197381676,0.9168888888888889,0.0017014880923459708,0.6868333333333333,0.0841514287636459,0.9276111111111112,0.0022621414523891752,0.9258888888888889,0.001091493483577113
0.8293333333333334,0.05925275427259808,0.8210000000000001,0.0169705627484771,0.8233333333333333,0.022514193054357683,0.9083333333333333,0.0020548046676563273,0.6285106594167057,0.04036695701079897,0.9153556200149765,0.0033875952627007047,0.9132469728010126,0.0026301036166423053,0.8683888888888888,0.003549473965547331,0.9174444444444445,0.0009060836905722546,0.6846111111111112,0.08476987730771725,0.9283888888888888,0.0021616751620382423,0.9251666666666667,0.0005931710140017574
0.7709999999999999,0.03699549522126532,0.8029999999999999,0.007348469228349541,0.7863333333333333,0.022395436042987736,0.9089999999999999,0.0008164965809277268,0.6419010158133713,0.036756638253685164,0.9157782366745248,0.0022984193790318254,0.9151106449496718,0.0009488621446711804,0.8338333333333333,0.027382408518906703,0.9188333333333333,0.0012095300587265027,0.7106666666666667,0.06312465621468545,0.9278333333333332,0.0023921166824012125,0.9272777777777778,0.0015772299518419949
0.8193333333333334,0.055595763227865566,0.8166666666666668,0.019669491322575873,0.8173333333333334,0.034797828795614355,0.911,0.0014142135623730963,0.6438033409021285,0.03339248908611637,0.9165884122684815,0.0017681420018249884,0.9168389282428081,0.000994925556831519,0.8522222222222222,0.018960159659691427,0.919,0.003076192933312699,0.7112777777777778,0.06264720935130454,0.9286666666666669,0.0021125725935368304,0.9280555555555555,0.001157370369777722
0.7876666666666666,0.10036378275498034,0.8363333333333333,0.02000555478416485,0.8066666666666666,0.04588633299312067,0.91,0.0016329931618554536,0.6689209479712962,0.005215460590589862,0.9173490846082161,0.0011292737400240979,0.9172081832702754,0.0008483160181012342,0.8314444444444443,0.052107498097919466,0.9173333333333334,0.0019196836159079403,0.737111111111111,0.053516756346741946,0.9291111111111112,0.0005665577237325708,0.9281666666666667,0.001769075925343438
