P,P_std,R,R_std,F1_micro,F1_micro_std,F1_macro,F1_macro_std,F1_micro_boot,F1_micro_boot_std,F1_macro_boot,F1_macro_boot_std,F1_model_micro_boost_graph,F1_model_micro_boost_graph_std
0.18000000000000002,0.03840138886377245,0.9416666666666665,0.012657891697364978,0.3006666666666667,0.05307437129998705,0.5362222222222223,0.03449700291150722,0.213,0.0,0.2917777777777778,0.0017497795275581592,0.3006666666666667,0.05307437129998705
0.49099999999999994,0.19210934386437326,0.7906666666666666,0.08223678549705656,0.5690000000000001,0.14929389360140177,0.6659444444444444,0.08664811054909619,0.21366666666666667,0.00047140452079103207,0.29505555555555557,0.0005152010275275402,0.5690000000000001,0.14929389360140177
0.5733333333333334,0.12333513512197387,0.7043333333333334,0.14476724614205919,0.608,0.05537147279962856,0.695,0.04393619110583994,0.21366666666666667,0.00047140452079103207,0.29444444444444445,0.00041573970964154777,0.608,0.05537147279962856
0.5946666666666667,0.17706182222288602,0.7126666666666667,0.21320152177901752,0.5903333333333334,0.06358895781152225,0.6925555555555555,0.05034259174108815,0.21433333333333335,0.00047140452079103207,0.29777777777777775,0.002756585828901152,0.5903333333333334,0.06358895781152225
0.6416666666666666,0.0646752571613665,0.8416666666666667,0.09375262959275095,0.7246666666666668,0.06027345094557711,0.7887777777777778,0.05828257050518074,0.21466666666666667,0.0012472191289246482,0.2979444444444445,0.0026539046472213736,0.7246666666666668,0.06027345094557711
0.5790000000000001,0.1038685066161378,0.8973333333333334,0.06256907294254,0.6946666666666667,0.05539153565502786,0.7751111111111112,0.046523855556074224,0.21633333333333335,0.0016996731711975965,0.3033333333333333,0.004642796092394736,0.6946666666666667,0.05539153565502786
0.5616666666666666,0.19950327204222879,0.8783333333333334,0.068241401574769,0.6573333333333333,0.12329188492714714,0.7337222222222223,0.09281186998372863,0.21566666666666667,0.0012472191289246482,0.30116666666666664,0.0035355339059327277,0.6573333333333333,0.12329188492714714
0.6616666666666666,0.21959710582994688,0.8346666666666668,0.13010337769976954,0.6960000000000001,0.11398537917937838,0.7614444444444445,0.06658444003159436,0.21766666666666667,0.0012472191289246482,0.30877777777777776,0.0023817723455806556,0.6960000000000001,0.11398537917937838
0.6946666666666667,0.12647617254733087,0.8553333333333333,0.06774625860928082,0.7553333333333333,0.06963875038766529,0.799388888888889,0.05933728659322833,0.21833333333333335,0.0012472191289246482,0.3099444444444444,0.0030194840537113707,0.7553333333333333,0.06963875038766529
0.726,0.056961975621169135,0.904,0.013952299690970912,0.8036666666666666,0.03262241901242489,0.843,0.026836956277160436,0.22266666666666668,0.0023570226039551605,0.3302222222222222,0.008171011693711221,0.8036666666666666,0.03262241901242489
0.6846666666666668,0.05641709748727675,0.8823333333333333,0.036169354738814795,0.7696666666666667,0.03718721405118818,0.8082777777777778,0.03867871778997515,0.22233333333333336,0.0018856180831641283,0.3289444444444445,0.008032726271822367,0.7696666666666667,0.03718721405118818
0.7293333333333334,0.034931679350157514,0.8406666666666668,0.04106363625182532,0.7799999999999999,0.0256645020732269,0.8102222222222223,0.043160409956977015,0.23166666666666666,0.004109609335312642,0.3754444444444444,0.025584404007032522,0.7799999999999999,0.0256645020732269
0.684,0.024179881444429487,0.8879999999999999,0.03225936556516059,0.7723333333333334,0.012684198393626975,0.8192777777777778,0.036011915037822646,0.2313333333333333,0.003681787005729079,0.37605555555555553,0.02539843000883284,0.7723333333333334,0.012684198393626975
0.6886666666666666,0.08858266697773834,0.9053333333333332,0.062189674026767144,0.775,0.03313608305156177,0.832,0.0215526916768769,0.26,0.01697056274847713,0.42994444444444446,0.02759909195142495,0.775,0.03313608305156177
0.742,0.09830903654632499,0.8846666666666666,0.07100391225528035,0.7983333333333333,0.025368396787253902,0.830111111111111,0.030385587876776043,0.24466666666666667,0.0030912061651652374,0.40844444444444444,0.011110833329861049,0.7983333333333333,0.025368396787253902
0.7213333333333333,0.06942782023239832,0.8973333333333334,0.059331460644604254,0.7943333333333333,0.017326921891156,0.8248888888888889,0.02276178300204311,0.2853333333333333,0.006018490028422576,0.4678333333333333,0.025078026385810477,0.7943333333333333,0.017326921891156
0.765,0.030506829836393495,0.8756666666666666,0.04149163235588061,0.8153333333333332,0.008806563209081894,0.8383333333333334,0.030249885215576547,0.27166666666666667,0.011264496832477194,0.46338888888888885,0.028313827708492053,0.8153333333333332,0.008806563209081894
0.723,0.04042276586281546,0.9009999999999999,0.0527320269538984,0.8006666666666667,0.025849994627121703,0.838,0.03035072761346367,0.30466666666666664,0.006649979114420007,0.513,0.04371265601969635,0.8006666666666667,0.025849994627121703
0.7273333333333333,0.05779465565449994,0.8983333333333333,0.04451466674654046,0.8019999999999999,0.041665333311999314,0.839,0.05008455812885806,0.29466666666666663,0.014383632673594292,0.5072777777777778,0.049039162984015575,0.8019999999999999,0.041665333311999314
0.7606666666666667,0.049032868794536395,0.9053333333333332,0.03308910528994231,0.8263333333333334,0.04246043910381626,0.8671666666666668,0.03238684003430108,0.33899999999999997,0.031026870075253593,0.5416111111111112,0.07035417454951205,0.8263333333333334,0.04246043910381626
0.7393333333333333,0.05902730065166641,0.9029999999999999,0.04023265671897228,0.8130000000000001,0.05192301994298867,0.8522222222222222,0.04051801915868061,0.33666666666666667,0.029454296045832697,0.542611111111111,0.0668392673083794,0.8130000000000001,0.05192301994298867
0.7639999999999999,0.033436506994601004,0.9136666666666665,0.046082052423427874,0.8323333333333333,0.038964371189873205,0.8773333333333334,0.02742903300978459,0.37600000000000006,0.04210304818735416,0.5704444444444444,0.061843490230990485,0.8673333333333334,0.02251419305435773
0.7946666666666666,0.034931679350157514,0.9189999999999999,0.03252691193458116,0.8523333333333333,0.03219040574802096,0.8948888888888887,0.02597624745991547,0.359,0.04808326112068522,0.5641666666666666,0.05828998389279433,0.8780000000000001,0.017682382946499806
0.7766666666666667,0.06676492758593809,0.9169999999999999,0.05283937925449162,0.8370000000000001,0.014966629547095779,0.8742222222222221,0.010730135249340335,0.4093333333333333,0.05724993934979805,0.6043333333333334,0.051265648017621596,0.8853333333333334,0.01873202842430284
0.8230000000000001,0.07442221890448221,0.8956666666666666,0.07490586685226254,0.8513333333333334,0.009463379711052268,0.8793888888888889,0.014338715613056118,0.4066666666666667,0.052917125982258534,0.6045555555555554,0.04915985514649825,0.8846666666666666,0.007318166133366723
0.7779999999999999,0.07455199527846322,0.9213333333333332,0.06398089992767807,0.8376666666666667,0.015195028426721987,0.8721666666666666,0.01846768950235944,0.449,0.059621025374163666,0.6281111111111112,0.0487940367738862,0.8803333333333333,0.015860503004493775
0.7909999999999999,0.051075108092559794,0.9143333333333333,0.05406374837993468,0.8450000000000001,0.005715476066494088,0.8783888888888889,0.005659036256998641,0.438,0.06200537611100079,0.6206666666666667,0.058975669810775615,0.8763333333333333,0.013695092389449437
0.7983333333333332,0.06049977043115306,0.9093333333333332,0.044214125445256616,0.847,0.021924111536540482,0.8818333333333332,0.012498888839501766,0.472,0.07397747404897428,0.6393888888888889,0.06512528287182942,0.8773333333333334,0.015282524515130213
0.8143333333333334,0.046147107770211936,0.9206666666666666,0.04576267280461469,0.862,0.009899494936611674,0.9039444444444444,0.006371716050806063,0.472,0.07598684096605145,0.6421666666666668,0.0684845210951324,0.8793333333333333,0.015084944665313026
0.8146666666666667,0.054389541478323034,0.9183333333333333,0.055703580575120024,0.8596666666666667,0.019601587237318894,0.8969444444444443,0.01901769806012738,0.5143333333333334,0.07593564526770166,0.6653888888888888,0.06944773325545613,0.8866666666666667,0.013597385369580772
0.859,0.07576718726907224,0.8983333333333334,0.0656370491584,0.8723333333333333,0.010530379332620885,0.907111111111111,0.014302507765950077,0.494,0.08447484832777148,0.6499999999999999,0.08494540730505813,0.8816666666666667,0.015542057635833035
0.864,0.040914545090957606,0.9063333333333333,0.053493509471295254,0.8823333333333333,0.009533566430716737,0.9156111111111112,0.00785320568342461,0.5466666666666667,0.07727152702573496,0.6887222222222222,0.0694233301234686,0.8886666666666668,0.008498365855987983
0.8690000000000001,0.05800574684172821,0.8923333333333333,0.0632999912234503,0.8763333333333333,0.005557777333511027,0.9075000000000001,0.004552166761249233,0.5316666666666666,0.0780356044094973,0.6735000000000001,0.08345757405212943,0.8926666666666666,0.00694422221866656
0.87,0.02039607805437116,0.8929999999999999,0.04769346566005313,0.8796666666666667,0.014636332266733446,0.9141666666666667,0.011477030200457882,0.5743333333333333,0.07019180072407953,0.7056666666666667,0.06728215877102113,0.8889999999999999,0.007118052168020881
0.8663333333333334,0.030554141381415992,0.9013333333333332,0.045536310297997956,0.882,0.007788880963698622,0.9143333333333334,0.006993383116018095,0.5656666666666667,0.07420841521612553,0.6924444444444445,0.08037301156267772,0.8903333333333334,0.008993825042154702
0.872,0.019304576314093696,0.8879999999999999,0.04202380277890138,0.8793333333333333,0.010656244908763863,0.9133888888888889,0.0064754998853704315,0.61,0.07268195557816716,0.7234999999999999,0.06655114991910775,0.8906666666666667,0.008379870059984364
0.9023333333333333,0.03274480450731415,0.8786666666666667,0.049868716535408135,0.8886666666666666,0.009568466729604892,0.9215555555555555,0.007005729577537233,0.607,0.0735391052434009,0.7228888888888889,0.06739056057283534,0.89,0.012027745701779155
0.898,0.03556215216584432,0.8813333333333334,0.044514666746540504,0.8876666666666667,0.006018490028422602,0.9182222222222222,0.0018475876831462515,0.6456666666666666,0.060466703417849925,0.7434999999999999,0.06258727240155673,0.8916666666666667,0.009177266598624143
0.8886666666666666,0.058482665997902514,0.8833333333333333,0.05490800386909808,0.8823333333333334,0.005249338582674546,0.9173333333333332,0.0017690759253433021,0.6393333333333334,0.06269680126520717,0.7419444444444445,0.06391637090085615,0.8963333333333333,0.008013876853447545
