addit_train_data_size,addit_train_data_acc,addit_train_data_f1,all_graph_acc,all_graph_f1,cc_distribution,small_cc,large_cc,bridges,wrong_bridges,cuts,wrong_cuts
42643,0.991370213165115,0.973395026026605,0.989,0.969,"Counter({2: 2298, 3: 626, 4: 505, 5: 55, 6: 16, 1: 4, 8: 3, 9: 2, 7: 2})",3433,78,6,0,6,5
42611,0.9911055830654056,0.9726057101554029,0.989,0.968,"Counter({2: 2263, 3: 634, 4: 519, 5: 55, 6: 15, 8: 5, 7: 4, 1: 3, 9: 2})",3419,81,9,0,8,5
42629,0.9914612118510873,0.9737373737373738,0.989,0.969,"Counter({2: 2277, 3: 635, 4: 516, 5: 53, 6: 16, 7: 4, 9: 3, 8: 2, 1: 2})",3430,78,10,0,9,4
42611,0.9911290511839665,0.9726720647773279,0.989,0.967,"Counter({2: 2280, 3: 633, 4: 512, 5: 56, 6: 15, 8: 5, 1: 2, 7: 2, 9: 1, 10: 1})",3427,80,10,0,9,4
42611,0.9913872004881369,0.9734884056924077,0.989,0.969,"Counter({2: 2267, 3: 641, 4: 515, 5: 56, 6: 15, 7: 6, 8: 2, 1: 2, 9: 1, 10: 1})",3425,81,10,0,10,4
42611,0.9911525193025276,0.9727345049540753,0.989,0.968,"Counter({2: 2276, 3: 636, 4: 512, 5: 53, 6: 15, 8: 5, 7: 3, 9: 2, 1: 2, 10: 1})",3426,79,12,0,7,4
42638,0.9914161076973592,0.9735625541750939,0.989,0.969,"Counter({2: 2290, 3: 636, 4: 506, 5: 54, 6: 12, 7: 5, 8: 4, 9: 2, 1: 2})",3434,77,10,0,7,4
42630,0.9912033779028853,0.9729144095341278,0.989,0.968,"Counter({2: 2276, 3: 626, 4: 515, 5: 57, 6: 15, 8: 4, 1: 2, 7: 2, 9: 1, 10: 1})",3419,80,9,0,6,3
42632,0.9911568774629387,0.9727856781924493,0.989,0.969,"Counter({2: 2274, 3: 636, 4: 516, 5: 55, 6: 14, 7: 5, 8: 3, 1: 3, 9: 1})",3429,78,10,0,9,5
42634,0.9909696486372379,0.9721840907448884,0.989,0.968,"Counter({2: 2282, 3: 620, 4: 516, 5: 59, 6: 12, 8: 5, 9: 2, 1: 2, 7: 1})",3420,79,11,0,10,4
42612,0.9907772458462405,0.9715691239238949,0.989,0.967,"Counter({2: 2291, 3: 630, 4: 508, 5: 55, 6: 17, 9: 4, 8: 3, 1: 3, 7: 1})",3432,80,11,0,9,5
42629,0.9909451312486804,0.9721057956352074,0.989,0.968,"Counter({2: 2284, 3: 630, 4: 509, 5: 53, 6: 17, 8: 4, 7: 2, 10: 2, 1: 2})",3425,78,10,0,9,3
42651,0.990715340789196,0.9714244479722903,0.989,0.968,"Counter({2: 2295, 3: 618, 4: 516, 5: 55, 6: 11, 8: 4, 1: 4, 7: 2, 9: 2, 10: 1})",3433,75,12,0,10,5
42623,0.9904980878868217,0.9706415367886916,0.989,0.967,"Counter({2: 2294, 3: 624, 4: 506, 5: 56, 6: 13, 8: 3, 1: 3, 9: 2, 7: 2, 10: 1})",3427,77,9,0,11,4
42641,0.9906897117797425,0.9712880595935487,0.989,0.968,"Counter({2: 2285, 3: 631, 4: 508, 5: 52, 6: 16, 8: 6, 1: 4, 7: 1})",3428,75,7,0,10,5
42620,0.990685124354763,0.971267279438373,0.989,0.967,"Counter({2: 2281, 3: 624, 4: 511, 5: 51, 6: 16, 8: 4, 1: 4, 9: 3, 7: 3})",3420,77,12,0,7,5
42589,0.9906548639320012,0.9710923881464264,0.988,0.966,"Counter({2: 2288, 3: 612, 4: 508, 5: 53, 6: 20, 8: 5, 1: 4, 7: 3, 9: 2})",3412,83,8,0,9,5
42602,0.9901413079198159,0.9695608059139006,0.988,0.965,"Counter({2: 2279, 3: 610, 4: 516, 5: 56, 6: 16, 8: 6, 1: 4, 7: 3, 9: 1})",3409,82,11,0,10,5
42664,0.9905540971310707,0.9708793988004913,0.989,0.968,"Counter({2: 2303, 3: 622, 4: 504, 5: 49, 6: 15, 1: 5, 8: 5, 7: 1, 9: 1})",3434,71,9,0,9,5
42652,0.9910437963049799,0.9724028319606993,0.989,0.969,"Counter({2: 2299, 3: 620, 4: 508, 5: 54, 6: 14, 1: 5, 8: 3, 7: 3, 9: 1})",3432,75,7,0,9,5
42663,0.9907413918383611,0.9714698447092813,0.989,0.969,"Counter({2: 2304, 3: 625, 4: 504, 5: 52, 6: 14, 1: 5, 8: 4, 7: 2})",3438,72,10,0,7,5
42661,0.9902955861325332,0.9701471012402654,0.989,0.968,"Counter({2: 2279, 3: 626, 4: 518, 5: 54, 6: 13, 1: 4, 8: 4, 7: 1, 9: 1})",3427,73,10,0,11,4
42640,0.9907833020637898,0.9716143011917661,0.989,0.969,"Counter({2: 2280, 3: 621, 4: 518, 5: 53, 6: 17, 1: 5, 8: 4, 7: 2})",3424,76,8,0,9,5
42660,0.9908813877168308,0.9719072723333574,0.989,0.969,"Counter({2: 2298, 3: 617, 4: 510, 5: 53, 6: 15, 1: 5, 8: 3, 7: 2, 9: 1})",3430,74,6,0,10,5
42699,0.9907257781212675,0.971551724137931,0.989,0.969,"Counter({2: 2288, 3: 622, 4: 521, 5: 48, 6: 15, 1: 5, 8: 4, 7: 1})",3436,68,5,0,12,5
