P_model,P_model_std,R_model,R_model_std,F1_model_micro_one_lab,F1_model_micro_one_lab_std,F1_model_micro_one_boost,F1_model_micro_one_boost_std,F1_model_macro_one_lab,F1_model_macro_one_lab_std,F1_model_macro_one_boost,F1_model_macro_one_boost_std
0.04533333333333334,0.002624669291337273,0.922,0.021228911104120868,0.08566666666666667,0.004642796092394704,0.08566666666666667,0.004642796092394704,0.08593333333333332,0.004986871653540811,0.08593333333333332,0.004986871653540811
0.08233333333333333,0.008576453553512407,0.906,0.004966554808583784,0.1506666666666667,0.014290634073484012,0.1506666666666667,0.014290634073484012,0.24313333333333334,0.05691586383035538,0.24313333333333334,0.05691586383035538
0.168,0.05435071296680477,0.8683333333333333,0.03138293945583955,0.2776666666666667,0.07950401806757246,0.2776666666666667,0.07950401806757246,0.39243333333333336,0.0740981481250075,0.39243333333333336,0.0740981481250075
0.35233333333333333,0.16581984869798372,0.7983333333333333,0.029803057263009462,0.4676666666666667,0.15038025875168,0.4676666666666667,0.15038025875168,0.5902,0.07066144634806168,0.5902,0.07066144634806168
0.494,0.2578849872843835,0.8266666666666667,0.0759751421336099,0.557,0.23193246143363946,0.557,0.23193246143363946,0.6082666666666667,0.16036970481428914,0.6082666666666667,0.16036970481428914
0.5566666666666666,0.22269610583832747,0.7933333333333333,0.0885299698156255,0.6093333333333333,0.15946856186164787,0.6093333333333333,0.15946856186164787,0.6365666666666666,0.11420339555177665,0.6365666666666666,0.11420339555177665
0.5519999999999999,0.09781956177915882,0.7943333333333333,0.11777473790626278,0.6353333333333333,0.04807170569980733,0.6353333333333333,0.04807170569980733,0.6519999999999999,0.05755854990065912,0.6519999999999999,0.05755854990065912
0.6603333333333333,0.053543336549834945,0.7896666666666666,0.05926962872238099,0.7156666666666666,0.031414787742222464,0.7156666666666666,0.031414787742222464,0.7106333333333333,0.03492528533248586,0.7106333333333333,0.03492528533248586
0.6746666666666666,0.040827550610940254,0.753,0.06709694478886499,0.709,0.031506613062445565,0.709,0.031506613062445565,0.6983,0.044856734908669676,0.6983,0.044856734908669676
0.6966666666666667,0.026599916457679975,0.743,0.062053740150507186,0.7173333333333334,0.033954217541991565,0.7173333333333334,0.033954217541991565,0.7080000000000001,0.04352447587277758,0.7080000000000001,0.04352447587277758
0.6926666666666668,0.030225081564084395,0.7433333333333335,0.05307437129998706,0.7153333333333333,0.021312489817527674,0.7153333333333333,0.021312489817527674,0.7080333333333333,0.02566727272011753,0.7080333333333333,0.02566727272011753
0.695,0.0424342628858646,0.7103333333333334,0.05555377774933243,0.6993333333333333,0.019189117286165645,0.6993333333333333,0.019189117286165645,0.6903,0.02421404551081878,0.6903,0.02421404551081878
0.7166666666666667,0.012657891697365028,0.7346666666666666,0.012918548250050744,0.7253333333333334,0.002867441755680878,0.7253333333333334,0.002867441755680878,0.718,0.0017281975195753932,0.718,0.0017281975195753932
0.711,0.016309506430300102,0.7183333333333333,0.008055363982396388,0.7143333333333333,0.012283683848458864,0.7143333333333333,0.012283683848458864,0.7037999999999999,0.011042644610780434,0.7037999999999999,0.011042644610780434
0.7346666666666666,0.012036980056845205,0.7666666666666666,0.03616935473881475,0.75,0.018384776310850254,0.75,0.018384776310850254,0.7435333333333333,0.020893752388905326,0.7435333333333333,0.020893752388905326
0.7136666666666667,0.007717224601860157,0.7646666666666667,0.0012472191289246482,0.7386666666666667,0.004784233364802446,0.7386666666666667,0.004784233364802446,0.7295000000000001,0.006138946706615589,0.7295000000000001,0.006138946706615589
0.7519999999999999,0.062359174679165436,0.7453333333333334,0.0419550023504018,0.7446666666666667,0.007586537784494035,0.7446666666666667,0.007586537784494035,0.7248666666666667,0.008889069442610734,0.7248666666666667,0.008889069442610734
0.835,0.09922029362316297,0.7360000000000001,0.04270831300812523,0.7773333333333333,0.0393305083731305,0.7773333333333333,0.0393305083731305,0.7568,0.04119231319878344,0.7568,0.04119231319878344
0.8846666666666666,0.022231109334044107,0.7183333333333334,0.040036094825655615,0.7923333333333332,0.02885981442921779,0.7923333333333332,0.02885981442921779,0.7623333333333333,0.04250563361354452,0.7623333333333333,0.04250563361354452
0.871,0.06496665811527223,0.7266666666666666,0.0673366335824878,0.7869999999999999,0.026545558322752707,0.7869999999999999,0.026545558322752707,0.7611666666666667,0.041519660670846316,0.7611666666666667,0.041519660670846316
0.8256666666666668,0.030814859330452152,0.77,0.032031234756093964,0.7956666666666666,0.003299831645537225,0.7956666666666666,0.003299831645537225,0.7764000000000001,0.00561664193862018,0.7764000000000001,0.00561664193862018
0.8706666666666667,0.018354533197248286,0.7850000000000001,0.018493242008906945,0.8249999999999998,0.010033277962194949,0.8249999999999998,0.010033277962194949,0.8061333333333334,0.021688757968639533,0.8061333333333334,0.021688757968639533
0.7923333333333332,0.05799042066487265,0.783,0.03256787783486466,0.7853333333333333,0.0226028513442196,0.7853333333333333,0.0226028513442196,0.7686333333333334,0.030270153984118045,0.7686333333333334,0.030270153984118045
0.8363333333333333,0.009392668535736923,0.783,0.027067816067549075,0.8086666666666668,0.018354533197248238,0.8086666666666668,0.018354533197248238,0.7913333333333333,0.018740390129936554,0.7913333333333333,0.018740390129936554
0.8146666666666667,0.018153665072253435,0.7813333333333334,0.020038851153585533,0.7973333333333333,0.009741092797468313,0.7973333333333333,0.009741092797468313,0.7781666666666668,0.008707978461668866,0.7781666666666668,0.008707978461668866
0.8383333333333334,0.01592342788332826,0.7633333333333333,0.027402351886086168,0.799,0.018493242008906896,0.799,0.018493242008906896,0.7808999999999999,0.01604431363443137,0.7808999999999999,0.01604431363443137
0.8456666666666667,0.0177451088722749,0.778,0.020832666655999678,0.8103333333333333,0.013888444437333076,0.8103333333333333,0.013888444437333076,0.7927666666666667,0.015276634300642212,0.7927666666666667,0.015276634300642212
0.8406666666666666,0.0270102861065105,0.7719999999999999,0.03982461550347979,0.8039999999999999,0.015253414918196706,0.8039999999999999,0.015253414918196706,0.7870333333333335,0.01434557616673361,0.7870333333333335,0.01434557616673361
0.7826666666666666,0.03985250584621024,0.8046666666666665,0.012498888839501742,0.7923333333333334,0.013912424503139483,0.7923333333333334,0.013912424503139483,0.7770333333333334,0.023112238220379173,0.7770333333333334,0.023112238220379173
0.7956666666666666,0.03363860216411429,0.7686666666666667,0.052550504807809005,0.7796666666666666,0.014383632673594292,0.7796666666666666,0.014383632673594292,0.7539666666666666,0.016016935481615112,0.7539666666666666,0.016016935481615112
