P,P_std,R,R_std,F1_micro,F1_micro_std,F1_macro,F1_macro_std,F1_micro_boot,F1_micro_boot_std,F1_macro_boot,F1_macro_boot_std,F1_model_micro_boost_graph,F1_model_micro_boost_graph_std
0.06566666666666666,0.009843215373488935,0.9249999999999999,0.013366625103842242,0.123,0.017204650534085247,0.1712,0.050864984681671395,0.5943333333333333,0.002624669291337273,0.5894666666666667,0.00295108266385218,0.123,0.017204650534085247
0.10033333333333333,0.017249798710580813,0.8673333333333334,0.03272443871006638,0.17866666666666667,0.02720702523654915,0.3193,0.05508435954666866,0.602,0.004546060565661956,0.5974666666666667,0.0047133380480881,0.17866666666666667,0.02720702523654915
0.21,0.10041248262375883,0.843,0.05080026246651356,0.3203333333333333,0.13365710689006485,0.4188,0.14224319550216333,0.5956666666666667,0.0036817870057290905,0.5913333333333334,0.0035928942217784044,0.3203333333333333,0.13365710689006485
0.25733333333333336,0.13877159491609065,0.7726666666666667,0.029032548783888928,0.36599999999999994,0.14721412975662354,0.5341333333333332,0.09526084656819345,0.6023333333333333,0.006342099196813488,0.5978666666666667,0.005810526845495371,0.36599999999999994,0.14721412975662354
0.22666666666666668,0.08483840849258995,0.8039999999999999,0.06943102092484792,0.3413333333333333,0.09160179522743477,0.4878,0.044073650480379666,0.5976666666666667,0.008730533902472538,0.5935333333333334,0.008322793334505509,0.3413333333333333,0.09160179522743477
0.38066666666666665,0.1339162258860201,0.805,0.03879003308411409,0.5056666666666666,0.12983151474977955,0.5997,0.08096287214931713,0.6083333333333333,0.009843215373488942,0.6041333333333333,0.008733206105943511,0.5056666666666666,0.12983151474977955
0.5063333333333334,0.08962638500402038,0.7456666666666667,0.04836206042848969,0.6013333333333334,0.07827018731434221,0.6187333333333332,0.056606791897164534,0.606,0.008640987597877155,0.6017666666666667,0.007899507720245752,0.6013333333333334,0.07827018731434221
0.5006666666666667,0.23525352754469425,0.7356666666666666,0.09662412857160586,0.5393333333333333,0.18249079124407594,0.5697333333333333,0.114349823883652,0.6176666666666667,0.008730533902472538,0.6134666666666666,0.008107746638589292,0.5393333333333333,0.18249079124407594
0.6036666666666667,0.14901976006184176,0.7403333333333334,0.08765969554032353,0.6426666666666666,0.07189962138673298,0.6441333333333333,0.04359146195708002,0.6143333333333333,0.010402991022884833,0.6108,0.009926731586982707,0.6426666666666666,0.07189962138673298
0.5543333333333332,0.19197279899911748,0.7400000000000001,0.09419483354551174,0.5966666666666667,0.11997314514321762,0.6040666666666666,0.07836088877041203,0.625,0.012083045973594584,0.6214666666666666,0.011722438123340891,0.5966666666666667,0.11997314514321762
0.5993333333333334,0.11490962632530935,0.7610000000000001,0.09950209378031533,0.6536666666666666,0.05218130784954407,0.6490999999999999,0.033190761766893305,0.6226666666666666,0.012498888839501794,0.6191333333333333,0.011750839213529514,0.6536666666666666,0.05218130784954407
0.5983333333333333,0.13823972736598628,0.7600000000000001,0.08013738203859667,0.6506666666666667,0.07419943096517352,0.6607333333333333,0.040187753800822866,0.6383333333333333,0.021076579946049667,0.6374666666666666,0.022993960559725763,0.6506666666666667,0.07419943096517352
0.6976666666666667,0.04219267972317261,0.7346666666666666,0.11104453561021763,0.7083333333333334,0.03638070306571266,0.6959666666666667,0.04631661568906874,0.6346666666666666,0.021483844059096043,0.6333333333333333,0.023396913376673305,0.7083333333333334,0.03638070306571266
0.706,0.19527075220489798,0.6829999999999999,0.1625382006380859,0.6486666666666666,0.03272443871006633,0.6323666666666666,0.03898592338552754,0.6503333333333333,0.02163844315615666,0.6495,0.02374966666432748,0.6486666666666666,0.03272443871006633
0.757,0.13070832669216856,0.6749999999999999,0.1371884348867158,0.6903333333333334,0.026637484032009367,0.6621333333333334,0.050669802534536235,0.65,0.021416504538945363,0.6488999999999999,0.023705414290129283,0.6903333333333334,0.026637484032009367
0.762,0.13416656314695796,0.648,0.137726782677396,0.6763333333333333,0.03657260662785132,0.6462666666666667,0.05739072708683478,0.6653333333333333,0.021561282171728275,0.6646666666666667,0.024420528704805343,0.6763333333333333,0.03657260662785132
0.739,0.1443075419604487,0.7360000000000001,0.11310467128579027,0.717,0.023366642891095815,0.6950666666666666,0.027381908057856227,0.664,0.02273030282830973,0.6628999999999999,0.025948153434621635,0.717,0.023366642891095815
0.7486666666666667,0.139562013297156,0.7526666666666667,0.07593564526770163,0.7370000000000001,0.037416573867739396,0.7245333333333334,0.04021751967599305,0.6789999999999999,0.021400934559032664,0.6780333333333334,0.024911889174091633,0.7370000000000001,0.037416573867739396
0.7383333333333334,0.13284159321872382,0.7853333333333333,0.05921899094791206,0.7493333333333334,0.037932688922470176,0.7448,0.030793505808855207,0.6796666666666665,0.021483844059095994,0.6781666666666667,0.02496415207630509,0.7493333333333334,0.037932688922470176
0.742,0.10485545606532197,0.7713333333333333,0.056073364641532106,0.7483333333333334,0.025952948879762332,0.7395999999999999,0.022563687641872693,0.6946666666666665,0.023753362335093134,0.6929333333333334,0.02785849162383983,0.7483333333333334,0.025952948879762332
0.7326666666666667,0.06748003820060829,0.789,0.03685105154537654,0.7566666666666667,0.03125522178594947,0.7424,0.03816708878951429,0.6919999999999998,0.025468935326524066,0.6899000000000001,0.028864857526064408,0.7566666666666667,0.03125522178594947
0.7536666666666667,0.09949651026822778,0.8296666666666667,0.02594010194445826,0.7846666666666667,0.03996943276499623,0.7802666666666666,0.031576608782803474,0.7036666666666666,0.026042699979499467,0.7013999999999999,0.02987987059320481,0.8109999999999999,0.027796882319185822
0.6869999999999999,0.04536518488885501,0.8456666666666667,0.016739839372652974,0.7566666666666667,0.02185304453744504,0.7532666666666668,0.014195382660882667,0.6993333333333333,0.030136725472788537,0.6960666666666667,0.03342317891656762,0.8320000000000002,0.04605069670120818
0.7083333333333334,0.09079035680560402,0.8366666666666668,0.04309936838928797,0.761,0.034292856398964525,0.7602333333333333,0.01963421050672069,0.7146666666666667,0.028639522032014104,0.7108333333333334,0.031747895818288366,0.8066666666666666,0.021514852750806536
0.7440000000000001,0.07449832212875668,0.8306666666666667,0.02995923155816173,0.782,0.03317629675938328,0.7756666666666666,0.0269242558960421,0.7120000000000001,0.026981475126464063,0.7087666666666667,0.030483911968264416,0.8133333333333334,0.03046673960603958
0.7093333333333334,0.03164736253711445,0.826,0.020928449536456326,0.7623333333333333,0.010402991022884832,0.7553666666666667,0.0029408993333483895,0.722,0.02405549140355831,0.7189333333333333,0.02718116177714921,0.8250000000000001,0.03819249489973999
0.635,0.07425631286294787,0.8356666666666666,0.028592928418676434,0.7186666666666667,0.05047991899975891,0.7306333333333334,0.03440991459190538,0.7210000000000001,0.023366642891095864,0.7176666666666667,0.0271409080336103,0.8126666666666668,0.02498443960192465
0.6846666666666666,0.024513035081133627,0.8413333333333334,0.04502838610871541,0.7533333333333334,0.0038586123009300786,0.7549666666666667,0.006577402391691016,0.7376666666666667,0.02289589968143255,0.7343000000000001,0.025152865973217958,0.7863333333333333,0.011897712198383174
0.6833333333333332,0.03572425257751687,0.843,0.03589800365851375,0.754,0.026419689627245835,0.7486666666666667,0.0338472385218581,0.7346666666666666,0.022881336402307374,0.7310666666666666,0.02551579031806688,0.8046666666666665,0.021791945504908178
