addit_train_data_size,addit_train_data_acc,addit_train_data_f1,all_graph_acc,all_graph_f1,cc_distribution,small_cc,large_cc,bridges,wrong_bridges,cuts,wrong_cuts,heatmap
246589,0.9950808835755042,0.9252480433844825,0.967,0.716,"Counter({2: 1343, 3: 655, 4: 381, 5: 307, 6: 76, 7: 43, 8: 39, 9: 19, 11: 17, 10: 15, 12: 8, 14: 6, 16: 5, 13: 5, 15: 5, 23: 4, 27: 3, 17: 3, 33: 2, 36: 2, 22: 2, 167: 1, 52: 1, 258: 1, 38: 1, 40: 1, 49: 1, 20: 1, 18: 1, 90: 1, 135: 1, 21: 1, 47: 1, 32: 1, 28: 1, 19: 1, 1: 1})",2687,269,97,0,4,0,
250118,0.9951942683053598,0.9346952080843204,0.976,0.776,"Counter({2: 1431, 3: 698, 4: 416, 5: 359, 6: 66, 7: 30, 8: 22, 10: 21, 9: 15, 13: 8, 11: 6, 15: 4, 12: 4, 16: 3, 14: 3, 23: 2, 19: 2, 17: 1, 40: 1, 100: 1, 43: 1, 21: 1, 28: 1, 87: 1, 105: 1, 22: 1, 18: 1, 30: 1, 1: 1})",2905,197,50,0,4,0,
251945,0.9948520510428863,0.9293457536634525,0.982,0.822,"Counter({2: 1436, 3: 714, 4: 400, 5: 345, 6: 60, 7: 37, 8: 18, 9: 14, 10: 14, 11: 10, 15: 2, 12: 2, 16: 2, 14: 2, 79: 1, 56: 1, 20: 1, 148: 1, 55: 1, 19: 1, 23: 1, 62: 1, 31: 1, 18: 1, 13: 1, 28: 1, 1: 1})",2896,173,45,0,1,0,
252241,0.9950563151906312,0.93446155463289,0.982,0.823,"Counter({2: 1418, 3: 725, 4: 415, 5: 361, 6: 55, 7: 26, 8: 13, 10: 10, 9: 9, 11: 8, 15: 6, 12: 4, 14: 3, 17: 2, 13: 2, 29: 1, 98: 1, 38: 1, 67: 1, 21: 1, 84: 1, 16: 1, 27: 1, 1: 1})",2920,146,46,0,2,0,
255101,0.9957585426948542,0.947178285491115,0.991,0.895,"Counter({2: 1495, 3: 772, 4: 424, 5: 374, 6: 27, 7: 17, 8: 7, 9: 3, 23: 1, 25: 1, 10: 1, 52: 1, 55: 1, 11: 1, 21: 1, 15: 1, 1: 1})",3066,62,11,0,1,0,
254293,0.9953085613839154,0.9394631349266758,0.989,0.88,"Counter({2: 1508, 3: 741, 4: 413, 5: 371, 6: 38, 7: 27, 9: 11, 8: 9, 12: 7, 10: 5, 11: 4, 19: 3, 43: 2, 15: 2, 1: 2, 37: 1, 16: 1, 13: 1, 26: 1})",3035,112,22,0,2,0,
253065,0.994811609665501,0.930200414651002,0.986,0.849,"Counter({2: 1451, 3: 724, 4: 415, 5: 344, 6: 55, 7: 28, 8: 13, 9: 12, 10: 11, 11: 6, 13: 4, 16: 2, 14: 2, 26: 2, 1: 2, 12: 1, 19: 1, 20: 1, 42: 1, 21: 1, 22: 1, 34: 1, 59: 1, 23: 1, 66: 1, 24: 1, 33: 1, 18: 1, 30: 1})",2936,149,35,0,2,0,
253824,0.9948704614220878,0.9317538526050949,0.988,0.871,"Counter({2: 1472, 3: 716, 4: 422, 5: 354, 6: 64, 7: 25, 8: 16, 9: 13, 11: 6, 13: 5, 10: 5, 15: 3, 19: 2, 12: 2, 23: 2, 18: 2, 40: 1, 44: 1, 25: 1, 28: 1, 14: 1, 20: 1, 37: 1, 17: 1})",2964,153,44,0,0,0,
254353,0.9946688263948135,0.9299224806201549,0.989,0.879,"Counter({2: 1490, 3: 730, 4: 407, 5: 358, 6: 52, 7: 23, 9: 13, 8: 9, 11: 7, 10: 3, 12: 3, 13: 3, 20: 2, 19: 2, 15: 2, 38: 1, 36: 1, 42: 1, 16: 1, 1: 1})",2986,123,20,0,1,0,
250806,0.995339026977026,0.936868823243506,0.978,0.794,"Counter({2: 1422, 3: 723, 4: 417, 5: 354, 6: 63, 7: 33, 8: 25, 9: 17, 10: 7, 11: 6, 12: 6, 15: 5, 13: 4, 16: 3, 21: 3, 20: 2, 17: 2, 43: 1, 34: 1, 56: 1, 23: 1, 22: 1, 19: 1, 85: 1, 105: 1, 14: 1, 18: 1, 1: 1})",2917,186,35,0,3,0,
254061,0.995233428192442,0.9375547878100345,0.989,0.881,"Counter({2: 1505, 3: 750, 4: 410, 5: 372, 6: 53, 7: 22, 9: 17, 8: 16, 10: 8, 13: 6, 11: 5, 14: 3, 20: 2, 15: 2, 26: 1, 32: 1, 12: 1, 19: 1, 39: 1, 28: 1})",3037,140,33,0,3,0,
253603,0.9947752983994669,0.9308419019781826,0.987,0.865,"Counter({2: 1487, 3: 748, 4: 422, 5: 362, 6: 53, 7: 23, 8: 17, 9: 15, 11: 8, 10: 7, 12: 5, 13: 4, 18: 3, 15: 3, 40: 1, 28: 1, 42: 1, 14: 1, 16: 1, 26: 1, 17: 1, 22: 1, 46: 1, 1: 1})",3020,147,41,0,1,1,
251924,0.9943792572363094,0.9207255626469601,0.983,0.83,"Counter({2: 1442, 3: 683, 4: 411, 5: 347, 6: 71, 7: 35, 9: 21, 8: 20, 11: 13, 10: 13, 12: 8, 16: 4, 25: 3, 24: 3, 13: 3, 21: 2, 14: 2, 22: 2, 1: 2, 63: 1, 56: 1, 66: 1, 27: 1, 23: 1, 19: 1, 15: 1, 17: 1, 40: 1, 18: 1, 32: 1, 29: 1})",2885,212,75,0,5,2,
250993,0.9949082245321582,0.9292985173710999,0.98,0.805,"Counter({2: 1377, 3: 727, 4: 414, 5: 352, 6: 70, 7: 45, 8: 19, 9: 17, 10: 10, 11: 7, 12: 6, 16: 5, 13: 4, 14: 3, 21: 2, 15: 2, 19: 2, 1: 2, 63: 1, 28: 1, 67: 1, 40: 1, 34: 1, 20: 1, 33: 1, 18: 1, 107: 1, 74: 1, 48: 1, 22: 1})",2872,204,80,0,3,0,
251733,0.9949549721331729,0.9308655416439848,0.982,0.822,"Counter({2: 1420, 3: 722, 4: 424, 5: 354, 6: 65, 7: 35, 8: 25, 9: 20, 10: 9, 11: 7, 12: 7, 16: 3, 13: 3, 20: 3, 15: 3, 17: 3, 19: 2, 1: 2, 21: 1, 56: 1, 23: 1, 53: 1, 32: 1, 14: 1, 81: 1, 22: 1, 18: 1, 49: 1})",2922,195,60,0,4,2,
253476,0.9947450646215026,0.9302544769085768,0.987,0.862,"Counter({2: 1456, 3: 738, 4: 431, 5: 366, 6: 63, 7: 26, 8: 15, 9: 11, 11: 6, 10: 6, 13: 5, 18: 4, 14: 3, 15: 2, 19: 2, 44: 1, 50: 1, 12: 1, 16: 1, 17: 1, 58: 1, 40: 1})",2991,150,41,0,3,0,
254148,0.9951681697278751,0.9370837175940158,0.989,0.883,"Counter({2: 1493, 3: 753, 4: 415, 5: 385, 6: 54, 7: 32, 8: 16, 11: 8, 10: 7, 9: 7, 15: 4, 12: 4, 13: 3, 1: 2, 40: 1, 39: 1, 27: 1, 22: 1, 37: 1, 14: 1})",3048,141,41,0,3,0,
254031,0.9953548976306041,0.9409704852426213,0.987,0.866,"Counter({2: 1475, 3: 752, 4: 425, 5: 377, 6: 37, 8: 19, 7: 19, 9: 5, 12: 4, 10: 3, 11: 2, 14: 2, 36: 1, 31: 1, 52: 1, 87: 1, 17: 1, 15: 1, 13: 1, 1: 1})",3030,98,31,0,2,0,
254159,0.9947709898134632,0.9306837740572681,0.989,0.882,"Counter({2: 1485, 3: 760, 4: 411, 5: 354, 6: 60, 7: 30, 8: 12, 10: 10, 9: 9, 11: 7, 12: 3, 20: 2, 16: 2, 15: 2, 40: 1, 33: 1, 17: 1, 13: 1, 36: 1, 37: 1})",3010,143,32,0,3,0,
254390,0.995129525531664,0.9375724290824811,0.989,0.877,"Counter({2: 1480, 3: 757, 4: 428, 5: 363, 6: 39, 7: 20, 8: 13, 9: 7, 15: 4, 11: 3, 1: 2, 30: 1, 22: 1, 28: 1, 59: 1, 48: 1, 13: 1, 10: 1, 24: 1, 16: 1, 17: 1, 12: 1})",3030,97,32,0,3,0,
252924,0.9950815264664484,0.9341380770859806,0.986,0.85,"Counter({2: 1463, 3: 756, 4: 405, 5: 357, 6: 58, 7: 28, 8: 14, 9: 13, 11: 9, 10: 7, 14: 3, 1: 3, 13: 2, 17: 2, 66: 1, 18: 1, 33: 1, 52: 1, 15: 1, 21: 1, 20: 1, 62: 1, 12: 1, 35: 1, 60: 1, 26: 1, 32: 1, 19: 1})",2984,150,42,0,6,0,
252193,0.994726261236434,0.9277880334455425,0.983,0.829,"Counter({2: 1404, 3: 739, 4: 402, 5: 353, 6: 60, 7: 31, 8: 13, 10: 10, 9: 7, 12: 6, 11: 6, 13: 3, 14: 3, 19: 2, 26: 2, 18: 2, 22: 2, 1: 2, 27: 1, 32: 1, 46: 1, 17: 1, 21: 1, 30: 1, 31: 1, 73: 1, 25: 1, 81: 1, 16: 1, 40: 1, 28: 1, 34: 1})",2900,161,55,0,2,0,
253615,0.9948386333615914,0.9306343066080228,0.988,0.871,"Counter({2: 1453, 3: 748, 4: 411, 5: 362, 6: 58, 7: 23, 8: 15, 9: 14, 10: 12, 13: 6, 11: 5, 14: 4, 12: 3, 16: 3, 1: 3, 18: 2, 17: 2, 19: 2, 60: 1, 27: 1, 38: 1, 15: 1, 36: 1, 23: 1, 30: 1})",2977,156,53,0,7,0,
252973,0.9951931629067133,0.934896669879002,0.986,0.857,"Counter({2: 1458, 3: 743, 4: 410, 5: 355, 6: 56, 7: 33, 8: 20, 9: 15, 10: 10, 11: 8, 1: 3, 21: 2, 13: 2, 19: 2, 12: 2, 73: 1, 15: 1, 59: 1, 23: 1, 52: 1, 16: 1, 56: 1, 28: 1, 48: 1, 22: 1, 18: 1, 36: 1})",2969,162,55,0,6,0,
252932,0.9950856356649218,0.9333404837239234,0.986,0.852,"Counter({2: 1417, 3: 768, 4: 414, 5: 337, 6: 63, 7: 29, 8: 14, 9: 11, 11: 8, 10: 7, 17: 2, 12: 2, 15: 2, 22: 2, 24: 2, 1: 2, 46: 1, 20: 1, 30: 1, 55: 1, 26: 1, 16: 1, 54: 1, 56: 1, 29: 1, 19: 1, 21: 1, 13: 1, 38: 1, 14: 1})",2938,156,52,0,6,2,
252301,0.9953071925993159,0.9368668017489602,0.984,0.836,"Counter({2: 1469, 3: 754, 4: 414, 5: 357, 6: 67, 7: 34, 8: 13, 9: 13, 11: 8, 10: 5, 13: 5, 12: 3, 1: 3, 81: 2, 21: 2, 37: 1, 18: 1, 35: 1, 28: 1, 29: 1, 62: 1, 26: 1, 15: 1, 19: 1, 40: 1})",2997,162,47,0,9,0,
251580,0.9952977184195883,0.9362985299660761,0.981,0.815,"Counter({2: 1446, 3: 708, 4: 413, 5: 362, 6: 60, 7: 37, 9: 14, 8: 11, 10: 6, 11: 5, 12: 5, 15: 5, 17: 3, 16: 3, 14: 3, 1: 2, 56: 1, 28: 1, 81: 1, 21: 1, 33: 1, 26: 1, 74: 1, 91: 1, 22: 1, 18: 1, 20: 1, 25: 1, 13: 1, 24: 1})",2931,166,51,0,4,0,
251829,0.9945796552422477,0.924614789860275,0.982,0.819,"Counter({2: 1404, 3: 721, 4: 401, 5: 338, 6: 63, 7: 30, 8: 21, 9: 11, 10: 7, 11: 6, 12: 5, 16: 4, 14: 3, 13: 3, 26: 2, 23: 2, 19: 2, 15: 2, 1: 2, 71: 1, 61: 1, 24: 1, 66: 1, 18: 1, 21: 1, 69: 1, 27: 1, 74: 1, 17: 1})",2866,171,55,0,4,0,
250920,0.9950103618683246,0.9305139305139305,0.98,0.803,"Counter({2: 1403, 3: 724, 4: 395, 5: 358, 6: 71, 7: 29, 8: 23, 11: 12, 9: 12, 12: 7, 10: 5, 1: 4, 17: 3, 15: 3, 26: 2, 19: 2, 21: 2, 13: 2, 42: 1, 90: 1, 36: 1, 132: 1, 28: 1, 18: 1, 48: 1, 22: 1, 14: 1, 16: 1, 59: 1, 20: 1, 70: 1, 24: 1, 23: 1})",2884,188,84,0,6,0,
251795,0.9949999007128815,0.9320964349279974,0.982,0.821,"Counter({2: 1457, 3: 744, 4: 401, 5: 362, 6: 57, 7: 36, 8: 21, 9: 12, 10: 10, 11: 7, 1: 5, 12: 4, 14: 3, 24: 3, 15: 2, 26: 2, 19: 2, 21: 2, 60: 1, 29: 1, 40: 1, 64: 1, 18: 1, 63: 1, 13: 1, 74: 1, 23: 1})",2969,170,56,0,6,0,
247996,0.994701527443991,0.9212324661311593,0.971,0.743,"Counter({2: 1350, 3: 681, 4: 393, 5: 329, 6: 86, 7: 42, 8: 24, 9: 17, 12: 11, 14: 10, 11: 8, 15: 6, 10: 6, 13: 5, 16: 4, 25: 3, 19: 3, 1: 3, 27: 2, 22: 2, 17: 2, 102: 1, 521: 1, 30: 1, 39: 1, 32: 1, 28: 1, 20: 1, 73: 1})",2756,239,118,0,6,0,
252017,0.9951074729085736,0.9341732956062143,0.983,0.826,"Counter({2: 1457, 3: 728, 4: 419, 5: 363, 6: 72, 7: 28, 8: 22, 9: 10, 11: 7, 10: 5, 12: 5, 17: 3, 15: 3, 1: 3, 24: 2, 67: 1, 26: 1, 28: 1, 78: 1, 19: 1, 38: 1, 60: 1, 35: 1, 73: 1, 18: 1, 13: 1})",2970,168,54,0,6,0,
250942,0.995202078567956,0.93343653250774,0.98,0.805,"Counter({2: 1416, 3: 747, 4: 403, 5: 342, 6: 61, 7: 47, 8: 20, 9: 13, 11: 9, 10: 6, 12: 6, 15: 5, 14: 5, 17: 3, 1: 3, 22: 2, 24: 2, 19: 2, 16: 2, 26: 1, 93: 1, 35: 1, 30: 1, 143: 1, 18: 1, 23: 1, 63: 1, 65: 1, 13: 1})",2911,193,64,0,6,0,
252736,0.9949591668776906,0.9310158111327702,0.985,0.849,"Counter({2: 1402, 3: 720, 4: 422, 5: 349, 6: 67, 7: 28, 8: 20, 11: 9, 10: 8, 9: 7, 13: 4, 14: 4, 1: 3, 23: 2, 19: 2, 66: 1, 33: 1, 74: 1, 59: 1, 55: 1, 20: 1, 22: 1, 61: 1, 27: 1, 16: 1, 38: 1, 25: 1, 18: 1, 15: 1})",2896,165,76,0,4,0,
253292,0.9953689812548363,0.9384413539753346,0.987,0.86,"Counter({2: 1446, 3: 741, 4: 429, 5: 354, 6: 53, 8: 22, 7: 20, 10: 7, 9: 6, 11: 5, 14: 3, 13: 3, 1: 3, 15: 2, 12: 2, 29: 1, 41: 1, 24: 1, 34: 1, 18: 1, 42: 1, 17: 1, 58: 1, 30: 1, 69: 1, 26: 1, 16: 1, 23: 1})",2973,136,50,0,6,0,
252814,0.9950240097462957,0.9332129963898916,0.985,0.845,"Counter({2: 1401, 3: 756, 4: 421, 5: 352, 6: 54, 7: 27, 8: 22, 9: 8, 11: 7, 10: 5, 14: 4, 12: 3, 1: 3, 17: 2, 13: 2, 19: 2, 67: 1, 25: 1, 23: 1, 42: 1, 29: 1, 64: 1, 28: 1, 24: 1, 53: 1, 26: 1, 18: 1, 21: 1})",2933,148,59,0,5,0,
253433,0.9948941140261923,0.9323221757322175,0.986,0.856,"Counter({2: 1458, 3: 742, 4: 426, 5: 349, 6: 54, 8: 23, 7: 19, 10: 7, 9: 6, 11: 5, 26: 2, 13: 2, 1: 2, 29: 1, 24: 1, 42: 1, 14: 1, 17: 1, 57: 1, 65: 1, 15: 1, 33: 1, 20: 1, 19: 1})",2977,129,40,0,6,0,
254852,0.9951305071178567,0.9374212092178912,0.991,0.896,"Counter({2: 1493, 3: 772, 4: 436, 5: 357, 6: 47, 7: 16, 8: 12, 11: 8, 9: 6, 12: 3, 10: 2, 30: 1, 13: 1, 25: 1, 16: 1, 17: 1, 41: 1, 21: 1, 22: 1, 14: 1, 1: 1})",3059,103,38,0,3,0,
253570,0.9951137752888749,0.9357331811815965,0.987,0.862,"Counter({2: 1446, 3: 733, 4: 419, 5: 371, 6: 47, 7: 24, 8: 15, 9: 8, 15: 5, 14: 5, 11: 4, 10: 4, 25: 3, 1: 3, 12: 2, 17: 2, 22: 1, 29: 1, 20: 1, 56: 1, 18: 1, 77: 1, 33: 1, 13: 1})",2972,127,54,0,3,0,
253489,0.9950372599994477,0.9344791666666666,0.987,0.861,"Counter({2: 1440, 3: 743, 4: 430, 5: 361, 6: 45, 7: 22, 8: 19, 9: 11, 11: 9, 14: 6, 10: 3, 13: 3, 16: 3, 15: 3, 26: 2, 12: 2, 1: 2, 36: 1, 28: 1, 17: 1, 57: 1, 66: 1, 29: 1})",2976,134,60,0,3,0,
253522,0.9950497392731202,0.934481858522579,0.987,0.864,"Counter({2: 1448, 3: 743, 4: 446, 5: 354, 6: 49, 7: 31, 8: 22, 9: 12, 11: 6, 15: 4, 10: 3, 1: 3, 16: 2, 12: 2, 70: 1, 14: 1, 27: 1, 26: 1, 60: 1, 13: 1, 34: 1, 21: 1, 18: 1, 19: 1, 20: 1})",2994,142,61,0,4,0,
253704,0.9952385457068079,0.9380385720147723,0.988,0.869,"Counter({2: 1476, 3: 752, 4: 434, 5: 376, 6: 47, 7: 21, 8: 20, 9: 8, 11: 7, 10: 5, 14: 3, 12: 3, 27: 2, 17: 2, 16: 2, 21: 2, 1: 2, 15: 1, 42: 1, 26: 1, 22: 1, 63: 1, 36: 1, 18: 1})",3040,129,53,0,3,0,
253696,0.9953566473259334,0.939196861773511,0.988,0.872,"Counter({2: 1495, 3: 763, 4: 415, 5: 376, 6: 49, 7: 31, 8: 16, 9: 13, 10: 5, 12: 5, 11: 4, 13: 3, 14: 2, 22: 2, 15: 2, 1: 2, 26: 1, 27: 1, 16: 1, 21: 1, 17: 1, 62: 1, 34: 1, 18: 1})",3051,140,46,0,5,0,
253515,0.9952547186557008,0.9374317366203776,0.987,0.865,"Counter({2: 1476, 3: 748, 4: 433, 5: 361, 6: 53, 8: 23, 7: 21, 9: 7, 11: 6, 14: 4, 15: 3, 12: 2, 17: 2, 26: 2, 60: 2, 1: 2, 33: 1, 48: 1, 20: 1, 39: 1, 10: 1, 16: 1, 18: 1, 13: 1})",3020,133,57,0,3,0,
253526,0.9951878702776047,0.9370160041300981,0.987,0.86,"Counter({2: 1478, 3: 751, 4: 426, 5: 362, 6: 53, 7: 23, 9: 11, 8: 11, 11: 6, 15: 3, 10: 3, 1: 3, 13: 2, 14: 2, 17: 2, 47: 1, 33: 1, 25: 1, 106: 1, 18: 1, 12: 1, 46: 1, 20: 1})",3020,124,59,0,5,0,
253441,0.994929786419719,0.9331042740382113,0.986,0.857,"Counter({2: 1456, 3: 747, 4: 435, 5: 349, 6: 53, 7: 25, 8: 17, 9: 10, 10: 6, 11: 5, 12: 3, 1: 3, 14: 2, 39: 1, 25: 1, 29: 1, 16: 1, 17: 1, 60: 1, 21: 1, 67: 1, 13: 1, 28: 1, 15: 1, 20: 1})",2990,133,38,0,5,0,
253937,0.9949987595348453,0.9345765505872656,0.988,0.871,"Counter({2: 1461, 3: 751, 4: 423, 5: 362, 6: 44, 7: 26, 8: 13, 9: 9, 11: 7, 10: 7, 1: 3, 13: 2, 14: 2, 18: 2, 20: 2, 31: 1, 15: 1, 24: 1, 29: 1, 12: 1, 17: 1, 60: 1, 32: 1, 19: 1})",3000,123,39,0,5,0,
253602,0.9950000394318657,0.9343753234654799,0.987,0.864,"Counter({2: 1462, 3: 744, 4: 427, 5: 370, 6: 52, 7: 23, 8: 20, 9: 11, 11: 9, 10: 3, 15: 2, 14: 2, 13: 2, 1: 2, 30: 1, 12: 1, 36: 1, 28: 1, 25: 1, 16: 1, 32: 1, 17: 1, 65: 1, 33: 1, 19: 1})",3005,135,46,0,5,0,
253452,0.9946538200527122,0.9281281493661486,0.987,0.866,"Counter({2: 1421, 3: 723, 4: 419, 5: 375, 6: 58, 7: 31, 8: 23, 11: 10, 9: 10, 10: 6, 16: 5, 12: 5, 13: 3, 14: 3, 1: 3, 17: 2, 30: 2, 19: 2, 29: 1, 21: 1, 27: 1, 42: 1, 26: 1, 46: 1})",2941,166,62,0,5,0,
252420,0.9948815466286348,0.931210733681184,0.984,0.832,"Counter({2: 1419, 3: 750, 4: 417, 5: 356, 6: 61, 7: 29, 8: 21, 9: 11, 10: 7, 1: 5, 14: 3, 16: 3, 12: 3, 11: 3, 30: 2, 13: 2, 25: 1, 28: 1, 35: 1, 19: 1, 17: 1, 65: 1, 89: 1, 15: 1, 18: 1, 20: 1, 26: 1})",2947,156,52,0,7,0,
252561,0.9949596335142797,0.9318047892001928,0.985,0.841,"Counter({2: 1412, 3: 740, 4: 425, 5: 356, 6: 71, 7: 38, 8: 16, 9: 12, 10: 9, 12: 4, 16: 3, 13: 3, 1: 3, 14: 2, 28: 2, 11: 2, 45: 1, 15: 1, 33: 1, 26: 1, 17: 1, 59: 1, 35: 1, 76: 1, 30: 1, 19: 1, 21: 1})",2936,173,44,0,5,0,
252907,0.9950693337867279,0.9330182091636676,0.986,0.855,"Counter({2: 1418, 3: 728, 4: 423, 5: 355, 6: 71, 7: 31, 8: 21, 9: 14, 11: 8, 10: 6, 14: 4, 17: 4, 16: 3, 25: 2, 15: 2, 1: 2, 75: 1, 28: 1, 36: 1, 66: 1, 42: 1, 19: 1, 13: 1, 12: 1, 18: 1})",2926,175,55,0,6,0,
251720,0.9943627840457652,0.9203837737754587,0.983,0.827,"Counter({2: 1387, 3: 712, 4: 408, 5: 352, 6: 68, 7: 47, 8: 21, 9: 18, 11: 10, 10: 8, 12: 7, 14: 4, 16: 4, 19: 4, 1: 4, 13: 3, 18: 3, 15: 3, 17: 3, 26: 2, 21: 2, 68: 1, 36: 1, 33: 1, 60: 1, 32: 1, 51: 1, 22: 1})",2863,214,65,0,7,0,
253628,0.9950872932010661,0.9341368009303309,0.988,0.876,"Counter({2: 1415, 3: 760, 4: 419, 5: 367, 6: 63, 7: 35, 8: 19, 11: 9, 9: 9, 12: 5, 10: 4, 14: 3, 16: 3, 19: 3, 15: 2, 13: 2, 45: 1, 29: 1, 21: 1, 17: 1, 31: 1, 42: 1, 26: 1, 25: 1, 1: 1})",2962,165,46,0,3,0,
253430,0.9949335122124453,0.9312854543508509,0.988,0.874,"Counter({2: 1422, 3: 741, 4: 421, 5: 367, 6: 77, 7: 27, 9: 23, 8: 18, 10: 10, 12: 9, 11: 5, 13: 4, 14: 3, 17: 3, 16: 2, 24: 2, 44: 1, 29: 1, 15: 1, 32: 1, 26: 1, 31: 1, 19: 1, 1: 1})",2952,190,53,0,5,0,
253195,0.9948893145599241,0.9304674905964535,0.988,0.869,"Counter({2: 1430, 3: 735, 4: 422, 5: 376, 6: 74, 7: 42, 8: 23, 9: 19, 11: 7, 10: 6, 12: 5, 13: 4, 14: 3, 17: 3, 23: 3, 16: 3, 21: 2, 15: 2, 1: 2, 42: 1, 32: 1, 20: 1, 24: 1, 22: 1})",2965,201,57,0,4,0,
252928,0.9950222988360324,0.9327636849132176,0.986,0.859,"Counter({2: 1432, 3: 748, 4: 436, 5: 364, 6: 67, 7: 31, 8: 26, 9: 16, 10: 8, 11: 7, 12: 5, 14: 2, 19: 2, 20: 2, 37: 2, 54: 1, 62: 1, 38: 1, 16: 1, 21: 1, 15: 1, 13: 1, 23: 1, 29: 1, 26: 1, 1: 1})",2981,178,52,0,6,0,
253282,0.9953727465828602,0.9390789063312194,0.987,0.862,"Counter({2: 1476, 3: 746, 4: 425, 5: 374, 6: 47, 7: 25, 8: 17, 9: 12, 11: 10, 16: 5, 10: 5, 12: 4, 13: 3, 17: 3, 1: 3, 31: 2, 18: 2, 64: 1, 37: 1, 57: 1, 22: 1, 25: 1, 26: 1})",3024,141,48,0,9,0,
253484,0.995352763882533,0.9383375209380236,0.988,0.871,"Counter({2: 1435, 3: 756, 4: 438, 5: 362, 6: 50, 7: 26, 8: 21, 9: 17, 11: 9, 10: 5, 17: 4, 14: 3, 31: 2, 12: 2, 26: 2, 42: 1, 30: 1, 21: 1, 24: 1, 23: 1, 15: 1, 36: 1, 19: 1, 18: 1, 38: 1, 1: 1})",2992,151,43,0,8,0,
253766,0.9954682660403679,0.9406359694404296,0.988,0.877,"Counter({2: 1460, 3: 768, 4: 427, 5: 373, 6: 53, 7: 28, 8: 20, 12: 7, 9: 7, 11: 6, 1: 5, 10: 4, 18: 3, 13: 2, 16: 2, 19: 2, 22: 2, 37: 1, 27: 1, 14: 1, 15: 1, 17: 1, 59: 1})",3033,142,49,0,9,0,
253478,0.9955656901190636,0.9421572663647592,0.987,0.866,"Counter({2: 1462, 3: 772, 4: 423, 5: 371, 6: 50, 7: 28, 8: 14, 9: 9, 10: 7, 1: 3, 11: 2, 21: 2, 17: 2, 12: 2, 31: 2, 16: 2, 48: 1, 30: 1, 27: 1, 33: 1, 14: 1, 60: 1, 19: 1, 20: 1})",3031,128,32,0,9,0,
