addit_train_data_size,addit_train_data_acc,addit_train_data_f1,all_graph_acc,all_graph_f1,cc_distribution,small_cc,large_cc,bridges,wrong_bridges,cuts,wrong_cuts,heatmap
247646,0.9932726553225169,0.8919865145228215,0.97,0.732,"Counter({2: 1173, 3: 622, 4: 387, 5: 304, 6: 87, 7: 59, 8: 36, 9: 19, 10: 19, 12: 14, 11: 11, 13: 6, 15: 5, 20: 5, 14: 5, 25: 3, 17: 3, 19: 2, 23: 2, 33: 2, 22: 2, 26: 2, 16: 2, 64: 1, 92: 1, 49: 1, 39: 1, 41: 1, 80: 1, 104: 1, 42: 1, 27: 1, 31: 1, 50: 1, 34: 1, 220: 1, 111: 1, 28: 1, 21: 1, 1: 1})",2487,300,142,0,2,0,
250981,0.9943182950103793,0.9206366874443456,0.979,0.794,"Counter({2: 1299, 3: 727, 4: 408, 5: 340, 6: 66, 7: 43, 8: 20, 9: 16, 10: 11, 11: 11, 12: 6, 13: 5, 16: 3, 19: 3, 15: 2, 14: 2, 22: 1, 54: 1, 40: 1, 33: 1, 18: 1, 35: 1, 24: 1, 20: 1, 70: 1, 104: 1, 17: 1, 26: 1, 1: 1})",2775,200,53,0,1,0,
248448,0.9938860445646573,0.9068954949433037,0.973,0.749,"Counter({2: 1238, 3: 666, 4: 400, 5: 321, 6: 104, 7: 50, 8: 31, 9: 23, 10: 17, 12: 15, 14: 7, 11: 7, 15: 6, 13: 4, 19: 3, 23: 2, 22: 2, 24: 2, 16: 2, 29: 2, 30: 2, 59: 1, 40: 1, 31: 1, 38: 1, 21: 1, 26: 1, 36: 1, 84: 1, 27: 1, 83: 1, 101: 1, 44: 1, 45: 1, 20: 1, 1: 1})",2626,293,80,0,2,0,
248951,0.9941795775072203,0.914699476069936,0.973,0.753,"Counter({2: 1303, 3: 700, 4: 420, 5: 309, 6: 86, 7: 49, 8: 31, 9: 18, 10: 14, 13: 7, 11: 7, 12: 7, 20: 4, 14: 4, 18: 3, 19: 3, 30: 2, 23: 2, 15: 2, 16: 2, 76: 1, 82: 1, 42: 1, 32: 1, 77: 1, 25: 1, 17: 1, 117: 1, 46: 1, 31: 1, 60: 1, 24: 1, 21: 1, 1: 1})",2733,254,69,0,2,0,
247788,0.9933935460958562,0.8965691539773805,0.97,0.734,"Counter({2: 1223, 3: 674, 4: 381, 5: 311, 6: 85, 7: 63, 8: 35, 9: 23, 10: 21, 11: 15, 12: 8, 20: 7, 21: 6, 15: 5, 14: 5, 17: 5, 13: 5, 40: 4, 24: 2, 19: 2, 33: 2, 87: 1, 82: 1, 39: 1, 32: 1, 30: 1, 23: 1, 118: 1, 31: 1, 45: 1, 63: 1, 26: 1, 16: 1, 27: 1})",2589,306,84,1,2,0,
247377,0.993726175028398,0.8995989131841118,0.97,0.73,"Counter({2: 1236, 3: 654, 4: 371, 5: 292, 6: 108, 7: 50, 8: 33, 9: 21, 10: 16, 12: 15, 11: 11, 14: 6, 16: 5, 15: 4, 20: 4, 22: 3, 17: 3, 34: 3, 19: 3, 13: 2, 21: 2, 29: 2, 73: 1, 39: 1, 38: 1, 70: 1, 58: 1, 42: 1, 56: 1, 18: 1, 24: 1, 62: 1, 105: 1, 35: 1, 128: 1, 43: 1, 52: 1, 28: 1, 37: 1, 30: 1})",2553,309,88,0,2,0,
246926,0.9934636287794724,0.8966444672131147,0.968,0.717,"Counter({2: 1217, 3: 658, 4: 381, 5: 309, 6: 101, 7: 56, 8: 36, 9: 25, 10: 13, 12: 12, 11: 10, 13: 8, 15: 7, 14: 6, 16: 3, 18: 3, 20: 3, 17: 2, 19: 2, 21: 2, 26: 2, 23: 2, 27: 2, 22: 1, 118: 1, 77: 1, 131: 1, 41: 1, 37: 1, 34: 1, 56: 1, 25: 1, 136: 1, 93: 1, 84: 1, 35: 1, 24: 1, 40: 1})",2565,310,92,0,2,0,
244018,0.9931070658721898,0.8816826111423747,0.959,0.662,"Counter({2: 1110, 3: 613, 4: 355, 5: 268, 6: 90, 7: 59, 8: 36, 9: 19, 10: 18, 11: 17, 13: 9, 12: 6, 16: 4, 14: 4, 19: 4, 26: 3, 18: 3, 31: 3, 23: 3, 27: 2, 53: 2, 28: 2, 15: 2, 20: 2, 29: 1, 463: 1, 43: 1, 100: 1, 86: 1, 41: 1, 80: 1, 262: 1, 40: 1, 42: 1, 68: 1, 21: 1, 17: 1, 260: 1, 36: 1, 49: 1, 24: 1, 30: 1, 25: 1, 35: 1, 1: 1})",2347,308,119,0,2,0,
248895,0.9932501657325378,0.9019264448336253,0.972,0.739,"Counter({2: 1254, 3: 686, 4: 396, 5: 338, 6: 83, 7: 51, 8: 29, 9: 22, 10: 14, 11: 11, 12: 9, 13: 7, 14: 5, 20: 3, 24: 2, 23: 2, 15: 2, 22: 2, 16: 2, 77: 1, 94: 1, 39: 1, 33: 1, 50: 1, 30: 1, 25: 1, 122: 1, 27: 1, 18: 1, 32: 1, 37: 1, 21: 1, 1: 1})",2675,257,42,0,2,0,
247981,0.9936648372254326,0.9064379727234828,0.969,0.727,"Counter({2: 1256, 3: 689, 4: 387, 5: 333, 6: 89, 7: 55, 8: 36, 10: 19, 9: 19, 13: 10, 11: 9, 12: 8, 14: 4, 27: 3, 16: 3, 21: 2, 15: 2, 18: 2, 20: 2, 61: 1, 40: 1, 48: 1, 26: 1, 24: 1, 81: 1, 122: 1, 75: 1, 50: 1, 30: 1, 17: 1, 25: 1, 23: 1, 29: 1, 28: 1, 1: 1})",2666,278,41,0,3,0,
248533,0.9939243480745011,0.9124028309548672,0.971,0.736,"Counter({2: 1276, 3: 690, 4: 401, 5: 334, 6: 82, 7: 40, 8: 31, 9: 19, 10: 16, 12: 13, 13: 8, 11: 7, 21: 4, 20: 2, 26: 2, 14: 2, 16: 2, 15: 1, 57: 1, 40: 1, 41: 1, 31: 1, 24: 1, 76: 1, 114: 1, 74: 1, 22: 1, 27: 1, 17: 1, 36: 1, 39: 1, 30: 1, 37: 1, 29: 1, 19: 1, 1: 1})",2702,246,45,0,2,0,
247599,0.9939862438862839,0.9088795055382168,0.969,0.725,"Counter({2: 1218, 3: 670, 4: 382, 5: 317, 6: 92, 7: 42, 8: 35, 10: 28, 9: 26, 12: 13, 11: 7, 13: 6, 25: 3, 33: 3, 23: 2, 27: 2, 21: 2, 15: 2, 30: 2, 14: 2, 1: 2, 20: 1, 19: 1, 51: 1, 26: 1, 41: 1, 32: 1, 62: 1, 43: 1, 76: 1, 121: 1, 112: 1, 73: 1, 22: 1, 18: 1})",2589,281,60,0,8,3,
229485,0.9942479900647101,0.894820717131474,0.907,0.473,"Counter({2: 1044, 3: 566, 4: 307, 5: 239, 6: 78, 7: 56, 8: 33, 9: 26, 10: 13, 16: 8, 13: 8, 11: 7, 12: 6, 15: 6, 26: 3, 14: 3, 22: 3, 30: 2, 20: 2, 1: 2, 3394: 1, 48: 1, 42: 1, 18: 1, 40: 1, 31: 1, 28: 1, 19: 1, 21: 1})",2158,263,176,0,7,0,
236951,0.9947963925030914,0.9113651067500539,0.934,0.561,"Counter({2: 1138, 3: 588, 4: 357, 5: 265, 6: 85, 7: 56, 8: 38, 9: 21, 10: 13, 12: 12, 11: 11, 13: 11, 18: 5, 16: 5, 20: 4, 15: 4, 14: 3, 19: 3, 34: 2, 30: 2, 22: 2, 2285: 1, 85: 1, 24: 1, 49: 1, 31: 1, 17: 1, 25: 1, 23: 1, 21: 1, 1: 1})",2349,286,164,0,5,0,
248537,0.9940652699598048,0.9118613683896026,0.972,0.744,"Counter({2: 1308, 3: 672, 4: 388, 5: 319, 6: 95, 7: 47, 8: 46, 9: 18, 12: 15, 10: 14, 13: 6, 20: 5, 11: 5, 16: 4, 21: 4, 22: 2, 17: 2, 23: 2, 18: 2, 60: 1, 183: 1, 24: 1, 26: 1, 115: 1, 45: 1, 25: 1, 14: 1, 15: 1, 1: 1})",2688,276,59,0,5,0,
209469,0.994810687977696,0.8941061860691671,0.835,0.339,"Counter({2: 910, 3: 466, 4: 256, 5: 194, 6: 78, 7: 43, 8: 32, 9: 11, 10: 7, 12: 6, 17: 3, 11: 3, 15: 3, 14: 2, 18: 2, 22: 2, 16: 2, 5901: 1, 52: 1, 24: 1, 21: 1, 23: 1, 20: 1, 25: 1, 19: 1, 1: 1})",1827,202,170,0,6,0,
244404,0.9942922374429224,0.9106399333803088,0.959,0.67,"Counter({2: 1246, 3: 641, 4: 388, 5: 305, 6: 89, 7: 54, 8: 33, 10: 19, 9: 15, 12: 13, 11: 9, 13: 7, 17: 5, 16: 4, 14: 4, 37: 3, 19: 3, 26: 3, 18: 3, 24: 2, 15: 2, 21: 2, 25: 2, 468: 1, 23: 1, 377: 1, 39: 1, 27: 1, 35: 1, 77: 1, 171: 1, 28: 1, 1: 1})",2581,281,133,0,6,0,
244226,0.9946893451147707,0.913354265481996,0.96,0.678,"Counter({2: 1218, 3: 660, 4: 371, 5: 284, 6: 103, 7: 56, 8: 35, 9: 22, 10: 21, 12: 11, 11: 9, 15: 8, 13: 8, 16: 5, 18: 5, 14: 4, 17: 4, 27: 2, 28: 2, 34: 2, 20: 2, 30: 2, 1: 2, 39: 1, 292: 1, 313: 1, 64: 1, 23: 1, 147: 1, 36: 1, 75: 1, 29: 1, 47: 1, 51: 1, 71: 1, 78: 1, 25: 1, 31: 1, 24: 1, 21: 1, 35: 1, 37: 1})",2535,320,129,1,7,0,
232533,0.9949942588793849,0.908934439054921,0.919,0.512,"Counter({2: 1112, 3: 563, 4: 336, 5: 229, 6: 86, 7: 45, 8: 30, 9: 24, 10: 11, 11: 9, 12: 8, 13: 5, 19: 4, 14: 4, 15: 4, 20: 3, 16: 2, 21: 2, 17: 2, 22: 2, 26: 2, 23: 2, 18: 2, 1: 2, 48: 1, 2918: 1, 112: 1, 53: 1, 28: 1, 38: 1, 41: 1, 29: 1, 56: 1, 31: 1, 27: 1, 39: 1, 47: 1, 24: 1, 43: 1})",2242,262,174,1,5,0,
240939,0.9938324638186429,0.8995131187449283,0.946,0.604,"Counter({2: 1226, 3: 616, 4: 347, 5: 278, 6: 88, 7: 50, 8: 33, 9: 15, 11: 10, 10: 10, 12: 7, 14: 7, 13: 5, 16: 4, 17: 3, 18: 2, 15: 2, 1922: 1, 62: 1, 35: 1, 19: 1, 40: 1, 22: 1, 42: 1, 28: 1, 21: 1, 30: 1, 25: 1, 20: 1, 1: 1})",2468,248,123,1,3,0,
249741,0.9938536323631282,0.9119990827265952,0.975,0.761,"Counter({2: 1321, 3: 663, 4: 399, 5: 336, 6: 66, 7: 37, 8: 30, 9: 13, 10: 12, 11: 11, 13: 9, 12: 7, 14: 6, 16: 5, 17: 3, 18: 3, 21: 2, 32: 2, 15: 2, 25: 2, 111: 1, 20: 1, 52: 1, 39: 1, 29: 1, 95: 1, 65: 1, 40: 1, 1: 1})",2720,218,56,0,2,0,
249653,0.9950130781524756,0.9291929704828528,0.976,0.775,"Counter({2: 1391, 3: 698, 4: 405, 5: 344, 6: 71, 7: 45, 8: 30, 9: 21, 10: 10, 12: 9, 13: 7, 11: 6, 15: 5, 18: 3, 24: 3, 16: 3, 14: 3, 33: 2, 19: 2, 17: 2, 30: 2, 51: 1, 29: 1, 23: 1, 106: 1, 78: 1, 65: 1, 20: 1, 28: 1, 21: 1, 1: 1})",2839,233,70,0,5,0,
250310,0.9947584994606687,0.9267938846110926,0.977,0.786,"Counter({2: 1376, 3: 705, 4: 405, 5: 357, 6: 73, 7: 56, 8: 23, 9: 20, 10: 16, 11: 7, 12: 5, 18: 4, 16: 4, 13: 3, 15: 2, 23: 2, 20: 2, 17: 1, 54: 1, 19: 1, 28: 1, 45: 1, 25: 1, 14: 1, 104: 1, 76: 1, 21: 1, 34: 1, 46: 1, 32: 1, 1: 1})",2844,230,76,0,2,0,
248112,0.9948571612820016,0.9222898903775882,0.972,0.75,"Counter({2: 1319, 3: 694, 4: 395, 5: 312, 6: 101, 7: 51, 8: 22, 10: 18, 9: 15, 12: 12, 11: 11, 14: 6, 15: 4, 13: 4, 16: 3, 21: 3, 17: 2, 29: 2, 18: 2, 23: 2, 27: 2, 20: 2, 1: 2, 57: 1, 61: 1, 50: 1, 123: 1, 56: 1, 25: 1, 167: 1, 139: 1, 75: 1, 22: 1})",2722,272,110,0,5,0,
252035,0.9949253079929374,0.9307937882149235,0.983,0.827,"Counter({2: 1385, 3: 741, 4: 419, 5: 352, 6: 62, 7: 39, 8: 19, 9: 13, 10: 10, 11: 7, 12: 5, 17: 3, 14: 3, 13: 3, 19: 2, 15: 2, 24: 2, 16: 2, 53: 1, 25: 1, 134: 1, 18: 1, 34: 1, 56: 1, 29: 1, 1: 1})",2898,179,46,0,2,0,
249851,0.9949730039103306,0.9297381964645335,0.976,0.775,"Counter({2: 1400, 3: 710, 4: 394, 5: 357, 6: 91, 7: 44, 9: 20, 8: 19, 11: 8, 10: 8, 14: 7, 12: 4, 16: 3, 17: 3, 19: 3, 22: 2, 25: 2, 21: 2, 15: 2, 13: 2, 55: 1, 20: 1, 34: 1, 165: 1, 18: 1, 64: 1, 31: 1, 48: 1, 26: 1, 1: 1})",2862,229,69,0,5,0,
251340,0.9945969602928304,0.9265787197231835,0.979,0.798,"Counter({2: 1390, 3: 710, 4: 410, 5: 347, 6: 68, 7: 40, 8: 13, 10: 12, 9: 12, 17: 6, 12: 6, 13: 4, 16: 3, 11: 3, 18: 2, 27: 2, 14: 2, 15: 2, 69: 1, 22: 1, 80: 1, 21: 1, 99: 1, 20: 1, 1: 1})",2858,181,52,0,2,0,
250363,0.9942283803916713,0.9183200497428072,0.977,0.778,"Counter({2: 1337, 3: 697, 4: 395, 5: 333, 6: 75, 7: 42, 9: 23, 8: 19, 10: 7, 12: 5, 11: 5, 15: 4, 25: 3, 21: 3, 17: 3, 18: 3, 13: 3, 16: 2, 14: 2, 19: 2, 33: 1, 22: 1, 117: 1, 53: 1, 23: 1, 118: 1, 60: 1, 27: 1, 1: 1})",2763,209,64,0,4,0,
252959,0.9947817630525105,0.931350114416476,0.984,0.834,"Counter({2: 1393, 3: 719, 4: 406, 5: 362, 6: 54, 7: 24, 8: 19, 9: 12, 10: 6, 11: 4, 16: 3, 15: 3, 13: 2, 12: 2, 24: 1, 29: 1, 22: 1, 20: 1, 88: 1, 19: 1, 57: 1, 17: 1, 1: 1})",2881,137,28,0,2,0,
251813,0.99453959882929,0.9258240276204348,0.981,0.811,"Counter({2: 1333, 3: 707, 4: 419, 5: 354, 6: 72, 7: 34, 8: 21, 9: 16, 11: 8, 10: 5, 16: 4, 13: 4, 15: 4, 17: 4, 14: 3, 36: 2, 1: 2, 25: 1, 21: 1, 93: 1, 23: 1, 52: 1, 12: 1, 18: 1})",2815,184,33,0,5,0,
251633,0.995004629758418,0.9322262360489567,0.981,0.81,"Counter({2: 1371, 3: 710, 4: 413, 5: 349, 6: 67, 7: 32, 8: 23, 9: 18, 11: 8, 10: 7, 16: 4, 17: 3, 12: 3, 13: 3, 15: 2, 20: 2, 28: 1, 31: 1, 32: 1, 14: 1, 22: 1, 100: 1, 19: 1, 57: 1, 29: 1, 1: 1})",2844,181,37,0,5,0,
251537,0.9947880431109538,0.9290008123476848,0.981,0.807,"Counter({2: 1347, 3: 715, 4: 416, 5: 346, 6: 57, 7: 34, 8: 27, 9: 14, 11: 8, 10: 8, 14: 6, 12: 5, 16: 4, 13: 4, 17: 3, 18: 3, 29: 2, 22: 2, 30: 1, 95: 1, 56: 1, 15: 1, 1: 1})",2825,181,30,0,4,0,
251795,0.9944438928493418,0.9240210720686471,0.981,0.808,"Counter({2: 1346, 3: 689, 4: 410, 5: 342, 6: 68, 7: 34, 8: 28, 9: 14, 12: 8, 10: 7, 17: 5, 11: 3, 16: 3, 15: 2, 13: 2, 37: 1, 26: 1, 31: 1, 22: 1, 91: 1, 20: 1, 21: 1, 56: 1, 19: 1, 14: 1, 1: 1})",2788,184,29,0,5,0,
252409,0.9940810351453395,0.9196601419660142,0.982,0.818,"Counter({2: 1330, 3: 689, 4: 414, 5: 343, 6: 68, 7: 33, 8: 21, 9: 15, 10: 8, 11: 7, 12: 5, 17: 4, 15: 2, 37: 1, 29: 1, 22: 1, 89: 1, 16: 1, 19: 1, 55: 1, 13: 1, 1: 1})",2777,171,23,0,5,0,
251492,0.9937970193882907,0.9132658734571334,0.98,0.798,"Counter({2: 1246, 3: 690, 4: 397, 5: 339, 6: 62, 7: 43, 8: 27, 9: 16, 12: 8, 11: 7, 13: 5, 14: 5, 10: 4, 16: 4, 17: 3, 1: 3, 20: 2, 18: 2, 15: 1, 28: 1, 37: 1, 22: 1, 94: 1, 57: 1, 21: 1})",2675,195,31,0,6,0,
251319,0.9943139993394848,0.9209405255878285,0.98,0.799,"Counter({2: 1307, 3: 692, 4: 411, 5: 337, 6: 76, 8: 33, 7: 31, 9: 16, 11: 9, 10: 8, 12: 7, 13: 5, 17: 3, 18: 3, 16: 2, 14: 2, 15: 2, 1: 2, 28: 1, 48: 1, 21: 1, 22: 1, 95: 1, 23: 1, 20: 1, 59: 1})",2749,205,34,0,8,0,
251569,0.9944746769276024,0.9251077586206897,0.98,0.804,"Counter({2: 1352, 3: 701, 4: 414, 5: 363, 6: 64, 7: 34, 8: 26, 9: 16, 11: 10, 10: 7, 16: 4, 12: 4, 15: 4, 13: 4, 17: 3, 21: 2, 1: 2, 30: 1, 27: 1, 32: 1, 22: 1, 25: 1, 93: 1, 58: 1, 18: 1})",2832,186,30,0,6,0,
251045,0.9944153438626541,0.9222320834257821,0.979,0.793,"Counter({2: 1315, 3: 706, 4: 410, 5: 332, 6: 67, 7: 41, 8: 33, 9: 17, 10: 9, 11: 8, 12: 5, 31: 3, 17: 3, 14: 3, 16: 3, 22: 2, 1: 2, 15: 1, 36: 1, 21: 1, 20: 1, 110: 1, 44: 1, 23: 1, 58: 1, 18: 1})",2765,203,39,0,6,0,
250559,0.9945561723985169,0.92262309961425,0.978,0.786,"Counter({2: 1334, 3: 700, 4: 390, 5: 322, 6: 68, 7: 47, 8: 34, 10: 13, 9: 12, 11: 10, 14: 8, 12: 5, 15: 3, 13: 3, 17: 3, 31: 2, 22: 2, 16: 2, 23: 2, 1: 2, 29: 1, 36: 1, 100: 1, 66: 1, 61: 1})",2748,219,40,0,8,0,
251018,0.9943669378291596,0.9211377579475738,0.979,0.792,"Counter({2: 1349, 3: 688, 4: 398, 5: 333, 6: 71, 7: 43, 8: 34, 9: 17, 10: 9, 12: 7, 11: 5, 14: 4, 16: 2, 13: 2, 17: 2, 57: 2, 27: 1, 26: 1, 41: 1, 23: 1, 20: 1, 94: 1, 24: 1, 18: 1, 32: 1, 21: 1, 19: 1, 1: 1})",2769,209,29,0,6,0,
252274,0.9945059736635563,0.9266744259866682,0.982,0.816,"Counter({2: 1373, 3: 729, 4: 403, 5: 356, 6: 56, 7: 28, 8: 23, 9: 15, 11: 7, 12: 6, 16: 5, 10: 5, 17: 2, 15: 1, 27: 1, 26: 1, 34: 1, 14: 1, 20: 1, 21: 1, 91: 1, 58: 1, 13: 1, 1: 1})",2862,157,30,0,4,0,
251206,0.9946020397601968,0.9259663682026643,0.979,0.796,"Counter({2: 1369, 3: 700, 4: 409, 5: 344, 6: 59, 7: 44, 8: 29, 9: 17, 11: 10, 10: 9, 17: 4, 16: 3, 12: 3, 13: 3, 26: 2, 22: 2, 14: 2, 1: 2, 27: 1, 37: 1, 97: 1, 21: 1, 19: 1, 58: 1, 18: 1})",2824,194,24,0,7,0,
251415,0.9946980092675457,0.9273371490869446,0.98,0.804,"Counter({2: 1365, 3: 718, 4: 419, 5: 338, 6: 67, 7: 36, 8: 23, 9: 17, 10: 11, 12: 8, 11: 7, 16: 4, 14: 3, 17: 3, 22: 2, 27: 1, 37: 1, 62: 1, 98: 1, 19: 1, 21: 1, 23: 1, 13: 1, 18: 1, 15: 1, 1: 1})",2841,191,39,0,6,0,
251877,0.9946720026044458,0.9275612652488394,0.981,0.813,"Counter({2: 1363, 3: 703, 4: 412, 5: 352, 6: 56, 7: 39, 8: 27, 9: 10, 10: 8, 12: 6, 17: 4, 13: 4, 11: 4, 14: 3, 16: 2, 18: 2, 15: 2, 1: 2, 27: 1, 26: 1, 35: 1, 65: 1, 87: 1, 22: 1, 33: 1})",2832,174,33,0,6,0,
251282,0.9950533663374217,0.9320579393276852,0.981,0.809,"Counter({2: 1393, 3: 727, 4: 415, 5: 350, 6: 66, 7: 38, 8: 28, 9: 20, 12: 8, 14: 6, 11: 4, 17: 4, 13: 4, 10: 4, 18: 3, 21: 3, 20: 2, 15: 2, 1: 2, 37: 1, 38: 1, 27: 1, 22: 1, 60: 1, 89: 1, 19: 1, 16: 1})",2887,200,48,0,6,0,
251173,0.9950870515541081,0.9321381434227892,0.98,0.806,"Counter({2: 1386, 3: 733, 4: 399, 5: 347, 6: 72, 7: 37, 8: 20, 9: 16, 10: 13, 14: 7, 11: 6, 12: 4, 13: 4, 16: 2, 19: 2, 15: 2, 17: 2, 1: 2, 18: 1, 32: 1, 26: 1, 21: 1, 47: 1, 27: 1, 36: 1, 61: 1, 107: 1, 22: 1})",2867,197,46,0,4,0,
251379,0.994414807919516,0.9229671897289586,0.98,0.799,"Counter({2: 1341, 3: 715, 4: 412, 5: 334, 6: 52, 7: 47, 8: 28, 10: 11, 9: 10, 11: 6, 12: 5, 16: 4, 13: 4, 29: 2, 14: 2, 1: 2, 26: 1, 41: 1, 20: 1, 17: 1, 62: 1, 15: 1, 95: 1, 33: 1, 25: 1, 21: 1, 23: 1, 18: 1, 22: 1})",2804,184,40,0,6,0,
252582,0.9946829148553737,0.929467990126569,0.983,0.828,"Counter({2: 1359, 3: 737, 4: 410, 5: 370, 6: 44, 7: 33, 8: 24, 9: 10, 10: 9, 15: 4, 11: 4, 16: 4, 17: 4, 12: 2, 1: 2, 30: 1, 47: 1, 55: 1, 84: 1, 14: 1, 20: 1, 21: 1, 28: 1})",2878,146,37,0,6,0,
251014,0.9953349215581601,0.9361470091062764,0.98,0.805,"Counter({2: 1367, 3: 738, 4: 425, 5: 348, 6: 65, 7: 44, 8: 27, 9: 14, 11: 10, 10: 7, 12: 6, 14: 5, 13: 5, 22: 4, 18: 3, 20: 2, 31: 2, 16: 1, 21: 1, 56: 1, 23: 1, 17: 1, 68: 1, 91: 1, 19: 1, 1: 1})",2879,202,43,0,5,0,
251086,0.994619373441769,0.9254867354255143,0.979,0.795,"Counter({2: 1336, 3: 700, 4: 423, 5: 330, 6: 68, 7: 41, 8: 30, 9: 9, 11: 9, 12: 8, 10: 7, 16: 4, 25: 3, 13: 3, 17: 3, 31: 2, 14: 2, 42: 1, 23: 1, 60: 1, 94: 1, 20: 1, 45: 1, 19: 1, 1: 1})",2790,196,42,0,7,0,
252303,0.9952834488690186,0.937513127494224,0.983,0.828,"Counter({2: 1444, 3: 733, 4: 422, 5: 360, 6: 51, 7: 36, 8: 24, 9: 9, 11: 6, 10: 6, 12: 5, 17: 5, 16: 3, 13: 3, 14: 2, 21: 2, 31: 1, 34: 1, 20: 1, 88: 1, 58: 1, 23: 1, 1: 1})",2960,158,51,0,4,0,
252482,0.9951521296567676,0.935347559687302,0.984,0.831,"Counter({2: 1390, 3: 731, 4: 423, 5: 350, 6: 52, 7: 40, 8: 20, 9: 11, 11: 5, 13: 4, 10: 4, 19: 3, 17: 3, 14: 3, 12: 2, 1: 2, 33: 1, 37: 1, 15: 1, 16: 1, 58: 1, 86: 1, 20: 1, 23: 1})",2896,155,30,0,6,0,
249531,0.9948944219355511,0.9272166361974404,0.975,0.769,"Counter({2: 1330, 3: 705, 4: 408, 5: 329, 6: 77, 7: 49, 8: 32, 11: 12, 10: 10, 9: 10, 12: 7, 14: 6, 13: 5, 17: 3, 16: 3, 25: 2, 22: 2, 1: 2, 21: 1, 36: 1, 27: 1, 85: 1, 34: 1, 51: 1, 23: 1, 24: 1, 75: 1, 15: 1, 111: 1, 69: 1, 18: 1, 35: 1})",2774,232,52,0,8,0,
252563,0.9951299279783657,0.9358372456964007,0.984,0.836,"Counter({2: 1418, 3: 749, 4: 451, 5: 361, 6: 56, 7: 38, 8: 24, 10: 8, 11: 6, 9: 6, 12: 5, 13: 4, 14: 3, 19: 2, 17: 2, 1: 2, 16: 1, 34: 1, 30: 1, 87: 1, 23: 1, 57: 1})",2981,160,38,0,6,0,
249912,0.9947941675469766,0.9252857060816632,0.977,0.78,"Counter({2: 1392, 3: 682, 4: 421, 5: 324, 6: 92, 7: 45, 8: 26, 9: 13, 12: 10, 13: 9, 10: 8, 14: 7, 11: 6, 16: 5, 17: 3, 19: 2, 28: 2, 21: 2, 15: 2, 18: 1, 34: 1, 81: 1, 22: 1, 27: 1, 67: 1, 93: 1, 24: 1, 44: 1, 25: 1, 1: 1})",2820,242,62,0,7,1,
