addit_train_data_size,addit_train_data_acc,addit_train_data_f1,all_graph_acc,all_graph_f1,cc_distribution,small_cc,large_cc,bridges,wrong_bridges,cuts,wrong_cuts
49012,0.996796702848282,0.9536189069423928,0.991,0.935,"Counter({2: 627, 3: 210, 4: 155, 5: 105, 6: 54, 7: 47, 10: 4, 8: 4, 9: 4, 11: 3, 1: 3, 14: 1, 12: 1})",995,223,1,0,8,1
49082,0.996332667780449,0.9473067915690867,0.991,0.938,"Counter({2: 613, 3: 225, 4: 153, 5: 107, 6: 58, 7: 46, 8: 6, 9: 4, 1: 3, 10: 2, 11: 1})",994,224,1,0,7,2
49049,0.9971253236559359,0.9582963620230701,0.992,0.942,"Counter({2: 634, 3: 205, 4: 154, 5: 107, 6: 53, 7: 44, 8: 7, 1: 5, 10: 4, 9: 3, 14: 2, 13: 1, 12: 1})",998,222,0,0,12,0
48989,0.9966727224478965,0.9513578036407043,0.99,0.932,"Counter({2: 629, 3: 205, 4: 150, 5: 104, 6: 54, 7: 48, 8: 5, 9: 5, 1: 4, 10: 3, 11: 3, 14: 1, 23: 1})",988,224,4,0,8,0
49050,0.9967787971457697,0.9533648170011807,0.991,0.939,"Counter({2: 634, 3: 199, 4: 160, 5: 112, 6: 55, 7: 43, 1: 5, 9: 4, 8: 3, 10: 2, 13: 2, 14: 1, 11: 1})",998,223,2,0,14,0
49071,0.9964541175032097,0.9489736070381232,0.991,0.937,"Counter({2: 633, 3: 206, 4: 155, 5: 106, 6: 57, 7: 43, 8: 8, 10: 3, 1: 3, 11: 2, 9: 2, 23: 1})",997,222,2,0,5,0
49116,0.9962944865217037,0.946969696969697,0.992,0.94,"Counter({2: 635, 3: 214, 4: 152, 5: 106, 6: 56, 7: 38, 8: 8, 9: 5, 1: 4, 10: 3, 11: 2})",1005,218,0,0,9,1
48974,0.9955894964675134,0.9352905931695625,0.989,0.922,"Counter({2: 624, 3: 208, 4: 145, 5: 106, 6: 54, 7: 44, 8: 6, 9: 5, 10: 3, 1: 3, 13: 2, 11: 2, 12: 1, 23: 1})",980,224,2,0,9,0
49031,0.9955742285492851,0.9366423357664234,0.989,0.922,"Counter({2: 632, 3: 216, 4: 146, 5: 101, 6: 60, 7: 36, 10: 6, 8: 6, 1: 3, 15: 2, 9: 2, 12: 1, 23: 1, 11: 1})",997,216,2,0,11,1
49040,0.996594616639478,0.950781019746537,0.991,0.935,"Counter({2: 633, 3: 206, 4: 151, 5: 104, 6: 52, 7: 45, 8: 5, 9: 5, 10: 4, 1: 4, 11: 3, 13: 1, 12: 1})",994,220,2,0,7,0
48977,0.9966719072217571,0.9509183980728697,0.991,0.933,"Counter({2: 630, 3: 207, 4: 146, 5: 105, 6: 57, 7: 42, 8: 6, 11: 4, 1: 4, 10: 3, 13: 3, 9: 3, 14: 1})",987,224,1,0,10,0
