addit_train_data_size,addit_train_data_acc,addit_train_data_f1,all_graph_acc,all_graph_f1,cc_distribution,small_cc,large_cc,bridges,wrong_bridges,cuts,wrong_cuts
49271,0.9954943069960017,0.9371460928652322,0.992,0.938,"Counter({2: 655, 3: 220, 4: 145, 5: 90, 6: 56, 7: 42, 9: 4, 8: 2, 11: 1, 13: 1, 15: 1, 1: 1})",1021,197,1,0,6,0
48808,0.9947959350926078,0.9224664224664224,0.984,0.891,"Counter({2: 653, 3: 199, 4: 124, 5: 88, 6: 57, 7: 38, 9: 7, 10: 4, 8: 3, 16: 2, 58: 1, 23: 1, 35: 1, 18: 1, 11: 1, 20: 1, 17: 1, 1: 1, 12: 1})",977,207,3,0,1,0
49252,0.9948225452773491,0.9263644239099046,0.991,0.934,"Counter({2: 658, 3: 215, 4: 134, 5: 97, 6: 56, 7: 40, 8: 5, 9: 4, 10: 3, 1: 1})",1008,205,3,0,1,0
49255,0.9952695157851995,0.932600520682673,0.992,0.94,"Counter({2: 654, 3: 215, 4: 138, 5: 96, 6: 54, 7: 42, 9: 5, 8: 3, 10: 3})",1007,203,4,0,0,0
49228,0.9945356301291948,0.9224113066051342,0.99,0.93,"Counter({2: 641, 3: 224, 4: 138, 5: 94, 6: 55, 7: 41, 8: 7, 9: 4, 10: 1, 14: 1, 12: 1})",1003,204,1,0,0,0
48997,0.9961630303896157,0.9435435435435435,0.989,0.926,"Counter({2: 630, 3: 208, 4: 142, 5: 93, 6: 58, 7: 43, 9: 8, 8: 8, 13: 2, 11: 2, 22: 1, 10: 1, 15: 1})",980,217,3,0,1,0
48947,0.9964655647945737,0.9475598666262504,0.989,0.926,"Counter({2: 614, 3: 204, 4: 148, 5: 97, 6: 52, 7: 48, 8: 10, 9: 7, 10: 3, 12: 2, 11: 2, 13: 1})",966,222,2,0,1,0
49115,0.9964980148630764,0.9496781743709771,0.991,0.939,"Counter({2: 613, 3: 214, 4: 156, 5: 99, 6: 57, 7: 48, 8: 6, 9: 5, 12: 1, 10: 1, 1: 1})",984,217,0,0,1,0
48889,0.9959091002065904,0.9393571861734384,0.988,0.915,"Counter({2: 619, 3: 198, 4: 149, 5: 90, 6: 53, 7: 46, 9: 7, 8: 6, 11: 6, 10: 4, 12: 3, 13: 1, 19: 1, 1: 1})",967,217,1,0,2,0
48630,0.99625745424635,0.9412144702842377,0.985,0.895,"Counter({2: 627, 3: 185, 4: 124, 5: 89, 6: 49, 7: 46, 8: 9, 9: 8, 10: 6, 13: 5, 11: 4, 18: 3, 12: 2, 14: 2, 20: 1, 1: 1, 17: 1})",937,225,2,0,3,0
48957,0.9966705476234247,0.9507404049561801,0.99,0.926,"Counter({2: 640, 3: 196, 4: 146, 5: 95, 6: 54, 7: 45, 8: 9, 9: 6, 14: 3, 11: 2, 10: 1, 22: 1, 1: 1, 15: 1})",983,217,3,0,1,0
48963,0.996017400894553,0.941564279292778,0.989,0.922,"Counter({2: 622, 3: 202, 4: 151, 5: 98, 6: 50, 7: 44, 9: 8, 10: 6, 8: 5, 11: 4, 14: 1, 21: 1, 1: 1})",976,217,0,0,1,0
48818,0.9968659101151215,0.9527923480407282,0.988,0.917,"Counter({2: 632, 3: 192, 4: 146, 5: 94, 6: 56, 7: 43, 8: 9, 9: 9, 10: 7, 12: 3, 11: 3, 14: 2, 15: 1, 1: 1})",971,227,2,0,1,0
49073,0.9963116173863428,0.9468428781204112,0.991,0.933,"Counter({2: 629, 3: 200, 4: 158, 5: 92, 6: 58, 7: 46, 9: 7, 8: 6, 11: 3, 12: 1, 10: 1})",987,214,4,0,1,1
48955,0.996241446226126,0.9443436176648519,0.989,0.925,"Counter({2: 614, 3: 204, 4: 149, 5: 96, 6: 60, 7: 46, 8: 10, 9: 6, 11: 3, 12: 2, 10: 2, 1: 1})",968,225,1,0,1,0
49018,0.99612387286303,0.9443793911007027,0.99,0.927,"Counter({2: 608, 3: 213, 4: 164, 5: 93, 6: 58, 7: 46, 8: 8, 9: 7, 11: 2, 12: 1, 10: 1, 13: 1, 1: 1})",986,217,2,0,1,0
48868,0.9965826307604159,0.9481205343274309,0.989,0.922,"Counter({2: 642, 3: 191, 4: 142, 5: 97, 6: 58, 7: 48, 8: 7, 9: 6, 10: 5, 11: 3, 24: 1, 13: 1, 14: 1, 12: 1, 1: 1})",976,228,4,0,1,0
49044,0.9960443683223228,0.9431418522860493,0.99,0.929,"Counter({2: 609, 3: 211, 4: 161, 5: 99, 6: 54, 7: 46, 8: 6, 9: 5, 10: 4, 12: 1, 18: 1, 1: 1, 14: 1})",982,217,1,0,2,0
48917,0.9958501134574892,0.9384288747346072,0.989,0.92,"Counter({2: 620, 3: 193, 4: 156, 5: 94, 6: 56, 7: 47, 9: 9, 8: 8, 10: 3, 14: 2, 13: 1, 12: 1, 11: 1, 15: 1, 1: 1})",970,223,3,0,1,0
48591,0.9958840114424482,0.9354005167958657,0.985,0.896,"Counter({2: 568, 3: 204, 4: 145, 5: 105, 6: 56, 7: 42, 8: 15, 9: 14, 14: 4, 12: 3, 19: 2, 11: 2, 10: 1, 1: 1, 18: 1, 15: 1, 16: 1})",918,247,6,0,1,0
47726,0.9958094120605121,0.9281092739036664,0.971,0.818,"Counter({2: 540, 3: 182, 4: 123, 5: 92, 6: 44, 7: 36, 8: 20, 11: 9, 9: 7, 10: 6, 12: 4, 18: 4, 14: 4, 13: 3, 16: 2, 17: 2, 20: 2, 60: 1, 38: 1, 33: 1, 31: 1, 24: 1, 19: 1, 1: 1, 37: 1})",846,242,15,0,3,0
48384,0.9959490740740741,0.9343163538873995,0.982,0.877,"Counter({2: 605, 3: 185, 4: 130, 5: 89, 6: 47, 7: 47, 9: 12, 8: 11, 10: 7, 16: 3, 15: 2, 20: 2, 17: 2, 12: 2, 18: 2, 14: 2, 54: 1, 24: 1, 1: 1, 11: 1, 13: 1, 19: 1})",921,233,9,0,3,0
47990,0.9959783288185039,0.9352131587781135,0.974,0.835,"Counter({2: 539, 3: 188, 4: 145, 5: 96, 6: 51, 7: 43, 8: 13, 9: 6, 11: 5, 14: 4, 12: 4, 20: 2, 16: 2, 18: 2, 10: 2, 134: 1, 19: 1, 22: 1, 24: 1, 1: 1, 17: 1})",873,235,8,0,1,0
48962,0.9965891916179894,0.9504303947758979,0.99,0.928,"Counter({2: 628, 3: 207, 4: 159, 5: 100, 6: 56, 7: 44, 8: 7, 9: 6, 10: 4, 12: 2, 15: 1, 18: 1, 1: 1, 11: 1})",995,222,4,0,2,0
48230,0.9953970557744143,0.9302325581395349,0.977,0.851,"Counter({2: 483, 3: 224, 4: 173, 5: 102, 6: 61, 7: 40, 8: 12, 9: 8, 11: 4, 10: 4, 14: 3, 13: 2, 12: 2, 1: 2, 114: 1, 37: 1, 18: 1, 16: 1})",882,242,5,0,2,0
48861,0.9961523505454247,0.9438805970149254,0.988,0.918,"Counter({2: 558, 3: 221, 4: 174, 5: 117, 6: 61, 7: 47, 9: 7, 8: 6, 12: 2, 14: 2, 1: 2, 13: 1, 11: 1, 10: 1})",955,245,1,0,6,0
46874,0.9969279344626019,0.9502418797512094,0.954,0.742,"Counter({2: 445, 3: 194, 4: 152, 5: 105, 6: 58, 7: 46, 8: 13, 9: 7, 10: 6, 13: 3, 11: 2, 327: 1, 51: 1, 14: 1, 22: 1, 12: 1, 16: 1, 1: 1})",792,246,5,0,2,0
45466,0.9965248757313158,0.934656741108354,0.931,0.658,"Counter({2: 400, 3: 172, 4: 119, 5: 91, 6: 50, 7: 44, 8: 19, 9: 15, 12: 7, 10: 6, 20: 6, 14: 5, 11: 4, 17: 2, 1: 2, 427: 1, 87: 1, 30: 1, 63: 1, 18: 1})",693,254,14,0,4,1
48657,0.9961156668105309,0.9414679467327346,0.985,0.901,"Counter({2: 550, 3: 214, 4: 166, 5: 116, 6: 57, 7: 45, 8: 10, 9: 10, 11: 4, 10: 4, 13: 2, 20: 1, 14: 1, 1: 1, 12: 1, 19: 1, 15: 1})",931,253,2,0,3,0
48697,0.9966527712179395,0.9489827856025039,0.987,0.909,"Counter({2: 532, 3: 202, 4: 167, 5: 121, 6: 59, 7: 53, 10: 7, 8: 7, 9: 5, 11: 4, 16: 1, 14: 1, 13: 1, 1: 1})",902,259,0,0,6,0
48796,0.9964751209115501,0.9476248477466505,0.988,0.914,"Counter({2: 612, 3: 198, 4: 159, 5: 106, 6: 55, 7: 44, 8: 12, 9: 7, 14: 3, 10: 3, 13: 2, 11: 2, 1: 2, 23: 1, 18: 1})",971,236,3,0,4,0
48954,0.9971401724067492,0.957907396271798,0.99,0.932,"Counter({2: 628, 3: 200, 4: 153, 5: 103, 6: 56, 7: 46, 9: 9, 8: 6, 17: 2, 14: 1, 11: 1, 13: 1, 1: 1, 10: 1})",982,226,0,0,6,0
48964,0.9970182174658934,0.9564179104477613,0.99,0.932,"Counter({2: 597, 3: 208, 4: 162, 5: 112, 6: 57, 7: 48, 9: 6, 8: 4, 10: 3, 11: 2, 12: 1, 1: 1})",968,233,0,0,5,0
48890,0.9965228062998568,0.948547215496368,0.989,0.925,"Counter({2: 597, 3: 196, 4: 168, 5: 114, 6: 56, 7: 49, 8: 6, 10: 5, 9: 4, 14: 2, 12: 1, 11: 1, 13: 1, 1: 1})",962,239,3,0,6,0
49000,0.9962857142857143,0.9462809917355371,0.99,0.933,"Counter({2: 599, 3: 209, 4: 172, 5: 115, 6: 60, 7: 50, 9: 6, 10: 2, 1: 2, 13: 1, 14: 1, 8: 1})",982,236,1,0,7,0
48730,0.9966755592037759,0.9494697442295696,0.987,0.911,"Counter({2: 611, 3: 196, 4: 150, 5: 113, 6: 53, 7: 42, 8: 9, 9: 6, 11: 4, 10: 4, 14: 3, 13: 2, 15: 1, 57: 1, 1: 1})",958,238,2,0,7,0
48654,0.9968142393225634,0.9509958899778692,0.986,0.907,"Counter({2: 588, 3: 192, 4: 153, 5: 112, 6: 55, 7: 49, 8: 10, 9: 9, 11: 5, 1: 3, 14: 2, 10: 2, 13: 2, 19: 2, 20: 1, 17: 1})",936,250,7,0,7,0
48839,0.996703454206679,0.9502318392581144,0.989,0.924,"Counter({2: 597, 3: 199, 4: 155, 5: 118, 6: 60, 7: 46, 8: 7, 9: 7, 11: 4, 10: 3, 14: 2, 1: 2, 13: 1})",953,248,0,0,6,0
49027,0.9970628429232872,0.9572192513368984,0.992,0.941,"Counter({2: 625, 3: 205, 4: 161, 5: 107, 6: 60, 7: 50, 9: 7, 8: 3, 13: 1, 1: 1, 10: 1, 11: 1})",992,230,1,0,5,0
48965,0.9969978556111508,0.9553327256153146,0.991,0.935,"Counter({2: 636, 3: 195, 4: 148, 5: 107, 6: 53, 7: 49, 9: 8, 8: 7, 11: 2, 10: 1, 15: 1, 13: 1})",979,229,3,0,3,0
49069,0.9971876337402433,0.9589285714285715,0.992,0.946,"Counter({2: 630, 3: 197, 4: 159, 5: 113, 6: 60, 7: 51, 9: 6, 11: 1, 8: 1})",986,232,1,0,1,0
49020,0.9970216238270094,0.9563135846798325,0.991,0.939,"Counter({2: 626, 3: 197, 4: 159, 5: 111, 6: 53, 7: 49, 8: 6, 9: 4, 10: 2, 16: 1, 12: 1, 11: 1, 13: 1})",982,229,1,0,4,0
49132,0.996804526581454,0.95402635431918,0.992,0.946,"Counter({2: 633, 3: 208, 4: 156, 5: 109, 6: 52, 7: 49, 8: 4, 9: 3, 12: 1, 10: 1, 1: 1})",998,219,1,0,4,1
49074,0.9966173533846844,0.9504181600955794,0.992,0.943,"Counter({2: 640, 3: 197, 4: 154, 5: 105, 6: 59, 7: 46, 9: 7, 8: 3, 10: 3, 1: 1, 16: 1})",992,224,2,0,3,0
49144,0.9966628683053882,0.952463768115942,0.993,0.947,"Counter({2: 628, 3: 206, 4: 166, 5: 107, 6: 60, 7: 44, 9: 6, 8: 2, 10: 1, 1: 1})",1001,220,1,0,4,0
49163,0.9969285845046071,0.9561683599419448,0.993,0.952,"Counter({2: 637, 3: 207, 4: 164, 5: 107, 6: 56, 7: 51, 9: 4, 8: 1, 1: 1})",1009,219,1,0,5,0
48881,0.9967881180826906,0.9517961314092723,0.99,0.927,"Counter({2: 624, 3: 196, 4: 149, 5: 109, 6: 57, 7: 48, 8: 6, 9: 5, 10: 2, 14: 1, 52: 1, 11: 1, 1: 1, 18: 1, 13: 1})",970,232,1,0,7,0
49068,0.9965354202331458,0.9500587544065804,0.992,0.939,"Counter({2: 630, 3: 204, 4: 163, 5: 106, 6: 63, 7: 47, 9: 5, 8: 3, 11: 1, 10: 1, 1: 1})",998,226,1,0,5,1
48997,0.9963671245178276,0.9467065868263473,0.99,0.932,"Counter({2: 634, 3: 199, 4: 152, 5: 101, 6: 55, 7: 44, 9: 6, 17: 2, 10: 2, 1: 2, 8: 1, 40: 1, 11: 1, 14: 1, 15: 1, 16: 1})",987,216,1,0,6,2
49216,0.9956924577373212,0.9396011396011396,0.992,0.944,"Counter({2: 621, 3: 204, 4: 173, 5: 100, 6: 56, 7: 44, 9: 4, 8: 3, 10: 1, 11: 1, 1: 1})",999,209,2,0,4,2
49171,0.9952410973948059,0.9325259515570934,0.991,0.936,"Counter({2: 618, 3: 205, 4: 164, 5: 98, 6: 52, 7: 51, 9: 4, 8: 2, 11: 2, 1: 1, 10: 1})",988,210,1,0,4,1
49125,0.9948905852417302,0.9273936939542957,0.99,0.927,"Counter({2: 627, 3: 199, 4: 161, 5: 95, 6: 54, 7: 44, 9: 5, 8: 3, 10: 2, 15: 2, 23: 1, 18: 1, 1: 1})",988,207,3,0,3,2
49008,0.9964291544237676,0.9479940564635958,0.991,0.934,"Counter({2: 606, 3: 200, 4: 166, 5: 105, 6: 55, 7: 43, 9: 9, 8: 5, 1: 3, 14: 1, 29: 1, 10: 1, 18: 1})",975,221,4,0,6,2
49011,0.9963681622492909,0.9468339307048985,0.991,0.938,"Counter({2: 598, 3: 204, 4: 169, 5: 111, 6: 61, 7: 46, 9: 7, 8: 2, 11: 2, 1: 2, 14: 1, 17: 1})",973,231,2,0,4,2
48898,0.996564276657532,0.948686621869273,0.99,0.927,"Counter({2: 614, 3: 201, 4: 152, 5: 103, 6: 54, 7: 46, 8: 9, 9: 5, 20: 2, 10: 2, 1: 2, 35: 1, 11: 1, 16: 1, 18: 1})",969,225,2,0,5,1
48567,0.9957172565733935,0.9350405996252342,0.983,0.884,"Counter({2: 544, 3: 193, 4: 163, 5: 105, 6: 56, 7: 44, 10: 5, 9: 5, 8: 3, 15: 3, 1: 2, 14: 2, 107: 1, 21: 1, 11: 1, 45: 1, 18: 1})",902,228,3,0,6,1
49004,0.9959391070116725,0.9406855439642325,0.991,0.935,"Counter({2: 594, 3: 207, 4: 172, 5: 111, 6: 59, 7: 52, 9: 7, 8: 2, 1: 2, 11: 1, 19: 1, 10: 1})",975,234,1,0,9,1
48799,0.9958400786901371,0.9378634833180288,0.987,0.911,"Counter({2: 618, 3: 190, 4: 158, 5: 93, 6: 55, 7: 49, 9: 7, 8: 6, 16: 4, 10: 4, 11: 3, 14: 2, 1: 2, 25: 1, 15: 1})",968,225,6,0,6,1
48720,0.9958949096880131,0.9373433583959899,0.987,0.908,"Counter({2: 604, 3: 195, 4: 154, 5: 103, 6: 58, 7: 45, 9: 6, 8: 4, 11: 3, 1: 2, 13: 1, 35: 1, 80: 1, 17: 1, 20: 1, 15: 1, 14: 1})",955,226,7,0,6,0
48734,0.994952189436533,0.9227386934673367,0.985,0.897,"Counter({2: 618, 3: 186, 4: 140, 5: 101, 6: 56, 7: 41, 8: 13, 9: 5, 10: 4, 1: 2, 13: 1, 37: 1, 14: 1, 61: 1, 17: 1, 16: 1, 11: 1, 12: 1})",946,228,10,0,9,1
49090,0.9961906701975962,0.944918998527246,0.992,0.942,"Counter({2: 636, 3: 199, 4: 165, 5: 103, 6: 60, 7: 44, 9: 4, 11: 3, 8: 2, 10: 2, 1: 2, 27: 1})",1002,219,0,0,5,1
49033,0.9960842697774968,0.9425149700598803,0.991,0.939,"Counter({2: 628, 3: 206, 4: 159, 5: 108, 6: 57, 7: 47, 9: 8, 8: 4, 10: 2, 1: 2, 20: 1, 11: 1})",995,228,3,0,7,0
49040,0.9960032626427406,0.9420118343195265,0.991,0.936,"Counter({2: 598, 3: 208, 4: 168, 5: 110, 6: 59, 7: 46, 9: 5, 8: 3, 1: 3, 11: 2, 10: 2, 14: 1})",977,228,3,0,7,0
49063,0.9952102398956444,0.9306170652494834,0.99,0.927,"Counter({2: 633, 3: 190, 4: 159, 5: 99, 6: 56, 7: 44, 9: 7, 8: 2, 11: 2, 17: 1, 14: 1, 10: 1, 19: 1, 1: 1})",983,214,0,0,2,1
49068,0.9960055433276269,0.9429237041351194,0.991,0.933,"Counter({2: 635, 3: 199, 4: 165, 5: 98, 6: 54, 7: 45, 9: 6, 11: 3, 38: 1, 13: 1, 16: 1, 10: 1, 8: 1, 1: 1})",1000,211,1,0,4,1
49002,0.9965511611770949,0.9502794939688144,0.991,0.933,"Counter({2: 632, 3: 204, 4: 165, 5: 102, 6: 55, 7: 41, 9: 5, 16: 2, 8: 2, 1: 2, 61: 1, 14: 1, 11: 1, 17: 1})",1003,211,2,0,6,0
48890,0.996829617508693,0.9524393985885241,0.989,0.925,"Counter({2: 636, 3: 199, 4: 137, 5: 100, 6: 51, 7: 43, 9: 8, 8: 7, 16: 2, 11: 2, 47: 1, 10: 1, 17: 1, 18: 1, 12: 1, 1: 1})",973,218,4,0,2,0
49054,0.9969625310881886,0.9553491159724303,0.992,0.944,"Counter({2: 644, 3: 202, 4: 149, 5: 109, 6: 58, 7: 44, 9: 4, 8: 1, 13: 1, 35: 1, 17: 1, 11: 1, 1: 1})",996,220,1,0,3,1
49021,0.9964505008057771,0.9482758620689655,0.991,0.934,"Counter({2: 639, 3: 199, 4: 155, 5: 100, 6: 55, 7: 43, 9: 4, 8: 3, 10: 2, 1: 2, 30: 1, 18: 1, 15: 1, 12: 1, 20: 1})",995,212,2,0,4,0
48810,0.9963122311001844,0.9448867115737906,0.988,0.914,"Counter({2: 634, 3: 189, 4: 151, 5: 96, 6: 55, 7: 44, 9: 5, 11: 3, 8: 3, 14: 2, 12: 2, 31: 1, 35: 1, 16: 1, 10: 1, 18: 1, 22: 1, 13: 1, 1: 1})",975,217,8,0,4,1
49071,0.9965356320433657,0.9496743635287153,0.992,0.942,"Counter({2: 631, 3: 199, 4: 158, 5: 104, 6: 62, 7: 45, 9: 5, 8: 4, 1: 2, 10: 1, 14: 1, 11: 1, 12: 1})",990,224,3,0,3,0
48884,0.9970951640618607,0.9563345633456334,0.99,0.931,"Counter({2: 622, 3: 195, 4: 151, 5: 102, 6: 54, 7: 44, 9: 11, 8: 6, 10: 3, 14: 2, 11: 2, 16: 1, 17: 1, 13: 1, 12: 1, 20: 1, 1: 1})",969,229,5,0,3,0
49058,0.9969220106812344,0.9549119140041803,0.992,0.944,"Counter({2: 628, 3: 204, 4: 154, 5: 107, 6: 53, 7: 43, 8: 6, 9: 6, 15: 1, 25: 1, 14: 1, 11: 1, 1: 1})",987,219,2,0,2,1
48784,0.9968842243358478,0.9524702939337085,0.988,0.918,"Counter({2: 622, 3: 189, 4: 142, 5: 96, 6: 52, 7: 47, 9: 9, 8: 8, 10: 6, 11: 3, 1: 3, 17: 2, 35: 1, 13: 1, 15: 1, 14: 1})",956,227,4,0,3,1
49113,0.9972512369433755,0.9602122015915119,0.993,0.951,"Counter({2: 640, 3: 199, 4: 158, 5: 106, 6: 53, 7: 48, 9: 6, 8: 4, 1: 3, 10: 1, 14: 1})",1000,219,2,0,4,1
49145,0.9967850239088412,0.9542824074074074,0.993,0.948,"Counter({2: 636, 3: 200, 4: 169, 5: 101, 6: 57, 7: 45, 9: 5, 1: 3, 11: 2, 10: 1, 8: 1})",1008,212,0,0,3,2
49144,0.9967035650333713,0.9528521536670547,0.993,0.949,"Counter({2: 635, 3: 203, 4: 164, 5: 106, 6: 58, 7: 44, 9: 5, 1: 3, 10: 2, 8: 2, 11: 1})",1005,218,1,0,4,1
49029,0.9964918721572946,0.9494117647058823,0.991,0.937,"Counter({2: 623, 3: 213, 4: 164, 5: 108, 6: 52, 7: 46, 9: 5, 11: 4, 10: 3, 8: 2, 1: 2, 13: 1})",1002,221,1,0,5,2
49137,0.9966623929014795,0.952518818760857,0.993,0.947,"Counter({2: 634, 3: 203, 4: 169, 5: 103, 6: 56, 7: 44, 9: 6, 8: 2, 11: 2, 1: 1})",1007,213,0,0,5,0
49110,0.9968438199959275,0.9545321208565563,0.993,0.948,"Counter({2: 646, 3: 200, 4: 164, 5: 106, 6: 58, 7: 44, 9: 6, 8: 3, 1: 3, 12: 1, 11: 1})",1013,219,2,0,6,1
49176,0.9971124125589719,0.9591013824884793,0.994,0.953,"Counter({2: 638, 3: 203, 4: 167, 5: 104, 6: 53, 7: 46, 9: 4, 1: 3, 12: 1, 13: 1, 10: 1})",1011,210,1,0,6,1
49135,0.9971100030528137,0.9585522475189725,0.993,0.95,"Counter({2: 643, 3: 204, 4: 158, 5: 106, 6: 62, 7: 41, 11: 3, 9: 3, 1: 2, 8: 1, 15: 1})",1007,217,0,0,4,1
49193,0.9965848799625963,0.951751866743251,0.993,0.953,"Counter({2: 631, 3: 207, 4: 172, 5: 102, 6: 55, 7: 44, 9: 4, 8: 2, 10: 2, 1: 2})",1012,209,0,0,5,1
49168,0.9971932964529775,0.9599303135888502,0.994,0.954,"Counter({2: 653, 3: 200, 4: 163, 5: 99, 6: 55, 7: 43, 9: 4, 8: 3, 1: 2, 15: 1, 13: 1, 11: 1})",1018,207,0,0,3,1
49017,0.996939837199339,0.954954954954955,0.992,0.942,"Counter({2: 628, 3: 207, 4: 151, 5: 109, 6: 58, 7: 36, 9: 9, 8: 6, 11: 2, 1: 2, 16: 1, 14: 1, 12: 1, 19: 1})",988,224,4,0,5,1
49213,0.9968504257005263,0.9556001145803495,0.994,0.957,"Counter({2: 635, 3: 213, 4: 169, 5: 101, 6: 59, 7: 41, 9: 5, 1: 2, 8: 1, 11: 1})",1019,208,0,0,4,1
49146,0.9969885646848167,0.9568261376896149,0.993,0.953,"Counter({2: 636, 3: 206, 4: 163, 5: 110, 6: 54, 7: 47, 9: 5, 1: 4, 14: 1, 11: 1})",1009,218,0,0,7,2
49125,0.9967226463104326,0.9528826455955517,0.993,0.948,"Counter({2: 629, 3: 207, 4: 163, 5: 110, 6: 55, 7: 48, 9: 4, 8: 3, 1: 3, 10: 1})",1002,221,1,0,6,3
49157,0.9965620359257075,0.9512546870493223,0.993,0.952,"Counter({2: 608, 3: 220, 4: 174, 5: 112, 6: 55, 7: 46, 9: 4, 1: 4, 8: 2})",1006,219,1,0,8,3
49164,0.9969489870637052,0.956242707117853,0.994,0.956,"Counter({2: 640, 3: 209, 4: 162, 5: 111, 6: 58, 7: 42, 9: 4, 8: 2, 1: 2, 11: 1})",1013,218,1,0,5,3
49163,0.9967251795049122,0.9535353535353537,0.993,0.951,"Counter({2: 646, 3: 206, 4: 165, 5: 104, 6: 56, 7: 42, 9: 4, 1: 3, 11: 3, 8: 1})",1020,210,1,0,5,3
49167,0.9972745947485102,0.9611143354614046,0.994,0.956,"Counter({2: 633, 3: 212, 4: 164, 5: 105, 6: 61, 7: 41, 9: 5, 1: 3, 10: 1, 12: 1, 8: 1})",1012,215,1,0,5,3
49149,0.9961952430364809,0.9460317460317459,0.993,0.948,"Counter({2: 624, 3: 211, 4: 174, 5: 105, 6: 60, 7: 44, 9: 5, 1: 4, 8: 3})",1013,217,1,0,8,3
49151,0.9968261073019877,0.9550949913644216,0.993,0.952,"Counter({2: 622, 3: 210, 4: 175, 5: 109, 6: 56, 7: 43, 9: 6, 1: 4, 11: 1, 8: 1})",1011,216,0,0,6,3
49143,0.9966017540646684,0.9519147710912755,0.993,0.949,"Counter({2: 618, 3: 218, 4: 174, 5: 108, 6: 61, 7: 46, 1: 5, 9: 4, 8: 1})",1015,220,0,0,7,3
48888,0.9965635738831615,0.9494888755261576,0.99,0.926,"Counter({2: 606, 3: 209, 4: 161, 5: 104, 6: 53, 7: 44, 9: 9, 8: 5, 1: 4, 10: 3, 11: 3, 12: 2, 17: 1, 16: 1})",980,225,5,0,8,3
48511,0.9965574818082497,0.9451559934318555,0.985,0.897,"Counter({2: 609, 3: 189, 4: 137, 5: 92, 7: 57, 6: 52, 9: 10, 8: 9, 11: 6, 10: 5, 1: 3, 18: 2, 13: 2, 14: 2, 12: 2, 15: 1, 20: 1, 17: 1})",938,242,10,0,7,3
49116,0.9966202459483672,0.9518002322880371,0.993,0.947,"Counter({2: 625, 3: 210, 4: 170, 5: 104, 6: 58, 7: 42, 8: 4, 9: 4, 1: 3, 11: 3, 10: 1})",1008,216,2,0,7,3
