P_model,R_model,F1_model_micro_one_lab,F1_model_micro_one_boost,F1_model_macro_one_lab,F1_model_macro_one_boost
0.898,0.836,0.866,0.866,0.8664999999999999,0.8664999999999999
0.881,0.815,0.847,0.847,0.8416666666666667,0.8416666666666667
0.878,0.843,0.86,0.86,0.8613333333333334,0.8613333333333334
0.864,0.838,0.85,0.85,0.8555,0.8555
0.87,0.867,0.868,0.868,0.872,0.872
0.885,0.841,0.862,0.862,0.8723333333333335,0.8723333333333335
0.886,0.838,0.862,0.862,0.8649999999999999,0.8649999999999999
0.883,0.834,0.858,0.858,0.8511666666666665,0.8511666666666665
0.887,0.839,0.862,0.862,0.866,0.866
0.897,0.813,0.853,0.853,0.8623333333333334,0.8623333333333334
0.878,0.857,0.867,0.867,0.87,0.87
0.881,0.847,0.864,0.864,0.8653333333333332,0.8653333333333332
0.889,0.831,0.859,0.859,0.8461666666666666,0.8461666666666666
0.874,0.854,0.864,0.864,0.8608333333333333,0.8608333333333333
0.869,0.852,0.861,0.861,0.8615,0.8615
0.882,0.846,0.863,0.863,0.8704999999999999,0.8704999999999999
0.868,0.851,0.859,0.859,0.86,0.86
0.884,0.846,0.865,0.865,0.8646666666666666,0.8646666666666666
0.879,0.855,0.867,0.867,0.8645,0.8645
0.893,0.819,0.854,0.854,0.8458333333333333,0.8458333333333333
0.88,0.851,0.865,0.865,0.8671666666666665,0.8671666666666665
0.867,0.872,0.87,0.87,0.8743333333333334,0.8743333333333334
0.883,0.823,0.852,0.852,0.8448333333333333,0.8448333333333333
0.89,0.838,0.863,0.863,0.8628333333333332,0.8628333333333332
0.894,0.823,0.857,0.857,0.8523333333333333,0.8523333333333333
0.887,0.819,0.852,0.852,0.8555,0.8555
0.878,0.822,0.849,0.849,0.8405,0.8405
0.886,0.879,0.883,0.883,0.9021666666666667,0.9021666666666667
0.875,0.879,0.877,0.877,0.8948333333333333,0.8948333333333333
0.879,0.881,0.88,0.88,0.8968333333333334,0.8968333333333334
0.879,0.87,0.874,0.874,0.8876666666666667,0.8876666666666667
0.887,0.854,0.87,0.87,0.8953333333333333,0.8953333333333333
0.874,0.878,0.876,0.876,0.8876666666666667,0.8876666666666667
0.886,0.872,0.879,0.879,0.8956666666666666,0.8956666666666666
0.878,0.878,0.878,0.878,0.8888333333333334,0.8888333333333334
0.89,0.841,0.865,0.865,0.8761666666666668,0.8761666666666668
0.882,0.868,0.875,0.875,0.8913333333333333,0.8913333333333333
0.888,0.863,0.875,0.875,0.898,0.898
0.875,0.866,0.871,0.871,0.8871666666666665,0.8871666666666665
0.884,0.856,0.87,0.87,0.8868333333333333,0.8868333333333333
0.885,0.87,0.877,0.877,0.8933333333333332,0.8933333333333332
0.888,0.844,0.865,0.865,0.8873333333333333,0.8873333333333333
0.876,0.87,0.873,0.873,0.8911666666666666,0.8911666666666666
0.872,0.882,0.877,0.877,0.8939999999999998,0.8939999999999998
0.883,0.861,0.872,0.872,0.8851666666666667,0.8851666666666667
0.885,0.851,0.868,0.868,0.8818333333333332,0.8818333333333332
0.88,0.868,0.874,0.874,0.891,0.891
0.872,0.864,0.868,0.868,0.8853333333333332,0.8853333333333332
0.88,0.866,0.873,0.873,0.8868333333333333,0.8868333333333333
0.894,0.866,0.88,0.88,0.8965,0.8965
0.884,0.858,0.87,0.87,0.8851666666666667,0.8851666666666667
0.873,0.865,0.869,0.869,0.8795000000000001,0.8795000000000001
0.884,0.845,0.864,0.864,0.8815,0.8815
0.878,0.868,0.873,0.873,0.8906666666666666,0.8906666666666666
0.887,0.857,0.872,0.872,0.8886666666666666,0.8886666666666666
0.887,0.852,0.869,0.869,0.8866666666666667,0.8866666666666667
0.88,0.866,0.873,0.873,0.8928333333333334,0.8928333333333334
