P_model,P_model_std,R_model,R_model_std,F1_model_micro_one_lab,F1_model_micro_one_lab_std,F1_model_micro_one_boost,F1_model_micro_one_boost_std,F1_model_macro_one_lab,F1_model_macro_one_lab_std,F1_model_macro_one_boost,F1_model_macro_one_boost_std
0.152,0.018384776310850226,0.9593333333333333,0.005792715732327594,0.262,0.0273617738216415,0.262,0.0273617738216415,0.5025555555555555,0.038988443998601637,0.5025555555555555,0.038988443998601637
0.48166666666666663,0.18579797869968576,0.8013333333333333,0.06705884646255772,0.57,0.15463505424062166,0.57,0.15463505424062166,0.6742222222222223,0.08046673263982074,0.6742222222222223,0.08046673263982074
0.6473333333333333,0.16794708161269795,0.6629999999999999,0.056041651177197366,0.6343333333333333,0.07537609405876344,0.6343333333333333,0.07537609405876344,0.6612222222222223,0.08484804864005233,0.6612222222222223,0.08484804864005233
0.6003333333333334,0.3024900365668632,0.6376666666666666,0.18514378796552214,0.5136666666666666,0.15754858157265508,0.5136666666666666,0.15754858157265508,0.6115555555555555,0.08978888132656818,0.6115555555555555,0.08978888132656818
0.5916666666666667,0.14413959283355224,0.731,0.10452113024009388,0.6293333333333334,0.06209848808322327,0.6293333333333334,0.06209848808322327,0.6757777777777778,0.04779476442219204,0.6757777777777778,0.04779476442219204
0.5636666666666668,0.05462803513052819,0.883,0.012727922061357866,0.6869999999999999,0.04356604182158392,0.6869999999999999,0.04356604182158392,0.7394444444444442,0.06135934432343998,0.7394444444444442,0.06135934432343998
0.5286666666666666,0.08532421826317674,0.8843333333333333,0.010338708279513891,0.6576666666666666,0.06911986368299311,0.6576666666666666,0.06911986368299311,0.7210555555555554,0.07103733151756057,0.7210555555555554,0.07103733151756057
0.6426666666666666,0.049975549577323905,0.8466666666666667,0.02524986248587419,0.7286666666666667,0.0247296493213219,0.7286666666666667,0.0247296493213219,0.7477222222222223,0.0627288895186812,0.7477222222222223,0.0627288895186812
0.6206666666666667,0.05633431951799502,0.879,0.027092434368288155,0.7266666666666667,0.046735663280007285,0.7266666666666667,0.046735663280007285,0.7457777777777778,0.07813382789629854,0.7457777777777778,0.07813382789629854
0.7113333333333335,0.0673712764380258,0.8253333333333334,0.023612614331233104,0.7623333333333333,0.03880148908940942,0.7623333333333333,0.03880148908940942,0.7878333333333334,0.05490007758208099,0.7878333333333334,0.05490007758208099
0.793,0.06094806532341012,0.8136666666666666,0.0075865377844939845,0.8019999999999999,0.029063149634316398,0.8019999999999999,0.029063149634316398,0.8113888888888888,0.05401034423099534,0.8113888888888888,0.05401034423099534
0.8310000000000001,0.043228077295510904,0.7903333333333333,0.019737161790783254,0.8093333333333333,0.022050447211388276,0.8093333333333333,0.022050447211388276,0.8147222222222222,0.04615780768057067,0.8147222222222222,0.04615780768057067
0.8566666666666666,0.03355923452974195,0.7673333333333333,0.07136914988673715,0.8063333333333333,0.03201388587611457,0.8063333333333333,0.03201388587611457,0.8162777777777778,0.05444948956216434,0.8162777777777778,0.05444948956216434
0.8663333333333333,0.0406639343344389,0.7876666666666666,0.044191502451137475,0.8236666666666667,0.02859292841867643,0.8236666666666667,0.02859292841867643,0.8273333333333334,0.050369192524355184,0.8273333333333334,0.050369192524355184
0.89,0.024711670657134206,0.8046666666666668,0.05920773222777204,0.8433333333333333,0.02217105219775454,0.8433333333333333,0.02217105219775454,0.864,0.030812455394002704,0.864,0.030812455394002704
0.8513333333333334,0.06387661717891943,0.7656666666666667,0.08000972163153396,0.8013333333333333,0.039092482937544665,0.8013333333333333,0.039092482937544665,0.8156666666666667,0.05576754000777259,0.8156666666666667,0.05576754000777259
0.894,0.040849316599750676,0.8156666666666667,0.016977108770995755,0.8523333333333333,0.010338708279513891,0.8523333333333333,0.010338708279513891,0.8562777777777778,0.028256213126441963,0.8562777777777778,0.028256213126441963
0.911,0.04558508528016592,0.7676666666666666,0.07331363371767144,0.8286666666666666,0.022395436042987753,0.8286666666666666,0.022395436042987753,0.8445555555555555,0.02458746041941994,0.8445555555555555,0.02458746041941994
0.8876666666666667,0.06402777175222914,0.8173333333333334,0.05470730197047638,0.8466666666666667,0.005906681715556456,0.8466666666666667,0.005906681715556456,0.8633888888888889,0.013913977340505378,0.8633888888888889,0.013913977340505378
0.884,0.05906493601678294,0.8109999999999999,0.08158431221748458,0.8403333333333333,0.024362995619495443,0.8403333333333333,0.024362995619495443,0.8578333333333332,0.047025013044674956,0.8578333333333332,0.047025013044674956
0.8583333333333334,0.05969552374806302,0.8530000000000001,0.050279220359906146,0.8523333333333333,0.0060184900284226015,0.8523333333333333,0.0060184900284226015,0.8741111111111112,0.013687878750608512,0.8741111111111112,0.013687878750608512
0.8763333333333333,0.05308065142361717,0.8303333333333334,0.07035307779731857,0.8486666666666666,0.011585431464655188,0.8486666666666666,0.011585431464655188,0.8637777777777779,0.0288014702985459,0.8637777777777779,0.0288014702985459
0.8723333333333333,0.07048561713017926,0.8386666666666667,0.047048438396566944,0.851,0.012192894105447933,0.851,0.012192894105447933,0.8727222222222221,0.020968377130960135,0.8727222222222221,0.020968377130960135
0.8776666666666667,0.05680571176289304,0.8336666666666668,0.05848266599790251,0.8516666666666666,0.008993825042154702,0.8516666666666666,0.008993825042154702,0.8635555555555555,0.03738843486599028,0.8635555555555555,0.03738843486599028
0.8746666666666666,0.05890293333574785,0.8380000000000001,0.05219833969262497,0.8523333333333333,0.010208928554075711,0.8523333333333333,0.010208928554075711,0.8646666666666666,0.03808786138896732,0.8646666666666666,0.03808786138896732
0.8933333333333332,0.056840908586060536,0.8166666666666668,0.0716581390275305,0.8486666666666666,0.015691469727919773,0.8486666666666666,0.015691469727919773,0.8617222222222223,0.03928111725548941,0.8617222222222223,0.03928111725548941
0.8916666666666666,0.045316173222764024,0.8166666666666668,0.04322293629801452,0.8506666666666667,0.014383632673594292,0.8506666666666667,0.014383632673594292,0.8597777777777779,0.040512991362472814,0.8597777777777779,0.040512991362472814
0.8926666666666666,0.039262648351270885,0.8076666666666666,0.0396176167324027,0.847,0.02592296279363141,0.847,0.02592296279363141,0.8563888888888888,0.0459503220746648,0.8563888888888888,0.0459503220746648
0.8913333333333333,0.038002923864121574,0.8083333333333332,0.042066085574433414,0.8466666666666667,0.022095751225568755,0.8466666666666667,0.022095751225568755,0.8577222222222223,0.04464558651268597,0.8577222222222223,0.04464558651268597
0.8916666666666666,0.05169354139756942,0.8126666666666668,0.053704955285543456,0.847,0.011575836902790236,0.847,0.011575836902790236,0.8587222222222222,0.03815473693550097,0.8587222222222222,0.03815473693550097
0.8823333333333333,0.049216076867444676,0.7946666666666667,0.011469767022723513,0.8353333333333334,0.02023747898221407,0.8353333333333334,0.02023747898221407,0.8410000000000002,0.045477100464592815,0.8410000000000002,0.045477100464592815
0.8853333333333332,0.053281224543819276,0.8140000000000001,0.04291852746774986,0.8463333333333334,0.021044925490219482,0.8463333333333334,0.021044925490219482,0.8544444444444445,0.047630587226132004,0.8544444444444445,0.047630587226132004
0.8743333333333334,0.06723259791367739,0.8056666666666666,0.025315783394730004,0.836,0.021648710508172707,0.836,0.021648710508172707,0.8453333333333334,0.04382541119791881,0.8453333333333334,0.04382541119791881
0.8809999999999999,0.0327515902921777,0.7976666666666666,0.03574290916469383,0.836,0.011775681155103806,0.836,0.011775681155103806,0.8436666666666666,0.038397771926101255,0.8436666666666666,0.038397771926101255
0.887,0.04472881248889429,0.7906666666666666,0.019482185594936575,0.8353333333333333,0.01517307556898807,0.8353333333333333,0.01517307556898807,0.838111111111111,0.04438579463558241,0.838111111111111,0.04438579463558241
0.8846666666666666,0.05213017893270226,0.794,0.018832595855767343,0.8353333333333333,0.018153665072253484,0.8353333333333333,0.018153665072253484,0.8383888888888889,0.045343408466479725,0.8383888888888889,0.045343408466479725
0.899,0.04598550496261475,0.8046666666666668,0.013123346456686311,0.8483333333333333,0.016739839372652974,0.8483333333333333,0.016739839372652974,0.8583888888888889,0.03679531304022837,0.8583888888888889,0.03679531304022837
0.8993333333333333,0.04576267280461469,0.787,0.018832595855767395,0.8386666666666667,0.020725722075613105,0.8386666666666667,0.020725722075613105,0.8402777777777778,0.04732126867631292,0.8402777777777778,0.04732126867631292
0.8996666666666666,0.0410636362518253,0.8183333333333334,0.039092482937544665,0.8556666666666667,0.020417857108151423,0.8556666666666667,0.020417857108151423,0.869611111111111,0.04136654878068376,0.869611111111111,0.04136654878068376
0.903,0.0374165738677394,0.8340000000000001,0.040406270140495096,0.8653333333333334,0.008219218670625309,0.8653333333333334,0.008219218670625309,0.8905555555555554,0.0073488892248764785,0.8905555555555554,0.0073488892248764785
0.8973333333333334,0.047394326899136585,0.8300000000000001,0.05236410984634418,0.8593333333333334,0.008178562764256872,0.8593333333333334,0.008178562764256872,0.8877777777777779,0.004888257534990888,0.8877777777777779,0.004888257534990888
0.8933333333333334,0.04375944342526408,0.8610000000000001,0.043150898020782834,0.875,0.010424330514074603,0.875,0.010424330514074603,0.9053888888888889,0.01648867924395029,0.9053888888888889,0.01648867924395029
0.9123333333333333,0.03657260662785132,0.8523333333333333,0.031626290048347765,0.88,0.008981462390204994,0.88,0.008981462390204994,0.9087222222222223,0.016644615041404277,0.9087222222222223,0.016644615041404277
0.915,0.03269046751985455,0.8516666666666667,0.033628691453710884,0.8809999999999999,0.007118052168020881,0.8809999999999999,0.007118052168020881,0.9091666666666667,0.013321522546727266,0.9091666666666667,0.013321522546727266
0.9103333333333333,0.03468268860525216,0.855,0.031506613062445614,0.8810000000000001,0.013490737563232052,0.8810000000000001,0.013490737563232052,0.9116666666666666,0.016436747447918794,0.9116666666666666,0.016436747447918794
0.9206666666666666,0.022954060400915726,0.8346666666666667,0.03725885427951619,0.8746666666666667,0.015282524515130213,0.8746666666666667,0.015282524515130213,0.9053333333333334,0.018523758517904245,0.9053333333333334,0.018523758517904245
0.9083333333333333,0.026386023236217707,0.8423333333333334,0.036003086287459046,0.8729999999999999,0.013589211407093018,0.8729999999999999,0.013589211407093018,0.9018333333333334,0.01566371130517451,0.9018333333333334,0.01566371130517451
0.915,0.03047403266170503,0.848,0.042762912279996394,0.8793333333333333,0.022954060400915778,0.8793333333333333,0.022954060400915778,0.9029444444444444,0.031780594280779347,0.9029444444444444,0.031780594280779347
0.902,0.012961481396815732,0.863,0.024166091947189168,0.882,0.010230672835481881,0.882,0.010230672835481881,0.9109444444444444,0.013067724824879254,0.9109444444444444,0.013067724824879254
0.9086666666666666,0.0258499946271217,0.8733333333333334,0.02638602323621776,0.89,0.0094162979278837,0.89,0.0094162979278837,0.9155555555555556,0.017754672485341086,0.9155555555555556,0.017754672485341086
0.9156666666666666,0.01309792180292568,0.8743333333333334,0.01517307556898807,0.894,0.0037416573867739447,0.894,0.0037416573867739447,0.9226666666666667,0.004009248567259639,0.9226666666666667,0.004009248567259639
0.9053333333333334,0.008498365855987983,0.8850000000000001,0.009626352718795776,0.895,0.008831760866327854,0.895,0.008831760866327854,0.9225,0.009487808941927524,0.9225,0.009487808941927524
0.908,0.005887840577551903,0.8766666666666666,0.025315783394730056,0.892,0.01485485330343814,0.892,0.01485485330343814,0.9197777777777777,0.014744951008630562,0.9197777777777777,0.014744951008630562
0.9023333333333333,0.008379870059984364,0.886,0.013490737563232054,0.894,0.007118052168020881,0.894,0.007118052168020881,0.920388888888889,0.006572013239844439,0.920388888888889,0.006572013239844439
0.9073333333333334,0.0060184900284226015,0.8796666666666667,0.02015495527710798,0.8933333333333334,0.011813363431112911,0.8933333333333334,0.011813363431112911,0.9189444444444446,0.014771301839197955,0.9189444444444446,0.014771301839197955
0.9136666666666667,0.011469767022723513,0.8863333333333333,0.02289589968143255,0.8993333333333334,0.008178562764256872,0.8993333333333334,0.008178562764256872,0.9274444444444444,0.0038135560670512192,0.9274444444444444,0.0038135560670512192
0.9066666666666666,0.007133644853010906,0.8836666666666667,0.013523641850067207,0.8946666666666667,0.0036817870057290905,0.8946666666666667,0.0036817870057290905,0.9242777777777779,0.004085505846855609,0.9242777777777779,0.004085505846855609
0.912,0.016083117442419772,0.887,0.029810512687081854,0.899,0.01019803902718558,0.899,0.01019803902718558,0.9292777777777778,0.006326507042438548,0.9292777777777778,0.006326507042438548
0.904,0.010708252269472682,0.8903333333333334,0.013888444437333117,0.8969999999999999,0.004966554808583784,0.8969999999999999,0.004966554808583784,0.928,0.0035771911182234735,0.928,0.0035771911182234735
0.9046666666666666,0.0037712361663282566,0.9033333333333333,0.014522013940527989,0.9043333333333333,0.008993825042154702,0.9043333333333333,0.008993825042154702,0.9331111111111111,0.006212790470641849,0.9331111111111111,0.006212790470641849
0.9113333333333333,0.00659966329107445,0.9013333333333334,0.009977753031397186,0.9063333333333333,0.005436502143433369,0.9063333333333333,0.005436502143433369,0.9340555555555556,0.0028685179207612144,0.9340555555555556,0.0028685179207612144
0.908,0.006683312551921146,0.9053333333333334,0.007542472332656513,0.9066666666666667,0.0012472191289246482,0.9066666666666667,0.0012472191289246482,0.9331666666666667,0.00027216552697583335,0.9331666666666667,0.00027216552697583335
0.9036666666666666,0.008730533902472538,0.9026666666666667,0.003299831645537225,0.9036666666666666,0.005906681715556456,0.9036666666666666,0.005906681715556456,0.9319444444444445,0.004698962323064516,0.9319444444444445,0.004698962323064516
0.9073333333333334,0.012970050972229157,0.9,0.011343133018115714,0.9033333333333333,0.0009428090415820641,0.9033333333333333,0.0009428090415820641,0.9310555555555555,0.002572408200620074,0.9310555555555555,0.002572408200620074
0.914,0.008286535263104043,0.902,0.0008164965809277268,0.908,0.004546060565661956,0.908,0.004546060565661956,0.9356111111111112,0.003227007940323972,0.9356111111111112,0.003227007940323972
0.9169999999999999,0.014352700094407336,0.894,0.021416504538945363,0.9049999999999999,0.005887840577551903,0.9049999999999999,0.005887840577551903,0.9331111111111111,0.003705184889007333,0.9331111111111111,0.003705184889007333
0.9183333333333333,0.006018490028422602,0.9020000000000001,0.008602325267042634,0.9103333333333333,0.0016996731711975965,0.9103333333333333,0.0016996731711975965,0.9366111111111112,0.0002832788618663362,0.9366111111111112,0.0002832788618663362
0.9273333333333333,0.009104333522498398,0.8956666666666667,0.012657891697365028,0.9113333333333333,0.002867441755680878,0.9113333333333333,0.002867441755680878,0.9378333333333333,0.0015456030825826026,0.9378333333333333,0.0015456030825826026
0.9233333333333333,0.0036817870057290905,0.8893333333333334,0.010842303978193739,0.906,0.0043204937989385775,0.906,0.0043204937989385775,0.9342777777777779,0.0023187374171898907,0.9342777777777779,0.0023187374171898907
0.9203333333333333,0.007586537784494035,0.8966666666666666,0.008806563209081946,0.908,0.0029439202887759515,0.908,0.0029439202887759515,0.9332777777777778,0.0011412576991207876,0.9332777777777778,0.0011412576991207876
0.9226666666666666,0.0016996731711975965,0.8906666666666667,0.0012472191289246482,0.906,0.0014142135623730965,0.906,0.0014142135623730965,0.9331111111111111,0.0008854098583616191,0.9331111111111111,0.0008854098583616191
0.926,0.0035590260840104404,0.8866666666666667,0.011785113019775804,0.906,0.004242640687119289,0.906,0.004242640687119289,0.9342222222222222,0.002528845928164679,0.9342222222222222,0.002528845928164679
0.9243333333333333,0.004189935029992182,0.8846666666666666,0.014383632673594292,0.904,0.006164414002968982,0.904,0.006164414002968982,0.9326666666666666,0.0037589399608971615,0.9326666666666666,0.0037589399608971615
0.9263333333333333,0.007133644853010906,0.8876666666666667,0.022484562605386758,0.9063333333333334,0.00895668589502961,0.9063333333333334,0.00895668589502961,0.934,0.0055893417090692185,0.934,0.0055893417090692185
0.9203333333333333,0.010530379332620885,0.8916666666666666,0.006128258770283417,0.9056666666666667,0.008339997335464543,0.9056666666666667,0.008339997335464543,0.9330555555555554,0.004643460820881512,0.9330555555555554,0.004643460820881512
0.927,0.0077888809636986215,0.8923333333333333,0.014839886193034722,0.9093333333333334,0.005792715732327594,0.9093333333333334,0.005792715732327594,0.936111111111111,0.0034809889328490003,0.936111111111111,0.0034809889328490003
0.9260000000000002,0.006480740698407867,0.8943333333333333,0.005906681715556456,0.91,0.002828427124746193,0.91,0.002828427124746193,0.9358888888888889,0.0017123372230469834,0.9358888888888889,0.0017123372230469834
0.92,0.0043204937989385775,0.9023333333333333,0.0020548046676563273,0.911,0.0016329931618554536,0.911,0.0016329931618554536,0.9368333333333333,0.000981306762925359,0.9368333333333333,0.000981306762925359
0.9293333333333335,0.007586537784494036,0.8956666666666667,0.006649979114420007,0.912,0.0016329931618554536,0.912,0.0016329931618554536,0.9367777777777778,0.003446236093171308,0.9367777777777778,0.003446236093171308
0.931,0.008831760866327816,0.8933333333333334,0.011897712198383176,0.9116666666666667,0.005906681715556456,0.9116666666666667,0.005906681715556456,0.9371111111111111,0.0034916125249934743,0.9371111111111111,0.0034916125249934743
0.9286666666666666,0.009977753031397137,0.9039999999999999,0.0029439202887759515,0.916,0.005354126134736342,0.916,0.005354126134736342,0.9401666666666667,0.0044989710757839755,0.9401666666666667,0.0044989710757839755
0.9243333333333333,0.004642796092394711,0.9063333333333333,0.0016996731711975963,0.9153333333333334,0.0016996731711975965,0.9153333333333334,0.0016996731711975965,0.9403888888888888,0.0015295444331039536,0.9403888888888888,0.0015295444331039536
0.9283333333333333,0.01049867716534904,0.8976666666666667,0.0020548046676563273,0.9126666666666668,0.004496912521077351,0.9126666666666668,0.004496912521077351,0.9375555555555556,0.004085505846855603,0.9375555555555556,0.004085505846855603
0.9246666666666666,0.013274871834493211,0.906,0.005354126134736341,0.9153333333333334,0.004027681991198194,0.9153333333333334,0.004027681991198194,0.9400555555555555,0.0032470309324895193,0.9400555555555555,0.0032470309324895193
0.9266666666666667,0.008379870059984314,0.9050000000000001,0.0029439202887759515,0.916,0.004546060565661956,0.916,0.004546060565661956,0.9406666666666665,0.0035197853469904265,0.9406666666666665,0.0035197853469904265
0.927,0.005887840577551903,0.9083333333333333,0.009741092797468313,0.9173333333333334,0.0038586123009300786,0.9173333333333334,0.0038586123009300786,0.9412222222222222,0.003247030932489493,0.9412222222222222,0.003247030932489493
0.9256666666666667,0.013695092389449385,0.9036666666666667,0.015965240019770743,0.9143333333333333,0.005312459150169747,0.9143333333333333,0.005312459150169747,0.9382222222222224,0.001926103980373271,0.9382222222222224,0.001926103980373271
0.9303333333333333,0.00899382504215465,0.9023333333333333,0.012283683848458864,0.9156666666666666,0.0038586123009300786,0.9156666666666666,0.0038586123009300786,0.9398888888888889,0.0036319909174847443,0.9398888888888889,0.0036319909174847443
0.9226666666666667,0.005792715732327594,0.9053333333333334,0.010656244908763863,0.914,0.005887840577551903,0.914,0.005887840577551903,0.9383888888888889,0.003559893187466865,0.9383888888888889,0.003559893187466865
0.9243333333333333,0.011671427600007691,0.9056666666666667,0.011085526098877271,0.915,0.005354126134736342,0.915,0.005354126134736342,0.9380555555555556,0.003732572673831311,0.9380555555555556,0.003732572673831311
0.932,0.006480740698407815,0.9033333333333333,0.014613540144521995,0.9173333333333334,0.006182412330330475,0.9173333333333334,0.006182412330330475,0.9404444444444443,0.0032212642254053686,0.9404444444444443,0.0032212642254053686
0.9286666666666666,0.008055363982396336,0.9063333333333334,0.007408703590297629,0.9173333333333334,0.0016996731711975965,0.9173333333333334,0.0016996731711975965,0.9408333333333334,0.002138708506102212,0.9408333333333334,0.002138708506102212
0.9223333333333333,0.0016996731711975965,0.9119999999999999,0.011224972160321834,0.9170000000000001,0.005715476066494087,0.9170000000000001,0.005715476066494087,0.9404444444444445,0.003575465091045325,0.9404444444444445,0.003575465091045325
0.9286666666666666,0.010143416036468582,0.9063333333333334,0.01302134998974975,0.9173333333333334,0.004496912521077351,0.9173333333333334,0.004496912521077351,0.9394999999999999,0.0028284271247462187,0.9394999999999999,0.0028284271247462187
0.9216666666666667,0.0016996731711975965,0.9113333333333333,0.01307244770075173,0.9166666666666666,0.00659966329107445,0.9166666666666666,0.00659966329107445,0.9406666666666667,0.003659083066683326,0.9406666666666667,0.003659083066683326
0.93,0.009899494936611627,0.9076666666666666,0.003299831645537225,0.9186666666666667,0.004189935029992182,0.9186666666666667,0.004189935029992182,0.9401666666666667,0.004277417012204404,0.9401666666666667,0.004277417012204404
0.9260000000000002,0.008286535263104043,0.9143333333333334,0.01161416759345624,0.92,0.0029439202887759515,0.92,0.0029439202887759515,0.9435555555555557,0.0017231180465855872,0.9435555555555557,0.0017231180465855872
0.9306666666666666,0.009809292646374737,0.9036666666666666,0.010402991022884833,0.9166666666666666,0.0023570226039551605,0.9166666666666666,0.0023570226039551605,0.9411666666666667,0.0013608276348795747,0.9411666666666667,0.0013608276348795747
0.9226666666666666,0.004189935029992182,0.9076666666666666,0.011440668201153687,0.9153333333333333,0.005312459150169748,0.9153333333333333,0.005312459150169748,0.9396666666666667,0.0030307070437746676,0.9396666666666667,0.0030307070437746676
0.924,0.006164414002968982,0.9123333333333333,0.01302134998974975,0.918,0.004546060565661956,0.918,0.004546060565661956,0.9410555555555556,0.0022865684030284657,0.9410555555555556,0.0022865684030284657
0.9273333333333333,0.00659966329107445,0.9123333333333333,0.014839886193034724,0.92,0.0043204937989385775,0.92,0.0043204937989385775,0.9425,0.0030761929333127332,0.9425,0.0030761929333127332
0.9266666666666667,0.004714045207910321,0.9116666666666667,0.015107025591499559,0.919,0.005887840577551903,0.919,0.005887840577551903,0.9407777777777779,0.004637474834379784,0.9407777777777779,0.004637474834379784
0.9330000000000002,0.012328828005937922,0.9143333333333334,0.014267289706021811,0.9233333333333333,0.002867441755680878,0.9233333333333333,0.002867441755680878,0.9453333333333335,0.0010274023338281396,0.9453333333333335,0.0010274023338281396
0.9286666666666666,0.008219218670625267,0.9103333333333333,0.01433720877840439,0.9193333333333333,0.0030912061651652374,0.9193333333333333,0.0030912061651652374,0.9422222222222222,0.0027023081126700383,0.9422222222222222,0.0027023081126700383
0.9306666666666668,0.004988876515698593,0.91,0.014306175822583303,0.9199999999999999,0.004546060565661956,0.9199999999999999,0.004546060565661956,0.9423333333333334,0.003091206165165289,0.9423333333333334,0.003091206165165289
0.9333333333333332,0.0068475461947246664,0.9066666666666666,0.01701633202413364,0.9196666666666667,0.006128258770283417,0.9196666666666667,0.006128258770283417,0.9427222222222222,0.004351103166489148,0.9427222222222222,0.004351103166489148
0.9356666666666666,0.0075865377844939845,0.9116666666666667,0.016499158227686123,0.9233333333333335,0.004921607686744471,0.9233333333333335,0.004921607686744471,0.9452222222222222,0.0038135560670512604,0.9452222222222222,0.0038135560670512604
0.9363333333333334,0.009463379711052216,0.9123333333333333,0.01276279314605111,0.9243333333333333,0.0023570226039551605,0.9243333333333333,0.0023570226039551605,0.9448888888888889,0.0015173889204164106,0.9448888888888889,0.0015173889204164106
0.9346666666666666,0.007717224601860106,0.9123333333333333,0.010624918300339493,0.9233333333333335,0.0023570226039551605,0.9233333333333335,0.0023570226039551605,0.9451666666666667,0.0008923543557894365,0.9451666666666667,0.0008923543557894365
0.9353333333333333,0.010274023338281594,0.9123333333333333,0.009843215373488942,0.924,0.0,0.924,0.0,0.9450555555555556,0.0011083298524034192,0.9450555555555556,0.0011083298524034192
0.9363333333333334,0.010530379332620835,0.9033333333333333,0.017152907107024825,0.9193333333333333,0.0038586123009300786,0.9193333333333333,0.0038586123009300786,0.9415,0.002094967514996097,0.9415,0.002094967514996097
0.9369999999999999,0.011224972160321785,0.9096666666666667,0.015412837362262536,0.923,0.003741657386773945,0.923,0.003741657386773945,0.9445000000000001,0.0017690759253433928,0.9445000000000001,0.0017690759253433928
