addit_train_data_size,addit_train_data_acc,addit_train_data_f1,all_graph_acc,all_graph_f1,cc_distribution,small_cc,large_cc,bridges,wrong_bridges,cuts,wrong_cuts,heatmap
49160,0.9966029292107405,0.9517201503324659,0.992,0.941,"Counter({2: 626, 3: 200, 4: 164, 5: 104, 6: 57, 7: 45, 9: 6, 8: 3, 11: 1, 10: 1})",990,217,3,0,1,0,
49161,0.9965216330017697,0.9502762430939227,0.992,0.941,"Counter({2: 638, 3: 200, 4: 155, 5: 103, 6: 51, 7: 46, 8: 5, 9: 5, 11: 2, 10: 1})",993,213,0,0,0,0,
49155,0.9965415522327332,0.9505813953488372,0.992,0.942,"Counter({2: 629, 3: 198, 4: 162, 5: 108, 6: 54, 7: 49, 8: 4, 9: 3, 12: 1, 10: 1})",989,220,0,0,1,0,
48998,0.9961426997020286,0.9442313366774859,0.989,0.924,"Counter({2: 613, 3: 207, 4: 158, 5: 108, 6: 54, 7: 45, 8: 8, 9: 4, 10: 3, 11: 3, 12: 1})",978,226,0,0,1,0,
48914,0.9962996279183873,0.945824603412152,0.988,0.918,"Counter({2: 607, 3: 207, 4: 153, 5: 108, 6: 56, 7: 44, 8: 6, 9: 6, 11: 5, 10: 3, 13: 1, 12: 1})",967,230,2,0,1,0,
49153,0.9962565865766078,0.9468208092485549,0.991,0.939,"Counter({2: 624, 3: 201, 4: 165, 5: 109, 6: 55, 7: 46, 8: 4, 9: 4, 11: 1, 10: 1})",990,220,1,0,1,0,
49112,0.9963145463430526,0.947399011915141,0.991,0.937,"Counter({2: 609, 3: 210, 4: 166, 5: 112, 6: 54, 7: 50, 9: 4, 8: 3, 11: 1, 10: 1})",985,225,0,0,1,0,
49040,0.9967781402936379,0.9535840188014101,0.991,0.934,"Counter({2: 616, 3: 203, 4: 165, 5: 110, 6: 53, 7: 48, 8: 5, 9: 5, 10: 2, 13: 1, 12: 1, 11: 1})",984,226,2,0,1,0,
49005,0.9963881236608509,0.9477722041900265,0.99,0.927,"Counter({2: 615, 3: 211, 4: 155, 5: 107, 6: 56, 7: 48, 8: 7, 9: 6, 11: 3, 10: 2, 1: 2})",983,229,1,0,2,1,
49141,0.9963981196963839,0.9488882471845221,0.991,0.939,"Counter({2: 620, 3: 213, 4: 164, 5: 109, 6: 57, 7: 45, 8: 4, 9: 4, 1: 2, 11: 1, 10: 1})",999,221,1,0,2,1,
49081,0.996617835822416,0.9512624779800353,0.991,0.936,"Counter({2: 632, 3: 200, 4: 158, 5: 109, 6: 50, 7: 47, 8: 4, 9: 4, 13: 1, 17: 1, 11: 1, 10: 1, 1: 1})",991,218,0,0,2,1,
49241,0.9968725249284133,0.9557471264367816,0.994,0.954,"Counter({2: 640, 3: 216, 4: 157, 5: 103, 6: 51, 7: 49, 9: 4, 8: 2})",1013,209,0,0,3,1,
49192,0.9964831679947959,0.9498986388647552,0.993,0.946,"Counter({2: 645, 3: 202, 4: 158, 5: 105, 6: 54, 7: 46, 9: 3, 8: 2, 13: 1, 11: 1, 10: 1})",1005,213,0,0,1,1,
49185,0.9962996848632714,0.9468768242848803,0.992,0.945,"Counter({2: 650, 3: 206, 4: 149, 5: 101, 6: 55, 7: 44, 9: 6, 8: 5, 11: 1})",1005,212,2,0,1,1,
49122,0.9964374414722528,0.9488453668517978,0.991,0.938,"Counter({2: 640, 3: 208, 4: 150, 5: 106, 6: 52, 7: 44, 9: 5, 8: 4, 13: 1, 14: 1, 11: 1, 10: 1})",998,215,0,0,1,0,
49154,0.9965821703218456,0.9515291402192729,0.992,0.942,"Counter({2: 628, 3: 206, 4: 165, 5: 106, 6: 57, 7: 46, 9: 5, 8: 2, 11: 1, 10: 1, 1: 1})",1000,218,0,0,2,0,
49110,0.9963551211565872,0.9475841874084919,0.991,0.938,"Counter({2: 633, 3: 210, 4: 152, 5: 104, 6: 51, 7: 46, 8: 5, 9: 4, 10: 2, 13: 1, 14: 1, 11: 1, 1: 1})",996,215,0,0,3,1,
49105,0.9963547500254557,0.947980238302819,0.991,0.935,"Counter({2: 638, 3: 202, 4: 159, 5: 104, 6: 51, 7: 44, 8: 5, 9: 5, 11: 2, 13: 1, 17: 1})",999,213,0,0,2,1,
49250,0.9961827411167513,0.9464692482915718,0.993,0.948,"Counter({2: 642, 3: 209, 4: 163, 5: 98, 6: 53, 7: 48, 9: 4, 11: 1, 8: 1})",1014,205,0,0,2,0,
49234,0.9966080350976967,0.9519424460431656,0.993,0.952,"Counter({2: 638, 3: 209, 4: 158, 5: 104, 6: 56, 7: 46, 9: 3, 8: 2, 10: 1, 1: 1})",1006,212,0,0,4,1,
49292,0.9960439827963969,0.9443016281062553,0.993,0.95,"Counter({2: 650, 3: 207, 4: 154, 5: 94, 6: 56, 7: 46, 9: 4, 8: 1})",1011,201,0,0,1,0,
49294,0.9959224246358583,0.9438390611902766,0.993,0.946,"Counter({2: 640, 3: 208, 4: 170, 5: 96, 6: 55, 7: 40, 9: 5, 8: 2, 13: 1})",1018,199,1,0,2,0,
49330,0.9961078451246705,0.9461279461279462,0.993,0.952,"Counter({2: 656, 3: 209, 4: 160, 5: 101, 6: 50, 7: 40, 9: 5, 8: 2, 1: 1})",1026,198,0,0,4,1,
49257,0.9960005684471243,0.9442715700141444,0.993,0.946,"Counter({2: 635, 3: 209, 4: 166, 5: 105, 6: 58, 7: 39, 9: 5, 8: 2, 1: 1})",1011,209,0,0,6,1,
49225,0.996262061960386,0.9474885844748857,0.992,0.944,"Counter({2: 650, 3: 212, 4: 154, 5: 100, 6: 53, 7: 38, 9: 6, 8: 3, 11: 2, 13: 1})",1016,203,0,0,5,0,
49278,0.9956167052234263,0.939223410241981,0.992,0.943,"Counter({2: 637, 3: 210, 4: 163, 5: 102, 6: 57, 7: 40, 9: 4, 8: 2, 1: 1})",1011,205,0,0,5,1,
49275,0.9958599695585997,0.9420783645655878,0.993,0.946,"Counter({2: 648, 3: 214, 4: 154, 5: 105, 6: 52, 7: 42, 9: 4, 8: 2})",1016,205,1,0,5,0,
49219,0.9962006542188993,0.9468296843901052,0.992,0.943,"Counter({2: 634, 3: 210, 4: 162, 5: 105, 6: 58, 7: 42, 9: 6, 8: 1, 1: 1})",1007,212,1,0,6,1,
49275,0.9961237950279046,0.9461212976022566,0.993,0.948,"Counter({2: 637, 3: 217, 4: 162, 5: 100, 6: 58, 7: 39, 9: 4, 8: 3, 1: 1})",1017,204,1,0,4,1,
49272,0.9959611949991882,0.9441481897277575,0.992,0.945,"Counter({2: 637, 3: 214, 4: 165, 5: 102, 6: 57, 7: 39, 9: 3, 8: 2, 11: 1})",1016,204,0,0,7,0,
49246,0.9960605937538074,0.944634703196347,0.992,0.944,"Counter({2: 658, 3: 209, 4: 152, 5: 95, 6: 56, 7: 41, 9: 5, 8: 1, 13: 1, 11: 1, 1: 1})",1020,200,0,0,8,3,
49258,0.9964066750578586,0.9497301902868504,0.993,0.948,"Counter({2: 648, 3: 210, 4: 156, 5: 102, 6: 55, 7: 41, 9: 4, 8: 2, 11: 1, 1: 1})",1015,205,0,0,7,3,
49311,0.9958427125793433,0.9427534208321698,0.993,0.947,"Counter({2: 648, 3: 211, 4: 164, 5: 99, 6: 51, 7: 44, 9: 3, 8: 2, 1: 1})",1024,199,0,0,7,3,
49273,0.9960830475108071,0.945372204924993,0.993,0.948,"Counter({2: 648, 3: 213, 4: 157, 5: 103, 6: 54, 7: 42, 8: 3, 9: 3, 1: 1})",1019,205,0,0,6,3,
49287,0.9961856067522876,0.9470422535211268,0.993,0.949,"Counter({2: 649, 3: 208, 4: 161, 5: 100, 6: 55, 7: 43, 9: 3, 8: 2, 1: 1})",1019,203,0,0,6,3,
49242,0.9963851996263352,0.9494605337876206,0.993,0.949,"Counter({2: 636, 3: 211, 4: 165, 5: 106, 6: 54, 7: 44, 9: 3, 8: 2, 1: 1})",1013,209,0,0,8,3,
49280,0.996002435064935,0.9446473728575442,0.993,0.946,"Counter({2: 644, 3: 210, 4: 164, 5: 100, 6: 56, 7: 43, 9: 3, 8: 2, 1: 1})",1019,204,0,0,9,3,
49267,0.99626524854365,0.9476082004555809,0.993,0.95,"Counter({2: 650, 3: 208, 4: 159, 5: 104, 6: 52, 7: 44, 9: 4, 8: 2, 1: 1})",1018,206,0,0,7,2,
49238,0.9960396441772614,0.944428612140211,0.992,0.945,"Counter({2: 633, 3: 205, 4: 166, 5: 109, 6: 52, 7: 44, 9: 4, 8: 2, 1: 1})",1005,211,0,0,8,3,
49223,0.9964244357312638,0.9495123350545037,0.993,0.949,"Counter({2: 634, 3: 207, 4: 165, 5: 102, 6: 56, 7: 44, 9: 5, 8: 3, 1: 1})",1007,210,0,0,8,4,
49177,0.9966854423816012,0.9531205061834915,0.993,0.947,"Counter({2: 640, 3: 208, 4: 162, 5: 105, 6: 54, 7: 42, 9: 5, 8: 2, 13: 1, 10: 1, 11: 1, 1: 1})",1011,211,1,0,7,2,
49177,0.9962584134859792,0.9468515309069903,0.992,0.945,"Counter({2: 619, 3: 209, 4: 167, 5: 113, 6: 57, 7: 44, 9: 4, 8: 2, 1: 2})",997,220,0,0,12,2,
49103,0.9968637354133149,0.9552585705984892,0.992,0.941,"Counter({2: 630, 3: 199, 4: 167, 5: 106, 6: 61, 7: 44, 9: 4, 8: 3, 1: 2, 21: 1})",998,219,0,0,9,2,
49074,0.9962913151567021,0.9465648854961833,0.991,0.934,"Counter({2: 625, 3: 208, 4: 157, 5: 107, 6: 57, 7: 46, 8: 5, 9: 4, 21: 1, 1: 1})",991,220,0,0,8,2,
49066,0.9967390861288876,0.9531615925058549,0.991,0.939,"Counter({2: 617, 3: 203, 4: 169, 5: 108, 6: 56, 7: 45, 9: 6, 8: 4, 14: 2, 11: 1, 1: 1})",990,222,0,0,8,2,
49067,0.9962092648827114,0.9458672875436553,0.99,0.932,"Counter({2: 619, 3: 208, 4: 165, 5: 114, 6: 57, 7: 46, 9: 4, 8: 3, 1: 3, 21: 1})",995,225,0,0,14,5,
49093,0.9967205100523496,0.953211275791921,0.992,0.941,"Counter({2: 609, 3: 210, 4: 172, 5: 109, 6: 63, 7: 46, 9: 3, 8: 2, 10: 2, 1: 2, 11: 1})",993,226,0,0,9,5,
49013,0.9964907269499929,0.9494117647058824,0.99,0.93,"Counter({2: 621, 3: 204, 4: 162, 5: 115, 6: 59, 7: 45, 9: 5, 8: 3, 1: 2, 28: 1})",989,228,0,0,10,2,
49012,0.9965722680159961,0.9504716981132075,0.991,0.933,"Counter({2: 614, 3: 213, 4: 162, 5: 117, 6: 60, 7: 46, 9: 3, 1: 3, 8: 2, 13: 1, 17: 1, 10: 1})",992,231,0,0,13,2,
48887,0.9968294229549778,0.9530160654743861,0.989,0.925,"Counter({2: 627, 3: 202, 4: 151, 5: 106, 6: 59, 7: 45, 9: 6, 8: 5, 13: 3, 10: 2, 22: 1, 12: 1, 11: 1})",980,229,1,0,9,0,
49058,0.9967181703289983,0.9526052399175744,0.992,0.939,"Counter({2: 629, 3: 197, 4: 167, 5: 110, 6: 58, 7: 44, 8: 5, 9: 4, 11: 2, 13: 1, 10: 1, 1: 1})",994,225,2,0,10,2,
48968,0.9963649730436204,0.9471810089020772,0.99,0.927,"Counter({2: 621, 3: 210, 4: 158, 5: 111, 6: 56, 7: 44, 9: 6, 8: 3, 13: 3, 10: 2, 16: 1, 11: 1, 1: 1})",990,227,1,0,11,3,
48936,0.9967712931175413,0.9527794381350867,0.99,0.929,"Counter({2: 612, 3: 206, 4: 161, 5: 110, 6: 58, 7: 45, 9: 6, 8: 4, 13: 2, 11: 2, 21: 1, 10: 1, 1: 1})",980,229,0,0,12,1,
49035,0.9965942693994085,0.950547823511993,0.991,0.937,"Counter({2: 617, 3: 204, 4: 162, 5: 110, 6: 58, 7: 48, 9: 5, 8: 3, 17: 1, 10: 1, 12: 1, 1: 1})",984,227,1,0,9,4,
48900,0.9966871165644172,0.9511459589867309,0.989,0.925,"Counter({2: 624, 3: 204, 4: 153, 5: 106, 6: 59, 7: 42, 9: 6, 8: 5, 11: 5, 10: 2, 13: 2, 17: 1})",981,228,0,0,8,1,
49102,0.9969858661561647,0.9567757009345795,0.992,0.944,"Counter({2: 629, 3: 207, 4: 162, 5: 108, 6: 58, 7: 45, 9: 4, 8: 2, 1: 2, 17: 1, 11: 1})",1000,219,0,0,9,4,
48886,0.9966657120648038,0.9506807866868381,0.989,0.924,"Counter({2: 616, 3: 201, 4: 157, 5: 108, 6: 57, 7: 45, 9: 7, 8: 5, 11: 3, 12: 2, 10: 2, 13: 1, 17: 1, 1: 1})",975,231,1,0,9,4,
48937,0.9964852769887815,0.9485338120885698,0.99,0.928,"Counter({2: 611, 3: 208, 4: 161, 5: 109, 6: 56, 7: 47, 9: 5, 8: 4, 10: 3, 13: 3, 1: 2, 16: 1, 11: 1})",982,229,1,0,10,3,
49049,0.9968602825745683,0.9549444119368052,0.992,0.94,"Counter({2: 619, 3: 205, 4: 170, 5: 108, 6: 58, 7: 47, 8: 3, 9: 3, 1: 2, 14: 1, 16: 1, 10: 1, 11: 1})",996,223,1,0,10,4,
48906,0.9969328916697338,0.9547920433996384,0.99,0.926,"Counter({2: 615, 3: 200, 4: 157, 5: 115, 6: 58, 7: 47, 10: 4, 9: 3, 8: 3, 11: 2, 1: 2, 14: 1, 13: 1, 17: 1})",974,235,1,0,11,3,
48951,0.9969152826295683,0.9548849716163729,0.99,0.932,"Counter({2: 618, 3: 203, 4: 162, 5: 112, 6: 55, 7: 46, 8: 5, 10: 3, 9: 3, 1: 3, 11: 2, 13: 1, 14: 1, 16: 1})",986,229,1,0,14,3,
49020,0.9969196246430029,0.9555751691674023,0.991,0.937,"Counter({2: 618, 3: 201, 4: 171, 5: 116, 6: 58, 7: 47, 9: 5, 8: 4, 1: 2, 18: 1})",992,231,1,0,16,5,
48893,0.9969320761663224,0.9552772808586761,0.989,0.926,"Counter({2: 609, 3: 206, 4: 166, 5: 102, 6: 59, 7: 49, 8: 4, 10: 4, 9: 4, 11: 2, 14: 1, 13: 1, 16: 1, 22: 1, 1: 1})",982,228,3,0,9,4,
49053,0.9967993802621654,0.9537555228276878,0.992,0.941,"Counter({2: 610, 3: 214, 4: 164, 5: 110, 6: 58, 7: 49, 9: 5, 8: 2, 10: 2, 1: 2, 13: 1})",990,227,1,0,10,5,
48922,0.9967090470544949,0.9513448171653066,0.99,0.93,"Counter({2: 619, 3: 212, 4: 153, 5: 117, 6: 52, 7: 49, 9: 6, 8: 5, 10: 3, 16: 1, 11: 1, 13: 1, 1: 1})",985,235,2,0,11,4,
48950,0.9968947906026557,0.9545454545454545,0.99,0.932,"Counter({2: 616, 3: 207, 4: 159, 5: 107, 6: 60, 7: 45, 8: 6, 10: 4, 9: 4, 1: 3, 11: 2, 13: 1, 16: 1})",985,230,3,0,13,5,
48974,0.9963245803895945,0.9473067915690866,0.99,0.927,"Counter({2: 607, 3: 215, 4: 168, 5: 108, 6: 54, 7: 47, 10: 4, 9: 4, 8: 3, 1: 2, 13: 1, 22: 1, 11: 1})",992,223,2,0,12,6,
48931,0.9966892154258037,0.9515839808726838,0.99,0.929,"Counter({2: 615, 3: 210, 4: 160, 5: 116, 6: 59, 7: 45, 9: 5, 11: 3, 1: 3, 10: 2, 8: 2, 13: 1, 16: 1})",988,234,0,0,9,1,
48866,0.9963778496295993,0.9466063348416289,0.989,0.921,"Counter({2: 601, 3: 219, 4: 156, 5: 108, 6: 60, 7: 47, 9: 7, 1: 4, 8: 3, 11: 2, 34: 1, 13: 1, 16: 1, 12: 1, 10: 1})",980,232,3,0,13,5,
49031,0.9967775488976361,0.9535294117647058,0.991,0.938,"Counter({2: 612, 3: 208, 4: 168, 5: 117, 6: 58, 7: 47, 9: 5, 1: 4, 8: 3, 10: 1, 11: 1})",992,232,1,0,16,4,
48933,0.9966484785318701,0.9501822600243013,0.991,0.933,"Counter({2: 596, 3: 210, 4: 160, 5: 116, 6: 63, 7: 45, 1: 6, 8: 5, 9: 5, 15: 2, 17: 1, 12: 1, 11: 1})",972,239,2,0,15,6,
49053,0.9967789941491856,0.9536112742219612,0.992,0.942,"Counter({2: 609, 3: 211, 4: 170, 5: 113, 6: 59, 7: 48, 1: 6, 9: 5, 8: 3, 11: 1})",996,229,1,0,13,5,
49027,0.9964713321231158,0.9489223501623856,0.991,0.938,"Counter({2: 613, 3: 214, 4: 162, 5: 114, 6: 59, 7: 46, 8: 5, 9: 5, 11: 2, 1: 2})",991,231,0,0,10,2,
49030,0.9964307566795839,0.9489349285088999,0.991,0.936,"Counter({2: 607, 3: 215, 4: 171, 5: 113, 6: 58, 7: 46, 9: 5, 1: 5, 8: 2, 11: 2, 16: 1})",998,227,0,0,15,5,
48954,0.9964660701883401,0.9485578352661314,0.99,0.928,"Counter({2: 607, 3: 212, 4: 162, 5: 109, 6: 58, 7: 47, 1: 6, 8: 5, 10: 3, 9: 2, 13: 1, 16: 1, 22: 1, 11: 1})",987,228,1,0,15,6,
49058,0.9966570182233275,0.9517930629041739,0.992,0.941,"Counter({2: 619, 3: 215, 4: 160, 5: 112, 6: 60, 7: 47, 1: 7, 9: 5, 15: 1, 11: 1, 8: 1})",1001,227,0,0,16,6,
49097,0.9967004093936493,0.9524089306698003,0.993,0.947,"Counter({2: 623, 3: 202, 4: 169, 5: 110, 6: 60, 7: 47, 8: 5, 1: 3, 10: 2, 9: 2})",997,226,1,0,14,3,
49076,0.9964544787676257,0.9492711370262391,0.992,0.943,"Counter({2: 607, 3: 215, 4: 173, 5: 116, 6: 63, 7: 45, 1: 5, 9: 4, 11: 1, 8: 1})",1000,230,0,0,14,2,
49022,0.9965525682346702,0.9506569343065693,0.991,0.935,"Counter({2: 613, 3: 219, 4: 166, 5: 114, 6: 57, 7: 45, 1: 6, 8: 3, 10: 2, 9: 2, 13: 1, 16: 1, 11: 1})",1004,226,1,0,15,6,
49083,0.996882831122792,0.9550396708786365,0.992,0.946,"Counter({2: 618, 3: 210, 4: 164, 5: 113, 6: 60, 7: 49, 1: 8, 8: 4, 9: 2, 10: 1})",1000,229,0,0,18,6,
49067,0.9967187722909491,0.9526331273904091,0.992,0.943,"Counter({2: 619, 3: 208, 4: 164, 5: 111, 6: 61, 7: 48, 1: 8, 9: 4, 10: 1, 8: 1, 11: 1})",999,227,0,0,19,6,
49090,0.9962517824404156,0.9462616822429906,0.992,0.941,"Counter({2: 621, 3: 202, 4: 171, 5: 108, 6: 57, 7: 45, 8: 5, 9: 5, 1: 5, 11: 2})",999,222,0,0,18,6,
48964,0.9966710236091822,0.9512413999401734,0.991,0.934,"Counter({2: 602, 3: 213, 4: 164, 5: 110, 6: 63, 7: 45, 8: 8, 1: 6, 9: 4, 16: 1, 12: 1, 11: 1})",985,233,0,0,17,5,
49035,0.9967778117671051,0.9535294117647058,0.991,0.939,"Counter({2: 610, 3: 207, 4: 168, 5: 110, 6: 62, 7: 46, 1: 9, 8: 5, 9: 2, 12: 1, 16: 1, 11: 1})",994,228,0,0,17,8,
48997,0.9968161315998939,0.9535714285714286,0.991,0.937,"Counter({2: 611, 3: 202, 4: 166, 5: 112, 6: 62, 7: 48, 1: 7, 9: 6, 8: 3, 10: 2, 11: 1})",986,234,2,0,19,7,
49041,0.9966558593829653,0.9519906323185011,0.992,0.939,"Counter({2: 623, 3: 202, 4: 173, 5: 114, 6: 56, 7: 45, 1: 5, 8: 4, 9: 3, 11: 2, 13: 1, 10: 1})",1003,226,1,0,17,4,
48965,0.9968344736035945,0.9537175276201851,0.991,0.933,"Counter({2: 620, 3: 198, 4: 165, 5: 107, 6: 59, 7: 40, 8: 8, 9: 5, 1: 4, 13: 2, 10: 2, 11: 2, 16: 1})",987,226,1,0,17,7,
48513,0.9963927194772535,0.9449858535051872,0.983,0.888,"Counter({2: 559, 3: 203, 4: 163, 5: 117, 6: 59, 7: 38, 8: 7, 1: 7, 9: 5, 10: 3, 11: 2, 106: 1, 40: 1, 35: 1, 14: 1, 13: 1})",932,236,2,0,17,3,
48926,0.9967910722315333,0.9530080814127507,0.99,0.929,"Counter({2: 623, 3: 200, 4: 162, 5: 111, 6: 56, 7: 45, 8: 8, 1: 6, 9: 4, 10: 2, 24: 1, 13: 1, 14: 1, 12: 1})",991,230,2,0,15,5,
48872,0.9966852185300377,0.951145958986731,0.989,0.923,"Counter({2: 626, 3: 192, 4: 162, 5: 108, 6: 55, 7: 40, 8: 8, 11: 5, 10: 4, 9: 4, 1: 3, 12: 2, 13: 1, 15: 1})",983,228,2,0,12,5,
48923,0.9969135171596182,0.9544219740416542,0.99,0.932,"Counter({2: 620, 3: 194, 4: 163, 5: 110, 6: 57, 7: 44, 8: 9, 1: 4, 9: 3, 10: 2, 11: 2, 13: 1, 19: 1, 15: 1})",981,230,3,0,15,1,
49117,0.9971293034998066,0.9589519650655022,0.993,0.949,"Counter({2: 630, 3: 205, 4: 166, 5: 107, 6: 57, 7: 42, 9: 5, 8: 4, 1: 4, 11: 1, 10: 1})",1005,217,0,0,13,4,
49093,0.9970260525940562,0.9572349150556532,0.993,0.948,"Counter({2: 630, 3: 196, 4: 171, 5: 106, 6: 57, 7: 45, 8: 6, 1: 5, 9: 4, 11: 2})",1002,220,0,0,14,5,
49128,0.9970892362807361,0.958442313281023,0.993,0.951,"Counter({2: 631, 3: 197, 4: 174, 5: 108, 6: 60, 7: 45, 1: 5, 8: 4, 9: 4})",1007,221,0,0,12,4,
49110,0.9968641824475667,0.955388180764774,0.992,0.945,"Counter({2: 626, 3: 199, 4: 173, 5: 102, 6: 62, 7: 43, 1: 5, 9: 4, 8: 3, 10: 2, 11: 1})",1003,217,0,0,14,4,
48978,0.9972028257585038,0.9588958895889588,0.991,0.939,"Counter({2: 619, 3: 198, 4: 161, 5: 107, 6: 58, 7: 45, 8: 6, 1: 6, 9: 4, 11: 2, 12: 2, 10: 2, 13: 1})",984,227,1,0,13,2,
49123,0.9966003704985444,0.9515520742674789,0.993,0.947,"Counter({2: 619, 3: 209, 4: 170, 5: 110, 6: 58, 7: 43, 9: 5, 1: 5, 8: 3, 11: 1})",1003,220,0,0,14,5,
49089,0.9966795004990935,0.9522414298271314,0.993,0.946,"Counter({2: 624, 3: 206, 4: 167, 5: 110, 6: 60, 7: 46, 9: 4, 8: 3, 1: 3, 11: 1})",1000,224,0,0,13,1,
49055,0.996677199062277,0.952185391610443,0.992,0.942,"Counter({2: 612, 3: 215, 4: 168, 5: 113, 6: 59, 7: 44, 8: 4, 9: 3, 1: 3, 10: 2, 11: 1})",998,226,0,0,12,1,
49151,0.9972126711562328,0.9603243556327831,0.994,0.954,"Counter({2: 633, 3: 205, 4: 169, 5: 109, 6: 56, 7: 43, 1: 5, 8: 4, 9: 3, 10: 1, 11: 1})",1012,217,0,0,14,4,
49063,0.9966777408637874,0.9515601783060921,0.992,0.944,"Counter({2: 626, 3: 207, 4: 157, 5: 108, 6: 58, 7: 45, 9: 5, 8: 4, 1: 4, 10: 3, 11: 1})",994,224,1,0,14,4,
49085,0.9967810940205766,0.9536928487690505,0.992,0.944,"Counter({2: 626, 3: 202, 4: 165, 5: 110, 6: 57, 7: 44, 1: 5, 8: 3, 9: 3, 10: 2, 11: 1, 13: 1})",998,221,0,0,12,4,
49021,0.9967360926949674,0.9527744982290437,0.991,0.937,"Counter({2: 620, 3: 200, 4: 167, 5: 112, 6: 61, 7: 41, 1: 5, 10: 4, 8: 2, 9: 2, 18: 1, 11: 1, 12: 1})",992,225,0,0,13,2,
49090,0.9968832756162151,0.9552762350190003,0.993,0.947,"Counter({2: 626, 3: 207, 4: 167, 5: 110, 6: 62, 7: 44, 8: 4, 1: 4, 9: 3, 11: 1})",1004,224,0,0,13,4,
48972,0.9964061096136568,0.9465695203400121,0.991,0.936,"Counter({2: 606, 3: 200, 4: 161, 5: 115, 6: 61, 7: 43, 8: 6, 1: 5, 9: 4, 11: 3, 13: 1})",972,233,0,0,14,4,
49021,0.9973480753146611,0.961447212336892,0.992,0.943,"Counter({2: 624, 3: 203, 4: 162, 5: 111, 6: 60, 7: 42, 8: 6, 9: 4, 1: 4, 10: 3, 11: 2})",993,228,1,0,12,2,
49018,0.9969807009669918,0.9561091340450771,0.992,0.941,"Counter({2: 619, 3: 210, 4: 159, 5: 109, 6: 63, 7: 46, 1: 5, 8: 4, 9: 3, 10: 2, 11: 1})",993,228,1,0,14,4,
49111,0.9969864185213089,0.9570017431725741,0.993,0.948,"Counter({2: 629, 3: 209, 4: 165, 5: 108, 6: 61, 7: 44, 1: 5, 9: 4, 8: 2, 11: 1})",1008,220,0,0,13,2,
