addit_train_data_size,addit_train_data_acc,addit_train_data_f1,all_graph_acc,all_graph_f1,cc_distribution,small_cc,large_cc,bridges,wrong_bridges,cuts,wrong_cuts,heatmap
48316,0.9909553771007533,0.8650818153751159,0.971,0.813,"Counter({2: 597, 3: 194, 4: 139, 5: 94, 6: 46, 7: 28, 8: 13, 9: 8, 10: 6, 12: 6, 11: 3, 13: 3, 15: 2, 16: 2, 14: 2, 25: 1, 23: 1, 19: 1, 32: 1, 29: 1, 30: 1, 38: 1, 24: 1, 22: 1, 20: 1})",930,223,5,0,0,0,
48969,0.9917498825787743,0.8866442199775533,0.982,0.871,"Counter({2: 617, 3: 216, 4: 161, 5: 105, 6: 47, 7: 30, 8: 6, 9: 4, 10: 3, 13: 3, 19: 3, 14: 2, 12: 2, 17: 1, 15: 1, 16: 1, 11: 1})",994,209,2,0,0,0,
48551,0.9932854112170707,0.899938612645795,0.979,0.86,"Counter({2: 599, 3: 217, 4: 142, 5: 100, 6: 43, 7: 36, 10: 10, 8: 9, 13: 5, 9: 4, 19: 2, 12: 2, 22: 1, 14: 1, 29: 1, 28: 1, 36: 1, 15: 1, 23: 1, 16: 1})",958,219,4,0,0,0,
48475,0.9936255801959774,0.9055334760012228,0.978,0.854,"Counter({2: 591, 3: 207, 4: 153, 5: 100, 6: 46, 7: 32, 9: 9, 10: 7, 8: 6, 12: 5, 11: 4, 16: 3, 13: 3, 14: 2, 29: 2, 18: 1, 20: 1, 39: 1, 19: 1})",951,223,4,0,0,0,
49035,0.9940654634444784,0.9177268871925359,0.986,0.905,"Counter({2: 609, 3: 224, 4: 169, 5: 101, 6: 56, 7: 37, 9: 6, 8: 4, 10: 3, 11: 3, 12: 2, 15: 1, 19: 1})",1002,214,2,0,0,0,
48984,0.9939776253470521,0.9156901971991999,0.986,0.9,"Counter({2: 607, 3: 223, 4: 165, 5: 103, 6: 66, 7: 36, 9: 7, 8: 5, 13: 2, 18: 2, 11: 1, 10: 1, 12: 1})",995,224,2,0,0,0,
48952,0.993238274227815,0.9054015432980851,0.984,0.89,"Counter({2: 621, 3: 223, 4: 157, 5: 101, 6: 53, 7: 36, 10: 7, 8: 6, 9: 6, 11: 2, 25: 1, 23: 1, 13: 1, 17: 1})",1001,215,2,0,1,0,
49194,0.9923974468431109,0.8974218321448162,0.986,0.9,"Counter({2: 623, 3: 241, 4: 156, 5: 99, 6: 58, 7: 31, 9: 6, 11: 3, 8: 2, 19: 1, 12: 1, 13: 1, 1: 1})",1021,202,1,0,1,1,
49028,0.9937382720078323,0.9126600284495021,0.986,0.903,"Counter({2: 611, 3: 228, 4: 162, 5: 105, 6: 55, 7: 36, 8: 5, 10: 3, 9: 3, 11: 1, 17: 1, 13: 1, 15: 1, 1: 1, 19: 1, 12: 1, 18: 1})",1002,214,1,0,1,1,
48874,0.9923476695175348,0.8920946335833815,0.982,0.872,"Counter({2: 613, 3: 226, 4: 146, 5: 106, 6: 48, 7: 29, 8: 8, 9: 5, 11: 4, 10: 4, 13: 3, 15: 2, 12: 2, 18: 1, 17: 1, 30: 1, 1: 1, 16: 1})",986,215,3,0,1,1,
49100,0.9935437881873727,0.9112293475217026,0.987,0.905,"Counter({2: 614, 3: 225, 4: 168, 5: 101, 6: 63, 7: 37, 8: 4, 9: 4, 24: 2, 13: 1, 11: 1, 1: 1})",1008,213,2,0,1,1,
48996,0.9937545922116091,0.9132653061224489,0.985,0.897,"Counter({2: 602, 3: 230, 4: 163, 5: 100, 6: 58, 7: 40, 9: 6, 8: 4, 11: 3, 13: 1, 24: 1, 10: 1, 1: 1, 18: 1})",996,215,1,0,1,1,
49196,0.9944710952109928,0.9243604004449388,0.989,0.921,"Counter({2: 619, 3: 233, 4: 163, 5: 97, 6: 60, 7: 34, 9: 4, 17: 2, 8: 2, 1: 2, 13: 1, 11: 1, 12: 1, 10: 1})",1017,203,1,0,2,1,
49228,0.9933168115706509,0.9091912779464533,0.988,0.912,"Counter({2: 625, 3: 225, 4: 164, 5: 98, 6: 57, 7: 35, 9: 3, 8: 2, 19: 1, 13: 1, 11: 1, 1: 1, 10: 1, 18: 1})",1015,200,2,0,1,1,
49157,0.9949345973106577,0.9289991445680068,0.99,0.929,"Counter({2: 610, 3: 230, 4: 163, 5: 105, 6: 63, 7: 43, 8: 4, 9: 3, 1: 2, 10: 1, 18: 1})",1005,220,3,0,2,1,
49215,0.9937823834196892,0.9153292750415053,0.989,0.919,"Counter({2: 613, 3: 229, 4: 171, 5: 109, 6: 58, 7: 38, 1: 2, 8: 2, 22: 1, 9: 1, 10: 1, 18: 1})",1015,211,3,0,2,1,
49044,0.9941685017535274,0.9192090395480227,0.987,0.906,"Counter({2: 604, 3: 235, 4: 162, 5: 99, 6: 62, 7: 36, 9: 6, 8: 4, 11: 3, 1: 2, 13: 1, 17: 1, 10: 1, 18: 1})",1003,214,1,0,2,1,
49130,0.9943008345206594,0.9206349206349207,0.988,0.917,"Counter({2: 609, 3: 235, 4: 156, 5: 98, 6: 64, 7: 36, 9: 6, 8: 2, 10: 2, 13: 1, 11: 1, 1: 1, 12: 1, 22: 1})",1001,212,3,0,1,0,
48805,0.9942014137895707,0.9163958641063514,0.984,0.89,"Counter({2: 612, 3: 215, 4: 157, 5: 103, 6: 56, 7: 37, 8: 7, 9: 7, 10: 5, 11: 3, 13: 2, 1: 2, 18: 1, 25: 1, 15: 1, 21: 1})",986,224,2,0,2,1,
49091,0.9947444541769367,0.9259896729776248,0.988,0.917,"Counter({2: 628, 3: 222, 4: 150, 5: 103, 6: 54, 7: 33, 9: 7, 8: 5, 11: 2, 1: 2, 15: 2, 13: 1, 18: 1, 10: 1})",1002,209,1,0,2,1,
48795,0.994159237626806,0.9151027703306525,0.983,0.886,"Counter({2: 616, 3: 212, 4: 143, 5: 102, 6: 49, 7: 33, 9: 8, 8: 7, 10: 4, 15: 3, 11: 3, 1: 2, 18: 1, 25: 1, 13: 1, 17: 1, 14: 1, 12: 1, 21: 1})",973,216,2,0,2,1,
48582,0.9949775637067226,0.9254734270006109,0.981,0.876,"Counter({2: 597, 3: 215, 4: 147, 5: 96, 6: 49, 7: 36, 8: 10, 9: 8, 10: 6, 11: 3, 17: 3, 1: 2, 13: 2, 21: 1, 19: 1, 25: 1, 23: 1, 18: 1, 29: 1, 15: 1, 12: 1})",961,221,6,0,2,1,
48661,0.9952323215716898,0.930162552679109,0.983,0.887,"Counter({2: 597, 3: 208, 4: 160, 5: 107, 6: 54, 7: 31, 10: 8, 11: 6, 9: 4, 8: 4, 13: 3, 16: 2, 1: 2, 18: 1, 19: 1, 12: 1, 21: 1, 14: 1, 32: 1, 15: 1})",967,226,5,0,2,1,
48686,0.9955223267469088,0.9344163658243081,0.983,0.886,"Counter({2: 620, 3: 207, 4: 145, 5: 101, 6: 47, 7: 30, 9: 7, 11: 6, 8: 5, 10: 4, 1: 2, 20: 1, 12: 1, 19: 1, 25: 1, 42: 1, 29: 1, 21: 1, 13: 1, 16: 1, 15: 1, 18: 1})",974,211,4,0,2,1,
48614,0.9954334142428107,0.9331325301204819,0.982,0.879,"Counter({2: 616, 3: 208, 4: 150, 5: 96, 6: 51, 7: 32, 9: 7, 8: 6, 10: 5, 11: 5, 15: 3, 23: 2, 1: 2, 12: 2, 16: 2, 20: 1, 28: 1, 17: 1, 18: 1})",976,215,6,0,2,1,
48569,0.9957792007247421,0.9371743794054552,0.982,0.882,"Counter({2: 601, 3: 212, 4: 149, 5: 104, 6: 56, 7: 36, 9: 9, 8: 7, 10: 5, 11: 4, 1: 3, 12: 2, 15: 2, 18: 1, 19: 1, 13: 1, 25: 1, 22: 1, 17: 1, 28: 1})",965,232,4,0,5,2,
48535,0.9952199443700422,0.9281733746130031,0.981,0.874,"Counter({2: 605, 3: 210, 4: 140, 5: 106, 6: 52, 7: 34, 9: 8, 8: 6, 11: 5, 10: 4, 15: 3, 1: 3, 21: 1, 12: 1, 18: 1, 19: 1, 25: 1, 28: 1, 22: 1, 17: 1, 27: 1, 14: 1})",958,228,7,0,4,2,
48362,0.9955336834704933,0.9319470699432894,0.979,0.862,"Counter({2: 600, 3: 201, 4: 142, 5: 101, 6: 50, 7: 33, 8: 8, 11: 8, 10: 6, 9: 5, 23: 4, 1: 3, 17: 2, 16: 2, 12: 2, 21: 1, 30: 1, 14: 1, 22: 1, 15: 1, 31: 1})",946,227,9,0,4,2,
48395,0.9953507593759686,0.928999684443042,0.979,0.864,"Counter({2: 600, 3: 205, 4: 139, 5: 99, 6: 44, 7: 27, 8: 11, 10: 9, 9: 7, 11: 6, 15: 4, 1: 3, 17: 2, 22: 2, 14: 1, 18: 1, 26: 1, 29: 1, 16: 1, 19: 1, 30: 1, 24: 1, 20: 1})",947,220,7,0,8,3,
48588,0.9955544578908373,0.9328775637041641,0.983,0.885,"Counter({2: 602, 3: 207, 4: 143, 5: 104, 6: 48, 7: 39, 8: 7, 10: 6, 11: 5, 9: 4, 15: 3, 1: 3, 18: 2, 22: 2, 17: 2, 25: 1, 30: 1, 23: 1})",955,225,5,0,8,2,
48406,0.9958682807916374,0.9363057324840766,0.981,0.871,"Counter({2: 607, 3: 202, 4: 136, 5: 107, 6: 50, 7: 32, 11: 8, 8: 7, 9: 7, 10: 5, 18: 3, 15: 3, 1: 3, 14: 2, 16: 2, 17: 2, 29: 1, 36: 1, 23: 1, 13: 1, 25: 1})",948,233,11,1,6,2,
48581,0.9958625800209958,0.9377901578458682,0.983,0.886,"Counter({2: 598, 3: 203, 4: 151, 5: 110, 6: 54, 7: 34, 9: 11, 8: 7, 11: 7, 10: 4, 17: 3, 1: 3, 14: 1, 25: 1, 23: 1, 32: 1, 16: 1})",955,235,4,0,7,2,
48770,0.9961246668033628,0.9430894308943089,0.986,0.904,"Counter({2: 603, 3: 216, 4: 152, 5: 108, 6: 47, 7: 39, 11: 6, 8: 6, 9: 5, 10: 3, 1: 3, 14: 2, 12: 2, 13: 1, 23: 1, 21: 1, 30: 1, 15: 1})",974,223,4,0,5,2,
48690,0.9959334565619223,0.9391143911439113,0.985,0.898,"Counter({2: 595, 3: 209, 4: 152, 5: 111, 6: 57, 7: 41, 11: 8, 9: 5, 8: 5, 10: 4, 1: 3, 13: 2, 12: 1, 22: 1, 18: 1, 31: 1})",959,237,3,0,5,2,
48599,0.9958641124302969,0.937790157845868,0.983,0.888,"Counter({2: 600, 3: 200, 4: 151, 5: 109, 6: 48, 7: 38, 11: 8, 9: 7, 8: 5, 10: 4, 13: 4, 1: 4, 17: 2, 24: 1, 12: 1, 15: 1, 33: 1, 22: 1})",955,230,4,0,7,3,
49007,0.9962658395739384,0.9458419650784256,0.99,0.927,"Counter({2: 640, 3: 202, 4: 150, 5: 102, 6: 48, 7: 40, 8: 8, 9: 6, 10: 4, 11: 4, 1: 3, 13: 1, 14: 1, 12: 1})",995,215,5,0,4,2,
49013,0.9962866994470855,0.9464390818128311,0.989,0.925,"Counter({2: 647, 3: 204, 4: 147, 5: 100, 6: 46, 7: 39, 8: 6, 10: 5, 1: 4, 12: 2, 13: 2, 11: 2, 9: 2, 23: 1, 14: 1, 20: 1})",1002,207,0,0,8,3,
48913,0.9970968863083434,0.957561267184698,0.989,0.922,"Counter({2: 650, 3: 201, 4: 143, 5: 97, 6: 46, 7: 43, 9: 6, 8: 5, 11: 4, 10: 3, 1: 3, 13: 2, 14: 2, 16: 1, 21: 1, 15: 1})",997,211,2,0,6,2,
49146,0.996195010784194,0.9460005775339301,0.991,0.936,"Counter({2: 647, 3: 213, 4: 146, 5: 99, 6: 50, 7: 38, 9: 7, 8: 4, 10: 3, 1: 3, 12: 1, 21: 1, 11: 1, 13: 1})",1009,205,1,0,7,2,
48962,0.9968751276500143,0.9537065052950076,0.99,0.927,"Counter({2: 648, 3: 195, 4: 137, 5: 94, 6: 51, 7: 39, 9: 7, 10: 7, 8: 6, 11: 3, 16: 2, 1: 2, 13: 1, 20: 1, 12: 1})",982,212,2,0,6,1,
49102,0.9969858661561647,0.9561351511558981,0.992,0.942,"Counter({2: 653, 3: 203, 4: 141, 5: 110, 6: 48, 7: 41, 9: 8, 1: 4, 8: 3, 10: 2, 11: 2, 12: 1, 13: 1})",1001,216,1,0,7,2,
48956,0.9965070675708799,0.9495128432240921,0.989,0.922,"Counter({2: 642, 3: 203, 4: 150, 5: 97, 6: 52, 7: 37, 8: 9, 9: 8, 1: 5, 11: 3, 10: 2, 13: 1, 16: 1, 20: 1, 12: 1})",1000,212,2,0,9,5,
48844,0.9966833183195479,0.9496894409937888,0.989,0.92,"Counter({2: 651, 3: 202, 4: 128, 5: 103, 6: 53, 7: 39, 9: 10, 8: 6, 11: 5, 10: 4, 1: 4, 12: 2, 13: 1, 21: 1, 14: 1})",985,225,3,0,8,4,
48951,0.9957304243018529,0.9384025935750073,0.989,0.922,"Counter({2: 615, 3: 221, 4: 158, 5: 103, 6: 52, 7: 42, 9: 5, 10: 5, 8: 4, 11: 3, 1: 3, 13: 2, 21: 1, 28: 1})",997,218,1,0,7,2,
49112,0.9969253950154748,0.9553650605971031,0.992,0.943,"Counter({2: 640, 3: 204, 4: 146, 5: 106, 6: 54, 7: 47, 9: 7, 1: 4, 8: 2, 10: 2, 11: 1})",994,219,3,0,7,2,
49183,0.9970924913079723,0.958150424348844,0.993,0.951,"Counter({2: 644, 3: 208, 4: 148, 5: 106, 6: 50, 7: 45, 9: 6, 1: 4, 10: 2, 12: 1, 8: 1})",1004,211,0,0,8,3,
49066,0.9966983247054987,0.9516994633273703,0.992,0.939,"Counter({2: 638, 3: 200, 4: 148, 5: 111, 6: 51, 7: 45, 9: 6, 8: 4, 1: 4, 10: 3, 13: 1, 11: 1})",990,222,5,0,7,3,
49027,0.9966549044404104,0.9519625073227885,0.99,0.932,"Counter({2: 633, 3: 212, 4: 153, 5: 104, 6: 55, 7: 45, 10: 5, 8: 4, 1: 4, 9: 3, 11: 2, 12: 1, 13: 1})",1002,220,3,0,9,2,
49004,0.9966125214268223,0.9502994011976049,0.991,0.933,"Counter({2: 635, 3: 203, 4: 147, 5: 107, 6: 53, 7: 42, 9: 10, 8: 8, 1: 4, 11: 2, 10: 2})",989,224,3,0,11,3,
49059,0.9969832242809679,0.9563936358279317,0.991,0.939,"Counter({2: 635, 3: 204, 4: 154, 5: 110, 6: 51, 7: 45, 9: 6, 8: 6, 1: 6, 11: 2, 13: 1, 10: 1})",999,222,3,0,13,3,
49013,0.9967763654540632,0.9527511961722487,0.991,0.934,"Counter({2: 642, 3: 201, 4: 146, 5: 104, 6: 56, 7: 44, 1: 7, 9: 5, 8: 4, 10: 3, 11: 1, 21: 1, 13: 1, 12: 1})",996,220,5,0,12,3,
48999,0.9971836159921631,0.9583584791792396,0.991,0.936,"Counter({2: 640, 3: 201, 4: 143, 5: 105, 6: 45, 7: 45, 8: 7, 9: 7, 1: 7, 11: 4, 10: 4, 13: 1})",991,218,3,0,13,3,
49025,0.9965731769505355,0.9502369668246445,0.991,0.932,"Counter({2: 638, 3: 197, 4: 154, 5: 101, 6: 52, 7: 43, 9: 8, 1: 6, 8: 5, 11: 3, 10: 2, 13: 1, 14: 1})",995,216,4,0,11,3,
48993,0.9969995713673382,0.9562369752902649,0.991,0.933,"Counter({2: 634, 3: 204, 4: 150, 5: 107, 6: 50, 7: 45, 9: 8, 1: 8, 11: 4, 8: 4, 10: 2, 13: 1})",996,221,2,0,14,4,
49051,0.996921571425659,0.9549388242315727,0.992,0.94,"Counter({2: 632, 3: 206, 4: 147, 5: 108, 6: 55, 7: 44, 9: 7, 8: 6, 1: 6, 12: 1, 11: 1, 10: 1})",991,223,4,0,12,3,
49053,0.9963101135506492,0.9457921533393232,0.991,0.934,"Counter({2: 637, 3: 200, 4: 143, 5: 109, 6: 53, 7: 42, 9: 7, 1: 6, 8: 4, 10: 3, 13: 1, 11: 1})",986,220,2,0,11,3,
49036,0.9970022024634962,0.9560800717060054,0.991,0.939,"Counter({2: 638, 3: 193, 4: 153, 5: 108, 6: 55, 7: 42, 9: 7, 1: 6, 8: 4, 11: 3, 10: 2, 13: 1})",990,222,3,0,10,4,
49038,0.9970227170765529,0.9561561561561561,0.992,0.941,"Counter({2: 625, 3: 210, 4: 146, 5: 110, 6: 54, 7: 45, 8: 7, 1: 7, 9: 5, 10: 2, 12: 1, 15: 1})",988,225,1,0,15,4,
49024,0.9971646540469974,0.9582707895526869,0.992,0.939,"Counter({2: 634, 3: 201, 4: 147, 5: 112, 6: 57, 7: 44, 1: 7, 8: 6, 9: 5, 11: 2, 10: 2})",989,228,1,0,14,4,
49122,0.9971092382231994,0.958357771260997,0.993,0.948,"Counter({2: 639, 3: 208, 4: 153, 5: 110, 6: 53, 7: 46, 1: 6, 9: 4, 8: 4, 10: 3})",1006,220,4,0,12,4,
49023,0.9970422046794362,0.9565738244983528,0.992,0.941,"Counter({2: 629, 3: 209, 4: 149, 5: 111, 6: 54, 7: 45, 8: 7, 1: 7, 9: 6, 12: 1, 13: 1, 11: 1, 10: 1})",994,227,3,0,14,3,
49061,0.9972279407268503,0.9597156398104266,0.992,0.943,"Counter({2: 631, 3: 204, 4: 154, 5: 108, 6: 52, 7: 44, 1: 8, 8: 7, 9: 6, 11: 2, 10: 2})",997,221,2,0,14,4,
49044,0.9973493189788761,0.9610778443113774,0.992,0.943,"Counter({2: 631, 3: 206, 4: 147, 5: 114, 6: 55, 7: 46, 1: 9, 8: 6, 9: 5, 10: 3})",993,229,3,0,15,4,
48995,0.9971629758138586,0.9579933514656995,0.991,0.938,"Counter({2: 633, 3: 203, 4: 144, 5: 110, 6: 54, 7: 44, 8: 8, 9: 6, 1: 6, 10: 3, 11: 2, 12: 1})",986,228,3,0,12,4,
49020,0.9975316197470421,0.9636963696369637,0.992,0.943,"Counter({2: 629, 3: 208, 4: 147, 5: 115, 6: 51, 7: 45, 9: 9, 1: 7, 8: 4, 10: 3, 11: 1})",991,228,1,0,12,4,
49065,0.9971058799551615,0.9580130100532229,0.992,0.943,"Counter({2: 631, 3: 206, 4: 155, 5: 110, 6: 56, 7: 43, 8: 7, 1: 6, 9: 5, 16: 1, 10: 1})",998,223,1,0,11,4,
49041,0.99722681022002,0.9590361445783132,0.992,0.943,"Counter({2: 637, 3: 201, 4: 145, 5: 114, 6: 50, 7: 46, 8: 8, 1: 7, 9: 3, 12: 2, 13: 1, 11: 1, 10: 1})",990,226,0,0,12,4,
49047,0.9974106469304952,0.961987428913499,0.992,0.945,"Counter({2: 628, 3: 205, 4: 150, 5: 115, 6: 58, 7: 46, 1: 7, 8: 4, 9: 4, 10: 2, 12: 1})",990,230,0,0,13,4,
48986,0.997039970603846,0.9562858004220681,0.991,0.937,"Counter({2: 629, 3: 209, 4: 146, 5: 111, 6: 50, 7: 45, 8: 8, 9: 7, 1: 7, 12: 2, 11: 2, 10: 1, 13: 1})",991,227,2,0,12,3,
49033,0.997103991189607,0.9575612671846981,0.992,0.942,"Counter({2: 626, 3: 206, 4: 152, 5: 115, 6: 55, 7: 45, 1: 7, 8: 5, 9: 5, 10: 2, 11: 1, 12: 1, 13: 1})",991,230,0,0,12,4,
49002,0.9971225664258602,0.9576194770063121,0.992,0.94,"Counter({2: 624, 3: 205, 4: 152, 5: 115, 6: 56, 7: 46, 1: 8, 9: 5, 8: 3, 12: 2, 11: 2, 10: 1, 13: 1})",989,231,1,0,14,3,
49030,0.9968794615541505,0.9544235924932977,0.992,0.941,"Counter({2: 616, 3: 212, 4: 158, 5: 116, 6: 54, 7: 44, 1: 8, 8: 5, 10: 4, 9: 4, 12: 1, 16: 1})",994,229,1,0,13,4,
49032,0.9967776146190244,0.9531990521327013,0.992,0.939,"Counter({2: 615, 3: 210, 4: 160, 5: 111, 6: 50, 7: 46, 1: 8, 8: 6, 9: 6, 10: 3, 20: 1, 11: 1})",993,224,0,0,15,2,
49023,0.9968382187952594,0.9543446244477172,0.991,0.939,"Counter({2: 619, 3: 214, 4: 164, 5: 114, 6: 56, 7: 44, 1: 7, 9: 6, 8: 5, 11: 2, 12: 1, 10: 1})",1004,229,1,0,13,3,
49099,0.9972504531660522,0.9602356406480118,0.993,0.948,"Counter({2: 632, 3: 206, 4: 156, 5: 114, 6: 54, 7: 47, 1: 8, 8: 4, 9: 4, 10: 2})",1002,225,1,0,14,4,
49099,0.9962932035275668,0.9466588511137163,0.992,0.943,"Counter({2: 627, 3: 211, 4: 162, 5: 114, 6: 53, 7: 44, 1: 8, 8: 6, 9: 4, 10: 2, 12: 1})",1008,224,1,0,12,5,
49082,0.9971883786316776,0.9593639575971732,0.992,0.946,"Counter({2: 629, 3: 205, 4: 159, 5: 114, 6: 59, 7: 41, 1: 9, 8: 4, 9: 4, 11: 2, 10: 1})",1002,225,0,0,14,4,
49086,0.9972700973801084,0.960308056872038,0.993,0.949,"Counter({2: 625, 3: 212, 4: 156, 5: 118, 6: 56, 7: 45, 1: 9, 8: 4, 9: 4, 12: 1, 10: 1})",1002,229,0,0,14,4,
49075,0.9970045848191543,0.9565474430978421,0.992,0.945,"Counter({2: 627, 3: 208, 4: 157, 5: 113, 6: 54, 7: 46, 1: 8, 9: 6, 8: 6, 11: 1})",1000,226,1,0,14,3,
49108,0.9969455078602264,0.956242707117853,0.993,0.946,"Counter({2: 625, 3: 214, 4: 160, 5: 114, 6: 53, 7: 45, 1: 7, 9: 5, 8: 4, 10: 1, 11: 1})",1006,223,2,0,12,4,
49104,0.9972303681981102,0.9598346131128175,0.993,0.949,"Counter({2: 629, 3: 212, 4: 151, 5: 112, 6: 54, 7: 44, 1: 9, 8: 6, 9: 5, 10: 1, 11: 1})",1001,223,1,0,13,4,
49137,0.9971915257341718,0.9594356261022927,0.993,0.952,"Counter({2: 633, 3: 208, 4: 155, 5: 116, 6: 54, 7: 45, 1: 9, 8: 4, 9: 3, 10: 1})",1005,223,0,0,13,4,
48979,0.9968353784274894,0.9534953495349534,0.991,0.936,"Counter({2: 621, 3: 213, 4: 151, 5: 114, 6: 51, 7: 43, 1: 10, 9: 5, 8: 5, 11: 4, 12: 1, 13: 1, 14: 1, 10: 1})",995,226,1,0,16,4,
49093,0.9968834660745931,0.9548005908419497,0.993,0.947,"Counter({2: 621, 3: 213, 4: 154, 5: 115, 6: 55, 7: 44, 1: 10, 8: 4, 9: 3, 10: 2, 12: 1, 11: 1})",998,225,1,0,15,4,
49060,0.996942519364044,0.9554896142433235,0.992,0.946,"Counter({2: 633, 3: 206, 4: 158, 5: 112, 6: 54, 7: 44, 1: 10, 8: 8, 9: 4, 11: 1, 14: 1, 10: 1})",1007,225,0,0,16,4,
49057,0.9969831012903357,0.9560830860534126,0.992,0.944,"Counter({2: 628, 3: 210, 4: 153, 5: 112, 6: 53, 7: 43, 1: 10, 8: 6, 9: 3, 11: 2, 12: 1, 13: 1, 10: 1})",1001,222,0,0,16,4,
49089,0.9972702642139787,0.9606114050558494,0.993,0.948,"Counter({2: 630, 3: 209, 4: 158, 5: 117, 6: 50, 7: 45, 1: 11, 8: 7, 9: 1, 13: 1, 16: 1, 11: 1, 10: 1})",1008,224,0,0,15,4,
49070,0.9970654167515793,0.9570149253731344,0.993,0.947,"Counter({2: 632, 3: 214, 4: 145, 5: 115, 6: 53, 7: 46, 1: 10, 8: 7, 9: 2, 11: 1, 12: 1, 10: 1})",1001,226,0,0,16,4,
49104,0.9968841642228738,0.9550396708786365,0.993,0.946,"Counter({2: 629, 3: 210, 4: 155, 5: 109, 6: 50, 7: 46, 1: 11, 8: 5, 9: 4, 10: 4})",1005,218,1,0,15,6,
49039,0.996166316605151,0.9445427728613569,0.991,0.936,"Counter({2: 621, 3: 210, 4: 159, 5: 114, 6: 54, 7: 47, 1: 9, 9: 5, 11: 2, 10: 2, 15: 1, 12: 1})",999,226,1,0,14,6,
49087,0.9961089494163424,0.9438400470449867,0.992,0.942,"Counter({2: 619, 3: 210, 4: 162, 5: 112, 6: 56, 7: 45, 1: 9, 9: 4, 8: 3, 11: 2, 13: 1})",1000,223,2,0,15,6,
49085,0.9969440766018132,0.9559600704638873,0.992,0.945,"Counter({2: 632, 3: 209, 4: 156, 5: 112, 7: 48, 6: 48, 1: 9, 9: 4, 8: 3, 13: 2, 11: 2})",1006,219,1,0,18,3,
49074,0.9970045237804133,0.955895589558956,0.993,0.95,"Counter({2: 629, 3: 203, 4: 153, 5: 115, 6: 57, 7: 44, 1: 8, 8: 6, 9: 3, 18: 1, 10: 1})",993,227,0,0,16,4,
49058,0.9971462350686942,0.9586776859504132,0.992,0.946,"Counter({2: 629, 3: 215, 4: 156, 5: 113, 6: 51, 7: 45, 1: 10, 8: 8, 9: 3, 11: 1, 13: 1, 12: 1})",1010,223,1,0,16,4,
