addit_train_data_size,addit_train_data_acc,addit_train_data_f1,all_graph_acc,all_graph_f1,cc_distribution,small_cc,large_cc,bridges,wrong_bridges,cuts,wrong_cuts,heatmap
255932,0.9974485410187081,0.9687305463774362,0.996,0.951,"Counter({2: 1611, 3: 824, 4: 439, 5: 394, 7: 29, 6: 27, 8: 6, 9: 2, 12: 2, 19: 1, 15: 1, 13: 1, 11: 1, 20: 1})",3268,71,12,0,8,0,
255618,0.9975001760439406,0.9691557657962061,0.995,0.942,"Counter({2: 1605, 3: 813, 4: 452, 5: 385, 7: 23, 6: 20, 8: 11, 9: 6, 11: 4, 10: 2, 21: 1, 23: 1, 15: 1, 13: 1, 14: 1, 22: 1, 16: 1, 1: 1})",3256,73,22,0,7,0,
255560,0.997139614963218,0.964674044362828,0.994,0.938,"Counter({2: 1583, 3: 825, 4: 445, 5: 393, 6: 32, 7: 20, 8: 12, 9: 4, 13: 3, 21: 2, 10: 2, 17: 1, 16: 1, 11: 1, 25: 1, 15: 1, 12: 1, 1: 1})",3247,81,29,0,7,1,
255314,0.9973679469202629,0.9672386895475819,0.994,0.933,"Counter({2: 1593, 3: 819, 4: 433, 5: 387, 6: 39, 7: 22, 8: 9, 9: 7, 10: 4, 13: 4, 1: 2, 20: 1, 19: 1, 15: 1, 30: 1, 16: 1, 28: 1, 12: 1})",3234,92,24,0,14,0,
255669,0.99705869698712,0.9637415621986498,0.995,0.939,"Counter({2: 1591, 3: 799, 4: 457, 5: 393, 6: 29, 7: 24, 8: 10, 9: 4, 11: 4, 15: 2, 1: 2, 17: 1, 13: 1, 22: 1, 21: 1, 10: 1, 16: 1})",3242,79,18,0,7,1,
255756,0.9973099360327813,0.9672037372485461,0.995,0.941,"Counter({2: 1588, 3: 819, 4: 458, 5: 395, 6: 25, 7: 17, 8: 5, 9: 3, 11: 3, 10: 2, 1: 2, 12: 1, 15: 1, 41: 1, 25: 1, 13: 1, 16: 1, 14: 1})",3262,62,21,0,6,0,
255816,0.9973066579103731,0.9669750275607534,0.995,0.944,"Counter({2: 1592, 3: 821, 4: 450, 5: 391, 6: 25, 7: 19, 8: 6, 9: 4, 10: 3, 13: 3, 11: 2, 21: 1, 16: 1, 28: 1, 20: 1, 1: 1})",3255,66,18,0,3,0,
255693,0.997254520068989,0.9661588893173929,0.995,0.942,"Counter({2: 1597, 3: 816, 4: 453, 5: 389, 6: 30, 7: 19, 8: 9, 10: 4, 1: 4, 12: 3, 9: 3, 15: 2, 13: 2, 20: 1, 27: 1, 11: 1})",3259,75,19,0,10,0,
255787,0.9972946240426604,0.96672756995865,0.995,0.945,"Counter({2: 1604, 3: 803, 4: 443, 5: 399, 6: 37, 7: 19, 8: 8, 9: 3, 17: 2, 28: 1, 10: 1, 11: 1, 13: 1, 21: 1, 15: 1, 14: 1})",3249,76,19,0,7,0,
255699,0.9973132472164538,0.9668099908208126,0.995,0.944,"Counter({2: 1599, 3: 807, 4: 435, 5: 397, 6: 35, 7: 22, 8: 7, 10: 4, 1: 4, 12: 2, 13: 2, 11: 2, 9: 1, 27: 1, 20: 1, 19: 1})",3242,78,15,0,11,0,
