P_model,P_model_std,R_model,R_model_std,F1_model_micro_one_lab,F1_model_micro_one_lab_std,F1_model_micro_one_boost,F1_model_micro_one_boost_std,F1_model_macro_one_lab,F1_model_macro_one_lab_std,F1_model_macro_one_boost,F1_model_macro_one_boost_std
0.086,0.0,0.926,0.0,0.157,0.0,0.157,0.0,0.21349999999999997,0.0,0.21349999999999997,0.0
0.444,0.0,0.85,0.0,0.584,0.0,0.584,0.0,0.5899000000000001,0.0,0.5899000000000001,0.0
0.557,0.0,0.826,0.0,0.665,0.0,0.665,0.0,0.6664,0.0,0.6664,0.0
0.506,0.0,0.859,0.0,0.636,0.0,0.636,0.0,0.6377,0.0,0.6377,0.0
0.723,0.0,0.786,0.0,0.753,0.0,0.753,0.0,0.7516,0.0,0.7516,0.0
0.67,0.0,0.805,0.0,0.731,0.0,0.731,0.0,0.7303,0.0,0.7303,0.0
0.89,0.0,0.727,0.0,0.801,0.0,0.801,0.0,0.7971,0.0,0.7971,0.0
0.899,0.0,0.698,0.0,0.786,0.0,0.786,0.0,0.7726,0.0,0.7726,0.0
0.924,0.0,0.708,0.0,0.802,0.0,0.802,0.0,0.7971000000000001,0.0,0.7971000000000001,0.0
0.903,0.0,0.681,0.0,0.776,0.0,0.776,0.0,0.7655000000000001,0.0,0.7655000000000001,0.0
0.774,0.0,0.741,0.0,0.758,0.0,0.758,0.0,0.7492,0.0,0.7492,0.0
0.801,0.0,0.74,0.0,0.769,0.0,0.769,0.0,0.7588999999999999,0.0,0.7588999999999999,0.0
0.917,0.0,0.713,0.0,0.802,0.0,0.802,0.0,0.7997,0.0,0.7997,0.0
0.948,0.0,0.705,0.0,0.809,0.0,0.809,0.0,0.8025,0.0,0.8025,0.0
0.937,0.0,0.723,0.0,0.816,0.0,0.816,0.0,0.8097000000000001,0.0,0.8097000000000001,0.0
0.927,0.0,0.723,0.0,0.812,0.0,0.812,0.0,0.8042999999999999,0.0,0.8042999999999999,0.0
0.948,0.0,0.675,0.0,0.789,0.0,0.789,0.0,0.7722,0.0,0.7722,0.0
0.957,0.0,0.722,0.0,0.823,0.0,0.823,0.0,0.8189,0.0,0.8189,0.0
0.941,0.0,0.784,0.0,0.855,0.0,0.855,0.0,0.8558,0.0,0.8558,0.0
0.938,0.0,0.824,0.0,0.877,0.0,0.877,0.0,0.8738999999999999,0.0,0.8738999999999999,0.0
0.896,0.0,0.784,0.0,0.836,0.0,0.836,0.0,0.829,0.0,0.829,0.0
0.916,0.0,0.8,0.0,0.854,0.0,0.847,0.0,0.8493,0.0,0.8448,0.0
0.966,0.0,0.776,0.0,0.861,0.0,0.903,0.0,0.8596999999999999,0.0,0.9041999999999998,0.0
0.954,0.0,0.819,0.0,0.882,0.0,0.915,0.0,0.8783,0.0,0.9177,0.0
0.921,0.0,0.836,0.0,0.876,0.0,0.926,0.0,0.875,0.0,0.9280000000000002,0.0
0.961,0.0,0.839,0.0,0.896,0.0,0.905,0.0,0.8975,0.0,0.9071999999999999,0.0
0.916,0.0,0.854,0.0,0.884,0.0,0.926,0.0,0.8842000000000001,0.0,0.9275,0.0
0.928,0.0,0.855,0.0,0.89,0.0,0.906,0.0,0.8903000000000001,0.0,0.908,0.0
0.953,0.0,0.837,0.0,0.891,0.0,0.917,0.0,0.8924,0.0,0.9190999999999999,0.0
0.924,0.0,0.844,0.0,0.882,0.0,0.922,0.0,0.8836999999999999,0.0,0.925,0.0
0.951,0.0,0.848,0.0,0.896,0.0,0.904,0.0,0.8993,0.0,0.9065000000000001,0.0
0.952,0.0,0.869,0.0,0.909,0.0,0.924,0.0,0.9111,0.0,0.9265000000000001,0.0
0.938,0.0,0.86,0.0,0.898,0.0,0.924,0.0,0.9006000000000001,0.0,0.9262,0.0
0.918,0.0,0.887,0.0,0.902,0.0,0.92,0.0,0.9069,0.0,0.9222999999999999,0.0
0.926,0.0,0.887,0.0,0.906,0.0,0.917,0.0,0.9074000000000002,0.0,0.9208999999999999,0.0
0.93,0.0,0.882,0.0,0.906,0.0,0.921,0.0,0.9071,0.0,0.9235000000000001,0.0
0.925,0.0,0.884,0.0,0.904,0.0,0.918,0.0,0.9056,0.0,0.9197,0.0
0.927,0.0,0.885,0.0,0.906,0.0,0.918,0.0,0.9074,0.0,0.9202,0.0
0.924,0.0,0.889,0.0,0.906,0.0,0.921,0.0,0.9069,0.0,0.9234000000000002,0.0
0.927,0.0,0.88,0.0,0.903,0.0,0.916,0.0,0.9026,0.0,0.917,0.0
0.948,0.0,0.888,0.0,0.917,0.0,0.921,0.0,0.9184999999999999,0.0,0.9225,0.0
0.957,0.0,0.878,0.0,0.916,0.0,0.93,0.0,0.9177,0.0,0.9320999999999999,0.0
0.952,0.0,0.87,0.0,0.91,0.0,0.933,0.0,0.9112,0.0,0.9357999999999999,0.0
0.95,0.0,0.877,0.0,0.912,0.0,0.929,0.0,0.9141,0.0,0.9317,0.0
0.93,0.0,0.881,0.0,0.905,0.0,0.928,0.0,0.9078999999999999,0.0,0.9309000000000001,0.0
0.953,0.0,0.898,0.0,0.924,0.0,0.918,0.0,0.9264000000000001,0.0,0.9202,0.0
0.939,0.0,0.899,0.0,0.918,0.0,0.932,0.0,0.9197,0.0,0.9339999999999999,0.0
0.947,0.0,0.895,0.0,0.92,0.0,0.926,0.0,0.9208000000000001,0.0,0.9277000000000001,0.0
0.924,0.0,0.9,0.0,0.912,0.0,0.932,0.0,0.9137000000000001,0.0,0.9344000000000001,0.0
0.924,0.0,0.901,0.0,0.913,0.0,0.923,0.0,0.9153,0.0,0.9254,0.0
0.94,0.0,0.9,0.0,0.92,0.0,0.926,0.0,0.9222000000000001,0.0,0.9283999999999999,0.0
0.932,0.0,0.901,0.0,0.916,0.0,0.932,0.0,0.9175999999999999,0.0,0.9352,0.0
0.944,0.0,0.892,0.0,0.917,0.0,0.923,0.0,0.9187,0.0,0.9254,0.0
0.943,0.0,0.893,0.0,0.917,0.0,0.934,0.0,0.9194000000000001,0.0,0.9369999999999999,0.0
0.906,0.0,0.902,0.0,0.904,0.0,0.93,0.0,0.9071999999999999,0.0,0.9319000000000001,0.0
