P,P_std,R,R_std,F1_micro,F1_micro_std,F1_macro,F1_macro_std,F1_micro_boot,F1_micro_boot_std,F1_macro_boot,F1_macro_boot_std,F1_model_micro_boost_graph,F1_model_micro_boost_graph_std
0.343,0.0,0.962,0.0,0.506,0.0,0.6711666666666667,0.0,0.48,0.0,0.7094999999999999,0.0,0.506,0.0
0.384,0.0,0.958,0.0,0.548,0.0,0.794,0.0,0.483,0.0,0.7220000000000001,0.0,0.548,0.0
0.444,0.0,0.94,0.0,0.603,0.0,0.7956666666666666,0.0,0.483,0.0,0.7208333333333333,0.0,0.603,0.0
0.415,0.0,0.92,0.0,0.572,0.0,0.8286666666666668,0.0,0.487,0.0,0.7366666666666667,0.0,0.572,0.0
0.566,0.0,0.854,0.0,0.68,0.0,0.7886666666666667,0.0,0.486,0.0,0.7333333333333334,0.0,0.68,0.0
0.631,0.0,0.874,0.0,0.733,0.0,0.8211666666666667,0.0,0.489,0.0,0.7373333333333334,0.0,0.733,0.0
0.803,0.0,0.805,0.0,0.804,0.0,0.8115,0.0,0.489,0.0,0.737,0.0,0.804,0.0
0.788,0.0,0.883,0.0,0.833,0.0,0.8433333333333333,0.0,0.492,0.0,0.7411666666666666,0.0,0.833,0.0
0.863,0.0,0.886,0.0,0.874,0.0,0.8798333333333334,0.0,0.49,0.0,0.7413333333333333,0.0,0.874,0.0
0.849,0.0,0.818,0.0,0.833,0.0,0.8254999999999999,0.0,0.496,0.0,0.7486666666666667,0.0,0.833,0.0
0.861,0.0,0.818,0.0,0.839,0.0,0.8306666666666667,0.0,0.493,0.0,0.7376666666666667,0.0,0.839,0.0
0.825,0.0,0.783,0.0,0.803,0.0,0.7883333333333334,0.0,0.506,0.0,0.7496666666666667,0.0,0.803,0.0
0.841,0.0,0.777,0.0,0.808,0.0,0.7956666666666666,0.0,0.505,0.0,0.7494999999999999,0.0,0.808,0.0
0.86,0.0,0.812,0.0,0.835,0.0,0.8045,0.0,0.547,0.0,0.7646666666666667,0.0,0.835,0.0
0.893,0.0,0.846,0.0,0.869,0.0,0.8408333333333333,0.0,0.533,0.0,0.7646666666666665,0.0,0.869,0.0
0.91,0.0,0.831,0.0,0.869,0.0,0.8403333333333335,0.0,0.586,0.0,0.7744999999999999,0.0,0.869,0.0
0.863,0.0,0.834,0.0,0.848,0.0,0.8201666666666667,0.0,0.573,0.0,0.7719999999999999,0.0,0.848,0.0
0.941,0.0,0.825,0.0,0.879,0.0,0.8613333333333332,0.0,0.629,0.0,0.7936666666666666,0.0,0.879,0.0
0.823,0.0,0.892,0.0,0.856,0.0,0.8446666666666666,0.0,0.631,0.0,0.7941666666666666,0.0,0.856,0.0
0.816,0.0,0.914,0.0,0.862,0.0,0.8573333333333334,0.0,0.701,0.0,0.8168333333333333,0.0,0.862,0.0
0.902,0.0,0.863,0.0,0.882,0.0,0.8818333333333332,0.0,0.699,0.0,0.8220000000000001,0.0,0.882,0.0
0.942,0.0,0.845,0.0,0.891,0.0,0.8770000000000001,0.0,0.758,0.0,0.8353333333333333,0.0,0.914,0.0
0.923,0.0,0.845,0.0,0.883,0.0,0.8658333333333332,0.0,0.75,0.0,0.8303333333333334,0.0,0.921,0.0
0.947,0.0,0.853,0.0,0.898,0.0,0.8948333333333333,0.0,0.786,0.0,0.8395,0.0,0.917,0.0
0.957,0.0,0.86,0.0,0.906,0.0,0.9009999999999999,0.0,0.769,0.0,0.8376666666666667,0.0,0.922,0.0
0.962,0.0,0.854,0.0,0.905,0.0,0.8978333333333334,0.0,0.786,0.0,0.8468333333333332,0.0,0.919,0.0
0.959,0.0,0.843,0.0,0.897,0.0,0.8881666666666667,0.0,0.78,0.0,0.8448333333333333,0.0,0.919,0.0
0.946,0.0,0.856,0.0,0.899,0.0,0.8933333333333332,0.0,0.81,0.0,0.8598333333333333,0.0,0.918,0.0
0.933,0.0,0.865,0.0,0.898,0.0,0.8965,0.0,0.794,0.0,0.8571666666666666,0.0,0.922,0.0
0.945,0.0,0.853,0.0,0.896,0.0,0.8863333333333333,0.0,0.805,0.0,0.8541666666666666,0.0,0.921,0.0
