P_model,P_model_std,R_model,R_model_std,F1_model_micro_one_lab,F1_model_micro_one_lab_std,F1_model_micro_one_boost,F1_model_micro_one_boost_std,F1_model_micro_mult_lab,F1_model_micro_mult_lab_std,F1_model_micro_mult_boost,F1_model_micro_mult_boost_std,F1_model_micro_mult_transfer_boost,F1_model_micro_mult_transfer_boost_std,F1_model_macro_one_lab,F1_model_macro_one_lab_std,F1_model_macro_one_boost,F1_model_macro_one_boost_std,F1_model_macro_mult_lab,F1_model_macro_mult_lab_std,F1_model_macro_mult_boost,F1_model_macro_mult_boost_std,F1_model_macro_mult_transfer_boost,F1_model_macro_mult_transfer_boost_std
0.6383333333333333,0.02027039439401438,0.7479999999999999,0.0686488650063981,0.6869999999999999,0.028248893783651044,0.6869999999999999,0.028248893783651044,0.16676398548222401,0.025581769633371543,0.16676398548222401,0.025581769633371543,0.16676398548222401,0.025581769633371543,0.6606111111111111,0.01824591955059856,0.6606111111111111,0.01824591955059856,0.23566666666666666,0.01964452614362096,0.23566666666666666,0.01964452614362096,0.23566666666666666,0.01964452614362096
0.5776666666666667,0.23622635096214162,0.6996666666666668,0.06781019261307421,0.5893333333333334,0.1484415335709278,0.5893333333333334,0.1484415335709278,0.16443271021938924,0.02381485559021407,0.16443271021938924,0.02381485559021407,0.16443271021938924,0.02381485559021407,0.5868333333333333,0.117153587068271,0.5868333333333333,0.117153587068271,0.23827777777777778,0.02317459230267193,0.23827777777777778,0.02317459230267193,0.23827777777777778,0.02317459230267193
0.672,0.0956695702230687,0.7446666666666667,0.09529719594802125,0.6953333333333335,0.02764456948882042,0.6953333333333335,0.02764456948882042,0.16443271021938924,0.02381485559021407,0.16443271021938924,0.02381485559021407,0.16443271021938924,0.02381485559021407,0.6906111111111112,0.02908873185595513,0.6906111111111112,0.02908873185595513,0.23827777777777778,0.02317459230267193,0.23827777777777778,0.02317459230267193,0.23827777777777778,0.02317459230267193
0.533,0.06731022705849883,0.8039999999999999,0.0800541483413987,0.633,0.018672618098881242,0.633,0.018672618098881242,0.16624798542587327,0.021248010696840586,0.16624798542587327,0.021248010696840586,0.16624798542587327,0.021248010696840586,0.6513333333333334,0.02157330311768243,0.6513333333333334,0.02157330311768243,0.24605555555555556,0.023062448768720895,0.24605555555555556,0.023062448768720895,0.24605555555555556,0.023062448768720895
0.622,0.08452613008216255,0.7766666666666667,0.045433712397538274,0.6843333333333333,0.03431552936434981,0.6843333333333333,0.03431552936434981,0.163112894023721,0.01948747992902767,0.163112894023721,0.01948747992902767,0.163112894023721,0.01948747992902767,0.6572222222222223,0.046336996924170856,0.6572222222222223,0.046336996924170856,0.24633333333333332,0.023350390590753306,0.24633333333333332,0.023350390590753306,0.24633333333333332,0.023350390590753306
0.699,0.15709232953903257,0.7746666666666666,0.004714045207910321,0.7253333333333334,0.09520620894785288,0.7253333333333334,0.09520620894785288,0.17042242412915845,0.026749875135029404,0.17042242412915845,0.026749875135029404,0.17042242412915845,0.026749875135029404,0.7155555555555555,0.05550614469376734,0.7155555555555555,0.05550614469376734,0.2510555555555556,0.05269238706227862,0.2510555555555556,0.05269238706227862,0.2510555555555556,0.05269238706227862
0.6739999999999999,0.15092382184400183,0.8043333333333335,0.04449968788904279,0.7243333333333334,0.09474644525727015,0.7243333333333334,0.09474644525727015,0.18587801240024424,0.019862659099233005,0.18587801240024424,0.019862659099233005,0.18587801240024424,0.019862659099233005,0.7285555555555555,0.06274940361725356,0.7285555555555555,0.06274940361725356,0.2545,0.062145438734918866,0.2545,0.062145438734918866,0.2545,0.062145438734918866
0.6593333333333333,0.12964652799910312,0.7566666666666667,0.07879227260475623,0.6966666666666667,0.09270143232742174,0.6966666666666667,0.09270143232742174,0.20622174666746032,0.0059293920536675725,0.20622174666746032,0.0059293920536675725,0.20622174666746032,0.0059293920536675725,0.7159444444444444,0.07000652526905557,0.7159444444444444,0.07000652526905557,0.26311111111111113,0.04416977627068614,0.26311111111111113,0.04416977627068614,0.26311111111111113,0.04416977627068614
0.7276666666666666,0.14662726743534282,0.753,0.08067630796377993,0.7273333333333333,0.08118428966794553,0.7273333333333333,0.08118428966794553,0.20840025455757868,0.007925607016497442,0.20840025455757868,0.007925607016497442,0.20840025455757868,0.007925607016497442,0.7346666666666667,0.06247503204984873,0.7346666666666667,0.06247503204984873,0.2708333333333333,0.059643539900410436,0.2708333333333333,0.059643539900410436,0.2708333333333333,0.059643539900410436
0.6859999999999999,0.10883933112620639,0.6736666666666666,0.05161610429141492,0.6753333333333332,0.0664646940529749,0.6753333333333332,0.0664646940529749,0.2066435503762951,0.006044091883296467,0.2066435503762951,0.006044091883296467,0.2066435503762951,0.006044091883296467,0.6934444444444444,0.03596663405758318,0.6934444444444444,0.03596663405758318,0.26944444444444443,0.05807567434492074,0.26944444444444443,0.05807567434492074,0.26944444444444443,0.05807567434492074
0.7616666666666667,0.12262771120572855,0.777,0.07147493733237315,0.7576666666666666,0.02485066509282109,0.7576666666666666,0.02485066509282109,0.22529576448222846,0.018236097814208572,0.22529576448222846,0.018236097814208572,0.22529576448222846,0.018236097814208572,0.7525,0.012490737308842807,0.7525,0.012490737308842807,0.2993333333333334,0.026109810842329426,0.2993333333333334,0.026109810842329426,0.2993333333333334,0.026109810842329426
0.6936666666666667,0.0454190366354119,0.7693333333333333,0.09858104392946052,0.7246666666666667,0.046197643037521094,0.8083333333333335,0.004714045207910268,0.23959955185282053,0.024332710388802494,0.8019476908495253,0.014273912363231665,0.7972088267479949,0.015412101513953969,0.7342777777777778,0.033276711168215574,0.7838333333333333,0.00754369984870873,0.312,0.028404159841408743,0.7801111111111111,0.0018121673811444638,0.7768333333333333,0.004152197098012156
0.6696666666666667,0.1285362032874612,0.8216666666666667,0.03857748335781147,0.7290000000000001,0.07720535387307456,0.8076666666666666,0.00601849002842255,0.23957551226035764,0.02435955777255738,0.7935220247191439,0.022776134817358188,0.7972579463619783,0.018351566663738245,0.7385555555555556,0.06876076795583765,0.7717222222222221,0.024833271190575924,0.3110555555555556,0.029108460439119816,0.7635555555555555,0.01890636446501415,0.7686666666666665,0.017111291485340793
0.6853333333333333,0.12124997136311232,0.8176666666666668,0.02740235188608612,0.7396666666666666,0.0803920946915111,0.8183333333333334,0.004189935029992182,0.24625416453765336,0.024899812469289653,0.8093216478972831,0.009429291187326487,0.8079537302179683,0.0051389950009623556,0.7373888888888889,0.05377203826121369,0.7759444444444444,0.04528128820747485,0.32444444444444437,0.04802802679711805,0.7693888888888889,0.033975572197872415,0.7652222222222221,0.03326168225109549
0.6853333333333333,0.12124997136311232,0.8176666666666668,0.02740235188608612,0.7396666666666666,0.0803920946915111,0.8206666666666665,0.01007747763855394,0.2530296792746863,0.028009924686166518,0.8054306578169331,0.02053848453073035,0.8151508675794451,0.01814312622619958,0.7373888888888889,0.05377203826121369,0.7755000000000001,0.04531515158269874,0.36133333333333334,0.036545506893106226,0.7612222222222224,0.03153843432236563,0.770611111111111,0.033470366476911574
0.753,0.029028721409436346,0.7946666666666666,0.025525586292102168,0.773,0.027092434368288155,0.8183333333333334,0.006944222218666526,0.23209250548786078,0.01486603511825375,0.8041643140290807,0.017797208188778616,0.8177910944740416,0.01501799263799391,0.7659444444444444,0.010364945671127848,0.7712777777777777,0.03017858369076064,0.35200000000000004,0.03265334195363074,0.7580555555555555,0.03477049977094071,0.7683333333333334,0.03693312274308198
0.7826666666666666,0.037676989735852776,0.809,0.014445299120013598,0.7949999999999999,0.020992061991778367,0.818,0.0032659863237109073,0.22237888056354616,0.0259641081928715,0.8102537877152448,0.00798758798976697,0.8167988105604361,0.0055660320275065095,0.7721666666666667,0.016846254666729187,0.7832777777777777,0.026350322695800846,0.3462222222222222,0.03946032544151931,0.7748888888888888,0.022996108097987352,0.7803333333333334,0.020134731371622718
0.7446666666666667,0.009030811456096053,0.8216666666666667,0.0023570226039551605,0.781,0.004082482904638634,0.8266666666666667,0.009672412085697947,0.2241674836865154,0.026821063728821107,0.815446057182346,0.01460775649417458,0.8259711722212818,0.009141786937410603,0.7703888888888889,0.007640454385039966,0.7921666666666666,0.0010886621079036506,0.3477222222222222,0.03984282391201644,0.7885555555555556,0.020235801301677826,0.7977777777777778,0.015200105587677457
0.7220000000000001,0.05309111664550546,0.8253333333333334,0.02163844315615662,0.7693333333333333,0.03602159845919609,0.8236666666666665,0.007408703590297629,0.2294657021060654,0.014602346101452767,0.8257676403820372,0.005686873823378972,0.8243993403364128,0.009043314080830086,0.7539444444444445,0.03246831313796099,0.7922777777777776,0.007569839439235342,0.3643888888888889,0.005534961830865279,0.7943333333333332,0.01154941075938024,0.7927777777777778,0.00967751626129632
0.7456666666666667,0.055858949347640054,0.8119999999999999,0.015556349186104008,0.7766666666666667,0.03633486235314813,0.8303333333333333,0.005312459150169747,0.23079309250725308,0.015496680244195392,0.8211358280441843,0.0078671509577113,0.8271112461009035,0.009462543119104973,0.7562777777777779,0.030251211586796563,0.7975555555555555,0.009643970802501777,0.36800000000000005,0.004365266951236244,0.7903888888888888,0.01515007232187441,0.7965555555555556,0.013646552497305986
0.7036666666666666,0.05713337222869155,0.8010000000000002,0.0021602468994692888,0.7479999999999999,0.03278210894171802,0.8363333333333333,0.005557777333511028,0.23774701195296066,0.035082710753002906,0.8246169399970998,0.009891671190497895,0.8287846185235144,0.00842065229411485,0.7381111111111113,0.02999701631253221,0.8003333333333332,0.010410998457827688,0.39666666666666667,0.03952097427199141,0.7919999999999999,0.011161275647257987,0.7968333333333334,0.011227446528732893
0.6163333333333334,0.08298326471176114,0.8233333333333333,0.027788886667555083,0.7026666666666667,0.05741273571449302,0.835,0.010424330514074601,0.23611849849127817,0.0371521785117453,0.8310712861052819,0.0068403788694961125,0.8340157255708269,0.00930886651057292,0.717777777777778,0.048627521039727464,0.7958888888888889,0.013032959168636992,0.3742222222222222,0.06335092348318878,0.7974444444444444,0.011910416646421701,0.7991111111111112,0.014215493199800784
0.6856666666666666,0.12641290370141106,0.775,0.009933109617167568,0.7206666666666667,0.07478561953269419,0.8303333333333333,0.0012472191289246482,0.273157181230765,0.08578299548357651,0.8225473826872644,0.004271081080940977,0.8308344713462638,0.00497937636774851,0.7360555555555556,0.05232065191952365,0.8008333333333333,0.015600925898448675,0.3912222222222222,0.07867153155076625,0.7977777777777777,0.021080240587096608,0.8041666666666667,0.02065770414980179
0.6596666666666667,0.12524464947542557,0.7873333333333333,0.020805982045769666,0.7116666666666666,0.07695164426804381,0.8180000000000001,0.013490737563232007,0.303398390892712,0.07218550120606188,0.8292477567981297,0.009474813074630193,0.8313350017360874,0.008153850130558034,0.7197222222222223,0.048785686526649844,0.7906666666666666,0.024529272006832616,0.4000000000000001,0.07146962576792609,0.8012777777777779,0.024315188567266485,0.8023333333333333,0.020277701674134303
0.6629999999999999,0.13146102083887828,0.7876666666666666,0.024280765135299063,0.714,0.08258732751861306,0.8313333333333333,0.004988876515698593,0.35865214573635207,0.10635699655726895,0.8254504571181029,0.0068182397800198545,0.8324486423745959,0.00688225425981066,0.722111111111111,0.05236735152910486,0.8036666666666666,0.019754511908441116,0.43505555555555553,0.07287537984569492,0.7984999999999999,0.022586049447161635,0.8053888888888888,0.02178061206046314
0.7203333333333334,0.08610587797718706,0.774,0.04626733909213568,0.7446666666666667,0.06221646798789601,0.8333333333333334,0.004714045207910321,0.3649837901215851,0.1142029198939948,0.8266729959364659,0.005151088159039258,0.8294389684115031,0.007144220694253802,0.7220000000000001,0.07647911842820604,0.8038333333333333,0.014676133308500806,0.4360555555555556,0.08157640514599308,0.800611111111111,0.023327115573676435,0.8026111111111112,0.020683833968931357
0.7563333333333334,0.09320348109855602,0.7559999999999999,0.052383203414835176,0.7530000000000001,0.05575541827182956,0.8276666666666666,0.008806563209081944,0.3605550045594899,0.11030404928840061,0.8247367183685738,0.008237127122583388,0.827849581406008,0.013459698968861466,0.7371666666666666,0.07760918235096403,0.8015,0.014849242404917508,0.4353888888888888,0.08141052044733636,0.8007777777777777,0.020589611428228398,0.8040555555555556,0.021906507291861728
0.7226666666666667,0.08291494973096761,0.7680000000000001,0.0256645020732269,0.7416666666666667,0.0434076286178158,0.8193333333333334,0.010208928554075666,0.3990157439096716,0.1570512938577279,0.820956476116982,0.010889896584283687,0.8190761268889425,0.01585802102609377,0.7426111111111111,0.03271830763228726,0.7855,0.03313636248169847,0.44355555555555554,0.11176681523446176,0.7818333333333333,0.03553011242437728,0.7814444444444444,0.03328923008280866
0.7646666666666667,0.03429609631171198,0.755,0.051400389103585575,0.7583333333333334,0.028639522032014145,0.824,0.015253414918196699,0.39627064061679346,0.1567280915962551,0.8233583382814821,0.013608619615649123,0.8303972885542334,0.01581559060400725,0.7338333333333334,0.07018164263511475,0.7917222222222223,0.03090287453168369,0.442,0.11066976233956725,0.7950555555555554,0.03301243686331437,0.7992222222222222,0.03415225531659465
0.6926666666666667,0.09968060103260924,0.7360000000000001,0.08927859019197533,0.7096666666666667,0.07982620009885362,0.8206666666666665,0.015584892970081242,0.3187062333858764,0.13737614101941983,0.8261520315782461,0.0053604019477265135,0.8331657794492648,0.007896206349551836,0.6871111111111111,0.12635153294101034,0.7947777777777777,0.020772280912817107,0.3933333333333333,0.080109762663948,0.8007777777777777,0.02084170202286464,0.8064999999999999,0.02339159393172404
0.7359999999999999,0.09011474167230724,0.7989999999999999,0.02669581740023454,0.7613333333333333,0.04076218290959843,0.8276666666666666,0.01633673433979043,0.338356623673643,0.14048929799273682,0.8332392202490929,0.00880368741732591,0.8335543938658247,0.004398868896525298,0.7386111111111111,0.031483485774977525,0.8093888888888888,0.022295296519974337,0.41305555555555556,0.09313792374487513,0.8153888888888888,0.01339038719140721,0.8139444444444445,0.013341895399061814
0.7603333333333334,0.068762069647606,0.7826666666666666,0.009741092797468313,0.77,0.04121488404286332,0.8236666666666667,0.019223827807061594,0.35713700456008857,0.15106331091865216,0.8285220185807516,0.0069513058781425965,0.8307577617784724,0.00403570732199157,0.764611111111111,0.011723933524374426,0.8024999999999999,0.02051331997255192,0.42794444444444446,0.10504499329946167,0.8091666666666666,0.013627994064506396,0.8099444444444445,0.011476492344928887
0.77,0.07631950384185332,0.7846666666666667,0.007845734863959886,0.7753333333333332,0.041827688862230435,0.8383333333333334,0.011440668201153687,0.35586967150498144,0.15280714849250251,0.8298936721502477,0.007550006724805054,0.8297507289399136,0.004631414978549621,0.766611111111111,0.01673836430199116,0.8114444444444445,0.008417720872739624,0.42744444444444446,0.10574290391508576,0.805611111111111,0.014464089205449835,0.8062777777777778,0.016501589897212975
0.7563333333333334,0.11055114452395125,0.7923333333333332,0.015369522511197966,0.7683333333333332,0.053878464054656294,0.8329999999999999,0.008831760866327856,0.340731353691998,0.14154351481666136,0.8238533014603221,0.011160458372843572,0.8312282624476707,0.002615633607019674,0.7535555555555556,0.02167108217115918,0.8133888888888888,0.01933971797514191,0.4212777777777778,0.09170346062912796,0.8110555555555554,0.020257752669283896,0.8163333333333332,0.017966532673175935
0.781,0.0869635939153084,0.7996666666666666,0.015195028426721945,0.7863333333333333,0.038308687729489706,0.8286666666666666,0.005734883511361756,0.32615346891882674,0.1300963658144083,0.8320127307787285,0.002097001250713677,0.836167213211681,0.0017437098292186163,0.777,0.015980891367157482,0.8088888888888889,0.014979203690780051,0.41566666666666663,0.09079474205693401,0.8131666666666667,0.015159033488197636,0.8176111111111112,0.01588927738452792
0.7563333333333334,0.09917100830832007,0.8123333333333332,0.034653843782312045,0.777,0.04060377650744653,0.831,0.007788880963698622,0.3235266111405674,0.12665487034048623,0.8363429491906111,0.00392098554878764,0.8406759027268665,0.00454640506312241,0.7685,0.04351436544406917,0.8148333333333334,0.021507535285896252,0.41677777777777775,0.08711692157492337,0.8242222222222222,0.01859526688749813,0.8277777777777776,0.023778426782420103
0.7759999999999999,0.03118760437524282,0.7869999999999999,0.07915806970865316,0.7796666666666666,0.044604434258889054,0.8316666666666667,0.008219218670625309,0.32241730985236866,0.12690708654270683,0.8296341930683045,0.011122116288599142,0.8324951379902646,0.007531780331394265,0.7701666666666668,0.03742350222144526,0.8132222222222222,0.019797275033838168,0.4185555555555555,0.08457566558932028,0.8191666666666667,0.02652706514458741,0.8180555555555555,0.02298523412224288
0.8033333333333333,0.07480790213755646,0.8170000000000001,0.030539591789456928,0.8076666666666666,0.032427697352040805,0.8289999999999998,0.009201449161228182,0.3216283354434469,0.12631598456196386,0.8301839620573519,0.008651355395494286,0.8310311459509436,0.007509276803386989,0.7962222222222223,0.03508833649554633,0.8109444444444444,0.019508940653764312,0.41966666666666663,0.08593828534994682,0.8178888888888888,0.02322846805958285,0.8174999999999999,0.022939534045446977
0.7800000000000001,0.08234480351950975,0.802,0.062455317361027544,0.7840000000000001,0.01639105447085901,0.8326666666666666,0.012036980056845203,0.29173216158609344,0.10119963715108157,0.8308197550576151,0.008442138361137354,0.8323505473052508,0.009113338683516669,0.7846666666666665,0.01507450631830911,0.8155555555555555,0.022103432502556274,0.3899444444444445,0.05408520940648384,0.8170555555555555,0.02176487713136018,0.8208333333333333,0.024070498309941363
0.7716666666666668,0.10048327666278051,0.7936666666666667,0.040778534658431356,0.777,0.04397726685459203,0.8296666666666667,0.01701633202413359,0.29287266923385774,0.10211321311881733,0.8254245028246082,0.014720964094812073,0.8319429434721174,0.010268344036671593,0.7861111111111111,0.03622878263698665,0.8117777777777778,0.02424960226223392,0.3887222222222222,0.052062877464432764,0.8152222222222222,0.028296162982040043,0.8206111111111111,0.026057036205264592
0.7766666666666667,0.09482029787386712,0.8016666666666667,0.04045024378445971,0.7846666666666667,0.04622649552895923,0.8293333333333334,0.025037749277618537,0.293117698650274,0.1023137751858366,0.8302543477299077,0.013255827660563225,0.8303021308626071,0.01019332359907191,0.7843333333333334,0.042967688118192064,0.8164444444444444,0.034817070454903704,0.3888333333333333,0.05210459565996926,0.8201666666666666,0.02793146374013836,0.8191666666666667,0.024447600806320104
0.7906666666666666,0.0710039122552804,0.7446666666666667,0.09513615973376731,0.7623333333333333,0.05681744645988785,0.8290000000000001,0.01699019324983284,0.29356786311933064,0.10168003614715396,0.8350272854245736,0.005810908066190791,0.8346623307421478,0.007708742642746855,0.7613333333333333,0.06749663914815532,0.8122777777777777,0.024757091514289658,0.38894444444444437,0.05195249491983096,0.8236666666666667,0.023340871798120486,0.8236666666666665,0.024550778821470096
0.8006666666666667,0.04714752261666448,0.8119999999999999,0.029473151624260768,0.8043333333333335,0.012552113589175113,0.8216666666666667,0.01960158723731885,0.2936369945849007,0.1015827164548965,0.8239234526519558,0.009972877111494442,0.825546663441772,0.013688733818667071,0.7985000000000001,0.021214949306422443,0.8042222222222222,0.022508571755425442,0.3881666666666666,0.053017816711827044,0.8163888888888889,0.024092542773313727,0.8177777777777778,0.022242907039778933
0.7756666666666666,0.08369123145361299,0.789,0.03698648401781384,0.7773333333333333,0.024931015935086894,0.83,0.008981462390204994,0.30277490851850064,0.09009721897464855,0.8306928799483119,0.002274324561259777,0.8354094895857506,0.0037991447348717108,0.7828333333333334,0.02485066509282107,0.8104999999999999,0.01921081871122507,0.4122222222222222,0.022480581469567804,0.8183333333333332,0.01623496455413666,0.8217777777777777,0.019255751104989064
0.7746666666666666,0.07541146390893685,0.8276666666666666,0.03597530016861876,0.7966666666666667,0.03235566239298599,0.8356666666666666,0.006944222218666559,0.33103163375247247,0.10363621860079043,0.8285086213201899,0.003695086713373925,0.8359516142443315,0.001884701409263774,0.7948888888888889,0.03032977187069492,0.8195555555555556,0.019608356747085904,0.43777777777777777,0.02436692252994306,0.8184999999999999,0.016125089721254822,0.8247222222222222,0.018452307560871295
0.7846666666666667,0.05412536887223546,0.7840000000000001,0.02545584412271573,0.7836666666666666,0.037151342132179035,0.8456666666666667,0.008653836657164788,0.31505162275187293,0.08771562082759499,0.831760114821264,0.0032504373990292976,0.83911919914762,0.007320108326841036,0.7941111111111111,0.03076473851347467,0.8264444444444444,0.02130742060502639,0.4227222222222222,0.01632671823714313,0.818,0.01752035852837957,0.8237777777777776,0.022939668590930582
0.803,0.05107510809255978,0.8096666666666668,0.021483844059095994,0.8046666666666665,0.02036882148993622,0.835,0.010424330514074601,0.3182664238220722,0.09634065755257747,0.832152393545984,0.0029348959821635582,0.8369994933397714,0.0033973373794921533,0.8033333333333333,0.021605469129280554,0.8187222222222222,0.015150072321874373,0.4271666666666667,0.02468055164759552,0.8215555555555554,0.020308880256773208,0.824722222222222,0.020184488605038128
0.7566666666666667,0.09430564964812847,0.7879999999999999,0.03650570731634528,0.7696666666666667,0.057736951387785944,0.8403333333333333,0.006236095644623242,0.32910174651946794,0.10773781405899362,0.8361795792636698,0.0021151626007953803,0.838585642608774,0.0018604599949348269,0.7808888888888887,0.030989345042656845,0.82,0.012518874638809224,0.4411666666666667,0.03295310922215702,0.8208333333333333,0.01970664486542168,0.8235,0.017701747141224584
0.8033333333333333,0.04733802793620461,0.8196666666666667,0.02101322334996595,0.81,0.01388044187577131,0.8436666666666667,0.0023570226039551605,0.3340061523609401,0.1090440078943088,0.8407333306235248,0.0011308313740550223,0.8421974414027216,0.001993284894588919,0.8133333333333334,0.01249888883950176,0.8234444444444445,0.01652177762235253,0.44511111111111107,0.033618043362250806,0.8238888888888888,0.017992453836587388,0.8263333333333333,0.019316563608199784
0.7803333333333334,0.0702012978670781,0.8063333333333333,0.04620485784946089,0.789,0.016309506430300102,0.8393333333333333,0.005906681715556456,0.32903424079629023,0.11510549900773419,0.8412691557942501,0.002778848949032776,0.845034050389771,0.0035466259344349156,0.784611111111111,0.0143154496529251,0.8197777777777776,0.013851950881008705,0.4346111111111111,0.04474626682821405,0.8249999999999998,0.01806213555316036,0.8269444444444445,0.017241387186034733
0.7839999999999999,0.0638278935889318,0.8290000000000001,0.012569805089976497,0.8039999999999999,0.030800432897390668,0.8373333333333334,0.005734883511361756,0.33146537441701085,0.11651055801099792,0.8376612850721988,0.0038280465890733703,0.8390766198643517,0.005056554802660026,0.8038333333333333,0.030284759643534657,0.815111111111111,0.013382086792185308,0.4386111111111111,0.04805558766858267,0.8211111111111111,0.016864565818511704,0.8245,0.015118666411892167
0.799,0.07634570496541812,0.8133333333333334,0.031940917679713285,0.8029999999999999,0.029131884021921156,0.843,0.005715476066494087,0.34470014399403714,0.12041482794538359,0.8348759392995381,0.008432210084847576,0.8406647318365916,0.007645814241586093,0.8023333333333333,0.017195498980407196,0.8201111111111111,0.014754994969270895,0.4546666666666666,0.05683325187351605,0.8196111111111111,0.015408230925285147,0.8235555555555555,0.01278912539601753
0.8039999999999999,0.02922327839240489,0.805,0.022045407685048576,0.8036666666666666,0.009463379711052216,0.838,0.0035590260840104404,0.3426147502786094,0.11867621777717416,0.837102482759982,0.01305063801871343,0.8445589877606414,0.008252506185505082,0.8084444444444444,0.006173919658581359,0.8167222222222222,0.014860669775378229,0.45294444444444437,0.057276834780468903,0.821888888888889,0.01120047397586141,0.8288888888888888,0.01313204543412607
