P,P_std,R,R_std,F1_micro,F1_micro_std,F1_macro,F1_macro_std,F1_micro_boot,F1_micro_boot_std,F1_macro_boot,F1_macro_boot_std,F1_model_micro_boost_graph,F1_model_micro_boost_graph_std
0.92,0.0,0.946,0.0,0.933,0.0,0.9399000000000001,0.0,0.924,0.0,0.9268999999999998,0.0,0.945,0.0
0.842,0.0,0.949,0.0,0.892,0.0,0.9212,0.0,0.924,0.0,0.9268000000000001,0.0,0.943,0.0
0.906,0.0,0.947,0.0,0.926,0.0,0.9350999999999999,0.0,0.925,0.0,0.9277000000000001,0.0,0.94,0.0
0.921,0.0,0.942,0.0,0.931,0.0,0.9408,0.0,0.926,0.0,0.9285,0.0,0.944,0.0
0.928,0.0,0.939,0.0,0.933,0.0,0.9387000000000001,0.0,0.926,0.0,0.9289999999999999,0.0,0.948,0.0
0.931,0.0,0.942,0.0,0.936,0.0,0.9423999999999999,0.0,0.926,0.0,0.9285,0.0,0.946,0.0
0.905,0.0,0.943,0.0,0.924,0.0,0.9353,0.0,0.926,0.0,0.9289,0.0,0.948,0.0
0.938,0.0,0.939,0.0,0.938,0.0,0.944,0.0,0.927,0.0,0.9293999999999999,0.0,0.945,0.0
0.939,0.0,0.929,0.0,0.934,0.0,0.9406000000000001,0.0,0.928,0.0,0.9308,0.0,0.95,0.0
0.927,0.0,0.933,0.0,0.93,0.0,0.9378,0.0,0.928,0.0,0.9305999999999999,0.0,0.949,0.0
0.881,0.0,0.946,0.0,0.912,0.0,0.9186,0.0,0.928,0.0,0.9305999999999999,0.0,0.943,0.0
0.893,0.0,0.943,0.0,0.918,0.0,0.9239,0.0,0.928,0.0,0.9305999999999999,0.0,0.945,0.0
0.902,0.0,0.931,0.0,0.916,0.0,0.923,0.0,0.929,0.0,0.9315,0.0,0.947,0.0
0.902,0.0,0.933,0.0,0.917,0.0,0.9231999999999999,0.0,0.929,0.0,0.9315000000000001,0.0,0.945,0.0
0.916,0.0,0.93,0.0,0.923,0.0,0.9311,0.0,0.93,0.0,0.9320999999999999,0.0,0.947,0.0
0.94,0.0,0.931,0.0,0.935,0.0,0.9393999999999998,0.0,0.929,0.0,0.9315,0.0,0.945,0.0
0.931,0.0,0.937,0.0,0.934,0.0,0.938,0.0,0.93,0.0,0.9320999999999999,0.0,0.949,0.0
0.95,0.0,0.919,0.0,0.934,0.0,0.9387000000000001,0.0,0.929,0.0,0.9320999999999999,0.0,0.944,0.0
0.927,0.0,0.933,0.0,0.93,0.0,0.9364000000000001,0.0,0.93,0.0,0.9326000000000001,0.0,0.949,0.0
0.928,0.0,0.919,0.0,0.923,0.0,0.9301,0.0,0.93,0.0,0.9329000000000001,0.0,0.945,0.0
0.947,0.0,0.924,0.0,0.936,0.0,0.9397,0.0,0.931,0.0,0.9336,0.0,0.94,0.0
0.943,0.0,0.922,0.0,0.932,0.0,0.9366,0.0,0.931,0.0,0.9339000000000001,0.0,0.947,0.0
0.936,0.0,0.93,0.0,0.933,0.0,0.9373999999999999,0.0,0.932,0.0,0.9349000000000001,0.0,0.943,0.0
0.95,0.0,0.92,0.0,0.935,0.0,0.9389,0.0,0.933,0.0,0.9354000000000001,0.0,0.943,0.0
0.943,0.0,0.923,0.0,0.933,0.0,0.9387000000000001,0.0,0.932,0.0,0.9347999999999999,0.0,0.947,0.0
0.921,0.0,0.93,0.0,0.925,0.0,0.9296,0.0,0.933,0.0,0.9351,0.0,0.946,0.0
0.937,0.0,0.919,0.0,0.928,0.0,0.9312999999999999,0.0,0.933,0.0,0.9358000000000001,0.0,0.942,0.0
0.938,0.0,0.935,0.0,0.937,0.0,0.9413999999999998,0.0,0.934,0.0,0.9368000000000001,0.0,0.944,0.0
0.942,0.0,0.919,0.0,0.93,0.0,0.9334000000000001,0.0,0.934,0.0,0.9362999999999999,0.0,0.946,0.0
0.95,0.0,0.925,0.0,0.937,0.0,0.9407,0.0,0.934,0.0,0.9365,0.0,0.946,0.0
0.941,0.0,0.928,0.0,0.934,0.0,0.9373999999999999,0.0,0.934,0.0,0.9369,0.0,0.949,0.0
0.939,0.0,0.93,0.0,0.935,0.0,0.9380999999999998,0.0,0.935,0.0,0.9378,0.0,0.949,0.0
0.939,0.0,0.926,0.0,0.932,0.0,0.9357,0.0,0.935,0.0,0.9377000000000001,0.0,0.945,0.0
0.938,0.0,0.926,0.0,0.932,0.0,0.9357999999999999,0.0,0.936,0.0,0.9384,0.0,0.946,0.0
0.923,0.0,0.937,0.0,0.93,0.0,0.9329000000000001,0.0,0.936,0.0,0.9384,0.0,0.946,0.0
0.939,0.0,0.933,0.0,0.936,0.0,0.9389999999999998,0.0,0.936,0.0,0.9391,0.0,0.945,0.0
0.951,0.0,0.924,0.0,0.937,0.0,0.9400999999999999,0.0,0.936,0.0,0.9389000000000001,0.0,0.949,0.0
0.946,0.0,0.925,0.0,0.936,0.0,0.9388,0.0,0.936,0.0,0.9392999999999999,0.0,0.951,0.0
0.937,0.0,0.931,0.0,0.934,0.0,0.9372,0.0,0.937,0.0,0.9397,0.0,0.948,0.0
0.938,0.0,0.931,0.0,0.934,0.0,0.9380000000000001,0.0,0.937,0.0,0.9394,0.0,0.946,0.0
0.941,0.0,0.926,0.0,0.933,0.0,0.9371,0.0,0.938,0.0,0.9402999999999999,0.0,0.948,0.0
0.943,0.0,0.929,0.0,0.936,0.0,0.9394,0.0,0.937,0.0,0.9400999999999999,0.0,0.946,0.0
0.937,0.0,0.932,0.0,0.935,0.0,0.9374999999999998,0.0,0.938,0.0,0.9413,0.0,0.949,0.0
0.945,0.0,0.93,0.0,0.937,0.0,0.9411999999999999,0.0,0.938,0.0,0.9408999999999998,0.0,0.946,0.0
0.937,0.0,0.931,0.0,0.934,0.0,0.9398,0.0,0.938,0.0,0.9410000000000001,0.0,0.949,0.0
0.933,0.0,0.932,0.0,0.932,0.0,0.9372,0.0,0.939,0.0,0.9416,0.0,0.947,0.0
0.941,0.0,0.924,0.0,0.933,0.0,0.9366999999999999,0.0,0.939,0.0,0.9419000000000001,0.0,0.943,0.0
0.932,0.0,0.937,0.0,0.934,0.0,0.9381999999999999,0.0,0.939,0.0,0.9418000000000001,0.0,0.942,0.0
0.939,0.0,0.932,0.0,0.935,0.0,0.9389,0.0,0.939,0.0,0.9416,0.0,0.946,0.0
0.94,0.0,0.932,0.0,0.936,0.0,0.9408,0.0,0.939,0.0,0.9414999999999999,0.0,0.947,0.0
0.939,0.0,0.925,0.0,0.932,0.0,0.9359999999999999,0.0,0.939,0.0,0.9416,0.0,0.949,0.0
0.934,0.0,0.932,0.0,0.933,0.0,0.9369000000000002,0.0,0.939,0.0,0.9414999999999999,0.0,0.944,0.0
0.935,0.0,0.932,0.0,0.934,0.0,0.9382999999999999,0.0,0.94,0.0,0.9423999999999999,0.0,0.942,0.0
0.936,0.0,0.929,0.0,0.932,0.0,0.9377000000000001,0.0,0.939,0.0,0.9419000000000001,0.0,0.945,0.0
0.945,0.0,0.926,0.0,0.936,0.0,0.9407,0.0,0.94,0.0,0.9428999999999998,0.0,0.947,0.0
0.924,0.0,0.932,0.0,0.928,0.0,0.933,0.0,0.939,0.0,0.9422,0.0,0.949,0.0
0.924,0.0,0.937,0.0,0.931,0.0,0.9362999999999999,0.0,0.94,0.0,0.9431999999999998,0.0,0.942,0.0
0.933,0.0,0.935,0.0,0.934,0.0,0.9376999999999999,0.0,0.94,0.0,0.9428000000000001,0.0,0.944,0.0
0.946,0.0,0.936,0.0,0.941,0.0,0.9450000000000001,0.0,0.94,0.0,0.9429000000000001,0.0,0.944,0.0
0.937,0.0,0.933,0.0,0.935,0.0,0.9391,0.0,0.94,0.0,0.943,0.0,0.945,0.0
0.941,0.0,0.936,0.0,0.938,0.0,0.9422,0.0,0.94,0.0,0.9431,0.0,0.946,0.0
0.95,0.0,0.93,0.0,0.94,0.0,0.9442,0.0,0.94,0.0,0.9434000000000001,0.0,0.946,0.0
0.934,0.0,0.935,0.0,0.935,0.0,0.9387000000000001,0.0,0.941,0.0,0.9437999999999999,0.0,0.948,0.0
0.935,0.0,0.934,0.0,0.935,0.0,0.9399,0.0,0.94,0.0,0.9434000000000001,0.0,0.945,0.0
0.935,0.0,0.935,0.0,0.935,0.0,0.9399,0.0,0.94,0.0,0.9433999999999999,0.0,0.945,0.0
0.932,0.0,0.933,0.0,0.932,0.0,0.9373999999999999,0.0,0.94,0.0,0.9434999999999999,0.0,0.944,0.0
0.929,0.0,0.941,0.0,0.935,0.0,0.9398,0.0,0.94,0.0,0.9436,0.0,0.943,0.0
0.923,0.0,0.94,0.0,0.932,0.0,0.9375,0.0,0.941,0.0,0.9440999999999999,0.0,0.949,0.0
0.935,0.0,0.932,0.0,0.933,0.0,0.9391999999999999,0.0,0.941,0.0,0.9439,0.0,0.942,0.0
0.93,0.0,0.942,0.0,0.936,0.0,0.9414000000000001,0.0,0.941,0.0,0.9443999999999999,0.0,0.944,0.0
0.929,0.0,0.937,0.0,0.933,0.0,0.938,0.0,0.941,0.0,0.9441,0.0,0.945,0.0
0.938,0.0,0.94,0.0,0.939,0.0,0.9440999999999999,0.0,0.942,0.0,0.9446,0.0,0.944,0.0
0.932,0.0,0.938,0.0,0.935,0.0,0.9406000000000001,0.0,0.942,0.0,0.9450000000000001,0.0,0.948,0.0
0.938,0.0,0.934,0.0,0.936,0.0,0.9417,0.0,0.942,0.0,0.9446999999999999,0.0,0.945,0.0
0.932,0.0,0.939,0.0,0.935,0.0,0.9402000000000001,0.0,0.941,0.0,0.9446,0.0,0.945,0.0
0.934,0.0,0.938,0.0,0.936,0.0,0.9419000000000001,0.0,0.942,0.0,0.9449,0.0,0.944,0.0
0.939,0.0,0.94,0.0,0.94,0.0,0.9438999999999999,0.0,0.942,0.0,0.9452999999999999,0.0,0.946,0.0
0.931,0.0,0.937,0.0,0.934,0.0,0.9385,0.0,0.942,0.0,0.9450999999999998,0.0,0.946,0.0
0.94,0.0,0.934,0.0,0.937,0.0,0.9430000000000002,0.0,0.942,0.0,0.9452,0.0,0.946,0.0
0.946,0.0,0.934,0.0,0.94,0.0,0.9442999999999999,0.0,0.942,0.0,0.9449,0.0,0.947,0.0
0.942,0.0,0.934,0.0,0.938,0.0,0.9416,0.0,0.942,0.0,0.9448000000000001,0.0,0.948,0.0
0.942,0.0,0.934,0.0,0.938,0.0,0.9426,0.0,0.942,0.0,0.9452,0.0,0.949,0.0
0.95,0.0,0.929,0.0,0.939,0.0,0.9441999999999998,0.0,0.942,0.0,0.9456,0.0,0.948,0.0
0.948,0.0,0.935,0.0,0.942,0.0,0.9459000000000002,0.0,0.942,0.0,0.9454,0.0,0.946,0.0
0.942,0.0,0.936,0.0,0.939,0.0,0.9425000000000001,0.0,0.942,0.0,0.9450000000000001,0.0,0.952,0.0
0.946,0.0,0.935,0.0,0.94,0.0,0.9456,0.0,0.942,0.0,0.9446,0.0,0.948,0.0
0.933,0.0,0.937,0.0,0.935,0.0,0.9403,0.0,0.942,0.0,0.9446,0.0,0.948,0.0
0.94,0.0,0.936,0.0,0.938,0.0,0.9421999999999999,0.0,0.942,0.0,0.9449,0.0,0.947,0.0
0.935,0.0,0.938,0.0,0.937,0.0,0.9414,0.0,0.942,0.0,0.9452,0.0,0.949,0.0
0.938,0.0,0.935,0.0,0.936,0.0,0.9399000000000001,0.0,0.942,0.0,0.9449000000000002,0.0,0.947,0.0
0.94,0.0,0.936,0.0,0.938,0.0,0.9423,0.0,0.942,0.0,0.9444000000000001,0.0,0.948,0.0
0.931,0.0,0.938,0.0,0.934,0.0,0.9391999999999999,0.0,0.942,0.0,0.9445,0.0,0.949,0.0
0.942,0.0,0.931,0.0,0.937,0.0,0.9411999999999999,0.0,0.942,0.0,0.9445,0.0,0.948,0.0
0.934,0.0,0.933,0.0,0.933,0.0,0.9393,0.0,0.942,0.0,0.9446,0.0,0.95,0.0
0.938,0.0,0.937,0.0,0.937,0.0,0.942,0.0,0.942,0.0,0.9452,0.0,0.947,0.0
0.941,0.0,0.936,0.0,0.938,0.0,0.9433,0.0,0.942,0.0,0.9449,0.0,0.95,0.0
0.934,0.0,0.94,0.0,0.937,0.0,0.942,0.0,0.942,0.0,0.9452,0.0,0.948,0.0
0.945,0.0,0.937,0.0,0.941,0.0,0.9457000000000001,0.0,0.942,0.0,0.9453000000000001,0.0,0.948,0.0
0.934,0.0,0.935,0.0,0.935,0.0,0.9403,0.0,0.943,0.0,0.9456999999999999,0.0,0.95,0.0
0.928,0.0,0.94,0.0,0.934,0.0,0.9398,0.0,0.943,0.0,0.9458,0.0,0.948,0.0
0.934,0.0,0.938,0.0,0.936,0.0,0.9408999999999998,0.0,0.943,0.0,0.9458,0.0,0.947,0.0
0.944,0.0,0.927,0.0,0.935,0.0,0.9399000000000001,0.0,0.943,0.0,0.9459,0.0,0.951,0.0
0.942,0.0,0.933,0.0,0.938,0.0,0.9414999999999999,0.0,0.942,0.0,0.9456,0.0,0.95,0.0
0.926,0.0,0.936,0.0,0.931,0.0,0.9357,0.0,0.943,0.0,0.9458,0.0,0.952,0.0
