addit_train_data_size,addit_train_data_acc,addit_train_data_f1,all_graph_acc,all_graph_f1,cc_distribution,small_cc,large_cc,bridges,wrong_bridges,cuts,wrong_cuts
249751,0.9935055315093834,0.9090807174887893,0.974,0.752,"Counter({2: 1327, 3: 652, 4: 402, 5: 353, 6: 67, 7: 42, 8: 22, 9: 20, 10: 15, 12: 9, 11: 8, 13: 5, 15: 3, 16: 3, 17: 2, 23: 2, 14: 2, 58: 1, 139: 1, 39: 1, 32: 1, 71: 1, 102: 1, 54: 1, 22: 1, 20: 1, 25: 1, 19: 1, 18: 1, 1: 1})",2735,212,36,0,1,0
250220,0.9933138837822716,0.9070813662871425,0.975,0.759,"Counter({2: 1319, 3: 663, 4: 408, 5: 350, 6: 64, 7: 37, 8: 25, 9: 13, 12: 12, 10: 12, 11: 9, 13: 5, 15: 4, 16: 4, 14: 2, 22: 2, 20: 2, 21: 2, 44: 1, 81: 1, 39: 1, 31: 1, 19: 1, 23: 1, 72: 1, 102: 1, 55: 1, 1: 1})",2741,202,36,0,4,0
250810,0.9936007336230612,0.9120981433813462,0.977,0.774,"Counter({2: 1380, 3: 679, 4: 388, 5: 362, 6: 60, 7: 38, 8: 26, 9: 18, 10: 13, 12: 11, 16: 4, 11: 4, 15: 3, 22: 2, 20: 2, 14: 2, 13: 2, 17: 1, 38: 1, 45: 1, 32: 1, 29: 1, 23: 1, 72: 1, 101: 1, 58: 1})",2809,194,21,0,1,0
250949,0.9931778967041112,0.9063457330415755,0.977,0.771,"Counter({2: 1365, 3: 682, 4: 384, 5: 358, 6: 63, 7: 39, 8: 24, 9: 14, 13: 8, 10: 8, 11: 8, 12: 7, 17: 3, 22: 3, 15: 2, 16: 2, 14: 2, 39: 1, 32: 1, 29: 1, 23: 1, 20: 1, 71: 1, 103: 1, 56: 1, 1: 1})",2790,191,18,0,3,0
252821,0.9938691801709509,0.918378093733544,0.983,0.821,"Counter({2: 1399, 3: 708, 4: 397, 5: 355, 6: 49, 7: 31, 8: 19, 9: 9, 10: 6, 11: 5, 12: 3, 1: 2, 13: 1, 38: 1, 24: 1, 34: 1, 17: 1, 45: 1, 20: 1, 61: 1, 22: 1, 86: 1, 15: 1, 21: 1, 16: 1})",2861,135,22,0,4,3
253381,0.993886676585853,0.9199524572373521,0.984,0.83,"Counter({2: 1371, 3: 721, 4: 409, 5: 352, 6: 41, 7: 28, 8: 16, 9: 8, 11: 6, 10: 5, 15: 3, 12: 2, 27: 1, 29: 1, 34: 1, 66: 1, 80: 1})",2853,114,15,0,0,0
251849,0.9943736127600269,0.9251729418598511,0.98,0.8,"Counter({2: 1375, 3: 717, 4: 404, 5: 356, 6: 49, 7: 31, 8: 25, 9: 9, 12: 7, 13: 6, 10: 5, 15: 3, 11: 3, 18: 2, 35: 1, 38: 1, 36: 1, 16: 1, 22: 1, 19: 1, 70: 1, 99: 1, 20: 1, 14: 1, 17: 1})",2852,151,21,0,3,0
251556,0.9941285439425018,0.9217068645640074,0.979,0.79,"Counter({2: 1298, 3: 719, 4: 408, 5: 361, 6: 44, 7: 38, 8: 25, 9: 10, 10: 8, 13: 6, 11: 6, 12: 4, 20: 3, 16: 3, 15: 2, 38: 1, 44: 1, 21: 1, 72: 1, 100: 1, 26: 1, 17: 1, 28: 1, 14: 1, 18: 1})",2786,159,14,0,7,0
251022,0.9934149198078256,0.9106051592666703,0.977,0.774,"Counter({2: 1351, 3: 677, 4: 401, 5: 366, 6: 57, 7: 31, 8: 26, 9: 22, 10: 8, 12: 8, 11: 7, 13: 5, 20: 3, 15: 3, 16: 2, 17: 2, 21: 1, 40: 1, 36: 1, 28: 1, 22: 1, 72: 1, 103: 1, 45: 1, 14: 1, 18: 1, 1: 1})",2796,184,18,0,2,0
250147,0.9939475588354048,0.9144245986886729,0.976,0.772,"Counter({2: 1334, 3: 692, 4: 421, 5: 335, 6: 79, 7: 41, 8: 29, 9: 21, 11: 13, 10: 11, 14: 8, 15: 7, 12: 6, 21: 3, 13: 3, 17: 2, 40: 1, 34: 1, 38: 1, 22: 1, 18: 1, 20: 1, 73: 1, 16: 1, 102: 1, 37: 1, 23: 1})",2782,234,43,0,4,0
245016,0.9936698011558429,0.8826688856948331,0.965,0.696,"Counter({2: 1135, 3: 552, 4: 346, 5: 225, 6: 101, 7: 47, 8: 34, 9: 23, 10: 12, 13: 11, 12: 11, 11: 10, 16: 8, 15: 6, 17: 6, 19: 4, 18: 4, 14: 4, 21: 3, 26: 2, 20: 2, 23: 2, 36: 2, 1306: 1, 28: 1, 57: 1, 39: 1, 30: 1, 70: 1, 27: 1, 31: 1, 87: 1, 37: 1, 101: 1, 24: 1, 22: 1, 33: 1, 46: 1, 41: 1, 25: 1})",2258,309,138,0,2,2
251994,0.9942974832734113,0.9241888683724611,0.98,0.803,"Counter({2: 1352, 3: 697, 4: 430, 5: 353, 6: 56, 7: 25, 8: 20, 9: 15, 11: 9, 10: 7, 15: 3, 14: 3, 12: 3, 18: 2, 20: 2, 13: 2, 26: 1, 33: 1, 43: 1, 19: 1, 69: 1, 95: 1, 24: 1})",2832,154,21,0,2,1
251706,0.9943346602782611,0.9241973208590261,0.98,0.798,"Counter({2: 1355, 3: 700, 4: 419, 5: 352, 6: 53, 7: 23, 8: 21, 9: 14, 10: 9, 11: 7, 13: 5, 14: 4, 15: 4, 12: 4, 17: 2, 16: 2, 36: 1, 33: 1, 35: 1, 21: 1, 18: 1, 73: 1, 96: 1, 22: 1})",2826,156,16,0,2,0
251035,0.9943274842153484,0.9234326271642112,0.978,0.784,"Counter({2: 1355, 3: 687, 4: 423, 5: 356, 6: 58, 7: 35, 8: 25, 9: 18, 10: 10, 11: 7, 13: 7, 14: 5, 21: 3, 12: 3, 15: 2, 16: 2, 23: 1, 19: 1, 35: 1, 33: 1, 53: 1, 20: 1, 17: 1, 75: 1, 24: 1, 101: 1})",2821,185,28,0,3,0
251473,0.9934863782592962,0.9120772946859904,0.978,0.782,"Counter({2: 1302, 3: 668, 4: 423, 5: 350, 6: 57, 7: 31, 9: 20, 8: 18, 10: 8, 11: 8, 19: 3, 15: 3, 14: 3, 13: 3, 22: 2, 16: 2, 12: 2, 39: 1, 38: 1, 20: 1, 71: 1, 100: 1, 31: 1, 17: 1})",2743,167,12,0,3,0
250955,0.9942977824709609,0.9228779304769604,0.977,0.781,"Counter({2: 1344, 3: 697, 4: 415, 5: 351, 6: 61, 7: 34, 8: 25, 9: 14, 10: 9, 12: 5, 11: 5, 16: 4, 19: 2, 34: 2, 17: 2, 21: 2, 15: 2, 13: 2, 22: 1, 64: 1, 41: 1, 20: 1, 72: 1, 101: 1, 25: 1, 18: 1, 14: 1})",2807,178,20,0,5,0
250743,0.9940855776631851,0.9197901454919142,0.976,0.773,"Counter({2: 1361, 3: 688, 4: 421, 5: 346, 6: 54, 7: 33, 8: 28, 9: 20, 10: 11, 11: 10, 12: 7, 13: 4, 20: 3, 15: 3, 14: 2, 27: 1, 57: 1, 37: 1, 41: 1, 22: 1, 21: 1, 75: 1, 16: 1, 106: 1, 32: 1, 17: 1, 18: 1})",2816,187,21,0,12,0
250902,0.9934077847127564,0.9099814955915969,0.976,0.77,"Counter({2: 1334, 3: 651, 4: 412, 5: 354, 6: 56, 8: 31, 7: 29, 9: 19, 10: 13, 11: 9, 12: 7, 13: 4, 16: 3, 21: 2, 17: 2, 15: 1, 37: 1, 40: 1, 33: 1, 19: 1, 22: 1, 75: 1, 106: 1, 28: 1, 20: 1})",2751,185,18,0,10,0
250050,0.9945130973805238,0.9242574804018991,0.975,0.769,"Counter({2: 1316, 3: 687, 4: 419, 5: 350, 6: 66, 7: 39, 8: 24, 9: 18, 11: 11, 10: 10, 13: 9, 12: 7, 14: 6, 15: 4, 1: 4, 17: 3, 20: 2, 23: 2, 16: 2, 22: 2, 18: 2, 44: 1, 33: 1, 34: 1, 73: 1, 36: 1, 115: 1, 19: 1})",2776,214,27,0,14,3
251070,0.9920062134066197,0.8885928393005827,0.976,0.757,"Counter({2: 1335, 3: 611, 4: 403, 5: 334, 6: 64, 7: 28, 8: 27, 9: 22, 10: 12, 11: 8, 13: 5, 20: 4, 12: 4, 15: 2, 16: 2, 21: 2, 14: 2, 40: 1, 43: 1, 22: 1, 69: 1, 104: 1, 38: 1, 18: 1})",2683,189,14,0,10,0
250678,0.9929271814838159,0.901767410936894,0.975,0.761,"Counter({2: 1326, 3: 637, 4: 407, 5: 343, 6: 57, 7: 30, 8: 30, 9: 21, 10: 13, 11: 10, 22: 5, 12: 5, 13: 5, 15: 2, 20: 2, 16: 2, 14: 2, 40: 1, 43: 1, 70: 1, 104: 1, 41: 1, 21: 1, 27: 1, 19: 1, 1: 1})",2714,192,21,0,10,0
250278,0.9937789178433581,0.9130216189039719,0.975,0.764,"Counter({2: 1293, 3: 648, 4: 409, 5: 342, 6: 71, 7: 38, 8: 27, 9: 22, 13: 9, 11: 8, 10: 6, 21: 5, 12: 5, 14: 4, 15: 2, 16: 2, 22: 2, 18: 1, 35: 1, 40: 1, 36: 1, 74: 1, 105: 1, 33: 1, 42: 1, 19: 1, 1: 1})",2693,210,36,0,8,0
251831,0.9927967565549912,0.9023786460015067,0.978,0.782,"Counter({2: 1318, 3: 657, 4: 404, 5: 354, 6: 53, 7: 32, 8: 19, 9: 14, 10: 12, 11: 7, 12: 5, 20: 3, 13: 3, 14: 2, 15: 1, 37: 1, 32: 1, 22: 1, 66: 1, 100: 1, 29: 1, 17: 1, 19: 1, 18: 1, 1: 1})",2734,160,21,0,2,0
251364,0.9924730669467386,0.8969498910675381,0.977,0.767,"Counter({2: 1286, 3: 644, 4: 401, 5: 349, 6: 52, 7: 33, 9: 20, 8: 18, 11: 10, 10: 9, 12: 6, 14: 3, 13: 3, 15: 2, 20: 2, 19: 2, 35: 1, 38: 1, 36: 1, 22: 1, 69: 1, 102: 1, 34: 1, 21: 1, 16: 1, 1: 1})",2681,169,14,0,5,0
251303,0.9925786799202556,0.8975781207095391,0.977,0.768,"Counter({2: 1317, 3: 646, 4: 410, 5: 331, 6: 55, 7: 36, 8: 26, 9: 17, 11: 12, 10: 10, 20: 4, 15: 3, 22: 2, 12: 2, 14: 2, 13: 2, 39: 1, 44: 1, 70: 1, 102: 1, 36: 1, 17: 1, 1: 1})",2705,177,10,0,9,0
251250,0.9947820895522388,0.9304988602025128,0.979,0.792,"Counter({2: 1366, 3: 721, 4: 408, 5: 367, 6: 64, 7: 31, 8: 19, 9: 11, 11: 9, 10: 8, 12: 5, 13: 4, 20: 3, 16: 3, 15: 2, 14: 2, 17: 2, 1: 2, 38: 1, 40: 1, 37: 1, 22: 1, 72: 1, 104: 1, 32: 1, 21: 1})",2864,171,22,0,6,1
251669,0.9944450846151095,0.9263745523488519,0.979,0.797,"Counter({2: 1367, 3: 716, 4: 411, 5: 364, 6: 53, 7: 39, 8: 16, 9: 12, 11: 9, 10: 9, 12: 6, 15: 2, 17: 2, 13: 2, 1: 2, 35: 1, 39: 1, 31: 1, 23: 1, 20: 1, 70: 1, 103: 1, 30: 1, 21: 1, 19: 1})",2860,160,21,0,8,0
251487,0.9942740579035895,0.9232491205628398,0.979,0.794,"Counter({2: 1372, 3: 706, 4: 418, 5: 360, 6: 59, 7: 35, 8: 17, 9: 13, 10: 10, 11: 7, 20: 4, 12: 4, 13: 3, 14: 3, 16: 2, 15: 2, 41: 1, 39: 1, 47: 1, 70: 1, 99: 1, 27: 1, 17: 1, 1: 1})",2857,166,26,0,7,0
251955,0.9948363795122145,0.9318741163533539,0.981,0.807,"Counter({2: 1382, 3: 743, 4: 412, 5: 357, 6: 47, 7: 29, 8: 21, 9: 10, 11: 7, 10: 7, 12: 4, 15: 3, 17: 2, 20: 2, 13: 2, 1: 2, 19: 1, 39: 1, 35: 1, 23: 1, 70: 1, 100: 1, 33: 1, 18: 1, 14: 1})",2896,143,19,0,11,0
251587,0.9949480696538374,0.9330383014593541,0.98,0.802,"Counter({2: 1405, 3: 725, 4: 422, 5: 358, 6: 64, 7: 37, 8: 21, 9: 8, 11: 7, 13: 4, 10: 4, 12: 3, 18: 2, 14: 2, 17: 2, 1: 2, 15: 1, 38: 1, 35: 1, 73: 1, 19: 1, 20: 1, 101: 1, 32: 1, 30: 1, 22: 1, 16: 1})",2912,165,23,0,9,0
252372,0.9952768135926331,0.9384297520661158,0.983,0.824,"Counter({2: 1446, 3: 752, 4: 417, 5: 365, 6: 53, 7: 31, 8: 18, 9: 8, 10: 7, 12: 7, 11: 2, 19: 2, 17: 2, 14: 2, 16: 1, 38: 1, 31: 1, 71: 1, 13: 1, 90: 1, 25: 1, 29: 1, 15: 1, 1: 1})",2981,141,20,0,3,1
251836,0.99537000270017,0.939245518966236,0.981,0.812,"Counter({2: 1432, 3: 748, 4: 430, 5: 357, 6: 56, 7: 28, 8: 22, 9: 11, 13: 7, 10: 4, 11: 3, 12: 3, 1: 3, 17: 2, 38: 1, 31: 1, 14: 1, 18: 1, 21: 1, 20: 1, 73: 1, 104: 1, 27: 1, 23: 1, 16: 1, 19: 1, 15: 1})",2970,149,19,0,11,0
251544,0.995126101198995,0.9355144119503471,0.98,0.803,"Counter({2: 1418, 3: 740, 4: 418, 5: 357, 6: 50, 7: 39, 8: 22, 9: 8, 11: 7, 10: 7, 12: 5, 13: 4, 1: 4, 26: 2, 17: 2, 14: 2, 18: 1, 41: 1, 45: 1, 75: 1, 21: 1, 20: 1, 102: 1, 23: 1, 15: 1})",2937,157,21,0,10,2
251902,0.9954228231613882,0.9397376260910468,0.981,0.816,"Counter({2: 1415, 3: 752, 4: 427, 5: 357, 6: 44, 7: 41, 8: 26, 10: 8, 9: 6, 13: 5, 12: 5, 11: 4, 14: 2, 17: 2, 1: 2, 16: 1, 29: 1, 36: 1, 31: 1, 74: 1, 19: 1, 22: 1, 96: 1, 26: 1, 15: 1, 23: 1})",2953,154,21,0,12,0
251190,0.9952386639595525,0.9366592521978605,0.979,0.797,"Counter({2: 1409, 3: 738, 4: 407, 5: 368, 6: 59, 7: 33, 8: 20, 9: 15, 10: 8, 11: 7, 12: 6, 1: 6, 13: 4, 20: 2, 17: 2, 15: 2, 34: 1, 39: 1, 45: 1, 18: 1, 75: 1, 24: 1, 102: 1, 27: 1, 22: 1, 16: 1, 21: 1, 14: 1})",2928,170,16,0,9,1
253750,0.9959290640394088,0.9480094619759425,0.988,0.871,"Counter({2: 1493, 3: 780, 4: 429, 5: 377, 6: 44, 7: 30, 8: 15, 9: 8, 10: 7, 11: 4, 13: 2, 12: 2, 27: 1, 17: 1, 24: 1, 61: 1, 64: 1, 21: 1, 14: 1, 15: 1, 1: 1})",3080,120,21,0,9,0
253902,0.9958054682515302,0.9459363419462916,0.989,0.878,"Counter({2: 1462, 3: 788, 4: 422, 5: 376, 6: 56, 7: 30, 8: 15, 11: 6, 9: 6, 10: 5, 14: 2, 17: 2, 13: 2, 26: 1, 24: 1, 12: 1, 54: 1, 53: 1, 19: 1, 15: 1, 1: 1})",3049,131,25,0,2,1
253706,0.9958889423190622,0.9468372496049746,0.988,0.876,"Counter({2: 1479, 3: 798, 4: 431, 5: 371, 6: 53, 7: 31, 8: 13, 10: 8, 9: 8, 11: 4, 17: 3, 14: 2, 12: 2, 1: 2, 31: 1, 21: 1, 13: 1, 57: 1, 40: 1, 16: 1, 42: 1, 18: 1, 15: 1, 19: 1})",3081,134,25,0,11,2
254066,0.9960640148622799,0.949377341297965,0.989,0.885,"Counter({2: 1463, 3: 798, 4: 416, 5: 372, 6: 45, 7: 34, 8: 12, 9: 8, 10: 7, 12: 3, 11: 2, 14: 2, 1: 2, 37: 1, 21: 1, 55: 1, 17: 1, 45: 1, 19: 1, 13: 1, 15: 1, 16: 1})",3051,122,21,0,3,1
253536,0.9957875804619463,0.9452026680348897,0.988,0.87,"Counter({2: 1482, 3: 780, 4: 435, 5: 364, 6: 53, 7: 33, 8: 15, 9: 12, 11: 5, 10: 4, 12: 3, 13: 3, 39: 1, 27: 1, 24: 1, 54: 1, 35: 1, 16: 1, 44: 1, 14: 1, 15: 1, 19: 1, 18: 1, 1: 1})",3062,139,30,0,8,1
253998,0.9959172906873283,0.9480330744174393,0.988,0.877,"Counter({2: 1493, 3: 798, 4: 425, 5: 375, 6: 47, 7: 21, 8: 13, 10: 8, 11: 5, 9: 5, 12: 2, 13: 1, 32: 1, 30: 1, 57: 1, 16: 1, 63: 1, 18: 1, 17: 1, 1: 1})",3092,109,21,0,2,1
254143,0.9960534030053946,0.9496055870974225,0.989,0.887,"Counter({2: 1488, 3: 790, 4: 440, 5: 373, 6: 38, 7: 37, 8: 13, 9: 6, 10: 5, 12: 5, 17: 3, 14: 2, 48: 2, 11: 2, 1: 2, 29: 1, 21: 1, 43: 1, 13: 1, 15: 1})",3093,118,28,0,9,4
254060,0.9962292371880658,0.952451856263649,0.989,0.881,"Counter({2: 1546, 3: 783, 4: 430, 5: 383, 6: 46, 7: 20, 8: 12, 9: 7, 11: 5, 10: 4, 25: 2, 14: 2, 16: 2, 12: 2, 27: 1, 62: 1, 60: 1, 1: 1})",3143,105,29,0,5,0
254197,0.9961289865734057,0.9504830917874396,0.99,0.888,"Counter({2: 1518, 3: 780, 4: 441, 5: 361, 6: 48, 7: 27, 8: 15, 10: 5, 9: 5, 11: 3, 17: 2, 12: 1, 23: 1, 24: 1, 59: 1, 39: 1, 42: 1, 16: 1, 1: 1})",3101,112,17,0,3,1
254270,0.9963700003932827,0.9538891941849428,0.99,0.892,"Counter({2: 1525, 3: 797, 4: 432, 5: 369, 6: 46, 7: 28, 8: 12, 10: 6, 9: 5, 11: 2, 14: 2, 12: 2, 17: 1, 26: 1, 57: 1, 45: 1, 18: 1, 16: 1, 19: 1, 13: 1, 1: 1})",3124,111,25,0,1,0
254176,0.9965378320533803,0.9561403508771931,0.99,0.891,"Counter({2: 1544, 3: 791, 4: 438, 5: 374, 6: 51, 7: 26, 8: 12, 11: 6, 10: 5, 9: 5, 12: 2, 15: 2, 30: 1, 56: 1, 14: 1, 62: 1, 16: 1, 13: 1, 1: 1})",3148,115,35,0,6,0
253832,0.9962022124869993,0.9510759236703206,0.989,0.883,"Counter({2: 1512, 3: 801, 4: 434, 5: 371, 6: 55, 7: 31, 8: 15, 10: 7, 9: 7, 11: 6, 14: 3, 17: 2, 13: 2, 47: 1, 12: 1, 52: 1, 64: 1, 16: 1, 1: 1})",3119,133,27,0,13,1
254600,0.9964257659073056,0.9551016380501283,0.991,0.899,"Counter({2: 1515, 3: 805, 4: 433, 5: 378, 6: 41, 7: 25, 8: 9, 9: 5, 10: 3, 11: 2, 17: 2, 12: 1, 27: 1, 59: 1, 42: 1, 16: 1, 19: 1, 13: 1, 1: 1})",3132,94,20,0,2,0
254100,0.9964305391578119,0.9544610132047999,0.99,0.892,"Counter({2: 1536, 3: 793, 4: 441, 5: 378, 6: 51, 7: 34, 8: 14, 9: 8, 14: 3, 10: 3, 13: 2, 11: 2, 17: 2, 23: 1, 50: 1, 38: 1, 12: 1, 48: 1, 15: 1, 19: 1, 1: 1})",3149,126,30,0,11,0
254074,0.9962373166872643,0.9518193730470719,0.99,0.891,"Counter({2: 1540, 3: 811, 4: 442, 5: 369, 6: 59, 7: 24, 9: 12, 8: 12, 13: 3, 11: 2, 28: 2, 14: 2, 12: 2, 15: 2, 17: 1, 55: 1, 10: 1, 41: 1, 16: 1, 19: 1, 1: 1})",3163,126,24,0,7,0
253944,0.9959991179157609,0.9477796052631579,0.99,0.892,"Counter({2: 1545, 3: 785, 4: 443, 5: 360, 6: 76, 7: 25, 8: 10, 9: 8, 10: 5, 13: 4, 11: 4, 15: 4, 16: 4, 14: 4, 17: 2, 26: 1, 28: 1, 12: 1, 37: 1, 38: 1, 20: 1})",3133,152,54,0,1,0
254011,0.9963033096991862,0.9520355519231751,0.99,0.896,"Counter({2: 1546, 3: 807, 4: 433, 5: 364, 6: 69, 7: 21, 9: 12, 8: 11, 10: 11, 11: 5, 14: 4, 15: 3, 12: 3, 35: 1, 26: 1, 16: 1, 31: 1, 17: 1, 18: 1, 44: 1, 13: 1})",3150,147,38,0,2,0
253808,0.9963121729811512,0.9528463476070529,0.989,0.882,"Counter({2: 1530, 3: 802, 4: 429, 5: 377, 6: 51, 7: 30, 8: 13, 9: 9, 12: 6, 10: 4, 11: 2, 24: 2, 17: 2, 14: 2, 51: 1, 65: 1, 15: 1, 31: 1, 13: 1})",3138,126,40,0,8,0
254337,0.9961940260363219,0.9513127451966603,0.99,0.897,"Counter({2: 1531, 3: 815, 4: 436, 5: 365, 6: 53, 7: 28, 9: 15, 8: 7, 10: 6, 13: 5, 11: 2, 12: 2, 17: 1, 27: 1, 14: 1, 45: 1, 44: 1, 15: 1, 20: 1})",3147,125,36,0,2,0
253172,0.9959711184491176,0.9474822366388631,0.987,0.865,"Counter({2: 1531, 3: 787, 4: 442, 5: 365, 6: 58, 7: 31, 8: 14, 9: 9, 10: 4, 16: 4, 14: 4, 11: 3, 17: 2, 12: 2, 20: 2, 19: 2, 30: 1, 28: 1, 69: 1, 42: 1, 60: 1, 21: 1, 13: 1, 15: 1, 1: 1})",3126,143,44,0,12,0
253777,0.9961935084739751,0.9507795781106695,0.989,0.884,"Counter({2: 1541, 3: 784, 4: 440, 5: 366, 6: 60, 7: 26, 8: 10, 13: 6, 9: 6, 15: 5, 10: 5, 11: 4, 16: 3, 18: 2, 17: 1, 27: 1, 61: 1, 20: 1, 35: 1, 48: 1, 24: 1, 19: 1, 14: 1})",3131,136,40,0,1,0
253879,0.996234426636311,0.9515900344338667,0.989,0.885,"Counter({2: 1536, 3: 806, 4: 434, 5: 367, 6: 61, 7: 24, 9: 8, 8: 8, 12: 5, 15: 5, 13: 4, 10: 3, 14: 2, 16: 2, 18: 2, 11: 2, 19: 1, 17: 1, 27: 1, 28: 1, 41: 1, 51: 1})",3143,132,35,0,2,0
253802,0.9963042056406175,0.9526883889841621,0.989,0.882,"Counter({2: 1545, 3: 801, 4: 434, 5: 376, 6: 60, 7: 24, 8: 11, 9: 8, 14: 5, 10: 5, 11: 3, 12: 3, 17: 2, 15: 2, 27: 1, 30: 1, 64: 1, 21: 1, 13: 1, 45: 1, 23: 1, 18: 1})",3156,131,36,0,3,0
254122,0.9963914969975052,0.9541614596350912,0.99,0.889,"Counter({2: 1540, 3: 796, 4: 434, 5: 376, 6: 53, 7: 24, 8: 12, 11: 6, 12: 5, 9: 5, 10: 4, 13: 3, 14: 2, 17: 1, 27: 1, 23: 1, 64: 1, 46: 1, 16: 1, 15: 1})",3146,121,36,0,6,0
252167,0.9959154052671444,0.9448194578377799,0.985,0.847,"Counter({2: 1491, 3: 762, 4: 436, 5: 355, 6: 70, 7: 35, 8: 17, 9: 9, 10: 8, 18: 6, 12: 5, 11: 5, 15: 5, 23: 3, 14: 3, 17: 2, 24: 2, 87: 1, 34: 1, 73: 1, 37: 1, 16: 1, 13: 1, 53: 1, 58: 1, 21: 1, 19: 1, 1: 1})",3045,180,66,0,11,3
254455,0.996529838281818,0.9559974086809191,0.991,0.902,"Counter({2: 1547, 3: 817, 4: 442, 5: 369, 6: 53, 7: 26, 8: 11, 9: 7, 11: 4, 12: 3, 13: 2, 10: 2, 23: 1, 28: 1, 31: 1, 18: 1, 48: 1, 14: 1, 15: 1, 20: 1})",3175,116,29,0,4,0
252467,0.9960034380730947,0.9464352073047725,0.985,0.852,"Counter({2: 1474, 3: 765, 4: 424, 5: 360, 6: 62, 7: 40, 8: 17, 9: 11, 10: 9, 11: 9, 14: 5, 12: 5, 18: 3, 20: 2, 1: 2, 47: 1, 92: 1, 28: 1, 62: 1, 13: 1, 41: 1, 50: 1, 16: 1, 17: 1, 19: 1, 38: 1, 15: 1})",3025,175,58,0,13,4
254090,0.9962375536227321,0.9520369255468593,0.99,0.89,"Counter({2: 1543, 3: 791, 4: 444, 5: 378, 6: 58, 7: 28, 9: 12, 8: 11, 22: 2, 10: 2, 13: 2, 16: 2, 11: 2, 14: 2, 24: 1, 27: 1, 12: 1, 62: 1, 44: 1, 15: 1})",3156,127,35,0,7,0
254219,0.9963574713141032,0.9536768384192096,0.99,0.896,"Counter({2: 1531, 3: 818, 4: 449, 5: 374, 6: 49, 7: 31, 8: 14, 9: 9, 11: 5, 13: 3, 17: 3, 24: 2, 12: 2, 14: 1, 48: 1, 49: 1, 35: 1, 15: 1, 1: 1})",3173,123,30,0,16,3
